source_table,relative_path,bytes,rows_footer,row_groups,schema_sha256,development_safe_rows,development_safe_content_sha256
profit_sheet_report_em,profit_sheet_report_em/SH688362.parquet,134288,26,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,18,e1cbe92e98571972ccf5a8242b999b345b0c4bc63e6fa131814e005e08549fab
profit_sheet_report_em,profit_sheet_report_em/SH688363.parquet,144495,34,1,f2afee93989875c0f8128af16055f602919a0c1beff03aa65571b726fca86eb5,26,60c72242e6a466d51c0d8e2d6e261d4ced31352f638d163a353e08049ef134dc
profit_sheet_report_em,profit_sheet_report_em/SH688365.parquet,139290,33,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,25,1659dd4e3ad59e033dccd676c3b0ab45c72f3a5fe8787cb8ef1db5d0a76a4938
profit_sheet_report_em,profit_sheet_report_em/SH688366.parquet,148018,38,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,30,bc0f311a682766353461ef5b749afa8f8713188649560e5b0eff4cf459df0097
profit_sheet_report_em,profit_sheet_report_em/SH688367.parquet,140872,37,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,29,49609ad011763db34f88c6fe52e6f6d75c1ae1a15eb1c1aa6524e63bb1cb4924
profit_sheet_report_em,profit_sheet_report_em/SH688368.parquet,145746,37,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,29,fab25e70a2b6502212f53ebe73afd54de528bdfc12a885978744099afaba1e4f
profit_sheet_report_em,profit_sheet_report_em/SH688369.parquet,142390,33,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,25,468783e559b05922cf5c5735446abaefc0b4547a6bf43a6b59ec831b264394ce
profit_sheet_report_em,profit_sheet_report_em/SH688370.parquet,134735,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,e2b9297e0196a5500e32189ebc94e8055aa83f74e5c7463cc4eb51611e7b9210
profit_sheet_report_em,profit_sheet_report_em/SH688371.parquet,135964,24,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,16,f4d89cdb5bc0b3e02b81ba0ae8a757c807b8f555161daa30de99fa707c49c27f
profit_sheet_report_em,profit_sheet_report_em/SH688372.parquet,132580,23,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,15,8f2c5c9e940d66a8502e6fe1051316d2706b1b8ecb629577957de7f0f6956477
profit_sheet_report_em,profit_sheet_report_em/SH688373.parquet,134715,24,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,15,d194cb6fee1e6bd2f733053b7ec072d7a19c3df21fbff40bce13b88c3c7156a2
profit_sheet_report_em,profit_sheet_report_em/SH688375.parquet,133160,25,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,17,5776ddb55f93f707a34ef7d0b5d36d8918ee52402eebed2c5ef139fa8cf26489
profit_sheet_report_em,profit_sheet_report_em/SH688376.parquet,139776,28,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,20,9456fcf19953fbca8f748c74f41360de89ff665dd08fb7caafffc70d2fe1fb2c
profit_sheet_report_em,profit_sheet_report_em/SH688377.parquet,141033,38,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,30,fe9d5295ea556d03e92fd8359ad18c5bbcff0d4c7943dfd411ca6db3cfe35b36
profit_sheet_report_em,profit_sheet_report_em/SH688378.parquet,144199,38,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,29,95ac0706c911f5714412e041e39f7a454524fe0d742e1af6482e296af659230e
profit_sheet_report_em,profit_sheet_report_em/SH688379.parquet,141948,38,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,30,63e9bcb582d75a58f1a897e0ab7a64ad62c3a2275b474941046440722d68e08f
profit_sheet_report_em,profit_sheet_report_em/SH688380.parquet,136470,24,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,16,d22277447df16987a63aa8ae769288ae6d569b38f7ad2939421ab3f732e3a83f
profit_sheet_report_em,profit_sheet_report_em/SH688381.parquet,135285,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,84c9b10f9d2af4e8397e0b6a961455fbe00aa14e46b60afe8c7cbaffb4e0b9c4
profit_sheet_report_em,profit_sheet_report_em/SH688382.parquet,131781,25,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,17,bf21a0e6fc3fae11eb9d0b772497f0033632778ca52dc196e0ca8761ea1a4ada
profit_sheet_report_em,profit_sheet_report_em/SH688383.parquet,137536,29,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,21,3b7135e7dfc1b7b1b09236a494da2d0fa868a6a3ae38966d16dbaa8440598f72
profit_sheet_report_em,profit_sheet_report_em/SH688385.parquet,140597,28,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,20,e31a48ccf3362829de2fe59904ed1e6144e11134726a73386c71577be1fdab57
profit_sheet_report_em,profit_sheet_report_em/SH688386.parquet,138016,31,1,284fd79644505ba7071f537042756ec0acdab5d9a237012ee0bf163423f34815,23,6f17963d7d91ad116d7606b9bc4eb38bd1f8475e83f78d49d62052b65e597f62
profit_sheet_report_em,profit_sheet_report_em/SH688387.parquet,138277,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,d1562c3ead84ec0e4a47d6e11fc4a3f61c37d6c5337d309dbb3de947726fe12e
profit_sheet_report_em,profit_sheet_report_em/SH688388.parquet,146336,47,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,39,230566879a0415149936c0181e57eaee99fc6032338088e73020e6823b0f6eb7
profit_sheet_report_em,profit_sheet_report_em/SH688389.parquet,139123,33,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,25,139f01a33b3022fea848b0bb7bbf2708b9a42974dc0dda57081c7679f30f10bd
profit_sheet_report_em,profit_sheet_report_em/SH688390.parquet,148220,38,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,30,c81539fef593550fe54f0c3169a4cf9d0190c7481241ebfa6116904f9145df89
profit_sheet_report_em,profit_sheet_report_em/SH688391.parquet,145457,46,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,37,014b2793d04e189040b4b3e7137680bc700797337780d64e86bfa9bfdfb2dbce
profit_sheet_report_em,profit_sheet_report_em/SH688392.parquet,135624,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,ea3cbed7a6583091e38ceb5e1da756cf15b1929013ed3baa462926cf9b55be27
profit_sheet_report_em,profit_sheet_report_em/SH688393.parquet,142240,36,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,28,3264ac5f7c937f701fa849fd2caa8d562a6a186cf49e3055dd9be1bcf5b8021b
profit_sheet_report_em,profit_sheet_report_em/SH688395.parquet,141737,38,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,30,23059edd51fc601614849ab98feec075515c4a08d34fc4943e05a7ff41da7eb9
profit_sheet_report_em,profit_sheet_report_em/SH688396.parquet,143010,33,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,25,242f330d91f18f43aee03cee55c47dd2de3403a6b9fced53f426f0960f965efc
profit_sheet_report_em,profit_sheet_report_em/SH688398.parquet,140870,36,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,28,3a818fd05f062cab04358be388d2a6bd828d21796997aa7ea94d37496bdc603d
profit_sheet_report_em,profit_sheet_report_em/SH688399.parquet,140214,33,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,25,3a0ec59546e7bb5deaec21ffbf9f031732cf35aef20626528855ad8d1624433a
profit_sheet_report_em,profit_sheet_report_em/SH688400.parquet,137980,24,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,16,dfb1f184a64b2bf9d4bf2548109e1dc8e52b75e8e3dd6641c5b3ac6d0bbe29ab
profit_sheet_report_em,profit_sheet_report_em/SH688401.parquet,139677,34,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,26,c07385a700c56ba3db0df0687765b5db62ec9c7e7121641ff80e7e4f8e3b8082
profit_sheet_report_em,profit_sheet_report_em/SH688403.parquet,134570,24,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,16,870bc25f8aafb60d49c618e69ebb4d419300125e40fa0b94b08fa7d4c42238e2
profit_sheet_report_em,profit_sheet_report_em/SH688408.parquet,142879,32,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,24,dc89a7124e004cfab17f7778e653c635145c097b507d7d22923bac9ba264d91f
profit_sheet_report_em,profit_sheet_report_em/SH688409.parquet,137394,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,ce1ef9235f4a67f4816ec8f296ec6f415bbfafa8183568b244ed6757048e02ab
profit_sheet_report_em,profit_sheet_report_em/SH688410.parquet,139609,34,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,26,38d49adaa05ed10664e15cdfc9923b9fed9885afa3e0169fcf02b8315571f96e
profit_sheet_report_em,profit_sheet_report_em/SH688411.parquet,129895,14,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,6,aa3b1f833cec538c35cc1d5f0dd6dcf1e8d53f52c9e73dca9af6c4c79794c61a
profit_sheet_report_em,profit_sheet_report_em/SH688416.parquet,134390,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,68902fe0eb994ab8c0179803e9f970c4fd77419843a13f21e908c2dae47d0194
profit_sheet_report_em,profit_sheet_report_em/SH688418.parquet,144768,34,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,26,f069b49e0c3b9f2f473f3f4bcaa837f83c1823b0a4c1b25b383d8c1f29e98c4a
profit_sheet_report_em,profit_sheet_report_em/SH688419.parquet,132490,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,97ac8aa54fc270a6efebc4c2d4828c430abd05a701a932ef87391d661ae5c404
profit_sheet_report_em,profit_sheet_report_em/SH688420.parquet,134098,22,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,14,d8b76a9aa526d4f9d6e3e07c6c0ba8b59dd3638ed5979fa47cd05213f1a987ba
profit_sheet_report_em,profit_sheet_report_em/SH688425.parquet,141878,28,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,20,7b0742ca05fc2bb79ba403c7dde48e669431c78c23d5ffc474fdc4a02883a2a0
profit_sheet_report_em,profit_sheet_report_em/SH688426.parquet,136457,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,173b3852910bbf54f1aca99b75a1d86050dce32f54008e2a4c0ab1e20cc2c341
profit_sheet_report_em,profit_sheet_report_em/SH688428.parquet,136768,24,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,16,282af280ab9047d0deece44b41bc83b238e407c5c53061c19ef2bee3f7672186
profit_sheet_report_em,profit_sheet_report_em/SH688429.parquet,133775,21,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,13,3268f44924e79202f85b2b306b1f7a211977e9b7051e91175f367314612e425d
profit_sheet_report_em,profit_sheet_report_em/SH688432.parquet,135404,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,df371f8b93e4c88f84116adcdb9f787e7820b890e159ed0a5e9bcd4c67149452
profit_sheet_report_em,profit_sheet_report_em/SH688433.parquet,134392,21,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,13,44eca3e1f0f088da4cc7eac9a2985fd0c9b50b32494b6bd28ed6b90c26613969
profit_sheet_report_em,profit_sheet_report_em/SH688435.parquet,136173,32,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,24,22a7ddc80bb3f969af50c26a39955eec94ee056d106e95c165ec1aac9f968df6
profit_sheet_report_em,profit_sheet_report_em/SH688439.parquet,134762,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,14,83d583b32e4fda76bb9168a77c448516e56d2d227edd2a48a57baa399528ed38
profit_sheet_report_em,profit_sheet_report_em/SH688443.parquet,130698,21,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,13,cea1e29164ba686eb22a0edda3259c693a4cb23bf4b7ea6980763a344c510319
profit_sheet_report_em,profit_sheet_report_em/SH688448.parquet,133232,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,bdd446c6158e03192733f29c814adc110d19ed99303d4c2b989a7c3d12a44045
profit_sheet_report_em,profit_sheet_report_em/SH688449.parquet,130511,17,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,9,52dee2bd0b4b89340282208df9b8e8d798eeb219030f5cd6613fefa59a2d8bba
profit_sheet_report_em,profit_sheet_report_em/SH688450.parquet,131345,21,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,13,9b945d1af2911527dd0bc26ade579aced6c285407538b66d1f6c2187159ab5e3
profit_sheet_report_em,profit_sheet_report_em/SH688455.parquet,136206,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,ddee649c22bcf8e17f30a807c6314940fd8bc7cef51c5c77f0335493eeddb2d8
profit_sheet_report_em,profit_sheet_report_em/SH688456.parquet,140389,30,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,22,9685c395b167c10d8f3bf8098735c194869c3d86e29450afd29251ba4447decd
profit_sheet_report_em,profit_sheet_report_em/SH688458.parquet,132749,21,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,13,1974e086776ab9ea8990a92bafd19afdb6082b09194903c029bce2131eb2defb
profit_sheet_report_em,profit_sheet_report_em/SH688459.parquet,137142,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,febe6069dd1791fa9f13947f93b7031bfc6a3508b6e1177b8d4759d098ce0bd6
profit_sheet_report_em,profit_sheet_report_em/SH688466.parquet,141949,33,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,25,257bd840612318e2c386d2de3aab20db2a045cdfd3480d8e930acb224804b820
profit_sheet_report_em,profit_sheet_report_em/SH688468.parquet,135258,28,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,20,2bc33afee9ffe29f64d71a9f985a3f5c8d4250256f65de3f0a449118008e6d0d
profit_sheet_report_em,profit_sheet_report_em/SH688469.parquet,132900,21,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,13,51b4e7315973945bbe30942454f2f9e88ef494e5536f07df75990341ad4070e2
profit_sheet_report_em,profit_sheet_report_em/SH688472.parquet,144276,40,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,32,19f43fe6f68e1d77bde953eaab073885c8cc235a10f7a8cc2b8d3d8f5b9f0f67
profit_sheet_report_em,profit_sheet_report_em/SH688475.parquet,134514,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,012b89e50db121db1a1c04b812f8887d567b4fb7bf743e0173ae5df2d3c3856c
profit_sheet_report_em,profit_sheet_report_em/SH688478.parquet,134348,22,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,14,684e94545411aed2f0cbc8c13f6ba548018eaaacf18f9f58f78a227cddcd5a16
profit_sheet_report_em,profit_sheet_report_em/SH688479.parquet,138917,38,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,30,83b83e8aad873e240addab8b458a2cea989b49057a3acb15314558a2378605a1
profit_sheet_report_em,profit_sheet_report_em/SH688480.parquet,137033,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,b7830472d4c162b0dffabda9b0b488f819fea42d35824182ddeb23122b525f93
profit_sheet_report_em,profit_sheet_report_em/SH688484.parquet,133845,21,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,13,4cd06859c81beeb898c281599d3460ace339922a9d083f8fcf839aeb3b973b96
profit_sheet_report_em,profit_sheet_report_em/SH688485.parquet,134615,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,259a58f2598983e86e20ba9a608ca70ba1fa962b51393aec40f921f5ec87ee28
profit_sheet_report_em,profit_sheet_report_em/SH688486.parquet,134763,24,1,284fd79644505ba7071f537042756ec0acdab5d9a237012ee0bf163423f34815,16,618318802eb6fcc8e82bb110ba946b80094f1b7416ea8c84bc6c132903da8bcf
profit_sheet_report_em,profit_sheet_report_em/SH688488.parquet,140253,32,1,284fd79644505ba7071f537042756ec0acdab5d9a237012ee0bf163423f34815,24,1d72693e675ac29e1287f6e8de3d160c3b981c64a6ae6fb896070f9dce8cd398
profit_sheet_report_em,profit_sheet_report_em/SH688489.parquet,137178,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,58db3f5aedac20216544e6774a88206fd534fccc6392c8ce25a7d4a99391bc3a
profit_sheet_report_em,profit_sheet_report_em/SH688496.parquet,137753,26,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,18,3ebffc2628f02de45e00c85bd30c6f91697c23ae5fd724b8048d357faa09ec94
profit_sheet_report_em,profit_sheet_report_em/SH688498.parquet,134840,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,23280b47b493ed3e0d9c84f814d8080724618b740c9495a1fb6c1f3a7064d9a8
profit_sheet_report_em,profit_sheet_report_em/SH688499.parquet,141387,29,1,284fd79644505ba7071f537042756ec0acdab5d9a237012ee0bf163423f34815,21,4710392cb779c709890f96db4c3d61a032435c0c8a003cee4331c38602541d5e
profit_sheet_report_em,profit_sheet_report_em/SH688500.parquet,145453,39,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,31,dfb60b0c51d6b88dd5954faa0fc3fa533dc84f474a15e37f18341c3000f9180e
profit_sheet_report_em,profit_sheet_report_em/SH688501.parquet,138615,29,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,21,4dfd92c6d84b832adc63ac617dc5f8588a75d4c76c07d0d3c848ef0295055a56
profit_sheet_report_em,profit_sheet_report_em/SH688502.parquet,137417,31,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,23,c294af0027db7fa458cdb9453e87e5b49a40bc5aee6d86b6d8f2fc3bcfa5c3c1
profit_sheet_report_em,profit_sheet_report_em/SH688503.parquet,135284,24,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,16,9b2625bbf471ca26d25e7bd42681b668f200e4430805257de2e83060a8d0c6d7
profit_sheet_report_em,profit_sheet_report_em/SH688505.parquet,141435,32,1,9e26a7fd6fe003630477141ff41805570fd5ad6d496167e1d7b55f54f7b9a7e9,24,d29837edd8908406b5717966a7ed34d2c8fad7f7c625ca7f46c48a2be81f3f83
profit_sheet_report_em,profit_sheet_report_em/SH688506.parquet,137867,28,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,20,0af5e7070089f0c24e19df38f6739bd77599ac3e1369246a71868c4176f25c07
profit_sheet_report_em,profit_sheet_report_em/SH688507.parquet,134341,21,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,13,f7e2adf716f010a729ce3bc34d6e50342af17030a810e7eb4a0ebeb652542591
profit_sheet_report_em,profit_sheet_report_em/SH688508.parquet,148445,47,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,39,3d109eacc783083309011ccbd347eebe4f55b717d640c213148b9750e2d913c7
profit_sheet_report_em,profit_sheet_report_em/SH688509.parquet,136742,29,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,21,d73df80d37a3564799f1e96ef5b5cff68bb5588a88c460ba9478aa914c333481
profit_sheet_report_em,profit_sheet_report_em/SH688510.parquet,140580,36,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,28,ebb1f35f1276f9874f1df712addf540c6c49c1c6370e930a91b9413ff3a53da7
profit_sheet_report_em,profit_sheet_report_em/SH688511.parquet,135347,28,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,18,f61a8a32e561462ff72a44e56d7c18076f41fe803158fac0d1a37dda90260764
profit_sheet_report_em,profit_sheet_report_em/SH688512.parquet,131377,21,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,13,6fea98a19e84c02cafdcc23f03d461bbee56508709a81d376e8be3d0b7d5727b
profit_sheet_report_em,profit_sheet_report_em/SH688513.parquet,140097,38,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,30,2f5439fc9ff8a43621f56b9761b254e5eb14ec611a3ed0137fc7f45133cd670c
profit_sheet_report_em,profit_sheet_report_em/SH688515.parquet,132762,21,1,284fd79644505ba7071f537042756ec0acdab5d9a237012ee0bf163423f34815,13,83ed31aaf903f5fc04e06f85b7415e38f2d30abd40b1d3ff262220ba1c80939a
profit_sheet_report_em,profit_sheet_report_em/SH688516.parquet,144211,39,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,31,016bbb90e61788dd6efc7cbac02ba77d8d26eedf16a91c3ca714efeee6521041
profit_sheet_report_em,profit_sheet_report_em/SH688517.parquet,136198,29,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,21,19ddd62f9824ff6969a24e181b4fff97843e8543619cf35e104c48142cda9e85
profit_sheet_report_em,profit_sheet_report_em/SH688518.parquet,150335,45,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,37,7936e1c0cc98caab2bc17deed26f264f2a9f6fcaf7420ed14f1e0ca6507eaba5
profit_sheet_report_em,profit_sheet_report_em/SH688519.parquet,145517,45,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,30,0f562d792f8437b06c13eaddad2bc176e561b4fa7f935f7174701a704cf8f453
profit_sheet_report_em,profit_sheet_report_em/SH688520.parquet,139539,32,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,24,151043e7672ba872a807ad266b68b59f917e4233a436ef6b5d055334c4f4dfa2
profit_sheet_report_em,profit_sheet_report_em/SH688521.parquet,141205,32,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,24,c229191199afbb3a76a4dd916ebe3d876d824327fcf84fb8dd419a02257f8287
profit_sheet_report_em,profit_sheet_report_em/SH688522.parquet,132246,22,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,14,24e1d3baaf5227cc35648d093fcfe79aeedfb25608dd33718babbeab7dc309b6
profit_sheet_report_em,profit_sheet_report_em/SH688523.parquet,132486,21,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,13,1e5c3dfbd12ab5788e3a32703228eae9701ac29630f006e43b02303251a1cf92
profit_sheet_report_em,profit_sheet_report_em/SH688525.parquet,135630,23,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,15,f0d8e362ba16a414ee2126d73da8bd1aa9871ab19c93e6952f0d6699fe8be8ad
profit_sheet_report_em,profit_sheet_report_em/SH688526.parquet,139707,31,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,23,00bbe7502488ad5c60b83d6ba12cc99356a3261ffda68d3824b450050cb111fe
profit_sheet_report_em,profit_sheet_report_em/SH688528.parquet,138136,33,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,25,7ce8d58bdaf6a0300495c28f2f004ad810692a702670f89dacec836e9c5055ff
profit_sheet_report_em,profit_sheet_report_em/SH688529.parquet,141014,31,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,23,b2337be8e8f9f3c546cf338c79d0829cb1fa90db6b1f73878f01ad5708d3dc35
profit_sheet_report_em,profit_sheet_report_em/SH688530.parquet,130633,20,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,12,13a5826e96975f89dab6ab91c2cdcb5163229c8fa2849b04bf8a469fcf57a50d
profit_sheet_report_em,profit_sheet_report_em/SH688531.parquet,136680,27,1,65e54d7c2171b6df3773198119d6801777ba7faff65ebb6974cc92ade38ce30c,19,e54d47cddaee18c33ad36d17a0e3a061e8ee2c61a1f273212df4c35998877ec6
profit_sheet_report_em,profit_sheet_report_em/SH688533.parquet,140156,30,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,22,a30fe2b4892d3c3614edb1c3602c020de91c0b1fdafe2a9970e7cb664a6f83da
profit_sheet_report_em,profit_sheet_report_em/SH688535.parquet,138794,34,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,26,9f37cce01828afd2b530dfa4e239e075aaf1c0eb324b4de908143f777fea74c5
profit_sheet_report_em,profit_sheet_report_em/SH688536.parquet,140761,33,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,25,2cabdf86810536d141d7f4de829fc2707c42f85804efe2f08d8a09f9c048469d
profit_sheet_report_em,profit_sheet_report_em/SH688538.parquet,135171,29,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,21,94760aa0485ae0afb3abe9185e0791fac22b06374079431339ba1c1903f66b0b
profit_sheet_report_em,profit_sheet_report_em/SH688539.parquet,138259,33,1,6e206f78d0fadc5522ab3969db97bb1fb4e5dd5a96247447489c5e1c36f50d5d,25,e021820224544b0ae3a69fcb0ac7185ff930d126b2a7b0d899a13530953b4beb
