candidate_id,expression_hash,run,source_round,generator_arm,generator_route,source_generator,source_lane,factor_lane,field_family,primitive_family,event_state_family,horizon_bucket,turnover_bucket,family_id,motif_id,subtree_hashes,phase3ca_proxy_quality,proxy_quality,aligned_ic_mean,spread_hit_rate,mean_one_way_turnover,fields,expression,train_reward,train_day_sortino,train_minute_sortino,train_worst_horizon_day_sortino,train_median_horizon_day_sortino,train_horizon_sortino_stdev,train_day_mcmc_p25,train_day_mcmc_prob_gt_0,train_mean_one_way_turnover,validation_day_sortino,validation_day_mcmc_prob_gt_0,holdout_day_sortino,holdout_day_mcmc_prob_gt_0,inherited_blockers,train_reward_blockers,train_reward_decision,seed,round_id,parent_id,mutation_type,blocker_flags,validation_mcmc_prob_gt_0,holdout_mcmc_prob_gt_0,parallel_chunk_id
phase3cp_01427,6109e0fb1996c5871e3d32a3,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,rx_intraday_return::rank,intraday_return,cross_sectional+time_series,none,multi_or_unknown,medium_turnover,34ee7fb58c8f341a84,34bf585ae89e9ef7d7,5d23d87ffc45,0.22116267,0.03791308,0.03791308,0.55307831,0.58,intraday_ret_from_open,"CSRank(ZScore(Delta($intraday_ret_from_open,8)))",-1.08287019,-0.87994082,-0.87994082,-0.97109885,-0.86108602,0.13549168,-0.89937002,0,0.78500537,-0.73362416,0,-0.94589773,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_01678,3137b3805b9dd36588e0fe74,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,rx_interaction::rx_intraday_price_location::rx_range_location::product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,eb6ebd5525bd6cf496,8cba78383888a8067d,17010fb9df4d,0.23991281,0.03944825,0.03944825,0.55522754,0.48,high|low|open|vwap,"CSRank(Mul(ZScore(Sub(Div(Sub($vwap,$open),Add(Abs($open),0.000001)),Mean(Div(Sub($vwap,$open),Add(Abs($open),0.000001)),10))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",-1.08587662,-0.88604169,-0.88604169,-0.96640261,-0.85383474,0.15035648,-0.89800253,0,0.78647004,-0.85390713,0,-0.85949483,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_01649,329fe2e8e5a2a59b0c9f9edc,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,rx_interaction::rx_intraday_return::rx_range_location::product,intraday_return+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,42a7127a52090b5086,7aafb82724e58f1a1c,818f07faa36e,0.24018255,0.03952708,0.03952708,0.55533791,0.48,high|low|open|ret_1m,"CSRank(Mul(ZScore(Delta($ret_1m,10)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",-1.08750889,-0.8893116,-0.8893116,-0.9679403,-0.85512334,0.12372116,-0.90889508,0,0.78283122,-0.83625371,0,-0.8519646,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_01734,ddcca6db5c2997c8d2242937,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,cem_interaction::rx_range_location::rx_intraday_price_location::spread,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,913765cb964144cc3c,cb0110f0a0701d1785,8e2932bb88e1,0.24356209,0.0405153,0.0405153,0.55672142,0.48,close|high|low|vwap,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div(Mean($vwap,8),Add(Abs(Mean($vwap,20)),0.000001)))))",-1.09024965,-0.85351712,-0.85351712,-0.97946426,-0.82634712,0.15525767,-0.88117863,0,0.81628459,-0.85309419,0,-0.92962552,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_01808,95eeeb52df57e46024812657,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_intraday_return::rx_intraday_price_location::spread,intraday_return,cross_sectional+time_series+arithmetic,none,multi_or_unknown,medium_turnover,0ac166591bd2160102,adc6cfd8fd4117d879,0d56cfd406dd,0.22495358,0.03507419,0.03507419,0.54910386,0.42,intraday_ret_from_open|vwap,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,8)),ZScore(Delta($vwap,20))))",-1.09263422,-0.90447738,-0.90447738,-0.97079662,-0.87938894,0.08715333,-0.92205039,0,0.77408324,-0.70031451,0,-0.92438752,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_01857,561b8466463c6f7cbadcb2f1,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_intraday_return::rank,generic_price_volume,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,b80dee3e21bc98d9f9,e2c0e41b27c2bd540f,3635c6a78336,0.21635262,0.03255932,0.03255932,0.54558305,0.42,close,"CSRank(ZScore(Delta(Div(Sub($close,Delay($close,1)),Add(Abs(Delay($close,1)),0.000001)),20)))",-1.09371844,-0.90058934,-0.90058934,-0.97456226,-0.86637381,0.08963185,-0.91712881,0,0.7784373,-0.82894073,0,-0.86442746,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_00217,0ffc61fec630cf80a6337bbb,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,d91a1c57862d9bdf83,8d7e530f60d551333a,ca8c96630887,0.23859277,0.03906228,0.03906228,0.55468719,0.28,close|ctx_sent_up_num|high|low,"CSRank(Mul(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),15),2),Mean(CSRank(ValidRatioGate($ctx_sent_up_num,60,0.8)),30)))",-1.09417597,-0.88300718,-0.88300718,-0.96648239,-0.85094049,0.13527396,-0.89897112,0,0.79947627,-0.78650059,0,-0.83548086,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_00874,0c3d7afb9e5c84c4972319c2,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::rx_range_location::slow_product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,8ec10687350d0963ff,8488297f1dc01729e9,deb492f23bcb,0.23601401,0.03830825,0.03830825,0.55363155,0.34,close|high|low|open,"CSRank(Mul(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),15),2),Mean(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8)),30)))",-1.098787,-0.90755579,-0.90755579,-0.96965318,-0.85778186,0.10593291,-0.92063576,0,0.78078782,-0.8785551,0,-0.83597604,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_01687,e05baa181c78a90e975c2ec8,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,rx_intraday_return::rank,intraday_return,cross_sectional+time_series,none,multi_or_unknown,medium_turnover,34ee7fb58c8f341a84,34bf585ae89e9ef7d7,5d23d87ffc45,0.24216283,0.04010612,0.04010612,0.55614856,0.48,intraday_ret_from_open,"CSRank(ZScore(Delta($intraday_ret_from_open,3)))",-1.10106081,-0.90859363,-0.90859363,-0.96936445,-0.89161444,0.09628998,-0.92151817,0,0.78291942,-0.77904063,0,-0.92809781,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_01861,514519a51a862ea1a32643cc,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_range_location::rx_flow_amount_volume::spread,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,d30d2be74bccaf7f7d,80bcda797d9ac0246b,de81cd472e75,0.21871586,0.03325033,0.03325033,0.54655046,0.42,amount_yuan|close|high|low,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Delta($amount_yuan,30))))",-1.10318113,-0.90726979,-0.90726979,-0.98245159,-0.8882447,0.1143912,-0.91994574,0,0.78277427,-0.90640361,0,-0.95861313,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_00076,5860f68b398eff3d873d2342,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_range_location::rx_range_location::slow_product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,8ec10687350d0963ff,8488297f1dc01729e9,deb492f23bcb,0.23706967,0.03861682,0.03861682,0.55406355,0.28,close|high|low|open,"CSRank(Mul(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),15),2),Mean(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8)),30)))",-1.10359558,-0.91386109,-0.91386109,-0.96802013,-0.86310847,0.08966455,-0.92809318,0,0.78113108,-0.90278133,0,-0.78201336,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_01499,876d0abcb981634e9bbb1803,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,cem_interaction::rx_intraday_return::rx_range_location::residual,intraday_return+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,7340cfd560e8a2694a,0df225faca2462b69c,0a230be6bd3f,0.22942815,0.04032983,0.04032983,0.55646176,0.58,high|low|open|ret_1m,"CSRank(CSResidual(CSRank(Delta($ret_1m,30)),CSRank(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",-1.11016416,-0.92035117,-0.92035117,-0.97989096,-0.9020168,0.08482056,-0.93443238,0,0.7794824,-0.83680646,0,-0.92726077,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_01860,f07f15744c436daaf9fef289,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_range_location::rx_flow_amount_volume::spread,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,b8944f0bf213f0e35c,09c01ab37a5579d80d,d8d7f91b84e4,0.22350386,0.03465033,0.03465033,0.54851046,0.42,close|high|low|vol,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Delta($vol,30))))",-1.11173073,-0.91909234,-0.91909234,-0.98148969,-0.8955024,0.1008291,-0.93220825,0,0.78255449,-0.92287636,0,-0.97046939,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_01711,92ce29d5fa178e234712bda6,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,cem_atom::rx_range_location::rank,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,2e5386a0a72d6d1fad,97f3a1eed83d178f34,2391a9e2523c,0.24986202,0.04235741,0.04235741,0.55930038,0.48,close|high|low,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),3))))",-1.11780359,-0.90447898,-0.90447898,-0.98233825,-0.88542046,0.10934593,-0.94348149,0,0.79807905,-0.93513133,0,-0.9373587,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_00825,ce49f12ea3e71dcef04787d1,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware::rx_range_location::smooth10,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,99a553b521bd8be1b1,913fd75fe7ebcd6121,cafbc226a459,0.23770642,0.03880306,0.03880306,0.55432429,0.34,close|high|low,"CSRank(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))),10))",-1.12087592,-0.91153324,-0.91153324,-0.98181577,-0.893811,0.10703123,-0.93054492,0,0.80062628,-0.8454229,0,-0.94559038,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_00820,c68cdee6c23062a161da8a34,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware::rx_range_location::smooth20,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,99a553b521bd8be1b1,913fd75fe7ebcd6121,cafbc226a459,0.23303843,0.03743818,0.03743818,0.55241346,0.34,close|high|low,"CSRank(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),20))",-1.12485786,-0.92119791,-0.92119791,-0.98224561,-0.90829279,0.0992121,-0.93535699,0,0.79742161,-0.87780579,0,-0.95111677,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.0,0.0,1
phase3cp_01640,70059e34f028e13c03845e5a,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,rx_range_location::rank,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,2e5386a0a72d6d1fad,97f3a1eed83d178f34,2391a9e2523c,0.24186409,0.04001866,0.04001866,0.55602613,0.48,close|high|low,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))))",-1.12507599,-0.92414496,-0.92414496,-0.98422665,-0.90537577,0.0830992,-0.95373106,0,0.78999119,-0.95807956,0,-0.96590256,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_01561,0c527387c3bdffa6b343f053,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,cem_interaction::rx_range_location::rx_opening_amount::residual,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,f7636cb8adcf3ac5a1,3f3f31e965c2c31890,2755429656a8,0.22670044,0.03953238,0.03953238,0.55534534,0.58,close|high|low|m1_first30_vol|volume,"CSRank(CSResidual(CSRank(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),CSRank(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",-1.14602498,-0.95979098,-0.95979098,-0.98601828,-0.94561221,0.05573214,-0.96795179,0,0.78739335,-0.96360969,0,-0.96881409,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_01618,1fa3730ed9af10b5e9d1c559,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,typed_lagged_context::coverage_guarded_context::context_inverted,flow_amount_volume,cross_sectional+state_transform,none,multi_or_unknown,medium_turnover,433dee7ff86b1a008f,a1e3520920cc379e5d,413496ad50ac,0.23967865,0.03937964,0.03937964,0.55513149,0.48,amount|ctx_ths_hot_circulation_value,"Neg(CSRank(SafeCSResidual($ctx_ths_hot_circulation_value,$amount,20,5,0.8)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,,,1
phase3cp_00292,cfee7c9c422217eb73e8591c,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_spread,limit_event_state+range_location,cross_sectional+time_series+arithmetic+state_transform,high_board,multi_or_unknown,low_turnover,18aac7b65bd03da0c3,54e1b51d5544b00e18,bbad1234fa65,0.23843015,0.03901456,0.03901456,0.55462038,0.28,close|ctx_sent_lb_h_num|high|low,"CSRank(Sub(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),15),2),Mean(CSRank(MaskedZScore($ctx_sent_lb_h_num,60,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,,,1
phase3cp_00369,c3a0df0829835bf4274e6a6d,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_spread,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,3107991ed1c77fe979,32e5ab4e7203b33aab,78d44b520c98,0.23823325,0.03895712,0.03895712,0.55453996,0.28,amount|close|ctx_zls_lbgd|high|low,"CSRank(Sub(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),15),2),Mean(CSRank(SafeCSResidual($ctx_zls_lbgd,$amount,20,5,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,,,1
phase3cp_00502,109e0188f69f51e97c65312e,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_opening_divergence::coverage_guarded_context::slow_product,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,2175624fcb03254fa0,9f2762692d501fbc51,95153e862101,0.23758703,0.03876818,0.03876818,0.55427545,0.28,ctx_sent_lt5_num|m1_first15_last_close|open,"CSRank(Mul(Delay(Mean(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),15),2),Mean(CSRank(MaskedZScore($ctx_sent_lt5_num,60,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,,,1
phase3cp_00566,d6e0175315b1016620c8c39d,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_opening_divergence::coverage_guarded_context::slow_spread,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,12d90f3c0e5fcc499e,0544312b4bb9234329,9674f4249f07,0.2374236,0.03872046,0.03872046,0.55420864,0.28,ctx_zls_df_num|m1_first15_last_close|open,"CSRank(Sub(Delay(Mean(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),15),2),Mean(CSRank(MaskedZScore($ctx_zls_df_num,60,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,,,1
phase3cp_01054,80d09a505dfd1bc45f5e10a0,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_spread,limit_event_state+range_location,cross_sectional+time_series+arithmetic+state_transform,high_board,multi_or_unknown,low_turnover,4c68c1cfff08b6aead,298f03e19b90c6f031,6008f3e0ac59,0.23490533,0.03798402,0.03798402,0.55317763,0.34,close|ctx_sent_lb_3_num|high|low,"CSRank(Sub(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2),Mean(CSRank(MaskedZScore($ctx_sent_lb_3_num,60,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,,,1
phase3cp_01142,c1f0d540c3215c52ab68bb35,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_opening_divergence::coverage_guarded_context::slow_residual,limit_event_state+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,high_board+opening_state,multi_or_unknown,low_turnover,fb818ed3349509d4fb,fadcf7e513f793f0b5,03d1787e169a,0.23486993,0.03797356,0.03797356,0.55316298,0.34,ctx_sent_lb_3_num|m1_first15_last_close|open,"CSRank(SafeCSResidual(CSRank(Delay(Mean(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),15),2)),CSRank(Mean(CSRank(ValidRatioGate($ctx_sent_lb_3_num,60,0.8)),30)),20,5,0.8))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,,,1
