"rel_path","size_bytes","has_error_token","tail"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_reports\candidate_subchunk_0114\phase3cm_train_reward_audit_summary.json","3062","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_reports\candidate_subchunk_0115\phase3cm_train_reward_audit_summary.json","3101","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_reports\candidate_subchunk_0116\phase3cm_train_reward_audit_summary.json","3068","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_reports\candidate_subchunk_0117\phase3cm_train_reward_audit_summary.json","3068","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_reports\candidate_subchunk_0118\phase3cm_train_reward_audit_summary.json","3144","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_reports\candidate_subchunk_0119\phase3cm_train_reward_audit_summary.json","3031","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_reports\candidate_subchunk_0120\phase3cm_train_reward_audit_summary.json","3031","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_reports\candidate_subchunk_0121\phase3cm_train_reward_audit_summary.json","3099","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_reports\candidate_subchunk_0122\phase3cm_train_reward_audit_summary.json","3100","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_reports\candidate_subchunk_0123\phase3cm_train_reward_audit_summary.json","3099","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_reports\candidate_subchunk_0124\phase3cm_train_reward_audit_summary.json","3144","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_reports\candidate_subchunk_0125\phase3cm_train_reward_audit_summary.json","3099","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_reports\candidate_subchunk_0126\phase3cm_train_reward_audit_summary.json","3099","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_reports\candidate_subchunk_0127\phase3cm_train_reward_audit_summary.json","3063","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage0_fast_train_reward\phase3cm_reports\candidate_subchunk_0128\phase3cm_train_reward_audit_summary.json","3100","False","ten"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 1,
  ""sample_trade_times_per_shard"": 96,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0001_stderr.log","0","False",""
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0001_stdout.log","2800","False","_cache"": true, ""operator_subtree_cache"": true, ""expression_cache_scope"": ""per_shard"", ""feature_matrix_cache_scope"": ""per_shard_context_window"", ""operator_cache_scope"": ""per_shard_context_window"", ""fast_portfolio_loop"": true, ""numba_rank_available"": true, ""numba_rank_enabled"": true, ""operator_cache_max_entries"": 64, ""feature_matrix_cache_max_windows"": 1, ""fast_group_rank"": true, ""omp_threads"": ""1"", ""mkl_threads"": ""1"", ""numexpr_max_threads"": ""4"", ""parallel_workers"": 1, ""global_worker_limit"": 1}}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0002_stderr.log","0","False",""
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0002_stdout.log","2799","False","_cache"": true, ""operator_subtree_cache"": true, ""expression_cache_scope"": ""per_shard"", ""feature_matrix_cache_scope"": ""per_shard_context_window"", ""operator_cache_scope"": ""per_shard_context_window"", ""fast_portfolio_loop"": true, ""numba_rank_available"": true, ""numba_rank_enabled"": true, ""operator_cache_max_entries"": 64, ""feature_matrix_cache_max_windows"": 1, ""fast_group_rank"": true, ""omp_threads"": ""1"", ""mkl_threads"": ""1"", ""numexpr_max_threads"": ""4"", ""parallel_workers"": 1, ""global_worker_limit"": 1}}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0003_stderr.log","0","False",""
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0003_stdout.log","2800","False","_cache"": true, ""operator_subtree_cache"": true, ""expression_cache_scope"": ""per_shard"", ""feature_matrix_cache_scope"": ""per_shard_context_window"", ""operator_cache_scope"": ""per_shard_context_window"", ""fast_portfolio_loop"": true, ""numba_rank_available"": true, ""numba_rank_enabled"": true, ""operator_cache_max_entries"": 64, ""feature_matrix_cache_max_windows"": 1, ""fast_group_rank"": true, ""omp_threads"": ""1"", ""mkl_threads"": ""1"", ""numexpr_max_threads"": ""4"", ""parallel_workers"": 1, ""global_worker_limit"": 1}}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0004_stderr.log","0","False",""
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0004_stdout.log","2800","False","_cache"": true, ""operator_subtree_cache"": true, ""expression_cache_scope"": ""per_shard"", ""feature_matrix_cache_scope"": ""per_shard_context_window"", ""operator_cache_scope"": ""per_shard_context_window"", ""fast_portfolio_loop"": true, ""numba_rank_available"": true, ""numba_rank_enabled"": true, ""operator_cache_max_entries"": 64, ""feature_matrix_cache_max_windows"": 1, ""fast_group_rank"": true, ""omp_threads"": ""1"", ""mkl_threads"": ""1"", ""numexpr_max_threads"": ""4"", ""parallel_workers"": 1, ""global_worker_limit"": 1}}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0005_stderr.log","0","False",""
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0005_stdout.log","2800","False","_cache"": true, ""operator_subtree_cache"": true, ""expression_cache_scope"": ""per_shard"", ""feature_matrix_cache_scope"": ""per_shard_context_window"", ""operator_cache_scope"": ""per_shard_context_window"", ""fast_portfolio_loop"": true, ""numba_rank_available"": true, ""numba_rank_enabled"": true, ""operator_cache_max_entries"": 64, ""feature_matrix_cache_max_windows"": 1, ""fast_group_rank"": true, ""omp_threads"": ""1"", ""mkl_threads"": ""1"", ""numexpr_max_threads"": ""4"", ""parallel_workers"": 1, ""global_worker_limit"": 1}}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0006_stderr.log","0","False",""
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0006_stdout.log","2766","False","_cache"": true, ""operator_subtree_cache"": true, ""expression_cache_scope"": ""per_shard"", ""feature_matrix_cache_scope"": ""per_shard_context_window"", ""operator_cache_scope"": ""per_shard_context_window"", ""fast_portfolio_loop"": true, ""numba_rank_available"": true, ""numba_rank_enabled"": true, ""operator_cache_max_entries"": 64, ""feature_matrix_cache_max_windows"": 1, ""fast_group_rank"": true, ""omp_threads"": ""1"", ""mkl_threads"": ""1"", ""numexpr_max_threads"": ""4"", ""parallel_workers"": 1, ""global_worker_limit"": 1}}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0007_stderr.log","0","False",""
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0007_stdout.log","2799","False","_cache"": true, ""operator_subtree_cache"": true, ""expression_cache_scope"": ""per_shard"", ""feature_matrix_cache_scope"": ""per_shard_context_window"", ""operator_cache_scope"": ""per_shard_context_window"", ""fast_portfolio_loop"": true, ""numba_rank_available"": true, ""numba_rank_enabled"": true, ""operator_cache_max_entries"": 64, ""feature_matrix_cache_max_windows"": 1, ""fast_group_rank"": true, ""omp_threads"": ""1"", ""mkl_threads"": ""1"", ""numexpr_max_threads"": ""4"", ""parallel_workers"": 1, ""global_worker_limit"": 1}}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0008_stderr.log","0","False",""
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0008_stdout.log","2799","False","_cache"": true, ""operator_subtree_cache"": true, ""expression_cache_scope"": ""per_shard"", ""feature_matrix_cache_scope"": ""per_shard_context_window"", ""operator_cache_scope"": ""per_shard_context_window"", ""fast_portfolio_loop"": true, ""numba_rank_available"": true, ""numba_rank_enabled"": true, ""operator_cache_max_entries"": 64, ""feature_matrix_cache_max_windows"": 1, ""fast_group_rank"": true, ""omp_threads"": ""1"", ""mkl_threads"": ""1"", ""numexpr_max_threads"": ""4"", ""parallel_workers"": 1, ""global_worker_limit"": 1}}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0009_stderr.log","0","False",""
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0009_stdout.log","2806","False","_cache"": true, ""operator_subtree_cache"": true, ""expression_cache_scope"": ""per_shard"", ""feature_matrix_cache_scope"": ""per_shard_context_window"", ""operator_cache_scope"": ""per_shard_context_window"", ""fast_portfolio_loop"": true, ""numba_rank_available"": true, ""numba_rank_enabled"": true, ""operator_cache_max_entries"": 64, ""feature_matrix_cache_max_windows"": 1, ""fast_group_rank"": true, ""omp_threads"": ""1"", ""mkl_threads"": ""1"", ""numexpr_max_threads"": ""4"", ""parallel_workers"": 1, ""global_worker_limit"": 1}}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0010_stderr.log","0","False",""
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0010_stdout.log","2766","False","_cache"": true, ""operator_subtree_cache"": true, ""expression_cache_scope"": ""per_shard"", ""feature_matrix_cache_scope"": ""per_shard_context_window"", ""operator_cache_scope"": ""per_shard_context_window"", ""fast_portfolio_loop"": true, ""numba_rank_available"": true, ""numba_rank_enabled"": true, ""operator_cache_max_entries"": 64, ""feature_matrix_cache_max_windows"": 1, ""fast_group_rank"": true, ""omp_threads"": ""1"", ""mkl_threads"": ""1"", ""numexpr_max_threads"": ""4"", ""parallel_workers"": 1, ""global_worker_limit"": 1}}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0011_stderr.log","0","False",""
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0011_stdout.log","2799","False","_cache"": true, ""operator_subtree_cache"": true, ""expression_cache_scope"": ""per_shard"", ""feature_matrix_cache_scope"": ""per_shard_context_window"", ""operator_cache_scope"": ""per_shard_context_window"", ""fast_portfolio_loop"": true, ""numba_rank_available"": true, ""numba_rank_enabled"": true, ""operator_cache_max_entries"": 64, ""feature_matrix_cache_max_windows"": 1, ""fast_group_rank"": true, ""omp_threads"": ""1"", ""mkl_threads"": ""1"", ""numexpr_max_threads"": ""4"", ""parallel_workers"": 1, ""global_worker_limit"": 1}}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0012_stderr.log","0","False",""
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0012_stdout.log","2766","False","_cache"": true, ""operator_subtree_cache"": true, ""expression_cache_scope"": ""per_shard"", ""feature_matrix_cache_scope"": ""per_shard_context_window"", ""operator_cache_scope"": ""per_shard_context_window"", ""fast_portfolio_loop"": true, ""numba_rank_available"": true, ""numba_rank_enabled"": true, ""operator_cache_max_entries"": 64, ""feature_matrix_cache_max_windows"": 1, ""fast_group_rank"": true, ""omp_threads"": ""1"", ""mkl_threads"": ""1"", ""numexpr_max_threads"": ""4"", ""parallel_workers"": 1, ""global_worker_limit"": 1}}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0013_stderr.log","0","False",""
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0013_stdout.log","2841","False","_cache"": true, ""operator_subtree_cache"": true, ""expression_cache_scope"": ""per_shard"", ""feature_matrix_cache_scope"": ""per_shard_context_window"", ""operator_cache_scope"": ""per_shard_context_window"", ""fast_portfolio_loop"": true, ""numba_rank_available"": true, ""numba_rank_enabled"": true, ""operator_cache_max_entries"": 64, ""feature_matrix_cache_max_windows"": 1, ""fast_group_rank"": true, ""omp_threads"": ""1"", ""mkl_threads"": ""1"", ""numexpr_max_threads"": ""4"", ""parallel_workers"": 1, ""global_worker_limit"": 1}}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0014_stderr.log","0","False",""
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0014_stdout.log","2799","False","_cache"": true, ""operator_subtree_cache"": true, ""expression_cache_scope"": ""per_shard"", ""feature_matrix_cache_scope"": ""per_shard_context_window"", ""operator_cache_scope"": ""per_shard_context_window"", ""fast_portfolio_loop"": true, ""numba_rank_available"": true, ""numba_rank_enabled"": true, ""operator_cache_max_entries"": 64, ""feature_matrix_cache_max_windows"": 1, ""fast_group_rank"": true, ""omp_threads"": ""1"", ""mkl_threads"": ""1"", ""numexpr_max_threads"": ""4"", ""parallel_workers"": 1, ""global_worker_limit"": 1}}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0015_stderr.log","0","False",""
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0015_stdout.log","2766","False","_cache"": true, ""operator_subtree_cache"": true, ""expression_cache_scope"": ""per_shard"", ""feature_matrix_cache_scope"": ""per_shard_context_window"", ""operator_cache_scope"": ""per_shard_context_window"", ""fast_portfolio_loop"": true, ""numba_rank_available"": true, ""numba_rank_enabled"": true, ""operator_cache_max_entries"": 64, ""feature_matrix_cache_max_windows"": 1, ""fast_group_rank"": true, ""omp_threads"": ""1"", ""mkl_threads"": ""1"", ""numexpr_max_threads"": ""4"", ""parallel_workers"": 1, ""global_worker_limit"": 1}}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0016_stderr.log","0","False",""
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0016_stdout.log","2800","False","_cache"": true, ""operator_subtree_cache"": true, ""expression_cache_scope"": ""per_shard"", ""feature_matrix_cache_scope"": ""per_shard_context_window"", ""operator_cache_scope"": ""per_shard_context_window"", ""fast_portfolio_loop"": true, ""numba_rank_available"": true, ""numba_rank_enabled"": true, ""operator_cache_max_entries"": 64, ""feature_matrix_cache_max_windows"": 1, ""fast_group_rank"": true, ""omp_threads"": ""1"", ""mkl_threads"": ""1"", ""numexpr_max_threads"": ""4"", ""parallel_workers"": 1, ""global_worker_limit"": 1}}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0001\phase3cm_train_reward_audit_summary.json","3134","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0002\phase3cm_train_reward_audit_summary.json","3133","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0003\phase3cm_train_reward_audit_summary.json","3134","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0004\phase3cm_train_reward_audit_summary.json","3134","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
