run_id,repo_sha,contract_hash,data_release_hash,candidate_id,exact_identity,behavior_identity,route_id,field_id,source_field_id,representation_id,entity_scope,temporal_semantics,operator_family,operator_path,maturity_rule,support_unit,matched_control_id,proposal_origin,seed,access_role
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003,1e1aab0ed6158d0efbf2c6865c35d5f77a734832a77cf574769d4453c6188863,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,low,cn.sf.155ca942c67e3b7985fdca8bf70262e2,cn.rep.a24282e2c82e94c62dab47348534b71d,STOCK,BAR_VALUE,Transition,root.CSRank[0].Mul[1]:Delta,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003,1e1aab0ed6158d0efbf2c6865c35d5f77a734832a77cf574769d4453c6188863,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,low,cn.sf.155ca942c67e3b7985fdca8bf70262e2,cn.rep.a24282e2c82e94c62dab47348534b71d,STOCK,BAR_VALUE,Transition,root.CSRank[0]:Mul,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003,1e1aab0ed6158d0efbf2c6865c35d5f77a734832a77cf574769d4453c6188863,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,low,cn.sf.155ca942c67e3b7985fdca8bf70262e2,cn.rep.a24282e2c82e94c62dab47348534b71d,STOCK,BAR_VALUE,Transition,root:CSRank,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003,1e1aab0ed6158d0efbf2c6865c35d5f77a734832a77cf574769d4453c6188863,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,ret_1m,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,cn.rep.92264a877f9fcf2b53483a2833631e12,STOCK,BAR_VALUE,Transition,root.CSRank[0].Mul[0].Transition[0]:Sign,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003,1e1aab0ed6158d0efbf2c6865c35d5f77a734832a77cf574769d4453c6188863,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,ret_1m,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,cn.rep.92264a877f9fcf2b53483a2833631e12,STOCK,BAR_VALUE,Transition,root.CSRank[0].Mul[0]:Transition,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003,1e1aab0ed6158d0efbf2c6865c35d5f77a734832a77cf574769d4453c6188863,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,ret_1m,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,cn.rep.92264a877f9fcf2b53483a2833631e12,STOCK,BAR_VALUE,Transition,root.CSRank[0].Mul[1]:Delta,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003,1e1aab0ed6158d0efbf2c6865c35d5f77a734832a77cf574769d4453c6188863,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,ret_1m,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,cn.rep.92264a877f9fcf2b53483a2833631e12,STOCK,BAR_VALUE,Transition,root.CSRank[0]:Mul,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003,1e1aab0ed6158d0efbf2c6865c35d5f77a734832a77cf574769d4453c6188863,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,ret_1m,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,cn.rep.92264a877f9fcf2b53483a2833631e12,STOCK,BAR_VALUE,Transition,root:CSRank,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003,1e1aab0ed6158d0efbf2c6865c35d5f77a734832a77cf574769d4453c6188863,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,state_bar_return_sign,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,cn.rep.dfd0a1200ee1fb031cbc1045300a8e3f,STOCK,INTRADAY_DERIVED_STATE,Transition,root.CSRank[0].Mul[0].Transition[0]:Sign,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003,1e1aab0ed6158d0efbf2c6865c35d5f77a734832a77cf574769d4453c6188863,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,state_bar_return_sign,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,cn.rep.dfd0a1200ee1fb031cbc1045300a8e3f,STOCK,INTRADAY_DERIVED_STATE,Transition,root.CSRank[0].Mul[0]:Transition,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003,1e1aab0ed6158d0efbf2c6865c35d5f77a734832a77cf574769d4453c6188863,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,state_bar_return_sign,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,cn.rep.dfd0a1200ee1fb031cbc1045300a8e3f,STOCK,INTRADAY_DERIVED_STATE,Transition,root.CSRank[0].Mul[1]:Delta,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003,1e1aab0ed6158d0efbf2c6865c35d5f77a734832a77cf574769d4453c6188863,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,state_bar_return_sign,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,cn.rep.dfd0a1200ee1fb031cbc1045300a8e3f,STOCK,INTRADAY_DERIVED_STATE,Transition,root.CSRank[0]:Mul,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003,1e1aab0ed6158d0efbf2c6865c35d5f77a734832a77cf574769d4453c6188863,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,state_bar_return_sign,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,cn.rep.dfd0a1200ee1fb031cbc1045300a8e3f,STOCK,INTRADAY_DERIVED_STATE,Transition,root:CSRank,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003_control,1e81bd08a5eb02c89d5312445d8d9ea9f00ccd85d8186c7bb1fe56a0612afce2,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,low,cn.sf.155ca942c67e3b7985fdca8bf70262e2,cn.rep.a24282e2c82e94c62dab47348534b71d,STOCK,BAR_VALUE,Transition,root.CSRank[0]:Delta,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003,matched_control,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003_control,1e81bd08a5eb02c89d5312445d8d9ea9f00ccd85d8186c7bb1fe56a0612afce2,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,low,cn.sf.155ca942c67e3b7985fdca8bf70262e2,cn.rep.a24282e2c82e94c62dab47348534b71d,STOCK,BAR_VALUE,Transition,root:CSRank,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003,matched_control,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003_control,1e81bd08a5eb02c89d5312445d8d9ea9f00ccd85d8186c7bb1fe56a0612afce2,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,ret_1m,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,cn.rep.92264a877f9fcf2b53483a2833631e12,STOCK,BAR_VALUE,Transition,root.CSRank[0]:Delta,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003,matched_control,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003_control,1e81bd08a5eb02c89d5312445d8d9ea9f00ccd85d8186c7bb1fe56a0612afce2,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,ret_1m,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,cn.rep.92264a877f9fcf2b53483a2833631e12,STOCK,BAR_VALUE,Transition,root:CSRank,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003,matched_control,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003_control,1e81bd08a5eb02c89d5312445d8d9ea9f00ccd85d8186c7bb1fe56a0612afce2,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,state_bar_return_sign,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,cn.rep.dfd0a1200ee1fb031cbc1045300a8e3f,STOCK,INTRADAY_DERIVED_STATE,Transition,root.CSRank[0]:Delta,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003,matched_control,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00003_control,1e81bd08a5eb02c89d5312445d8d9ea9f00ccd85d8186c7bb1fe56a0612afce2,1bf4b7251288fe0a44ce70d8,INTRADAY_STATE_TRANSITION,state_bar_return_sign,cn.sf.7ac67c3e2be8e149c3c02a4842c21173,cn.rep.dfd0a1200ee1fb031cbc1045300a8e3f,STOCK,INTRADAY_DERIVED_STATE,Transition,root:CSRank,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00003,matched_control,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00004,0fb7c0053554c2c964a6fa3ea4e6a8d186d5a189a32d9031511ccb526362e481,2ebdacd032edc73cfa710798,INTRADAY_STATE_TRANSITION,close,cn.sf.d40f8f20500150cfff77216ced9c2922,cn.rep.f2107e4504bd106fcf3ccc678d1c96c8,STOCK,BAR_VALUE,Transition,root.CSRank[0].Mul[0].Transition[0].Sign[0].Sub[0]:Mul,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00004_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00004,0fb7c0053554c2c964a6fa3ea4e6a8d186d5a189a32d9031511ccb526362e481,2ebdacd032edc73cfa710798,INTRADAY_STATE_TRANSITION,close,cn.sf.d40f8f20500150cfff77216ced9c2922,cn.rep.f2107e4504bd106fcf3ccc678d1c96c8,STOCK,BAR_VALUE,Transition,root.CSRank[0].Mul[0].Transition[0].Sign[0].Sub[1]:Add,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00004_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00004,0fb7c0053554c2c964a6fa3ea4e6a8d186d5a189a32d9031511ccb526362e481,2ebdacd032edc73cfa710798,INTRADAY_STATE_TRANSITION,close,cn.sf.d40f8f20500150cfff77216ced9c2922,cn.rep.f2107e4504bd106fcf3ccc678d1c96c8,STOCK,BAR_VALUE,Transition,root.CSRank[0].Mul[0].Transition[0].Sign[0]:Sub,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00004_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00004,0fb7c0053554c2c964a6fa3ea4e6a8d186d5a189a32d9031511ccb526362e481,2ebdacd032edc73cfa710798,INTRADAY_STATE_TRANSITION,close,cn.sf.d40f8f20500150cfff77216ced9c2922,cn.rep.f2107e4504bd106fcf3ccc678d1c96c8,STOCK,BAR_VALUE,Transition,root.CSRank[0].Mul[0].Transition[0]:Sign,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00004_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00004,0fb7c0053554c2c964a6fa3ea4e6a8d186d5a189a32d9031511ccb526362e481,2ebdacd032edc73cfa710798,INTRADAY_STATE_TRANSITION,close,cn.sf.d40f8f20500150cfff77216ced9c2922,cn.rep.f2107e4504bd106fcf3ccc678d1c96c8,STOCK,BAR_VALUE,Transition,root.CSRank[0].Mul[0]:Transition,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00004_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00004,0fb7c0053554c2c964a6fa3ea4e6a8d186d5a189a32d9031511ccb526362e481,2ebdacd032edc73cfa710798,INTRADAY_STATE_TRANSITION,close,cn.sf.d40f8f20500150cfff77216ced9c2922,cn.rep.f2107e4504bd106fcf3ccc678d1c96c8,STOCK,BAR_VALUE,Transition,root.CSRank[0].Mul[1]:Delta,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00004_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00004,0fb7c0053554c2c964a6fa3ea4e6a8d186d5a189a32d9031511ccb526362e481,2ebdacd032edc73cfa710798,INTRADAY_STATE_TRANSITION,close,cn.sf.d40f8f20500150cfff77216ced9c2922,cn.rep.f2107e4504bd106fcf3ccc678d1c96c8,STOCK,BAR_VALUE,Transition,root.CSRank[0]:Mul,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00004_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00004,0fb7c0053554c2c964a6fa3ea4e6a8d186d5a189a32d9031511ccb526362e481,2ebdacd032edc73cfa710798,INTRADAY_STATE_TRANSITION,close,cn.sf.d40f8f20500150cfff77216ced9c2922,cn.rep.f2107e4504bd106fcf3ccc678d1c96c8,STOCK,BAR_VALUE,Transition,root:CSRank,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00004_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00004,0fb7c0053554c2c964a6fa3ea4e6a8d186d5a189a32d9031511ccb526362e481,2ebdacd032edc73cfa710798,INTRADAY_STATE_TRANSITION,high,cn.sf.e63e0162f9ee5a1cc0f4d7b09b578a5b,cn.rep.a163d3befca931633a6185b7eaf5c35b,STOCK,BAR_VALUE,Transition,root.CSRank[0].Mul[0].Transition[0].Sign[0].Sub[0]:Mul,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00004_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00004,0fb7c0053554c2c964a6fa3ea4e6a8d186d5a189a32d9031511ccb526362e481,2ebdacd032edc73cfa710798,INTRADAY_STATE_TRANSITION,high,cn.sf.e63e0162f9ee5a1cc0f4d7b09b578a5b,cn.rep.a163d3befca931633a6185b7eaf5c35b,STOCK,BAR_VALUE,Transition,root.CSRank[0].Mul[0].Transition[0].Sign[0].Sub[1]:Add,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00004_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00004,0fb7c0053554c2c964a6fa3ea4e6a8d186d5a189a32d9031511ccb526362e481,2ebdacd032edc73cfa710798,INTRADAY_STATE_TRANSITION,high,cn.sf.e63e0162f9ee5a1cc0f4d7b09b578a5b,cn.rep.a163d3befca931633a6185b7eaf5c35b,STOCK,BAR_VALUE,Transition,root.CSRank[0].Mul[0].Transition[0].Sign[0]:Sub,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00004_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00004,0fb7c0053554c2c964a6fa3ea4e6a8d186d5a189a32d9031511ccb526362e481,2ebdacd032edc73cfa710798,INTRADAY_STATE_TRANSITION,high,cn.sf.e63e0162f9ee5a1cc0f4d7b09b578a5b,cn.rep.a163d3befca931633a6185b7eaf5c35b,STOCK,BAR_VALUE,Transition,root.CSRank[0].Mul[0].Transition[0]:Sign,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00004_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00004,0fb7c0053554c2c964a6fa3ea4e6a8d186d5a189a32d9031511ccb526362e481,2ebdacd032edc73cfa710798,INTRADAY_STATE_TRANSITION,high,cn.sf.e63e0162f9ee5a1cc0f4d7b09b578a5b,cn.rep.a163d3befca931633a6185b7eaf5c35b,STOCK,BAR_VALUE,Transition,root.CSRank[0].Mul[0]:Transition,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00004_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00004,0fb7c0053554c2c964a6fa3ea4e6a8d186d5a189a32d9031511ccb526362e481,2ebdacd032edc73cfa710798,INTRADAY_STATE_TRANSITION,high,cn.sf.e63e0162f9ee5a1cc0f4d7b09b578a5b,cn.rep.a163d3befca931633a6185b7eaf5c35b,STOCK,BAR_VALUE,Transition,root.CSRank[0].Mul[1]:Delta,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00004_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00004,0fb7c0053554c2c964a6fa3ea4e6a8d186d5a189a32d9031511ccb526362e481,2ebdacd032edc73cfa710798,INTRADAY_STATE_TRANSITION,high,cn.sf.e63e0162f9ee5a1cc0f4d7b09b578a5b,cn.rep.a163d3befca931633a6185b7eaf5c35b,STOCK,BAR_VALUE,Transition,root.CSRank[0]:Mul,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00004_control,registry_root,1777,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_intraday_state_transition_1777_00004,0fb7c0053554c2c964a6fa3ea4e6a8d186d5a189a32d9031511ccb526362e481,2ebdacd032edc73cfa710798,INTRADAY_STATE_TRANSITION,high,cn.sf.e63e0162f9ee5a1cc0f4d7b09b578a5b,cn.rep.a163d3befca931633a6185b7eaf5c35b,STOCK,BAR_VALUE,Transition,root:CSRank,state transition observable from conservative bar evidence,stock-state episode,uc_intraday_state_transition_1777_00004_control,registry_root,1777,development
