"candidate_id","expression_hash","run","source_round","generator_arm","generator_route","source_generator","source_lane","factor_lane","field_family","primitive_family","event_state_family","horizon_bucket","turnover_bucket","family_id","motif_id","subtree_hashes","phase3ca_proxy_quality","proxy_quality","aligned_ic_mean","spread_hit_rate","mean_one_way_turnover","fields","expression","portfolio_mode","short_allowed","train_reward","optimizer_reward","optimizer_reward_source","optimizer_reward_metric","optimizer_reward_split","validation_usage","holdout_usage","train_day_sortino","train_minute_sortino","train_worst_horizon_day_sortino","train_median_horizon_day_sortino","train_horizon_sortino_stdev","train_day_mcmc_p25","train_day_mcmc_prob_gt_0","train_mean_one_way_turnover","train_rank_ic_mean","train_rank_ic_hit_rate","train_rank_ic_loss","train_rank_ic_reward_component","train_rank_ic_obs","train_regime_stability_score","train_regime_reward_component","train_regime_worst_day_sortino","train_regime_median_day_sortino","train_regime_positive_share","train_regime_count","train_regime_method","train_regime_rows","validation_day_sortino","validation_day_mcmc_prob_gt_0","validation_rank_ic_mean","validation_rank_ic_loss","holdout_day_sortino","holdout_day_mcmc_prob_gt_0","holdout_rank_ic_mean","holdout_rank_ic_loss","inherited_blockers","train_reward_blockers","train_reward_decision","seed","round_id","parent_id","mutation_type","blocker_flags","validation_mcmc_prob_gt_0","holdout_mcmc_prob_gt_0"
"phase3cp_16284","6da86f3b1c9bd41d9d6c9b0b","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_interaction::rx_opening_divergence::rx_intraday_price_location::spread","opening_state","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","6352ab776b83870638","a136054aba4de6ffe1","e8dd3b54529b","0.24333532","0.0404489","0.0404489","0.55662846","0.48","m1_first30_vwap|open|vwap","CSRank(Sub(ZScore(Div(Sub($m1_first30_vwap,$open),Add(Abs($open),0.000001))),ZScore(Delta($vwap,20))))","long_only_top","false","-0.27801393","-0.27801393","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.18979046","-0.18349589","-0.62403996","-0.21839748","0.21831097","-0.23488388","0.015","0.70258701","0.03183136","0.70646766","-0.03183136","0.19098816","201","-0.58987897","-0.04719032","-0.72801892","-0.05931834","0.33333333","3","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.72801892, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.05931834, ""regime"": ""market_mid""}, {""day_count"": 49, ""day_sortino"": 20.08858554, ""regime"": ""market_up""}]","-0.09430008","0.28166667","0.04227407","-0.04227407","-0.22844068","0.11333333","0.03130492","-0.03130492","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.28166667","0.11333333"
"phase3cp_16355","4b46c88587af6559e02815db","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_opening_amount::rx_intraday_price_location::elite_spread_mean3","flow_amount_volume+opening_state","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","7897210583fb08a24c","2c850b9449a84b9616","3783ef8f2c6a","0.247016","0.04152519","0.04152519","0.55813526","0.48","amount|m1_first15_amount|vwap","CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),Mean(ZScore(Delta($vwap,20)),3)))","long_only_top","false","-0.29633123","-0.29633123","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.20567554","-0.19175589","-0.62938826","-0.19028793","0.21192837","-0.25888413","0.01","0.71753274","0.03358934","0.70673077","-0.03358934","0.20153604","208","-0.62465344","-0.04997228","-0.78151812","-0.14454534","0.33333333","3","market_return_tercile","[{""day_count"": 47, ""day_sortino"": -0.78151812, ""regime"": ""market_down""}, {""day_count"": 48, ""day_sortino"": -0.14454534, ""regime"": ""market_mid""}, {""day_count"": 48, ""day_sortino"": 39.10025708, ""regime"": ""market_up""}]","-0.20834394","0.10666667","0.03394903","-0.03394903","-0.19957912","0.13166667","0.02610964","-0.02610964","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.10666667","0.13166667"
"phase3cp_18447","be4c968e42fa6e2089321569","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_opening_divergence::coverage_guarded_context::elite_spread_mean3","lagged_context+opening_state","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","b19b689c6ef7be2d79","4ca7696e23cf867e5b","1efd97398fca","0.24352402","0.04050413","0.04050413","0.55670578","0.48","ctx_rzrq_rqye|m1_first15_last_close|open","CSRank(Sub(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),Mean(CSRank(ValidRatioGate($ctx_rzrq_rqye,60,0.8)),3)))","long_only_top","false","-0.29882048","-0.29882048","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.17334701","-0.16226598","-0.5901033","-0.21138928","0.20996702","-0.2272984","0.02166667","0.62962346","0.01613006","0.64351852","-0.01613006","0.09678036","216","-0.59446103","-0.04755688","-0.73506825","-0.09556803","0.33333333","3","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.73506825, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.09556803, ""regime"": ""market_mid""}, {""day_count"": 49, ""day_sortino"": 38.46737185, ""regime"": ""market_up""}]","-0.13677344","0.255","0.03050672","-0.03050672","-0.20382657","0.12666667","0.02528397","-0.02528397","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.255","0.12666667"
"phase3cp_18123","0f7cd08cf68334e23d2ddf3c","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_opening_divergence::coverage_guarded_context::elite_spread_mean3","flow_amount_volume+opening_state","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","6a578222825bf735da","305e2623e28af6af8f","367779413bcf","0.24338226","0.04046254","0.04046254","0.55664756","0.48","amount|ctx_sent_damian_num|m1_first5_last_close|open","CSRank(Sub(ZScore(Div(Sub($m1_first5_last_close,$open),Add(Abs($open),0.000001))),Mean(CSRank(SafeCSResidual($ctx_sent_damian_num,$amount,20,5,0.8)),3)))","long_only_top","false","-0.29926659","-0.29926659","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.18841422","-0.17368545","-0.61535361","-0.22019041","0.21325494","-0.23702417","0.01333333","0.65946934","0.02231976","0.65178571","-0.02231976","0.13391856","224","-0.57765115","-0.04621209","-0.7092069","-0.24021433","0.33333333","3","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.7092069, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.24021433, ""regime"": ""market_mid""}, {""day_count"": 49, ""day_sortino"": 33.5953017, ""regime"": ""market_up""}]","-0.21635899","0.11166667","0.0287971","-0.0287971","-0.18630841","0.135","0.02567207","-0.02567207","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.11166667","0.135"
"phase3cp_13278","6164b3224378b3123351b06f","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","rx_interaction::rx_opening_divergence::rx_range_location::spread","opening_state+range_location","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","75ad15915b4e5ad6cd","304749fc634ae87732","95d59dcb4efb","0.24364641","0.04053985","0.04053985","0.55675579","0.48","high|low|m1_first30_vwap|open","CSRank(Sub(ZScore(Div(Sub($m1_first30_vwap,$open),Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))","long_only_top","false","-0.30257286","-0.30257286","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.19966237","-0.19337333","-0.69240726","-0.22735856","0.2445306","-0.2418651","0.01","0.72070113","0.03364798","0.74257426","-0.03364798","0.20188788","202","-0.56432189","-0.04514575","-0.68870035","-0.43586321","0.33333333","3","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.68870035, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.43586321, ""regime"": ""market_mid""}, {""day_count"": 49, ""day_sortino"": 42.56287817, ""regime"": ""market_up""}]","-0.15933754","0.205","0.04773096","-0.04773096","-0.26347105","0.07","0.03372064","-0.03372064","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.205","0.07"
"phase3dv_00358","c961dc3ab224796c8267d7cb","","phase3dv_lane_b_regime_specialist_budget","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","none","multi_or_unknown","low_turnover","0e43ac15821fc02cef","97182d041bd68f82cf","4567d6f51353","0","0","","","0.14","","CSRank(Add(Add(Neg(CSRank(EventCount($evt_uplimit_active,15))),CSRank(ValidRatioGate($ctx_hfq_float_market_cap_yuan,20,0.5))),Neg(CSRank(MaskedZScore($ctx_rzrq_rzjme,60,0.6)))))","long_only_top","false","-0.30278712","-0.30278712","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.1561105","-0.13763583","-0.48923984","-0.15470265","0.17025652","-0.21595813","0.085","0.38214832","0.00316895","0.48471616","-0.00316895","0.0190137","229","-0.8804808","-0.07043846","-0.8161243","-0.60400897","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.8161243, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.39189364, ""regime"": ""market_mid""}]","-0.1986182","0.09333333","0.00980987","-0.00980987","-0.13519964","0.215","0.00127395","-0.00127395","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","phase3dv_lane_b_regime_specialist_budget","","","","0.09333333","0.215"
"phase3dv_02530","fb4c5eb1b803c86d1506ebad","","phase3dv_lane_d_fresh_self_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","flow_amount_volume+lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","none","multi_or_unknown","low_turnover","8ad3d3bd0abf91b541","b7ff1104f372f97e79","2f9cf4892811","0","0","","","0.14","","CSRank(Add(Mul(Sign(Neg(CSRank(WindowStateCount($evt_uplimit_active,10)))),CSRank(Add(CSRank(MaskedCorr($ctx_sent_gt5_num,$vol,40,0.5)),CSRank(ValidRatioGate($ctx_rzrq_rzmre,120,0.8))))),CSRank(ValidRatioGate($ctx_hfq_market_cap_yuan,20,0.5))))","long_only_top","false","-0.30324123","-0.30324123","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.29476161","-0.29833689","-0.47638633","-0.28794303","0.14914344","-0.40294288","0.09166667","0.55512657","0.01934272","0.53846154","-0.01934272","0.11605632","39","-0.67060726","-0.05364858","-0.85221629","-0.83199538","0.33333333","3","market_return_tercile","[{""day_count"": 12, ""day_sortino"": -0.85221629, ""regime"": ""market_down""}, {""day_count"": 13, ""day_sortino"": -0.83199538, ""regime"": ""market_mid""}, {""day_count"": 13, ""day_sortino"": 36.27359569, ""regime"": ""market_up""}]","-0.49579195","0.02833333","0.01354291","-0.01354291","0.03536031","0.555","0.04362771","-0.04362771","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","phase3dv_lane_d_fresh_self_deepen","","","","0.02833333","0.555"
"phase3cp_14961","2ec381a75757909f12b3c77c","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","rx_interaction::rx_opening_range::rx_range_location::spread","opening_state+range_location","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","6cc6f2632139ea3d58","a4eabca673b495a862","5a4d34bb4af9","0.24311581","0.04038466","0.04038466","0.55653852","0.48","high|low|m1_first15_range|open","CSRank(Sub(ZScore(Div($m1_first15_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))","long_only_top","false","-0.30352249","-0.30352249","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.21384776","-0.20454315","-0.65488065","-0.20369241","0.21801862","-0.26694262","0.00833333","0.53247327","0.01630683","0.65277778","-0.01630683","0.09784098","216","-0.83298149","-0.06663852","-0.74304845","-0.52980227","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.74304845, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.3165561, ""regime"": ""market_mid""}]","-0.08914549","0.33","0.03741853","-0.03741853","-0.18001927","0.15833333","0.01326248","-0.01326248","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.33","0.15833333"
"phase3cp_18267","a5403c65e22047519bd5120b","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_opening_divergence::coverage_guarded_context::elite_spread_mean3","flow_amount_volume+opening_state","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","60c63dfeff726da166","12370c8447ad2b3878","f1942823c9f7","0.24352402","0.04050413","0.04050413","0.55670578","0.48","ctx_hfq_volume_ratio|m1_first15_last_close|open","CSRank(Sub(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),Mean(CSRank(MaskedZScore($ctx_hfq_volume_ratio,60,0.8)),3)))","long_only_top","false","-0.30483679","-0.30483679","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.20046784","-0.18908844","-0.61610236","-0.23097883","0.20936311","-0.24027911","0.00833333","0.65632727","0.02216997","0.68981481","-0.02216997","0.13301982","216","-0.5721554","-0.04577243","-0.70075189","-0.33627921","0.33333333","3","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.70075189, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.33627921, ""regime"": ""market_mid""}, {""day_count"": 49, ""day_sortino"": 135.12183324, ""regime"": ""market_up""}]","-0.16614805","0.17166667","0.03259296","-0.03259296","-0.21003114","0.13833333","0.02559158","-0.02559158","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.17166667","0.13833333"
"phase3dv_00298","3338af6664f81863441e86f8","","phase3dv_lane_b_regime_specialist_budget","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","high_board","multi_or_unknown","low_turnover","596618c18ed1a24b4a","50def4f177c0b85554","612552b69773","0","0","","","0.14","","CSRank(Mul(Sign(Sign(CSRank(EventCount($evt_uplimit_active,3)))),CSRank(Sub(CSRank(ValidRatioGate($ctx_rzrq_rzche,10,0.8)),CSRank(ValidRatioGate($ctx_sent_lb_3_num,120,0.5))))))","long_only_top","false","-0.30712428","-0.30712428","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.05821788","-0.05362187","-0.1861785","-0.04859569","0.0642989","-0.12376456","0.31833333","0.14100154","-0.02279367","0.36244541","0.02279367","-0.13676202","229","-0.83806116","-0.06704489","-0.75086333","-0.41720503","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.75086333, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.08354672, ""regime"": ""market_mid""}]","-0.13654046","0.20166667","-0.03517225","0.03517225","-0.09226126","0.30333333","-0.02783324","0.02783324","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","phase3dv_lane_b_regime_specialist_budget","","","","0.20166667","0.30333333"
"phase3cp_17769","86186d24b13a30327fdc320b","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_interaction::rx_opening_divergence::rx_range_location::spread","opening_state+range_location","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","72ce87b5c03bb49d9a","5ddbcc55327e442029","47d8c4b0862a","0.24453939","0.04080099","0.04080099","0.55712138","0.48","high|low|m1_first5_vwap_return_vs_open|open","CSRank(Sub(ZScore($m1_first5_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),20))))","long_only_top","false","-0.31342542","-0.31342542","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.18451215","-0.15980479","-0.70771274","-0.21097326","0.26188238","-0.25003857","0.03166667","0.63542664","0.02513004","0.68584071","-0.02513004","0.15078024","226","-0.89647629","-0.0717181","-0.84073275","-0.62142097","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.84073275, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.4021092, ""regime"": ""market_mid""}]","-0.24093439","0.06166667","0.02395986","-0.02395986","-0.11880852","0.28333333","0.02314506","-0.02314506","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.06166667","0.28333333"
"phase3cp_17784","935065ad4ddef8b5c6aa58f1","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_opening_range::rx_range_location::elite_spread_mean3","opening_state+range_location","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","6cc6f2632139ea3d58","a4eabca673b495a862","5a4d34bb4af9","0.2446663","0.04083813","0.04083813","0.55717339","0.48","high|low|m1_first15_range|open","CSRank(Sub(ZScore(Div($m1_first15_range,Add(Abs($open),0.000001))),Mean(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5)),3)))","long_only_top","false","-0.31349543","-0.31349543","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.21458736","-0.20493184","-0.63185704","-0.18849531","0.20606682","-0.26844788","0.00666667","0.50141131","0.01375535","0.64018692","-0.01375535","0.0825321","214","-0.82938311","-0.06635065","-0.73751248","-0.54262477","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.73751248, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.34773705, ""regime"": ""market_mid""}]","-0.06801037","0.34","0.03492108","-0.03492108","-0.17095277","0.19666667","0.01093404","-0.01093404","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.34","0.19666667"
"phase3cp_00009","d79ef720c2510971b68cb4e3","search_outputs","rx_ucb_fresh/round1_scheduler_controlled","rx_ucb_fresh","phase3bs-adaptive-ucb-cem-practice","phase3cp_rx_ucb_fresh_from_co","phase3cp_rx_ucb_fresh_from_co","rx_interaction::rx_opening_amount::rx_range_location::spread","flow_amount_volume+opening_state+range_location","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","9e96ab1433d465d733","b244beaf15854a7b91","5fa9d9e6c005","0.2196384","0.03352","0.03352","0.546928","0.42","amount|high|low|m1_first15_amount|open","CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))","long_only_top","false","-0.31812735","-0.31812735","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.24072562","-0.21901034","-0.76372144","-0.26534098","0.2604897","-0.28885298","0","0.68597943","0.03557503","0.73611111","-0.03557503","0.21345018","216","-0.60616144","-0.04849292","-0.75306888","-0.41934189","0.33333333","3","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.75306888, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.41934189, ""regime"": ""market_mid""}, {""day_count"": 49, ""day_sortino"": 75.5857034, ""regime"": ""market_up""}]","-0.2282985","0.07","0.03908943","-0.03908943","-0.24718354","0.10666667","0.02437194","-0.02437194","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","rx_ucb_fresh/round1_scheduler_controlled","","","","0.07","0.10666667"
"phase3cp_16497","8eb6ba2bc64fc3a312903479","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_intraday_return::coverage_guarded_context::elite_inverted_product","intraday_return+lagged_context","cross_sectional+time_series+arithmetic+state_transform","none","multi_or_unknown","medium_turnover","056b043f7f1ca2b013","3ca8255eee54c9b7bd","1ef2a749eb6c","0.24545825","0.04106956","0.04106956","0.55749738","0.48","ctx_holder_avg_market_cap|intraday_ret_from_open","Neg(CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),CSRank(ValidRatioGate($ctx_holder_avg_market_cap,60,0.8)))))","long_only_top","false","-0.32375158","-0.32375158","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.10436503","-0.08661847","-0.62192881","-0.14445327","0.26095307","-0.23904597","0.335","0.90187539","0.0441442","0.71428571","-0.0441442","0.2648652","35","-0.80022589","-0.06401807","-0.69265521","-0.56078092","0.0","2","market_return_tercile","[{""day_count"": 9, ""day_sortino"": -0.69265521, ""regime"": ""market_down""}, {""day_count"": 9, ""day_sortino"": -0.42890662, ""regime"": ""market_mid""}]","-0.31448684","0.11833333","0.0760835","-0.0760835","0.09336575","0.55833333","0.10551134","-0.10551134","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.11833333","0.55833333"
"phase3cp_18277","7cefd7c33e5845efac88bb43","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_opening_divergence::coverage_guarded_context::elite_spread_mean3","limit_event_state+opening_state","cross_sectional+time_series+arithmetic+state_transform","high_board+opening_state","multi_or_unknown","medium_turnover","9c82609cd14203bec0","4ae2e033b3e79887ca","48e630a55d1f","0.24352402","0.04050413","0.04050413","0.55670578","0.48","ctx_sent_lb_3_num|m1_first15_last_close|open","CSRank(Sub(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),Mean(CSRank(ValidRatioGate($ctx_sent_lb_3_num,60,0.8)),3)))","long_only_top","false","-0.32756214","-0.32756214","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.20775899","-0.19657898","-0.62010177","-0.23316729","0.20811229","-0.24973426","0.00666667","0.67653826","0.02207887","0.67592593","-0.02207887","0.13247322","216","-0.57364907","-0.04589193","-0.70304985","-0.36704181","0.33333333","3","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.70304985, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.36704181, ""regime"": ""market_mid""}, {""day_count"": 49, ""day_sortino"": 55.82304149, ""regime"": ""market_up""}]","-0.15919248","0.19","0.03652388","-0.03652388","-0.21192053","0.14166667","0.02721431","-0.02721431","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.19","0.14166667"
"phase3dv_00317","023f999d65ba076a7be98a27","","phase3dv_lane_a_elite_budget_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","flow_amount_volume+limit_event_state","cross_sectional+arithmetic+state_transform","none","multi_or_unknown","low_turnover","5b456af4bb67b54eb4","28f314b82cb295cd94","5f0b3d94276c","0","0","","","0.14","","CSRank(Add(Sub(CSRank(MaskedCorr($ctx_hfq_market_cap_yuan,$vol,60,0.5)),Neg(CSRank($close))),CSRank(StateDwell($evt_uplimit_active,15))))","long_only_top","false","-0.32933178","-0.32933178","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.09486695","-0.08675834","-0.56661547","-0.10465426","0.22837208","-0.16185705","0.18166667","0.54657443","-0.00576418","0.41150442","0.00576418","-0.03458508","226","-0.85680752","-0.0685446","-0.77970388","-0.48550776","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.77970388, ""regime"": ""market_down""}, {""day_count"": 48, ""day_sortino"": -0.19131164, ""regime"": ""market_mid""}]","-0.23539892","0.05","-0.03217247","0.03217247","-0.17903286","0.18833333","-0.0119849","0.0119849","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","phase3dv_lane_a_elite_budget_deepen","","","","0.05","0.18833333"
