left_field_id,right_field_id,normalized_mutual_information,joint_support,nmi_a,nmi_b,nmi_abs_difference,support_a,support_b,semantic_support_group
evt_uplimit_auction_turnover,evt_uplimit_type_code,0.0,84,1.6067555027037215e-08,0.0,1.6067555027037215e-08,45,39,TRUE1MIN::event_state
evt_uplimit_auction_turnover,evt_uplimit_up_limit_keep_times,0.0,84,1.6067555027037215e-08,0.0,1.6067555027037215e-08,45,39,TRUE1MIN::event_state
evt_uplimit_cutoff_minute,evt_uplimit_fd_close,0.6380767627611295,57,0.645208437951693,0.801391890423976,0.15618345247228294,31,26,TRUE1MIN::event_state
evt_uplimit_cutoff_minute,evt_uplimit_fd_max,0.63895623211818,57,0.6908905454677324,0.773443156889633,0.08255261142190062,31,26,TRUE1MIN::event_state
evt_uplimit_cutoff_minute,evt_uplimit_type_code,1.542533756207625e-08,84,0.0,0.0,0.0,45,39,TRUE1MIN::event_state
evt_uplimit_cutoff_minute,evt_uplimit_up_limit_keep_times,1.542533756207625e-08,84,0.0,0.0,0.0,45,39,TRUE1MIN::event_state
evt_uplimit_fd_close,evt_uplimit_fd_max,0.8072571216695843,57,0.84093122897275,0.9202832156843928,0.07935198671164279,31,26,TRUE1MIN::event_state
evt_uplimit_fd_close,evt_uplimit_type_code,0.0,57,1.3289324108774897e-08,0.0,1.3289324108774897e-08,31,26,TRUE1MIN::event_state
evt_uplimit_fd_close,evt_uplimit_up_limit_keep_times,0.0,57,1.3289324108774897e-08,0.0,1.3289324108774897e-08,31,26,TRUE1MIN::event_state
evt_uplimit_fd_max,evt_uplimit_type_code,0.0,57,0.0,0.0,0.0,31,26,TRUE1MIN::event_state
evt_uplimit_fd_max,evt_uplimit_up_limit_keep_times,0.0,57,0.0,0.0,0.0,31,26,TRUE1MIN::event_state
evt_uplimit_type_code,evt_uplimit_up_limit_keep_times,0.0,84,0.0,0.0,0.0,45,39,TRUE1MIN::event_state
m1_first15_amount,m1_first15_bars,0.0,232064,0.0,0.0,0.0,116203,115861,TRUE1MIN::firstN
m1_first15_amount,m1_first15_high,0.011479099731311868,232064,0.011689694788935398,0.011538977607105665,0.00015071718182973343,116203,115861,TRUE1MIN::firstN
m1_first15_amount,m1_first15_last_close,0.011246869666237624,232064,0.011456608614149705,0.011302422511372926,0.000154186102776779,116203,115861,TRUE1MIN::firstN
m1_first15_amount,m1_first15_last_return_vs_open,0.01850594276770619,232064,0.0189049095191356,0.018503771566114338,0.00040113795302126193,116203,115861,TRUE1MIN::firstN
m1_first15_amount,m1_first15_low,0.010733812268221702,232064,0.010907344776964732,0.010827691399827562,7.965337713716943e-05,116203,115861,TRUE1MIN::firstN
m1_first15_amount,m1_first15_range,0.03326142281050461,232064,0.03365709798102916,0.03312097030482799,0.0005361276762011688,116203,115861,TRUE1MIN::firstN
m1_first15_amount,m1_first15_vol,0.18807325161879618,232064,0.18897409180288097,0.18746377229049588,0.0015103195123850888,116203,115861,TRUE1MIN::firstN
m1_first15_amount,m1_first15_vwap,0.011259099047294326,232015,0.011484105280369238,0.01130248123475649,0.00018162404561274798,116176,115839,TRUE1MIN::firstN
m1_first15_amount,m1_first15_vwap_return_vs_open,0.01596173532068637,232015,0.016436053805344877,0.015833371497376698,0.000602682307968179,116176,115839,TRUE1MIN::firstN
m1_first15_amount,m1_first30_amount,0.6024830434945472,216766,0.6034885617220879,0.6016616843113889,0.0018268774106989794,108510,108256,TRUE1MIN::firstN
m1_first15_amount,m1_first30_bars,0.0,216766,1.2655941136399013e-08,0.0,1.2655941136399013e-08,108510,108256,TRUE1MIN::firstN
m1_first15_amount,m1_first30_high,0.011553219799734105,216766,0.011732383553558426,0.011668462274864306,6.392127869411963e-05,108510,108256,TRUE1MIN::firstN
m1_first15_amount,m1_first30_last_close,0.011214727752619471,216766,0.011358367449215371,0.011368653124649998,1.0285675434627134e-05,108510,108256,TRUE1MIN::firstN
m1_first15_amount,m1_first30_last_return_vs_open,0.015032104816105743,216766,0.015614883294484759,0.014829851482666858,0.0007850318118179014,108510,108256,TRUE1MIN::firstN
m1_first15_amount,m1_first30_low,0.010726335768757067,216766,0.01088057842648577,0.010869438411994666,1.1140014491104258e-05,108510,108256,TRUE1MIN::firstN
m1_first15_amount,m1_first30_range,0.031809243920498644,216766,0.03201224760297254,0.031949442550541114,6.280505243142637e-05,108510,108256,TRUE1MIN::firstN
m1_first15_amount,m1_first30_vol,0.176899253517495,216766,0.17782415854945546,0.1763074209432431,0.001516737606212376,108510,108256,TRUE1MIN::firstN
m1_first15_amount,m1_first30_vwap,0.011268232345184946,216720,0.011444029437680825,0.011383345045228994,6.0684392451831534e-05,108484,108236,TRUE1MIN::firstN
m1_first15_amount,m1_first30_vwap_return_vs_open,0.015880423431731128,216720,0.016200323028744697,0.015879841764069758,0.00032048126467493915,108484,108236,TRUE1MIN::firstN
m1_first15_amount,m1_first5_amount,0.49663115479312975,232064,0.4965501892044222,0.4969298951189767,0.00037970591455455116,116203,115861,TRUE1MIN::firstN
m1_first15_amount,m1_first5_bars,0.0,232064,0.0,0.0,0.0,116203,115861,TRUE1MIN::firstN
m1_first15_amount,m1_first5_high,0.011350928779896526,232064,0.01155575189639837,0.011409472714538939,0.0001462791818594312,116203,115861,TRUE1MIN::firstN
m1_first15_amount,m1_first5_last_close,0.011159068935909528,232064,0.011385184556381421,0.011202488824500598,0.0001826957318808234,116203,115861,TRUE1MIN::firstN
m1_first15_amount,m1_first5_last_return_vs_open,0.014678399870103758,232064,0.015125494115054212,0.01457070220355219,0.0005547919115020221,116203,115861,TRUE1MIN::firstN
m1_first15_amount,m1_first5_low,0.010833853770892334,232064,0.011050696370593917,0.01087963057463956,0.00017106579595435774,116203,115861,TRUE1MIN::firstN
m1_first15_amount,m1_first5_range,0.023071459025440947,232064,0.023579590457518996,0.022837138971925065,0.0007424514855939313,116203,115861,TRUE1MIN::firstN
m1_first15_amount,m1_first5_vol,0.16993623152802534,232064,0.17045622303916969,0.16973014215225476,0.0007260808869149205,116203,115861,TRUE1MIN::firstN
m1_first15_amount,m1_first5_vwap,0.01113306402410468,232007,0.0113467344784534,0.011185211674341089,0.0001615228041123122,116172,115835,TRUE1MIN::firstN
m1_first15_amount,m1_first5_vwap_return_vs_open,0.009033550902210162,232007,0.009316953392389667,0.009093388227232983,0.0002235651651566837,116172,115835,TRUE1MIN::firstN
m1_first15_bars,m1_first15_high,0.0,232064,0.0,0.0,0.0,116203,115861,TRUE1MIN::firstN
m1_first15_bars,m1_first15_last_close,0.0,232064,0.0,0.0,0.0,116203,115861,TRUE1MIN::firstN
m1_first15_bars,m1_first15_last_return_vs_open,0.0,232064,1.2672182292151568e-08,0.0,1.2672182292151568e-08,116203,115861,TRUE1MIN::firstN
m1_first15_bars,m1_first15_low,0.0,232064,1.2655962148772384e-08,0.0,1.2655962148772384e-08,116203,115861,TRUE1MIN::firstN
m1_first15_bars,m1_first15_range,0.0,232064,0.0,0.0,0.0,116203,115861,TRUE1MIN::firstN
m1_first15_bars,m1_first15_vol,0.0,232064,0.0,0.0,0.0,116203,115861,TRUE1MIN::firstN
m1_first15_bars,m1_first15_vwap,0.0,232015,0.0,0.0,0.0,116176,115839,TRUE1MIN::firstN
m1_first15_bars,m1_first15_vwap_return_vs_open,0.0,232015,0.0,0.0,0.0,116176,115839,TRUE1MIN::firstN
m1_first15_bars,m1_first30_amount,0.0,216766,0.0,0.0,0.0,108510,108256,TRUE1MIN::firstN
m1_first15_bars,m1_first30_bars,0.0,216766,0.0,0.0,0.0,108510,108256,TRUE1MIN::firstN
m1_first15_bars,m1_first30_high,0.0,216766,0.0,0.0,0.0,108510,108256,TRUE1MIN::firstN
m1_first15_bars,m1_first30_last_close,0.0,216766,0.0,0.0,0.0,108510,108256,TRUE1MIN::firstN
m1_first15_bars,m1_first30_last_return_vs_open,0.0,216766,0.0,0.0,0.0,108510,108256,TRUE1MIN::firstN
m1_first15_bars,m1_first30_low,0.0,216766,0.0,0.0,0.0,108510,108256,TRUE1MIN::firstN
m1_first15_bars,m1_first30_range,0.0,216766,0.0,0.0,0.0,108510,108256,TRUE1MIN::firstN
m1_first15_bars,m1_first30_vol,1.2655881218539547e-08,216766,0.0,0.0,0.0,108510,108256,TRUE1MIN::firstN
m1_first15_bars,m1_first30_vwap,0.0,216720,0.0,0.0,0.0,108484,108236,TRUE1MIN::firstN
m1_first15_bars,m1_first30_vwap_return_vs_open,0.0,216720,0.0,0.0,0.0,108484,108236,TRUE1MIN::firstN
m1_first15_bars,m1_first5_amount,1.2655885519781789e-08,232064,0.0,0.0,0.0,116203,115861,TRUE1MIN::firstN
m1_first15_bars,m1_first5_bars,0.0,232064,0.0,0.0,0.0,116203,115861,TRUE1MIN::firstN
m1_first15_bars,m1_first5_high,0.0,232064,0.0,0.0,0.0,116203,115861,TRUE1MIN::firstN
m1_first15_bars,m1_first5_last_close,0.0,232064,0.0,0.0,0.0,116203,115861,TRUE1MIN::firstN
m1_first15_bars,m1_first5_last_return_vs_open,0.0,232064,0.0,0.0,0.0,116203,115861,TRUE1MIN::firstN
m1_first15_bars,m1_first5_low,0.0,232064,0.0,0.0,0.0,116203,115861,TRUE1MIN::firstN
m1_first15_bars,m1_first5_range,0.0,232064,0.0,0.0,0.0,116203,115861,TRUE1MIN::firstN
m1_first15_bars,m1_first5_vol,0.0,232064,0.0,0.0,0.0,116203,115861,TRUE1MIN::firstN
m1_first15_bars,m1_first5_vwap,0.0,232007,0.0,0.0,0.0,116172,115835,TRUE1MIN::firstN
m1_first15_bars,m1_first5_vwap_return_vs_open,0.0,232007,0.0,0.0,0.0,116172,115835,TRUE1MIN::firstN
m1_first15_high,m1_first15_last_close,0.9296745041396847,232064,0.9303552867172946,0.9290568603450753,0.00129842637221933,116203,115861,TRUE1MIN::firstN
m1_first15_high,m1_first15_last_return_vs_open,0.00646738678457638,232064,0.006581916512985918,0.006730649033405277,0.00014873252041935903,116203,115861,TRUE1MIN::firstN
m1_first15_high,m1_first15_low,0.9127501653986283,232064,0.9128100753811794,0.9127632652290993,4.681015208007899e-05,116203,115861,TRUE1MIN::firstN
m1_first15_high,m1_first15_range,0.010324984807494593,232064,0.010329537575067684,0.01061337221636717,0.0002838346412994859,116203,115861,TRUE1MIN::firstN
m1_first15_high,m1_first15_vol,0.06598348874875666,232064,0.06607455501741305,0.06614850932813228,7.39543107192292e-05,116203,115861,TRUE1MIN::firstN
m1_first15_high,m1_first15_vwap,0.9471479674739801,232015,0.9472866566199233,0.9470576348611539,0.00022902175876937658,116176,115839,TRUE1MIN::firstN
m1_first15_high,m1_first15_vwap_return_vs_open,0.003325918574398672,232015,0.003379435358108926,0.003539930992709219,0.00016049563460029297,116176,115839,TRUE1MIN::firstN
m1_first15_high,m1_first30_amount,0.012647471903804226,216766,0.012847843938846498,0.012745269309862153,0.00010257462898434488,108510,108256,TRUE1MIN::firstN
m1_first15_high,m1_first30_bars,0.0,216766,1.2656016200113793e-08,0.0,1.2656016200113793e-08,108510,108256,TRUE1MIN::firstN
m1_first15_high,m1_first30_high,0.9656220527398223,216766,0.9656474532183245,0.9656283285231979,1.9124695126548907e-05,108510,108256,TRUE1MIN::firstN
m1_first15_high,m1_first30_last_close,0.9160253672582301,216766,0.9150182408297166,0.9171080590304064,0.0020898182006897636,108510,108256,TRUE1MIN::firstN
m1_first15_high,m1_first30_last_return_vs_open,0.005762996200559174,216766,0.0059542475287470776,0.00596481139186807,1.0563863120992105e-05,108510,108256,TRUE1MIN::firstN
m1_first15_high,m1_first30_low,0.9076329542016792,216766,0.9073930463293273,0.9079475894461373,0.0005545431168100246,108510,108256,TRUE1MIN::firstN
m1_first15_high,m1_first30_range,0.010454983267957432,216766,0.010489408431058504,0.010739814880830818,0.00025040644977231477,108510,108256,TRUE1MIN::firstN
m1_first15_high,m1_first30_vol,0.06861841255973439,216766,0.06859121210355722,0.0689455867530324,0.0003543746494751865,108510,108256,TRUE1MIN::firstN
m1_first15_high,m1_first30_vwap,0.9418984305023083,216720,0.9413814370571375,0.9424792119687725,0.0010977749116349855,108484,108236,TRUE1MIN::firstN
m1_first15_high,m1_first30_vwap_return_vs_open,0.003224351178206093,216720,0.003348824811875913,0.0035142248975694435,0.0001654000856935304,108484,108236,TRUE1MIN::firstN
m1_first15_high,m1_first5_amount,0.010064411757900397,232064,0.010286063497953562,0.010171307431229506,0.00011475606672405568,116203,115861,TRUE1MIN::firstN
m1_first15_high,m1_first5_bars,0.0,232064,0.0,0.0,0.0,116203,115861,TRUE1MIN::firstN
m1_first15_high,m1_first5_high,0.9565680710600588,232064,0.9561476728546991,0.9570490724601064,0.0009013996054072493,116203,115861,TRUE1MIN::firstN
m1_first15_high,m1_first5_last_close,0.9342029804301509,232064,0.9340409601674203,0.9344465523309271,0.00040559216350677385,116203,115861,TRUE1MIN::firstN
m1_first15_high,m1_first5_last_return_vs_open,0.011690866209416893,232064,0.011772927420467313,0.011915268461428596,0.00014234104096128367,116203,115861,TRUE1MIN::firstN
m1_first15_high,m1_first5_low,0.9159544291091337,232064,0.9158428704090982,0.9161256799771675,0.0002828095680693643,116203,115861,TRUE1MIN::firstN
m1_first15_high,m1_first5_range,0.01033366651524833,232064,0.010391767779482215,0.01062031220488437,0.00022854442540215514,116203,115861,TRUE1MIN::firstN
m1_first15_high,m1_first5_vol,0.06409639757141708,232064,0.06432611453372489,0.06423469469693815,9.141983678673249e-05,116203,115861,TRUE1MIN::firstN
m1_first15_high,m1_first5_vwap,0.9413683923191241,232007,0.9411263199372666,0.9416666597430632,0.0005403398057965969,116172,115835,TRUE1MIN::firstN
m1_first15_high,m1_first5_vwap_return_vs_open,0.0033776403634542427,232007,0.003561079645684471,0.0035646448677722807,3.5652220878095928e-06,116172,115835,TRUE1MIN::firstN
m1_first15_last_close,m1_first15_last_return_vs_open,0.006309885452814149,232064,0.006440360322425339,0.006540671462940006,0.00010031114051466724,116203,115861,TRUE1MIN::firstN
m1_first15_last_close,m1_first15_low,0.9291165385474345,232064,0.9286898943759109,0.9296024668838019,0.0009125725078910074,116203,115861,TRUE1MIN::firstN
m1_first15_last_close,m1_first15_range,0.009994259260436773,232064,0.009997966317189085,0.010271340683650633,0.00027337436646154845,116203,115861,TRUE1MIN::firstN
m1_first15_last_close,m1_first15_vol,0.06648875712786449,232064,0.06661313694076941,0.06662719409877192,1.4057158002511727e-05,116203,115861,TRUE1MIN::firstN
m1_first15_last_close,m1_first15_vwap,0.9495528737807227,232015,0.950341194055371,0.9488395250301975,0.0015016690251734577,116176,115839,TRUE1MIN::firstN
m1_first15_last_close,m1_first15_vwap_return_vs_open,0.003212792388798047,232015,0.0032821583905159268,0.003412120811763419,0.00012996242124749214,116176,115839,TRUE1MIN::firstN
m1_first15_last_close,m1_first30_amount,0.012388678749377479,216766,0.012620378848465114,0.012468390181767246,0.00015198866669786752,108510,108256,TRUE1MIN::firstN
m1_first15_last_close,m1_first30_bars,0.0,216766,0.0,0.0,0.0,108510,108256,TRUE1MIN::firstN
m1_first15_last_close,m1_first30_high,0.9262540420942258,216766,0.9267609003971681,0.9258152324924753,0.0009456679046927485,108510,108256,TRUE1MIN::firstN
m1_first15_last_close,m1_first30_last_close,0.9388443662909164,216766,0.9385676573865673,0.9391883958719663,0.0006207384853990083,108510,108256,TRUE1MIN::firstN
m1_first15_last_close,m1_first30_last_return_vs_open,0.005590642757564779,216766,0.005763603698833534,0.00581098064913081,4.737695029727578e-05,108510,108256,TRUE1MIN::firstN
m1_first15_last_close,m1_first30_low,0.929843430767078,216766,0.9291139154584018,0.9306257838738322,0.001511868415430384,108510,108256,TRUE1MIN::firstN
m1_first15_last_close,m1_first30_range,0.010173079025447295,216766,0.010251223292666001,0.01042670014672775,0.0001754768540617492,108510,108256,TRUE1MIN::firstN
m1_first15_last_close,m1_first30_vol,0.06901439091722233,216766,0.06900496316990583,0.06931727125221789,0.0003123080823120572,108510,108256,TRUE1MIN::firstN
m1_first15_last_close,m1_first30_vwap,0.9592904116896096,216720,0.9598782332785951,0.9587643168405112,0.001113916438083895,108484,108236,TRUE1MIN::firstN
m1_first15_last_close,m1_first30_vwap_return_vs_open,0.003101639237184837,216720,0.0032384708144972546,0.0033840517175068785,0.00014558090300962386,108484,108236,TRUE1MIN::firstN
m1_first15_last_close,m1_first5_amount,0.009871255853817896,232064,0.010115811475106984,0.009951121968682418,0.00016468950642456633,116203,115861,TRUE1MIN::firstN
m1_first15_last_close,m1_first5_bars,0.0,232064,0.0,0.0,0.0,116203,115861,TRUE1MIN::firstN
m1_first15_last_close,m1_first5_high,0.9195224187100647,232064,0.9197667494139907,0.9193511392558636,0.0004156101581270777,116203,115861,TRUE1MIN::firstN
m1_first15_last_close,m1_first5_last_close,0.9332280830585523,232064,0.9334246290071964,0.9330993089408028,0.0003253200663935196,116203,115861,TRUE1MIN::firstN
m1_first15_last_close,m1_first5_last_return_vs_open,0.01163681935689314,232064,0.011740253009188748,0.011838995346491452,9.874233730270375e-05,116203,115861,TRUE1MIN::firstN
m1_first15_last_close,m1_first5_low,0.9178733279779666,232064,0.9171753550469957,0.9186240655802187,0.001448710533223041,116203,115861,TRUE1MIN::firstN
m1_first15_last_close,m1_first5_range,0.010122302283877178,232064,0.010217306757037883,0.010361260104923564,0.00014395334788568082,116203,115861,TRUE1MIN::firstN
m1_first15_last_close,m1_first5_vol,0.06459651298382393,232064,0.06483443764456638,0.06471884109076494,0.00011559655380144473,116203,115861,TRUE1MIN::firstN
