field_id,row_count,finite_count,coverage,sample_count,sample_unique,normalized_entropy,temporal_comparison_count,temporal_change_rate,cross_sectional_std_mean,minimum,maximum,context,data_family,field_role,semantic_role,support_unit,semantic_support_group,information_status,information_qualified,coverage_basis,variation_basis,activation_rate,representation_id,route_id
fund_ba_accounts_payable_slope,27648,25043,0.9057798032407407,25043,1396,0.9999836581103443,24692,0.042321399643609266,14718911.758677032,-165050067.27173913,245782608.6956522,FUNDAMENTAL,working_capital,primary,internally_derived_slope,stock-session cross-section,FUNDAMENTAL::working_capital::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9057798032407407,cn.rep.3dede1bcf6596e967f3f9aaef4deba74,SLOW_TEMPORAL_CHANGE
fund_ba_accounts_payable_slope_at_disclosure,1389,1356,0.9762419006479481,1356,1356,0.9999952830196835,1006,1.0,6952135.538136405,-165050067.27173913,245782608.6956522,FUNDAMENTAL,working_capital,primary,disclosure_payload__internally_derived_slope,disclosure episode,FUNDAMENTAL::working_capital::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9762419006479481,cn.rep.547e14679992ebf3e3fe73711799dc62,DISCLOSURE_EVENT
fund_ba_accounts_payable_source_yoy,27648,24402,0.8825954861111112,24402,1685,0.999993643074852,24053,0.055544006984575726,92.71339823115711,-91.7250666009,2203.99560313,FUNDAMENTAL,growth,primary,source_reported_yoy,stock-session cross-section,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8825954861111112,cn.rep.1fd369ad43a0f2850c24b2b4d7f71472,SLOW_TEMPORAL_CHANGE
fund_ba_accounts_payable_source_yoy_at_disclosure,1389,1345,0.9683225341972642,1345,1345,0.9999985098492973,997,1.0,51.55070682753322,-91.7250666009,2203.99560313,FUNDAMENTAL,growth,primary,disclosure_payload__source_reported_yoy,disclosure episode,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9683225341972642,cn.rep.e5edeef0fd1346eaa453f950cc68410a,DISCLOSURE_EVENT
fund_ba_accounts_payable_yoy,27648,24402,0.8825954861111112,24402,1683,0.9999888542782892,24053,0.05546085727352097,2148169236.383968,-31212243299.0,30954000000.0,FUNDAMENTAL,growth,primary,internally_derived_yoy,stock-session cross-section,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8825954861111112,cn.rep.9340e79aca86257e85fd5108fe89fc8a,SLOW_TEMPORAL_CHANGE
fund_ba_accounts_payable_yoy_at_disclosure,1389,1345,0.9683225341972642,1345,1344,0.9999985098492973,997,0.9989969909729187,1060580493.8154854,-31212243299.0,30954000000.0,FUNDAMENTAL,growth,primary,disclosure_payload__internally_derived_yoy,disclosure episode,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9683225341972642,cn.rep.832d23dd2b86b0dfc6d1a6d2f48e85fc,DISCLOSURE_EVENT
fund_ba_accounts_rece_acceleration,27648,24525,0.8870442708333334,24525,1053,0.9999830385298013,24180,0.029280397022332507,1270263527.887958,-11879171404.329994,25595000000.0,FUNDAMENTAL,working_capital,primary,internally_derived_acceleration,stock-session cross-section,FUNDAMENTAL::working_capital::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8870442708333334,cn.rep.f0ed2e5b7bd39ce6826c8c04c28db518,SLOW_TEMPORAL_CHANGE
fund_ba_accounts_rece_acceleration_at_disclosure,1377,1334,0.9687726942628904,1334,1023,0.9999777155590199,989,0.6855409504550051,641207597.3192246,-11879171404.329994,25595000000.0,FUNDAMENTAL,working_capital,primary,disclosure_payload__internally_derived_acceleration,disclosure episode,FUNDAMENTAL::working_capital::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9687726942628904,cn.rep.8fa9dc546e8973e936d53ce12e07f98a,DISCLOSURE_EVENT
fund_ba_accounts_rece_delta,27648,24779,0.8962311921296297,24779,1383,0.9999946920245092,24431,0.04236420940608244,1026639446.9457335,-9362555229.96,24378000000.0,FUNDAMENTAL,working_capital,primary,internally_derived_delta,stock-session cross-section,FUNDAMENTAL::working_capital::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8953631365740741,cn.rep.c4de4ea9482451d568484fa2e8f38759,SLOW_TEMPORAL_CHANGE
fund_ba_accounts_rece_delta_at_disclosure,1377,1344,0.9760348583877996,1344,1344,1.0,997,1.0,473442714.3499748,-9362555229.96,24378000000.0,FUNDAMENTAL,working_capital,primary,disclosure_payload__internally_derived_delta,disclosure episode,FUNDAMENTAL::working_capital::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9753086419753086,cn.rep.634fecb55eddc85d9bd24d94b8d0d4ef,DISCLOSURE_EVENT
fund_ba_accounts_rece_persistence,27648,24658,0.8918547453703703,24658,13,0.894430223649607,24309,0.02546381998436793,1.3859505264183871,1.0,13.0,FUNDAMENTAL,working_capital,primary,internally_derived_persistence,stock-session cross-section,FUNDAMENTAL::working_capital::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8918547453703703,cn.rep.a26e7f616ea12b9a29d8b7d14ebaddc0,SLOW_TEMPORAL_CHANGE
fund_ba_accounts_rece_persistence_at_disclosure,1377,1340,0.9731299927378358,1340,13,0.7929504159994943,992,0.4737903225806452,1.143392954718693,1.0,13.0,FUNDAMENTAL,working_capital,primary,disclosure_payload__internally_derived_persistence,disclosure episode,FUNDAMENTAL::working_capital::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9731299927378358,cn.rep.0e0419af225fa6e68bb7adefec288c6d,DISCLOSURE_EVENT
fund_ba_accounts_rece_slope,27648,24779,0.8962311921296297,24779,1383,0.9999845485772751,24431,0.04236420940608244,10393174.057615485,-51442611.15362637,264978260.86956522,FUNDAMENTAL,working_capital,primary,internally_derived_slope,stock-session cross-section,FUNDAMENTAL::working_capital::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8953631365740741,cn.rep.5752df468f0b32c091ae7f5a0c578e5a,SLOW_TEMPORAL_CHANGE
fund_ba_accounts_rece_slope_at_disclosure,1377,1344,0.9760348583877996,1344,1344,1.0,997,1.0,4160350.2041350794,-51442611.15362637,264978260.86956522,FUNDAMENTAL,working_capital,primary,disclosure_payload__internally_derived_slope,disclosure episode,FUNDAMENTAL::working_capital::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9753086419753086,cn.rep.663f8c4b2426677fa7730b30dbe4595e,DISCLOSURE_EVENT
fund_ba_accounts_rece_source_yoy,27648,24186,0.8747829861111112,24186,1670,0.9999970613481336,23840,0.05553691275167785,927.2876588234119,-95.7893263684,42938.1980421053,FUNDAMENTAL,growth,primary,source_reported_yoy,stock-session cross-section,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8747829861111112,cn.rep.92b6dc2ae1855cd810d77a65ce643c7b,SLOW_TEMPORAL_CHANGE
fund_ba_accounts_rece_source_yoy_at_disclosure,1377,1333,0.9680464778503994,1333,1333,0.9999944263647375,988,1.0,191.2836259296153,-95.7893263684,42938.1980421053,FUNDAMENTAL,growth,primary,disclosure_payload__source_reported_yoy,disclosure episode,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9680464778503994,cn.rep.7c76bcb8c4beb063a76e72883eccb56e,DISCLOSURE_EVENT
fund_ba_accounts_rece_yoy,27648,24186,0.8747829861111112,24186,1668,0.9999956792758836,23840,0.05545302013422819,1301411367.283165,-11124000000.0,18892000000.0,FUNDAMENTAL,growth,primary,internally_derived_yoy,stock-session cross-section,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8747829861111112,cn.rep.ef9f689be2744c528afc3f052bafc700,SLOW_TEMPORAL_CHANGE
fund_ba_accounts_rece_yoy_at_disclosure,1377,1333,0.9680464778503994,1333,1332,0.9999944263647375,988,0.9989878542510121,897543771.4098767,-11124000000.0,18892000000.0,FUNDAMENTAL,growth,primary,disclosure_payload__internally_derived_yoy,disclosure episode,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9680464778503994,cn.rep.d6aa530d5c5566129596f7867cf85c1a,DISCLOSURE_EVENT
fund_ba_fixed_asset_acceleration,27648,25197,0.9113498263888888,25197,1081,0.9999852377304911,24842,0.02922470010466146,1412407286.6216054,-8065820000.0,30050000000.0,FUNDAMENTAL,capital_investment,primary,internally_derived_acceleration,stock-session cross-section,FUNDAMENTAL::capital_investment::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9113498263888888,cn.rep.5c02f96890e0510f6730f795ec60b4c2,SLOW_TEMPORAL_CHANGE
fund_ba_fixed_asset_acceleration_at_disclosure,1389,1371,0.9870410367170627,1371,1051,0.999985502259055,1016,0.6850393700787402,919960034.2253395,-8065820000.0,30050000000.0,FUNDAMENTAL,capital_investment,primary,disclosure_payload__internally_derived_acceleration,disclosure episode,FUNDAMENTAL::capital_investment::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9870410367170627,cn.rep.4b82b3bda5d6edb5df596ed3c0350fd5,DISCLOSURE_EVENT
fund_ba_fixed_asset_delta,27648,25475,0.9214048032407407,25475,1420,0.9999923310611428,25118,0.04232024842742257,1007469103.6808344,-10040000000.0,21427000000.0,FUNDAMENTAL,capital_investment,primary,internally_derived_delta,stock-session cross-section,FUNDAMENTAL::capital_investment::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9214048032407407,cn.rep.267cfe04ddf909c4606bb866d3e36342,SLOW_TEMPORAL_CHANGE
fund_ba_fixed_asset_delta_at_disclosure,1389,1380,0.9935205183585313,1380,1380,0.9999954633859623,1024,1.0,678112076.937612,-10040000000.0,21427000000.0,FUNDAMENTAL,capital_investment,primary,disclosure_payload__internally_derived_delta,disclosure episode,FUNDAMENTAL::capital_investment::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9935205183585313,cn.rep.8c5d4142f21f2620741da4fd5622915f,DISCLOSURE_EVENT
fund_ba_fixed_asset_persistence,27648,25363,0.9173538773148148,25363,33,0.8330808863672998,25006,0.02691354075021995,4.145917951948683,1.0,44.0,FUNDAMENTAL,capital_investment,primary,internally_derived_persistence,stock-session cross-section,FUNDAMENTAL::capital_investment::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9173538773148148,cn.rep.b15224b3fda0604a911eae505791ffe0,SLOW_TEMPORAL_CHANGE
fund_ba_fixed_asset_persistence_at_disclosure,1389,1377,0.9913606911447084,1377,26,0.8422851221143457,1021,0.43290891283055827,2.87393296754963,1.0,44.0,FUNDAMENTAL,capital_investment,primary,disclosure_payload__internally_derived_persistence,disclosure episode,FUNDAMENTAL::capital_investment::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9913606911447084,cn.rep.85c56494c075671a8e1fc4a7e25d2c02,DISCLOSURE_EVENT
fund_ba_fixed_asset_slope,27648,25475,0.9214048032407407,25475,1420,0.9999816491793299,25118,0.04232024842742257,9888185.498500802,-110329670.32967032,232902173.91304347,FUNDAMENTAL,capital_investment,primary,internally_derived_slope,stock-session cross-section,FUNDAMENTAL::capital_investment::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9214048032407407,cn.rep.c98c235bf41da36c15fcdde9c87f35dd,SLOW_TEMPORAL_CHANGE
fund_ba_fixed_asset_slope_at_disclosure,1389,1380,0.9935205183585313,1380,1380,0.9999954633859623,1024,1.0,6089226.482073567,-110329670.32967032,232902173.91304347,FUNDAMENTAL,capital_investment,primary,disclosure_payload__internally_derived_slope,disclosure episode,FUNDAMENTAL::capital_investment::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9935205183585313,cn.rep.295031477b69f6b5d115a532d85ee7fe,DISCLOSURE_EVENT
fund_ba_fixed_asset_source_yoy,27648,24834,0.8982204861111112,24834,1715,0.9999926831050128,24479,0.0555578250745537,112.70454713584503,-89.8325203772,3116.3693473783,FUNDAMENTAL,growth,primary,source_reported_yoy,stock-session cross-section,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8982204861111112,cn.rep.02847d1b9d27a94f4c8b2ea228844017,SLOW_TEMPORAL_CHANGE
fund_ba_fixed_asset_source_yoy_at_disclosure,1389,1369,0.9856011519078474,1369,1369,0.9999939349800416,1015,1.0,71.64162739901246,-89.8325203772,3116.3693473783,FUNDAMENTAL,growth,primary,disclosure_payload__source_reported_yoy,disclosure episode,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9856011519078474,cn.rep.2b6f7a83b49235ff52dd4eec2825f0f1,DISCLOSURE_EVENT
fund_ba_fixed_asset_yoy,27648,24834,0.8982204861111112,24834,1713,0.9999945127059334,24479,0.05547612239062053,2018671740.1051679,-29687000000.0,52243000000.0,FUNDAMENTAL,growth,primary,internally_derived_yoy,stock-session cross-section,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8982204861111112,cn.rep.1464e84dce96079b3005269a30273d67,SLOW_TEMPORAL_CHANGE
fund_ba_fixed_asset_yoy_at_disclosure,1389,1369,0.9856011519078474,1369,1368,0.9999939349800416,1015,0.9990147783251232,1057490391.1749266,-29687000000.0,15255344000.0,FUNDAMENTAL,growth,primary,disclosure_payload__internally_derived_yoy,disclosure episode,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9856011519078474,cn.rep.d7ba8f2e353439b86ed6bafb4adf5259,DISCLOSURE_EVENT
fund_ba_inventory_acceleration,27648,24366,0.8812934027777778,24366,1047,0.9999795751723081,24022,0.029264840562817418,2501442043.0535398,-52312145057.50989,41550546394.68994,FUNDAMENTAL,working_capital,primary,internally_derived_acceleration,stock-session cross-section,FUNDAMENTAL::working_capital::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8812934027777778,cn.rep.43ea4aa35dbfc5cc9dccf9b712a3559a,SLOW_TEMPORAL_CHANGE
fund_ba_inventory_acceleration_at_disclosure,1353,1325,0.9793052475979305,1325,1017,0.9999894244549717,981,0.6860346585117227,940052085.472237,-52312145057.50989,41550546394.68994,FUNDAMENTAL,working_capital,primary,disclosure_payload__internally_derived_acceleration,disclosure episode,FUNDAMENTAL::working_capital::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9793052475979305,cn.rep.408cff2592e5b6515fdfb1a6febc2022,DISCLOSURE_EVENT
fund_ba_inventory_delta,27648,24683,0.8927589699074074,24683,1376,0.9999834704243766,24337,0.042322389776882935,1596000930.371901,-51263673374.29993,18544000000.0,FUNDAMENTAL,working_capital,primary,internally_derived_delta,stock-session cross-section,FUNDAMENTAL::working_capital::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8927589699074074,cn.rep.9c2035832d88dc6f3d33c3c962872931,SLOW_TEMPORAL_CHANGE
fund_ba_inventory_delta_at_disclosure,1353,1336,0.9874353288987435,1336,1336,0.9999935337244852,991,1.0,773930875.2965838,-51263673374.29993,18544000000.0,FUNDAMENTAL,working_capital,primary,disclosure_payload__internally_derived_delta,disclosure episode,FUNDAMENTAL::working_capital::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9874353288987435,cn.rep.211dc57857f6be6d920d2dba28f20612,DISCLOSURE_EVENT
fund_ba_inventory_persistence,27648,24585,0.8892144097222222,24585,15,0.8012466381063066,24239,0.023227030818103057,1.6120020956153716,1.0,21.0,FUNDAMENTAL,working_capital,primary,internally_derived_persistence,stock-session cross-section,FUNDAMENTAL::working_capital::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8892144097222222,cn.rep.fceeb7d418908ac9ff4fde964a7a7bbd,SLOW_TEMPORAL_CHANGE
fund_ba_inventory_persistence_at_disclosure,1353,1333,0.9852180339985218,1333,14,0.8110234727127239,988,0.4382591093117409,1.2326852697905968,1.0,21.0,FUNDAMENTAL,working_capital,primary,disclosure_payload__internally_derived_persistence,disclosure episode,FUNDAMENTAL::working_capital::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9852180339985218,cn.rep.b33fe5d644c6da3e3cd2e101b33f5fe5,DISCLOSURE_EVENT
fund_ba_inventory_slope,27648,24683,0.8927589699074074,24683,1376,0.9999911160800019,24337,0.042322389776882935,15162251.067710128,-445077744.0821976,201565217.39130434,FUNDAMENTAL,working_capital,primary,internally_derived_slope,stock-session cross-section,FUNDAMENTAL::working_capital::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8927589699074074,cn.rep.7c88a193c3feeaa5cbbdbce9f8e81afe,SLOW_TEMPORAL_CHANGE
fund_ba_inventory_slope_at_disclosure,1353,1336,0.9874353288987435,1336,1336,0.9999935337244852,991,1.0,7032410.253367588,-445077744.0821976,201565217.39130434,FUNDAMENTAL,working_capital,primary,disclosure_payload__internally_derived_slope,disclosure episode,FUNDAMENTAL::working_capital::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9874353288987435,cn.rep.14465ec3c2c6f007c7b908c66cd7e391,DISCLOSURE_EVENT
fund_ba_inventory_source_yoy,27648,24010,0.8684172453703703,24010,1658,0.9999929818411898,23666,0.05552269078002197,1551.249129370181,-99.9100548863,118253.1698168,FUNDAMENTAL,growth,primary,source_reported_yoy,stock-session cross-section,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8684172453703703,cn.rep.c093cabc6e22a65289fca2e8e636864e,SLOW_TEMPORAL_CHANGE
fund_ba_inventory_source_yoy_at_disclosure,1353,1324,0.9785661492978566,1324,1324,0.9999950520159532,981,1.0,71.91224925058006,-99.9100548863,5169.6459576397,FUNDAMENTAL,growth,primary,disclosure_payload__source_reported_yoy,disclosure episode,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9785661492978566,cn.rep.cc63146177e3f696e1c9c8c118686225,DISCLOSURE_EVENT
fund_ba_inventory_yoy,27648,24010,0.8684172453703703,24010,1656,0.9999952134495724,23666,0.05543818135722133,2255491323.1570067,-90717276402.56995,14512000000.0,FUNDAMENTAL,growth,primary,internally_derived_yoy,stock-session cross-section,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8684172453703703,cn.rep.027d3e785f2ce3461e1ad8a61551d921,SLOW_TEMPORAL_CHANGE
fund_ba_inventory_yoy_at_disclosure,1353,1324,0.9785661492978566,1324,1323,0.9999950520159532,981,0.9989806320081549,1061298999.0750558,-90717276402.56995,14512000000.0,FUNDAMENTAL,growth,primary,disclosure_payload__internally_derived_yoy,disclosure episode,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9785661492978566,cn.rep.3d45f01bc35dadb18a97ce5b7811cff9,DISCLOSURE_EVENT
fund_ba_monetaryfunds_acceleration,27648,24837,0.8983289930555556,24837,1066,0.9999780417763736,24487,0.02924000490055948,6180280875.333523,-58071000000.0,153583000000.0,FUNDAMENTAL,liquidity_solvency,primary,internally_derived_acceleration,stock-session cross-section,FUNDAMENTAL::liquidity_solvency::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.8983289930555556,cn.rep.dc8813f1b7a7d35c43e93e7632261dc8,SLOW_TEMPORAL_CHANGE
fund_ba_monetaryfunds_acceleration_at_disclosure,1369,1351,0.9868517165814463,1351,1036,0.999990600125769,1001,0.6853146853146853,2580146779.999104,-58071000000.0,153583000000.0,FUNDAMENTAL,liquidity_solvency,primary,disclosure_payload__internally_derived_acceleration,disclosure episode,FUNDAMENTAL::liquidity_solvency::disclosure episode::DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9868517165814463,cn.rep.2514ece95d57cd79c77d45dafd4a4417,DISCLOSURE_EVENT
fund_ba_monetaryfunds_delta,27648,25115,0.9083839699074074,25115,1400,0.999995892664159,24763,0.04232120502362396,3412781480.9532876,-167491000000.0,51927000000.0,FUNDAMENTAL,liquidity_solvency,primary,internally_derived_delta,stock-session cross-section,FUNDAMENTAL::liquidity_solvency::stock-session cross-section::SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,DETERMINISTIC_PIT_MATERIALIZATION_COORDINATES,0.9083839699074074,cn.rep.f8c3a827e47328f3cb6d98e9b75a74ef,SLOW_TEMPORAL_CHANGE
