coordinate_set,left,right,exact_correlation,sketch_rank_correlation,same_sketch_cluster,sketch_pair_equivalent,same_exact_cluster
A,phase3cp_00175,phase3cp_23121,0.019724577994709024,0.019693878930222303,False,False,False
A,phase3cp_00175,phase3cp_23150,0.02507062422924816,0.024839964529941853,False,False,False
A,phase3cp_00175,phase3cp_23241,0.025835794008898263,0.02609543201991875,False,False,False
A,phase3cp_00175,phase3cp_23268,0.03964251535297511,0.040197578036887845,False,False,False
A,phase3cp_00175,phase3cp_23614,-0.0075087466019820885,-0.007436768090510322,False,False,False
A,phase3cp_00175,phase3cp_23691,-0.00525512888364661,-0.00506627218984243,False,False,False
A,phase3cp_00175,phase3cp_23765,0.03964251535297511,0.040197578036887845,False,False,False
A,phase3cp_00175,phase3cp_23782,0.0011619646159328524,0.0011031637799979444,False,False,False
A,phase3cp_00175,phase3cp_24055,0.03149955090692537,0.03244860849230957,False,False,False
A,phase3cp_00175,phase3cp_24098,-0.08673383229016737,-0.08643353052984305,False,False,False
A,phase3cp_00175,phase3cp_24107,0.034915772359839246,0.035793059108562834,False,False,False
A,phase3cp_00175,phase3cp_24175,0.06186986344173374,0.06234382782326829,False,False,False
A,phase3cp_00175,phase3cp_24219,-0.114169674222443,-0.11365329196918894,False,False,False
A,phase3cp_00175,phase3cp_24326,0.012009649187501694,0.012283470963312193,False,False,False
A,phase3cp_00175,phase3cp_24452,-0.0845946556669564,-0.08469000324817441,False,False,False
A,phase3cp_00175,phase3cp_24532,0.03938674551056785,0.03961214861227986,False,False,False
A,phase3cp_00191,phase3cp_00207,0.01827463678921812,0.018026515229333354,False,False,False
A,phase3cp_00191,phase3cp_00275,0.003262972428332051,0.003215714983991608,False,False,False
A,phase3cp_00191,phase3cp_00450,-0.0016864468979880195,-0.001526060643374187,False,False,False
A,phase3cp_00191,phase3cp_00796,0.002767734239486964,0.0026224939585968972,False,False,False
A,phase3cp_00191,phase3cp_00806,-0.029151000918567024,-0.029051407216744315,False,False,False
A,phase3cp_00191,phase3cp_00815,-0.0017036722465965822,-0.0015343187129172654,False,False,False
A,phase3cp_00191,phase3cp_00899,-0.01677124009184241,-0.016930253123813535,False,False,False
A,phase3cp_00191,phase3cp_00993,-0.002569910214310461,-0.0024841771517318738,False,False,False
A,phase3cp_00191,phase3cp_00995,0.01203166297171743,0.012057373009758492,False,False,False
A,phase3cp_00191,phase3cp_01057,0.008749654941562678,0.008938021534782112,False,False,False
A,phase3cp_00191,phase3cp_01079,0.012425953213311164,0.011982518900850728,False,False,False
A,phase3cp_00191,phase3cp_09301,0.029246903081543835,0.029355155111987247,False,False,False
A,phase3cp_00191,phase3cp_09310,0.027330241178976387,0.027491406509661743,False,False,False
A,phase3cp_00191,phase3cp_11526,0.15764274317407886,0.15768258480743236,False,False,False
A,phase3cp_00191,phase3cp_11530,-0.021688943370287143,-0.021773064036940386,False,False,False
A,phase3cp_00191,phase3cp_11539,0.5735444823740816,0.5738332162088923,False,False,False
A,phase3cp_00191,phase3cp_11544,0.39061945074557053,0.3907535797246886,False,False,False
A,phase3cp_00191,phase3cp_11657,-0.018829589125950577,-0.018670341450097296,False,False,False
A,phase3cp_00191,phase3cp_11753,0.0651233852428022,0.064795600799116,False,False,False
A,phase3cp_00191,phase3cp_11983,0.032285895445273494,0.03232131178133798,False,False,False
A,phase3cp_00191,phase3cp_12001,0.006265019202104853,0.006392419489435619,False,False,False
A,phase3cp_00191,phase3cp_12014,0.029928441828523424,0.03001946059463573,False,False,False
A,phase3cp_00191,phase3cp_12031,-0.007244991093337576,-0.006802109077099799,False,False,False
A,phase3cp_00191,phase3cp_12036,-0.001769533143244967,-0.0016497728768670933,False,False,False
A,phase3cp_00191,phase3cp_12041,-0.006372628444030024,-0.006536860818246345,False,False,False
A,phase3cp_00191,phase3cp_12049,-0.017947626266671665,-0.01777480533048863,False,False,False
A,phase3cp_00191,phase3cp_12052,-0.06364937560993641,-0.06359163588845188,False,False,False
A,phase3cp_00191,phase3cp_12093,0.024584340459944513,0.02458922724895978,False,False,False
A,phase3cp_00191,phase3cp_12367,0.04828394753240993,0.04787137056378039,False,False,False
A,phase3cp_00191,phase3cp_12547,-0.004220621171509227,-0.004123937993577587,False,False,False
A,phase3cp_00191,phase3cp_12865,-0.01214961875163136,-0.011794443592384704,False,False,False
A,phase3cp_00191,phase3cp_12874,-0.024852635293847673,-0.025059618033953145,False,False,False
A,phase3cp_00191,phase3cp_12890,0.024369040032595393,0.0238970762897253,False,False,False
A,phase3cp_00191,phase3cp_12898,0.050855619386446595,0.05082978590932686,False,False,False
A,phase3cp_00191,phase3cp_12921,0.05843693641122238,0.05866805885016412,False,False,False
A,phase3cp_00191,phase3cp_12939,0.04088906878456807,0.04093538244460536,False,False,False
A,phase3cp_00191,phase3cp_12947,0.03877534284701054,0.039048734430774,False,False,False
A,phase3cp_00191,phase3cp_12952,0.030231424156791156,0.029971355500606225,False,False,False
A,phase3cp_00191,phase3cp_15240,0.020116987914201016,0.019954281248400763,False,False,False
A,phase3cp_00191,phase3cp_15245,0.003958567728069497,0.003453813574089323,False,False,False
A,phase3cp_00191,phase3cp_15338,0.013668873765480273,0.013553926895300083,False,False,False
A,phase3cp_00191,phase3cp_15345,0.019797860850119253,0.0196640015998189,False,False,False
A,phase3cp_00191,phase3cp_15352,0.03300408239403723,0.0328534639112173,False,False,False
A,phase3cp_00191,phase3cp_15369,0.003958567728069497,0.003453813574089323,False,False,False
A,phase3cp_00191,phase3cp_15384,0.010215550613951675,0.010091366277168322,False,False,False
A,phase3cp_00191,phase3cp_15395,0.016571399490380636,0.016310151689521643,False,False,False
A,phase3cp_00191,phase3cp_15475,0.013668873765480273,0.013553926895300083,False,False,False
A,phase3cp_00191,phase3cp_16569,-0.022694796459792426,-0.022802121904202787,False,False,False
A,phase3cp_00191,phase3cp_16570,0.010366412860892649,0.01018757013480169,False,False,False
A,phase3cp_00191,phase3cp_16574,0.033199605072962504,0.033093701160421464,False,False,False
A,phase3cp_00191,phase3cp_16578,0.02766326440692243,0.027743950489209846,False,False,False
A,phase3cp_00191,phase3cp_16585,0.0018297950220401218,0.0014255663385126277,False,False,False
A,phase3cp_00191,phase3cp_16588,0.008838272640164523,0.008342265675991842,False,False,False
A,phase3cp_00191,phase3cp_16592,0.010382252445345927,0.010282362527882612,False,False,False
A,phase3cp_00191,phase3cp_16666,-0.0019440477836723121,-0.002102859163484522,False,False,False
A,phase3cp_00191,phase3cp_16735,-0.06090249366302976,-0.060846759877070236,False,False,False
A,phase3cp_00191,phase3cp_16745,0.016973893551858795,0.016746109473603867,False,False,False
A,phase3cp_00191,phase3cp_16811,0.00743260298148526,0.007231280569201671,False,False,False
A,phase3cp_00191,phase3cp_17101,-0.040749458997126925,-0.04078225644031945,False,False,False
A,phase3cp_00191,phase3cp_17105,-0.016402854257198507,-0.016725817493535366,False,False,False
A,phase3cp_00191,phase3cp_17205,-0.04890685417371535,-0.04914531357165576,False,False,False
A,phase3cp_00191,phase3cp_17231,-0.05911041478651183,-0.059014248920973976,False,False,False
A,phase3cp_00191,phase3cp_19165,-0.03436634365607131,-0.034557553194132624,False,False,False
A,phase3cp_00191,phase3cp_19185,0.07032818759837091,0.07068793631108367,False,False,False
A,phase3cp_00191,phase3cp_19198,0.04150131390650636,0.04135869146394325,False,False,False
A,phase3cp_00191,phase3cp_19284,0.06742513797480086,0.06792463613551027,False,False,False
A,phase3cp_00191,phase3cp_19302,-0.0007150158192847977,-0.0008481996860614311,False,False,False
A,phase3cp_00191,phase3cp_19340,-0.016262691092079125,-0.016335829689513973,False,False,False
A,phase3cp_00191,phase3cp_19366,0.0016515885093341897,0.002311416593290369,False,False,False
A,phase3cp_00191,phase3cp_19367,-0.03509142434482306,-0.03526745797800686,False,False,False
A,phase3cp_00191,phase3cp_19394,0.03978682818776535,0.03973607458272445,False,False,False
A,phase3cp_00191,phase3cp_19437,-0.0004461698266784743,-0.0005215867152596119,False,False,False
A,phase3cp_00191,phase3cp_19444,-0.007908894380256855,-0.0078090117719218635,False,False,False
A,phase3cp_00191,phase3cp_19449,0.015125272274386406,0.015648587918130733,False,False,False
A,phase3cp_00191,phase3cp_19469,0.04675704719527925,0.04684068174571789,False,False,False
A,phase3cp_00191,phase3cp_19495,-0.05728896460152533,-0.05783720397385903,False,False,False
A,phase3cp_00191,phase3cp_19497,-0.00662767300495541,-0.0072331033371926985,False,False,False
A,phase3cp_00191,phase3cp_19498,-0.030878881864837077,-0.030899125003316825,False,False,False
A,phase3cp_00191,phase3cp_19516,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19542,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19552,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19594,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19596,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19620,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19623,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19627,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19763,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19766,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19771,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19783,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19786,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19795,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19813,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19829,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19852,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19880,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19884,0.02493654631987675,0.025119072647552095,False,False,False
A,phase3cp_00191,phase3cp_19923,0.012574414317175061,0.012775217048337522,False,False,False
A,phase3cp_00191,phase3cp_19961,0.04044100125847081,0.04033979653470642,False,False,False
A,phase3cp_00191,phase3cp_20000,-0.021988025055242874,-0.022583597106665996,False,False,False
A,phase3cp_00191,phase3cp_20003,-0.09839728074919611,-0.09805076039959419,False,False,False
A,phase3cp_00191,phase3cp_20058,0.06968985832687784,0.0703832382224215,False,False,False
A,phase3cp_00191,phase3cp_20063,0.0530438234294248,0.053364283346816546,False,False,False
A,phase3cp_00191,phase3cp_20105,0.05997703538186012,0.060143126272190095,False,False,False
A,phase3cp_00191,phase3cp_20133,-0.06102368369753762,-0.061490577788190115,False,False,False
A,phase3cp_00191,phase3cp_20185,-0.06588947466178376,-0.06633804871341949,False,False,False
A,phase3cp_00191,phase3cp_20189,-0.046561059588945825,-0.046796433356094784,False,False,False
A,phase3cp_00191,phase3cp_20241,-0.06301530645320878,-0.06312614838249905,False,False,False
A,phase3cp_00191,phase3cp_21676,-0.01599211709106888,-0.01598004066311744,False,False,False
A,phase3cp_00191,phase3cp_21682,-0.00718263431654564,-0.008064652343105471,False,False,False
A,phase3cp_00191,phase3cp_21704,-0.031981046407970906,-0.031879759689478045,False,False,False
A,phase3cp_00191,phase3cp_21711,-0.047845109280360475,-0.047860978060925694,False,False,False
A,phase3cp_00191,phase3cp_21742,-0.020168904769130754,-0.020676144913404724,False,False,False
A,phase3cp_00191,phase3cp_21798,0.035767385182164824,0.03599499001937069,False,False,False
A,phase3cp_00191,phase3cp_21818,0.007153661311392657,0.006906031105247638,False,False,False
A,phase3cp_00191,phase3cp_21832,-0.010258027935480285,-0.010549029530202161,False,False,False
A,phase3cp_00191,phase3cp_21833,-0.00300737266208279,-0.003355882630522182,False,False,False
A,phase3cp_00191,phase3cp_21855,-0.028683911403551244,-0.029232761226561283,False,False,False
A,phase3cp_00191,phase3cp_21867,-0.01567000962345003,-0.016117560588058816,False,False,False
A,phase3cp_00191,phase3cp_21872,0.025522116336173774,0.02572992118335974,False,False,False
A,phase3cp_00191,phase3cp_21899,-0.057049334277988355,-0.05713375417245047,False,False,False
A,phase3cp_00191,phase3cp_21904,-0.003840891417631902,-0.004296126350111261,False,False,False
A,phase3cp_00191,phase3cp_21915,-0.00718263431654564,-0.008064652343105471,False,False,False
A,phase3cp_00191,phase3cp_21919,-0.013131335396826446,-0.013333710508758706,False,False,False
A,phase3cp_00191,phase3cp_21923,-0.019948354863897223,-0.02042836699278515,False,False,False
A,phase3cp_00191,phase3cp_21924,-0.004944202405473113,-0.004786112545341091,False,False,False
A,phase3cp_00191,phase3cp_21927,0.03013504067984052,0.030033398273069816,False,False,False
A,phase3cp_00191,phase3cp_21979,-0.05747644379904329,-0.05764271072996061,False,False,False
A,phase3cp_00191,phase3cp_21989,-0.010380748835908227,-0.010678362688736268,False,False,False
A,phase3cp_00191,phase3cp_21990,0.0053727441235301545,0.005055837359310768,False,False,False
A,phase3cp_00191,phase3cp_22004,-0.01722674357133882,-0.017664913970943608,False,False,False
A,phase3cp_00191,phase3cp_22036,0.0053727441235301545,0.005055837359310768,False,False,False
A,phase3cp_00191,phase3cp_22039,0.0053727441235301545,0.005055837359310768,False,False,False
A,phase3cp_00191,phase3cp_22136,-0.006003092153289026,-0.006341045688288806,False,False,False
A,phase3cp_00191,phase3cp_22147,-0.034746078953332725,-0.034933485148424384,False,False,False
A,phase3cp_00191,phase3cp_22155,-0.007885120622000674,-0.008443841133087902,False,False,False
A,phase3cp_00191,phase3cp_22164,-0.03253226683306495,-0.03286569966878884,False,False,False
A,phase3cp_00191,phase3cp_22193,0.024197871570087695,0.02414380256582702,False,False,False
A,phase3cp_00191,phase3cp_22196,0.04071973186531036,0.04117299149771052,False,False,False
A,phase3cp_00191,phase3cp_22198,-0.009682562362365197,-0.009666350617872034,False,False,False
A,phase3cp_00191,phase3cp_22219,-0.001977023521993702,-0.0021221026602650218,False,False,False
A,phase3cp_00191,phase3cp_22226,-0.02890641441502485,-0.029216557118850624,False,False,False
A,phase3cp_00191,phase3cp_22257,-0.01599650725232762,-0.015889066352149196,False,False,False
A,phase3cp_00191,phase3cp_22305,-0.11968158320497796,-0.1208504694905607,False,False,False
A,phase3cp_00191,phase3cp_22465,0.027856560793500157,0.027828924513067017,False,False,False
A,phase3cp_00191,phase3cp_22564,0.029598655681892277,0.029576237807633552,False,False,False
A,phase3cp_00191,phase3cp_22663,-0.05743153716096096,-0.05763905658263178,False,False,False
A,phase3cp_00191,phase3cp_23006,0.06701992190564517,0.0671258848905846,False,False,False
A,phase3cp_00191,phase3cp_23099,-0.04224082578408914,-0.04224901223812884,False,False,False
A,phase3cp_00191,phase3cp_23121,-0.028035625703487953,-0.028586255493720413,False,False,False
A,phase3cp_00191,phase3cp_23150,0.0510481303189415,0.051330686671377274,False,False,False
A,phase3cp_00191,phase3cp_23221,0.06760951377054762,0.06806351647034999,False,False,False
A,phase3cp_00191,phase3cp_23241,-0.017655976937764606,-0.01794605669856777,False,False,False
A,phase3cp_00191,phase3cp_23268,0.007526527569988375,0.00747450390195138,False,False,False
A,phase3cp_00191,phase3cp_23614,-0.0316142807937583,-0.031659869550697974,False,False,False
A,phase3cp_00191,phase3cp_23691,-0.056865003244370396,-0.05691573404973086,False,False,False
A,phase3cp_00191,phase3cp_23765,0.007526527569988375,0.00747450390195138,False,False,False
A,phase3cp_00191,phase3cp_23782,-0.05240429893505374,-0.05254339892739265,False,False,False
A,phase3cp_00191,phase3cp_24055,0.024753790270955426,0.024935948144700962,False,False,False
A,phase3cp_00191,phase3cp_24098,-0.0286166763835187,-0.02840845459552304,False,False,False
A,phase3cp_00191,phase3cp_24107,-0.021988025055242874,-0.022583597106665996,False,False,False
A,phase3cp_00191,phase3cp_24175,0.023018150501697098,0.02296121308258657,False,False,False
A,phase3cp_00191,phase3cp_24219,-0.04414802321620028,-0.044428024795977475,False,False,False
A,phase3cp_00191,phase3cp_24326,-0.05321015844542052,-0.05229064018385196,False,False,False
A,phase3cp_00191,phase3cp_24452,0.010902723431584995,0.010893690736113522,False,False,False
A,phase3cp_00191,phase3cp_24490,0.011156354132798143,0.01162626984191006,False,False,False
A,phase3cp_00191,phase3cp_24500,0.03660305779313408,0.036632370603533276,False,False,False
A,phase3cp_00191,phase3cp_24532,-0.0024965176831590733,-0.0022965457653408776,False,False,False
A,phase3cp_00207,phase3cp_00275,0.5809609444069007,0.5810464395031928,False,False,False
A,phase3cp_00207,phase3cp_00450,0.07002916829858313,0.06971368883405304,False,False,False
A,phase3cp_00207,phase3cp_00796,0.14939512715926753,0.14954119739399688,False,False,False
A,phase3cp_00207,phase3cp_00806,0.026276965193788998,0.02592201481710243,False,False,False
A,phase3cp_00207,phase3cp_00815,0.05729387653598187,0.05687627587478564,False,False,False
A,phase3cp_00207,phase3cp_00899,0.44377047633428524,0.44383541211259453,False,False,False
A,phase3cp_00207,phase3cp_00993,-0.00851409286506798,-0.008336673825314483,False,False,False
A,phase3cp_00207,phase3cp_00995,0.3646429872817614,0.3645721782184526,False,False,False
A,phase3cp_00207,phase3cp_01057,-0.01905795173085378,-0.019054892518435226,False,False,False
A,phase3cp_00207,phase3cp_01079,0.5770105328845868,0.576981087439794,False,False,False
A,phase3cp_00207,phase3cp_09301,0.5123779190029756,0.5127076042742502,False,False,False
A,phase3cp_00207,phase3cp_09310,0.5117016402876557,0.5120309123553839,False,False,False
A,phase3cp_00207,phase3cp_11526,-0.04100937067683417,-0.041261528959370915,False,False,False
A,phase3cp_00207,phase3cp_11530,-0.00012981614784352498,-9.378151100155467e-05,False,False,False
A,phase3cp_00207,phase3cp_11539,0.03178006879108692,0.0315011774910076,False,False,False
A,phase3cp_00207,phase3cp_11544,0.007058363077474313,0.007078719889608273,False,False,False
A,phase3cp_00207,phase3cp_11657,0.1414790777266789,0.1416183075922656,False,False,False
A,phase3cp_00207,phase3cp_11753,0.4494433673844581,0.44970698033703915,False,False,False
A,phase3cp_00207,phase3cp_11983,0.5542750287393288,0.5543216846649698,False,False,False
A,phase3cp_00207,phase3cp_12001,0.4478081403710777,0.44790976781826064,False,False,False
A,phase3cp_00207,phase3cp_12014,0.5164241537224491,0.5168098746244492,False,False,False
A,phase3cp_00207,phase3cp_12031,-0.012177246602681454,-0.012303019236995297,False,False,False
A,phase3cp_00207,phase3cp_12036,-0.005634228874452138,-0.005640048019731341,False,False,False
A,phase3cp_00207,phase3cp_12041,0.036462585859074303,0.03662250548697032,False,False,False
A,phase3cp_00207,phase3cp_12049,0.049728987362401396,0.04948320846502499,False,False,False
A,phase3cp_00207,phase3cp_12052,0.11448827104086907,0.11502166684657392,False,False,False
A,phase3cp_00207,phase3cp_12093,0.5489366987645588,0.5491263922701626,False,False,False
A,phase3cp_00207,phase3cp_12367,0.55167411162006,0.5512359233491942,False,False,False
A,phase3cp_00207,phase3cp_12547,0.1524444638791119,0.1527196998939507,False,False,False
A,phase3cp_00207,phase3cp_12865,0.4326000370706208,0.4326066179724253,False,False,False
A,phase3cp_00207,phase3cp_12890,0.3947234012830885,0.39440809067691035,False,False,False
A,phase3cp_00207,phase3cp_12898,0.4637103721595208,0.4635662708195177,False,False,False
A,phase3cp_00207,phase3cp_12921,0.47367718923094115,0.4740356093164194,False,False,False
A,phase3cp_00207,phase3cp_12939,0.45103877026614153,0.4510817684445409,False,False,False
A,phase3cp_00207,phase3cp_12947,0.48623138064276056,0.48648370387541273,False,False,False
A,phase3cp_00207,phase3cp_15240,0.6114479956932939,0.61129347508888,False,False,False
A,phase3cp_00207,phase3cp_15245,0.6107925940992652,0.6107932907208279,False,False,False
A,phase3cp_00207,phase3cp_15338,0.6643071404866159,0.6646427251114085,False,False,False
A,phase3cp_00207,phase3cp_15345,0.5638285564746053,0.5638435806635433,False,False,False
A,phase3cp_00207,phase3cp_15352,0.6158194854686043,0.6156185214775721,False,False,False
A,phase3cp_00207,phase3cp_15369,0.6107925940992652,0.6107932907208279,False,False,False
A,phase3cp_00207,phase3cp_15384,0.6085182156653927,0.6083819319252829,False,False,False
A,phase3cp_00207,phase3cp_15395,0.5845211191987849,0.584697936887529,False,False,False
A,phase3cp_00207,phase3cp_15475,0.6643071404866159,0.6646427251114085,False,False,False
A,phase3cp_00207,phase3cp_16569,0.14325797117054936,0.14307139373844685,False,False,False
A,phase3cp_00207,phase3cp_16570,0.13750028523437025,0.13744317738344575,False,False,False
A,phase3cp_00207,phase3cp_16574,0.13544420820377964,0.1352963100427108,False,False,False
A,phase3cp_00207,phase3cp_16578,0.05670237456748815,0.056882652019412956,False,False,False
A,phase3cp_00207,phase3cp_16585,0.1803043092633033,0.18056304344849913,False,False,False
A,phase3cp_00207,phase3cp_16588,0.1771840097608608,0.17701780693310415,False,False,False
A,phase3cp_00207,phase3cp_16592,0.1938871990614833,0.19376749234053303,False,False,False
A,phase3cp_00207,phase3cp_16666,0.17428354426910384,0.17430138545904902,False,False,False
A,phase3cp_00207,phase3cp_16735,0.16469547708068055,0.16442423841659928,False,False,False
A,phase3cp_00207,phase3cp_16745,0.19047447049688002,0.19040162947085443,False,False,False
A,phase3cp_00207,phase3cp_16811,0.19463929921180484,0.19474100253384125,False,False,False
A,phase3cp_00207,phase3cp_17101,0.23073412860480255,0.2308640303362613,False,False,False
A,phase3cp_00207,phase3cp_17105,0.2270574200931195,0.22658775806748305,False,False,False
A,phase3cp_00207,phase3cp_17205,0.16316473683061455,0.16284115711074462,False,False,False
A,phase3cp_00207,phase3cp_17231,0.18044148058493023,0.18081209853054267,False,False,False
A,phase3cp_00207,phase3cp_19165,-0.007661664327229703,-0.007986393234439886,False,False,False
A,phase3cp_00207,phase3cp_19185,0.029558540374403364,0.029454876629299125,False,False,False
A,phase3cp_00207,phase3cp_19302,0.02638294341727578,0.02651617822985418,False,False,False
A,phase3cp_00207,phase3cp_19340,-0.07693207564099216,-0.077799854502539,False,False,False
A,phase3cp_00207,phase3cp_19366,0.021588561167323165,0.02203139419213273,False,False,False
A,phase3cp_00207,phase3cp_19367,0.07280988002813579,0.07211329951106467,False,False,False
A,phase3cp_00207,phase3cp_19394,-0.0022271795420933803,-0.002335539553749133,False,False,False
A,phase3cp_00207,phase3cp_19437,0.0035172929191802454,0.003321669908899245,False,False,False
A,phase3cp_00207,phase3cp_19444,0.044668517755115746,0.04395375313173774,False,False,False
A,phase3cp_00207,phase3cp_19495,0.08712312286766807,0.08660705737449519,False,False,False
A,phase3cp_00207,phase3cp_19498,0.0037810297058426625,0.0034732344215688644,False,False,False
A,phase3cp_00207,phase3cp_19516,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19542,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19552,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19594,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19596,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19620,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19623,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19627,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19763,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19766,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19771,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19783,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19786,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19795,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19813,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19829,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19852,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19880,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19884,0.031499550906925404,0.03244860849230957,False,False,False
A,phase3cp_00207,phase3cp_19923,0.06896512849997158,0.06931531771441862,False,False,False
A,phase3cp_00207,phase3cp_20000,0.019513987935127406,0.019441646944647787,False,False,False
A,phase3cp_00207,phase3cp_20063,-0.10513968885051657,-0.10470450056847463,False,False,False
A,phase3cp_00207,phase3cp_20105,0.15712364616273175,0.1568535810537631,False,False,False
A,phase3cp_00207,phase3cp_20133,-0.018014084935887492,-0.01827036268969839,False,False,False
A,phase3cp_00207,phase3cp_20185,0.017242082943241577,0.016979542764141053,False,False,False
A,phase3cp_00207,phase3cp_20189,0.027796639428619978,0.027445704008933976,False,False,False
A,phase3cp_00207,phase3cp_21676,0.27508307446811675,0.27505483185704044,False,False,False
A,phase3cp_00207,phase3cp_21682,0.23779354689837787,0.23759232764601762,False,False,False
A,phase3cp_00207,phase3cp_21704,0.2471720916990206,0.24785931991794377,False,False,False
A,phase3cp_00207,phase3cp_21711,0.2006723578858723,0.20004436672833545,False,False,False
A,phase3cp_00207,phase3cp_21742,0.2354180644441998,0.23543171202131874,False,False,False
A,phase3cp_00207,phase3cp_21818,0.2428045027260524,0.24299247625357656,False,False,False
A,phase3cp_00207,phase3cp_21833,0.27530871748524594,0.2751337907643175,False,False,False
A,phase3cp_00207,phase3cp_21855,0.2218854400736389,0.22166522194760838,False,False,False
A,phase3cp_00207,phase3cp_21867,0.2579401818951195,0.257543821547036,False,False,False
A,phase3cp_00207,phase3cp_21899,0.2244489478247185,0.22439321699302045,False,False,False
A,phase3cp_00207,phase3cp_21904,0.3051890740770077,0.30452877332751155,False,False,False
A,phase3cp_00207,phase3cp_21915,0.23779354689837787,0.23759232764601762,False,False,False
A,phase3cp_00207,phase3cp_21919,0.250716378526188,0.2500750592694491,False,False,False
A,phase3cp_00207,phase3cp_21924,0.1510284622080158,0.1519423422466993,False,False,False
A,phase3cp_00207,phase3cp_21927,0.2836138916610149,0.28321101224689466,False,False,False
A,phase3cp_00207,phase3cp_21979,0.007580138614325009,0.0076681475473140085,False,False,False
A,phase3cp_00207,phase3cp_21989,0.1538392281219807,0.1538600241002634,False,False,False
A,phase3cp_00207,phase3cp_21990,0.19062242165352505,0.19059472599478186,False,False,False
A,phase3cp_00207,phase3cp_22004,0.199851583540755,0.1998838519127483,False,False,False
A,phase3cp_00207,phase3cp_22036,0.19062242165352505,0.19059472599478186,False,False,False
A,phase3cp_00207,phase3cp_22039,0.19062242165352505,0.19059472599478186,False,False,False
A,phase3cp_00207,phase3cp_22136,0.2649561079100884,0.2653197793511443,False,False,False
A,phase3cp_00207,phase3cp_22155,0.23212163381651615,0.23282128102959362,False,False,False
A,phase3cp_00207,phase3cp_22164,0.1746187356173486,0.17483525985057663,False,False,False
A,phase3cp_00207,phase3cp_22193,0.21364859564653907,0.21373442204856846,False,False,False
A,phase3cp_00207,phase3cp_22196,0.29348254111482924,0.29389854554472916,False,False,False
A,phase3cp_00207,phase3cp_22198,0.23386986209781785,0.23416213449206788,False,False,False
A,phase3cp_00207,phase3cp_22226,0.21959021740993842,0.21924129561156883,False,False,False
A,phase3cp_00207,phase3cp_22257,0.25155504078006596,0.25167268098819534,False,False,False
A,phase3cp_00207,phase3cp_22305,0.35375156659444795,0.3539784456601137,False,False,False
A,phase3cp_00207,phase3cp_22465,0.04450508601076224,0.046719582436270106,False,False,False
A,phase3cp_00207,phase3cp_22663,0.014073891867184064,0.014290105757789629,False,False,False
