candidate_id,expression_hash,signal_coverage_status,finite_count_a,finite_count_b,cluster_a,cluster_b,consensus_cluster_id
phase3cp_14305,f9c2a2ce05514e8116199fb3,coverage_limited,0,0,0,0,0
phase3cp_14306,f9abb32685c8a5ccf1741e9e,qualified,737,656,1817,1744,2069
phase3cp_14307,f93c6447b3bb95edbc56e0c0,qualified,424,202,1914,1803,2190
phase3cp_14308,f8eda309e7776ec11533c771,coverage_limited,188,47,0,0,0
phase3cp_14309,f8a89267712684466eecea49,qualified,746,813,1886,1710,2158
phase3cp_14310,f4e4f67c67eaa27c2752a129,qualified,892,875,1907,1827,2182
phase3cp_14311,ee53c05ee069b2328237c2f7,qualified,701,696,1891,1812,2163
phase3cp_14312,ecfcd5b704244cd8c2eccc95,qualified,872,427,1803,1730,2055
phase3cp_14313,eba4074bc8cc1990c642a0bb,coverage_limited,2,1,0,0,0
phase3cp_14314,ea150105de05eff73a0a8adf,qualified,351,348,1909,1828,2184
phase3cp_14315,e9a50b6f6cf2e51338359b83,coverage_limited,2,1,0,0,0
phase3cp_14316,e3cf5513696824ffdad33639,qualified,872,427,1911,1728,2187
phase3cp_14317,e028705f7b435e3ca414787f,qualified,376,409,1824,1750,2076
phase3cp_14318,decf0af2c3867449912e2abc,qualified,898,439,1924,1737,2200
phase3cp_14319,dbd5e58ea5902ecda2382da8,coverage_limited,94,48,0,0,0
phase3cp_14320,daf0b2d4b008ced34c0b51ce,qualified,243,242,1888,1810,2160
phase3cp_14321,d5a86d169843cd897ef90120,qualified,449,450,1752,1784,2122
phase3cp_14322,d50556d70e8b392f71bba0d6,qualified,702,348,1884,1804,2155
phase3cp_14323,d10e283eec3bde88222751b6,coverage_limited,1,1,0,0,0
phase3cp_14324,d00f684695bdb32cb3d627e9,coverage_limited,0,0,0,0,0
phase3cp_14325,ce813e21f3128ac35def24bb,coverage_limited,185,95,0,0,0
phase3cp_14326,cd019f087b1bdfa787f9883f,qualified,392,409,1813,1740,2065
phase3cp_14327,ccf88dbb8b626f5dd0d8b68d,qualified,484,242,1915,1813,2191
phase3cp_14328,ccecab7b590018f5b5e83081,qualified,351,348,1883,1807,2154
phase3cp_14329,ca777d9f313939dab0733582,coverage_limited,2,2,0,0,0
phase3cp_14330,c9cbc5961f5232d7c56812da,qualified,698,347,1905,1804,2180
phase3cp_14331,c69b39a66215c321a19dbead,qualified,693,690,1880,1805,2151
phase3cp_14332,c655943a31546439d8526bca,qualified,351,348,1882,1820,2172
phase3cp_14333,c62f2561ad8328d1e48fc688,qualified,701,696,1898,1821,2173
phase3cp_14334,c570e53215b9fd3e0c20d09b,qualified,221,223,1830,1754,2082
phase3cp_14335,c4fa5d463c948c1cc876cf94,coverage_limited,1,1,0,0,0
phase3cp_14336,c3d109fecce23b1353a7e362,qualified,784,408,1889,1742,2161
phase3cp_14337,be36ffcc8572b00148934229,qualified,898,448,1921,1833,2197
phase3cp_14338,bdfcd42db3bb39738f21bf5f,qualified,436,429,1802,1729,2054
phase3cp_14339,bbd19a1d298c98316cd268e2,qualified,369,331,1822,1748,2074
phase3cp_14340,ba7c3d050a6f3326b1ef5404,qualified,422,202,1878,1803,2149
phase3cp_14341,b98e36945238d42099829b5a,qualified,693,690,1917,1831,2193
phase3cp_14342,b96ae9cc3ad82a0d07538d57,qualified,738,329,1823,1749,2075
phase3cp_14343,b8834380498ec43ebf8a5f89,qualified,642,779,1899,1822,2174
phase3cp_14344,b750bfa28b9a59bb700bf892,qualified,693,690,1923,1812,2199
phase3cp_14345,b418c208de1ce412acd3a40e,qualified,599,589,1885,1747,2157
phase3cp_14346,b1f2367a189dd1fb7c0c8408,qualified,884,431,1910,1715,2186
phase3cp_14347,af20d670889051e0e195dcd2,qualified,441,441,1793,1718,2043
phase3cp_14348,a9801075b52febc3ca24e1dc,coverage_limited,1,1,0,0,0
phase3cp_14349,a8d7af8ab2063bbd24e48d89,qualified,211,202,1881,1806,2152
phase3cp_14350,a5b2395b100b1856fcd50914,qualified,349,348,1883,1807,2154
phase3cp_14351,a2ee5a2cdcddf8d4d0366017,qualified,693,690,1902,1824,2177
phase3cp_14352,a27ea44d94d160975782b937,coverage_limited,2,2,0,0,0
phase3cp_14353,9e1513c620b042604e806246,qualified,693,690,1880,1808,2156
phase3cp_14354,9d245baecf5fb5cc957fff9c,qualified,866,852,1784,1709,2034
phase3cp_14355,9bbf959b7fa43293499510e3,qualified,448,446,1805,1732,2057
phase3cp_14356,9a67dfc0fe5e879e202a4928,qualified,421,403,1920,1832,2196
phase3cp_14357,98c7d2924da42a923fd5f9f8,qualified,701,696,1916,1831,2192
phase3cp_14358,947145299de7524af454cb23,qualified,872,427,1807,1734,2059
phase3cp_14359,91b81110839d75fd7d4e9322,coverage_limited,0,0,0,0,0
phase3cp_14360,8389faeecec07b0c80fa442d,qualified,648,391,1918,1733,2194
phase3cp_14361,823bca6c82c7837f1cd80875,qualified,399,377,1877,1726,2148
phase3cp_14362,820152e91424c1bab162882a,qualified,698,347,1890,1811,2162
phase3cp_14363,811d0d27a08463ffc81fb0ed,qualified,702,348,1890,1811,2162
phase3cp_14364,7f4163351062abf414174513,coverage_limited,1,1,0,0,0
phase3cp_14365,7f2fae3b46d577b3f3341d68,qualified,693,690,1897,1835,2201
phase3cp_14366,79f239ea4822edb6a68e521e,qualified,436,429,1802,1729,2054
phase3cp_14367,787946292e3a51eeb438ca3d,qualified,449,432,1798,1724,2049
phase3cp_14368,77d8c070c62102125b9952e3,qualified,324,393,1797,1722,2047
phase3cp_14369,77a3967e22e61dd013ab25b3,qualified,349,348,1906,1826,2181
phase3cp_14370,77485a9bb117697d00f33c13,qualified,353,290,1788,1713,2038
phase3cp_14371,75ffa8c96031b8263f8604a2,qualified,702,348,1879,1804,2150
phase3cp_14372,75d76e9141c43f1aa88c71fa,qualified,751,408,1789,1714,2039
phase3cp_14373,74d903dadf08f8843cc12cb8,qualified,890,885,1819,1745,2071
phase3cp_14374,74a7d64accf776c60b427fbb,qualified,896,444,1812,1739,2064
phase3cp_14375,731717d4e83652a78372a4f5,qualified,349,348,1882,1804,2153
phase3cp_14376,72a38d751cc65e3cfdbdcc4a,qualified,701,696,1880,1805,2151
phase3cp_14377,70be7e2a1dcf42f4fe23220e,qualified,898,448,1925,1800,2202
phase3cp_14378,6a27a4f7efc6cef311df781c,qualified,349,348,1909,1828,2184
phase3cp_14379,6692328b4a22b048dcc1c58c,qualified,449,441,1800,1727,2052
phase3cp_14380,6667ab8d2d51f8bf4b595b42,qualified,798,375,1811,1738,2063
phase3cp_14381,64f70f0bb5de23bfe2799218,qualified,898,430,1794,1719,2044
phase3cp_14382,64460beed69306bcfda9a6a2,qualified,866,852,1892,1723,2164
phase3cp_14383,61369fed82c4153150e1d9f1,qualified,892,893,1744,1817,2169
phase3cp_14384,5e6837e826b056803120c0c1,coverage_limited,2,1,0,0,0
phase3cp_14385,59970b2cefe3951a5f523cb2,coverage_limited,1,1,0,0,0
phase3cp_14386,58ca5351397edfd2ee21689f,coverage_limited,2,1,0,0,0
phase3cp_14387,58588dd184424d4cc8d065f2,qualified,436,429,1802,1729,2054
phase3cp_14388,57e5a92e7564541544df8fe4,qualified,486,484,1913,1830,2189
phase3cp_14389,57a5c0bcff6ed189744188b8,qualified,301,296,1795,1720,2045
phase3cp_14390,55f1863309f56e62f99acea7,qualified,486,242,1893,1813,2165
phase3cp_14391,5363a30f84b40fd3280b1de7,coverage_limited,2,2,0,0,0
phase3cp_14392,52bdc75cc585b4b9d58647ff,coverage_limited,0,0,0,0,0
phase3cp_14393,52b166c75d7be7ee36a49c49,qualified,880,875,1786,1829,2185
phase3cp_14394,529d4eae420737bbf045838c,coverage_limited,0,0,0,0,0
phase3cp_14395,4f6304d6e7378ebb5851e843,qualified,698,347,1900,1823,2175
phase3cp_14396,498fc3b08ae125ec7fa01639,qualified,442,433,1816,1743,2068
phase3cp_14397,3daaa2967af369842f07b5e1,qualified,701,696,1897,1819,2171
phase3cp_14398,3c31e37bdf9c47f705058aea,qualified,351,348,1895,1815,2167
phase3cp_14399,3a2c506335d049f0757bc874,qualified,778,814,1814,1741,2066
phase3cp_14400,39e3f1d39d41a818018ccff3,qualified,349,348,1895,1815,2167
phase3cp_14401,39c2444e67e629e2a302250f,qualified,436,429,1801,1728,2053
phase3cp_14402,384e36be83eb2c93ff75fb3b,coverage_limited,178,147,0,0,0
phase3cp_14403,37f497cbf35991c599afbc64,qualified,866,852,1892,1723,2164
phase3cp_14404,373a7142f9fa3d7b27dc6a8c,qualified,449,450,1760,1684,2009
phase3cp_14405,33c1283753657328dca575e1,qualified,892,857,1922,1834,2198
phase3cp_14406,31e5a785c26027650d791702,qualified,866,852,1912,1717,2188
phase3cp_14407,301306db8c22ae771e2ef5ab,qualified,481,482,1903,1825,2178
phase3cp_14408,2cf3fe7a0d3238015a922b0b,qualified,601,295,1787,1712,2037
phase3cp_14409,2b20de6cecd7f243fbd699ac,qualified,892,893,1901,1762,2176
phase3cp_14410,2ae231f70188737d808bc629,qualified,872,427,1803,1730,2055
phase3cp_14411,29457d0b8732a38213da4367,qualified,702,348,1900,1823,2175
phase3cp_14412,2473ceac8eff249539183808,coverage_limited,2,2,0,0,0
phase3cp_14413,22b4c0d37c69fe7997206aaf,qualified,892,875,1829,1816,2168
phase3cp_14414,1f24b6cfc82994a97e71901c,qualified,443,221,1828,1752,2080
phase3cp_14415,1ee397bd1f0614fa599a06b9,qualified,701,696,1880,1808,2156
phase3cp_14416,1e23f9f2d037893317718c60,qualified,349,348,1882,1820,2172
phase3cp_14417,1d9253578dd19dffa2c19f79,qualified,242,242,1888,1810,2160
phase3cp_14418,1ce21ddf3cd49b327a433dd3,qualified,449,441,1809,1736,2061
phase3cp_14419,1c5c8c6f67b958904c59bc0e,qualified,872,427,1803,1730,2055
phase3cp_14420,1b68ef92073fea4dce6e238e,qualified,702,348,1908,1809,2183
phase3cp_14421,18a30747099571de6280d978,qualified,866,852,1892,1723,2164
phase3cp_14422,187bca70c755808ec624b6f8,qualified,793,747,1791,1716,2041
phase3cp_14423,1458c6a4a62eb3a2a0fac9c7,qualified,698,347,1887,1809,2159
phase3cp_14424,1318f436c3d40eee9ec062cc,qualified,698,347,1904,1804,2179
phase3cp_14425,114ee8472b1d18bfd01096b7,qualified,886,439,1796,1721,2046
phase3cp_14426,11352669305046647ab92577,coverage_limited,2,1,0,0,0
phase3cp_14427,10d734077c70a65583169e6a,qualified,878,859,1783,1802,2147
phase3cp_14428,0fa516e038c502ddc082b8d8,qualified,351,348,1882,1804,2153
phase3cp_14429,0eb79ef78973ca832c2ffa78,qualified,702,348,1894,1814,2166
phase3cp_14430,087dc2f6f49c8f8979812ba6,coverage_limited,2,2,0,0,0
phase3cp_14431,0540fcebcd9632ee3c1052a6,qualified,424,404,1896,1818,2170
phase3cp_14432,050d0dd510139d21a83742e8,qualified,436,429,1804,1731,2056
phase3cp_14433,0358d9aea8f79850144e555c,qualified,443,440,1808,1735,2060
phase3cp_14434,f9265eeae80164fdfd1501ea,coverage_limited,438,0,0,0,0
phase3cp_14435,f73428549bb9a2c6fa003c29,coverage_limited,451,0,0,0,0
phase3cp_14436,ebc6a30be65ee4351e9ddf6a,coverage_limited,1,0,0,0,0
phase3cp_14437,e2945bf8761f54a304d20986,coverage_limited,0,0,0,0,0
phase3cp_14438,de33c8f86fa4e801c7934056,coverage_limited,445,0,0,0,0
phase3cp_14439,b63fd678770fce83bb38ee48,coverage_limited,438,0,0,0,0
phase3cp_14440,b4c041b3ff6cbaabf8399e14,coverage_limited,325,0,0,0,0
phase3cp_14441,b31243860500406d731f7960,coverage_limited,438,0,0,0,0
phase3cp_14442,b0846af757c7ed196141a2ac,coverage_limited,223,0,0,0,0
phase3cp_14443,a640cf4da589deb3f26017f6,coverage_limited,444,0,0,0,0
phase3cp_14444,9a9d13297f98ca12a04e6065,coverage_limited,0,0,0,0,0
phase3cp_14445,99722ce4f327c1f1e356efea,coverage_limited,450,0,0,0,0
phase3cp_14446,94f868e34c9aff8d8dc68ad7,coverage_limited,377,0,0,0,0
phase3cp_14447,92459d23c76f28314bd904a9,coverage_limited,451,0,0,0,0
phase3cp_14448,8de8cc7bf9d7354687a7fddd,coverage_limited,451,0,0,0,0
phase3cp_14449,8961a711514ce50e45244c82,coverage_limited,302,0,0,0,0
phase3cp_14450,86e24c25e0b8e856b1502518,coverage_limited,370,0,0,0,0
phase3cp_14451,77014b08b61692d16d188a84,coverage_limited,1,0,0,0,0
phase3cp_14452,7553d728cd4f13c776365302,coverage_limited,451,0,0,0,0
phase3cp_14453,6ffce703e5b5d5cca56b03a4,coverage_limited,438,0,0,0,0
phase3cp_14454,590c53663ff1fa4c6d5b4cfe,coverage_limited,1,0,0,0,0
phase3cp_14455,518a26e26d0d6e888acacfd9,coverage_limited,1,0,0,0,0
phase3cp_14456,4a5660b6f4f331eb674ccdd0,coverage_limited,1,0,0,0,0
phase3cp_14457,341f37de25357c1bbc92ab79,coverage_limited,451,0,0,0,0
phase3cp_14458,25c914e204f1e12045578884,coverage_limited,94,0,0,0,0
phase3cp_14459,225da2ffc3b6e238c692c2c1,coverage_limited,179,0,0,0,0
phase3cp_14460,166aa2d3136f15aa42e034aa,coverage_limited,394,0,0,0,0
phase3cp_14461,0b0b0c0c83ad4756f64385b2,coverage_limited,438,0,0,0,0
phase3cp_14462,02ce480127c792cf9499b8ef,coverage_limited,400,0,0,0,0
phase3cp_14463,db8a8a74c1431c4e271cadbe,coverage_limited,94,0,0,0,0
phase3cp_14464,ba08a1bd4caa86d8eec22807,coverage_limited,438,0,0,0,0
phase3cp_14465,ae853b24bb8980f93f296afa,coverage_limited,438,0,0,0,0
phase3cp_14466,a702a843ca723f6ed6f503f7,coverage_limited,325,0,0,0,0
phase3cp_14467,a4053225817d8ab32470ea99,coverage_limited,451,0,0,0,0
phase3cp_14468,a13bdad4766d61f60a710fc6,coverage_limited,0,0,0,0,0
phase3cp_14469,9774147834988edb051d28d9,coverage_limited,377,0,0,0,0
phase3cp_14470,834d2729fdea04746c6dc0c3,coverage_limited,451,0,0,0,0
phase3cp_14471,7f77e4a51a05b1336730eb9b,coverage_limited,370,0,0,0,0
phase3cp_14472,7c89ac73208038df36e147a9,coverage_limited,450,0,0,0,0
phase3cp_14473,7c737b15d72238fbedcbb391,coverage_limited,1,0,0,0,0
phase3cp_14474,7917ba2eaf010dbca41d09bb,coverage_limited,451,0,0,0,0
phase3cp_14475,67b9b57c3f2866050de02d34,coverage_limited,394,0,0,0,0
phase3cp_14476,629cc2e0490f87aa20aa56b8,coverage_limited,451,0,0,0,0
phase3cp_14477,5e9495980756982fed09123d,coverage_limited,223,0,0,0,0
phase3cp_14478,5db054395ac7d8b00a5a145a,coverage_limited,1,0,0,0,0
phase3cp_14479,5987d23da05d05b7b8e2811f,coverage_limited,0,0,0,0,0
phase3cp_14480,4bc67ce381adef207cb136da,coverage_limited,1,0,0,0,0
phase3cp_14481,32382320568c20f42ec7f762,coverage_limited,451,0,0,0,0
phase3cp_14482,247738711fcd72a11f50f02e,coverage_limited,179,0,0,0,0
phase3cp_14483,1c0f135b88110345c74d1bb3,coverage_limited,1,0,0,0,0
phase3cp_14484,1a5d9e96f35796df9105b9fe,coverage_limited,438,0,0,0,0
phase3cp_14485,141940e83e4de9f09a49519e,coverage_limited,400,0,0,0,0
phase3cp_14486,11c1dbcbabe4c342f69060c6,coverage_limited,438,0,0,0,0
phase3cp_14487,0eb69c8bc0408dadc741f881,coverage_limited,445,0,0,0,0
phase3cp_14488,0d75516a7ab953381645ab72,coverage_limited,302,0,0,0,0
phase3cp_14489,0af917f4d127ba69970e8afe,coverage_limited,1,0,0,0,0
phase3cp_14490,08c34bbdb1b3f02b863a20d3,coverage_limited,444,0,0,0,0
phase3cp_14491,0436c5ee3686fd023a7ecce8,coverage_limited,438,0,0,0,0
phase3cp_14492,ef12a082835c461ac42b2688,coverage_limited,0,0,0,0,0
phase3cp_14493,db6f8482795c67c3826081a7,coverage_limited,451,0,0,0,0
phase3cp_14494,d042516a7aa497c39993114f,coverage_limited,1,0,0,0,0
phase3cp_14495,c0f5ce9cf842c3028682cfa7,coverage_limited,438,0,0,0,0
phase3cp_14496,b85ba7764b9f95caf20e7cf2,coverage_limited,451,0,0,0,0
phase3cp_14497,b81887acf0a087bc9f7cf3b3,coverage_limited,451,0,0,0,0
phase3cp_14498,b3663d316a593d56219d4902,coverage_limited,325,0,0,0,0
phase3cp_14499,ac965305df3f2cf17677ea58,coverage_limited,445,0,0,0,0
phase3cp_14500,aa2860350677dbcd97e189fa,coverage_limited,438,0,0,0,0
phase3cp_14501,a21b87f159cb20c31084796b,coverage_limited,179,0,0,0,0
phase3cp_14502,9a2067fe415c8958dbc190a1,coverage_limited,450,0,0,0,0
phase3cp_14503,88bec7c3df069c258be58fa0,qualified,721,754,1814,1741,2066
phase3cp_14504,85954fc13c6cd503d49b938a,qualified,809,792,2835,1674,3303
phase3cp_14505,813600cdc6aa238123f0493d,qualified,373,402,1745,1669,1994
phase3cp_14506,7ece0da65a566dd02540a072,qualified,856,413,1794,1719,2044
phase3cp_14507,7ebcad321687fae69e3a4901,qualified,809,792,1792,1723,2048
phase3cp_14508,7e3328bb6f278b724d9adb66,qualified,559,549,1821,1747,2073
phase3cp_14509,7e07be003baaf2e29804f59a,qualified,831,409,1737,1660,1986
phase3cp_14510,7b9f45dbab9bf1c7cc8e0123,coverage_limited,91,46,0,0,0
phase3cp_14511,7af20806935609ecedb696ab,coverage_limited,2,1,0,0,0
phase3cp_14512,791ceac866e7b328b2da8f64,coverage_limited,1,1,0,0,0
phase3cp_14513,77841f81eef837b8bfa50b61,qualified,417,422,1802,1729,2054
phase3cp_14514,76138593ad2752968f512db1,qualified,856,413,1776,1701,2026
phase3cp_14515,717787807a962690df4e31be,qualified,828,812,1782,1707,2032
phase3cp_14516,717238b884c3461960054af2,coverage_limited,0,0,0,0,0
phase3cp_14517,711bff399db3fa6bf263ea73,qualified,417,422,1769,1667,2112
phase3cp_14518,70e18e18b62c3de40495beed,coverage_limited,2,2,0,0,0
phase3cp_14519,709a077550374f876077b5ed,coverage_limited,1,1,0,0,0
phase3cp_14520,6cfb6ca4224bdce10fddc94a,qualified,856,421,1748,1672,1997
phase3cp_14521,6c5a5f0cbc163a7fc48b2fe7,qualified,809,792,1927,2734,3304
phase3cp_14522,6a79b1fdbc30738e56f45d4f,qualified,828,796,1741,1665,1990
phase3cp_14523,68e2a3ee8486f78dbd9b0370,qualified,690,754,1785,1710,2035
phase3cp_14524,68d6f77829921599f713ac92,qualified,814,796,2836,1682,3305
phase3cp_14525,67df9381db0f03950a8954ff,qualified,411,416,1728,1653,1977
phase3cp_14526,65f79854c11f3c2dadef4741,qualified,734,693,1791,1716,2041
phase3cp_14527,6557c4c676b52f3da6ebb6e1,qualified,682,608,1817,1744,2069
phase3cp_14528,64818b3171f7be66f342ecc3,coverage_limited,1,1,0,0,0
phase3cp_14529,645fe0627580b5eab9e2283d,qualified,333,268,1725,1650,1974
phase3cp_14530,63e2a9b2d847f059a1fb924a,coverage_limited,171,144,0,0,0
phase3cp_14531,63a5d509dd325fbdd9bec2c1,qualified,595,721,1827,1751,2079
phase3cp_14532,61c9e6b0cd9a22b6ba4db701,qualified,358,403,1772,1696,2021
phase3cp_14533,61aefbb8b92f4c58a25e1631,coverage_limited,0,0,0,0,0
phase3cp_14534,6066d6fcbc0e8fe9ce18cc52,qualified,746,391,1765,1689,2014
phase3cp_14535,6055f9c4ff2740235c2d9a2c,qualified,690,754,2837,1651,3306
phase3cp_14536,5e999494d668999f026b7bb8,qualified,721,754,2838,2735,3307
phase3cp_14537,5dd17f698bddbd0802a09cdc,qualified,831,409,2839,1681,3308
phase3cp_14538,5ba78dd6b6a7684d984b56cf,qualified,353,324,1822,1748,2074
phase3cp_14539,5b7ee4d38c3a8f8307e1b288,coverage_limited,2,2,0,0,0
phase3cp_14540,59ab2c907c4b9ab94b00018f,coverage_limited,0,0,0,0,0
phase3cp_14541,4f873105b8db066258c02e69,qualified,429,442,1760,1684,2009
phase3cp_14542,4ee13f55502656cc778e9cd1,qualified,856,429,1826,1678,2078
phase3cp_14543,4e31a9e7440beaf3c0d3828b,coverage_limited,1,1,0,0,0
phase3cp_14544,4bb2716fb501425eb3bbdf07,qualified,429,433,1777,1702,2027
phase3cp_14545,44165f69598915d0709a088c,coverage_limited,2,2,0,0,0
phase3cp_14546,4401c547e70f468c905fa469,qualified,422,425,1768,1692,2017
phase3cp_14547,43dad8c7d29c9074c1f8f0d7,qualified,826,821,1764,1688,2013
phase3cp_14548,3d12e3eb29cd686a628d07a0,qualified,576,287,1787,1712,2037
phase3cp_14549,3ab8395c14a2a461712864ef,coverage_limited,0,0,0,0,0
phase3cp_14550,39f74fa520c798106b4ee610,qualified,381,369,1774,1698,2023
phase3cp_14551,39e4cab27e7308bc6fc5fd09,coverage_limited,0,0,0,0,0
phase3cp_14552,387fea3c7d4440bc7164a8db,qualified,411,416,1793,1718,2043
phase3cp_14553,336c8bfb368a88f8a278e9cb,qualified,809,792,2840,2736,3309
phase3cp_14554,334625c70baeb9ce30d7cb0e,qualified,814,796,1783,1708,2033
phase3cp_14555,3306723957011a161818ac9f,coverage_limited,1,1,0,0,0
phase3cp_14556,31c8e489e6eef28496abfaf8,coverage_limited,2,1,0,0,0
phase3cp_14557,317b5c31e1a9488a1e1cc3b6,coverage_limited,91,46,0,0,0
phase3cp_14558,30dd07bc9d4f2a3141701521,qualified,617,374,1749,1673,1998
phase3cp_14559,3009940df01b28386777d9bc,qualified,856,421,1810,1737,2062
phase3cp_14560,2f2fb2d77758f01ec75a8c75,qualified,816,811,1732,2737,3310
phase3cp_14561,252127f6ba8978c0ffbe03b2,coverage_limited,2,2,0,0,0
phase3cp_14562,22651c6710c52f9823b12e80,qualified,828,796,1781,1706,2031
phase3cp_14563,22271ea9a103728450fc8866,qualified,828,812,1829,1753,2081
phase3cp_14564,21b350e214da6d07204d5727,qualified,429,424,1763,1687,2012
phase3cp_14565,210daddd4bd268e31e83de20,qualified,856,421,1820,1746,2072
phase3cp_14566,1e8ffd3ea575512938bb80d0,qualified,213,218,1830,1754,2082
phase3cp_14567,1a9c22df862a01a2a2baed1f,qualified,213,218,1767,1691,2016
phase3cp_14568,18852b8b270cd89ba01abd23,qualified,831,409,1803,1730,2055
phase3cp_14569,186b669c6876b4ce1793a14b,qualified,373,402,1813,1740,2065
phase3cp_14570,17bfa21acbbe575952668da4,qualified,809,792,1927,1836,2204
phase3cp_14571,178c9ef5933053711c0d2a19,coverage_limited,2,1,0,0,0
phase3cp_14572,170455a88880b8707f20d203,qualified,828,829,1744,1725,2050
phase3cp_14573,154380b0e127adfa5ce7292a,qualified,423,433,1778,1703,2028
phase3cp_14574,136a16b947baa3e14f42fbdd,qualified,842,413,1790,1715,2040
phase3cp_14575,12d8b02105d7b9f78ba35a55,qualified,425,214,1828,1752,2080
phase3cp_14576,12c6be289b369dbd32600cbb,qualified,429,433,1766,1690,2015
phase3cp_14577,11ba1462109f75de3ee2f860,coverage_limited,1,1,0,0,0
phase3cp_14578,0e5f13132f52421e9106bcc6,qualified,309,385,1797,1722,2047
phase3cp_14579,0d5e84c1578c9e656fa66016,qualified,828,829,1780,1705,2030
phase3cp_14580,0d3e2f5827bcfbc797e46bef,qualified,417,422,1804,1731,2056
phase3cp_14581,07272c98b3c8e11481589c5e,qualified,856,429,1818,1655,2070
phase3cp_14582,06df9520ae7662cde617f818,qualified,706,317,1731,1656,1980
phase3cp_14583,0565a5e56ae5080a234d0363,qualified,429,442,1760,1684,2009
phase3cp_14584,02b7166a8b2c87dc51498414,qualified,831,409,1803,1730,2055
phase3cp_14585,023ee15f33672e8d1d0f9098,qualified,422,425,1816,1743,2068
phase3cp_14586,018a3b462435de254d553c2a,coverage_limited,1,1,0,0,0
phase3cp_14587,0098f840ba12cd169a4f218a,qualified,809,792,1792,1717,2042
phase3cp_14588,ffe33e0e067c742c3b543432,qualified,576,287,1787,1712,2037
phase3cp_14589,ff570907074c977c8fee32a2,qualified,746,391,1815,1742,2067
phase3cp_14590,fd8a6dd3434d163f184963cb,qualified,856,421,1810,1737,2062
phase3cp_14591,fc266bd8f46c6455ad3b8923,coverage_limited,177,86,0,0,0
phase3cp_14592,f7b35fb30f736eb09299ba98,qualified,856,429,1826,1678,2078
phase3cp_14593,f5e72cfcd87ba4c0d25325d5,qualified,809,792,1792,1717,2042
phase3cp_14594,f049ea945d70734f1dc0d2a2,qualified,333,268,1788,1713,2038
phase3cp_14595,ef1259d9aa6dfe4d0ead52b7,qualified,854,425,1812,1739,2064
phase3cp_14596,ed332cca26ac70f4987e815a,qualified,760,360,1811,1738,2063
phase3cp_14597,ec39439c580b92a4a2bc9119,coverage_limited,2,2,0,0,0
phase3cp_14598,e9d9db7dab00c0ec33bb696f,qualified,831,409,1803,1730,2055
phase3cp_14599,e8e0e4b727ec015f59c125a8,qualified,417,422,1801,1728,2053
phase3cp_14600,e8b23a8564c2469e6b6009cc,qualified,429,424,1798,1724,2049
phase3cp_14601,e528634494b743f267e95821,qualified,381,369,1799,1726,2051
phase3cp_14602,e215c799c3b2ba6d3e84aceb,qualified,856,429,1818,1655,2070
phase3cp_14603,dc4afd12e21ee152e7df873f,qualified,828,829,1780,1705,2030
phase3cp_14604,d9dc079fc94ee81ba60f146f,coverage_limited,2,1,0,0,0
phase3cp_14605,d8ea27dcef99818892823d16,coverage_limited,183,44,0,0,0
phase3cp_14606,d645fb5a289cbf6bd2a6aa64,qualified,809,792,1784,1709,2034
phase3cp_14607,d4b773f9d6af1e67225d97ef,coverage_limited,0,0,0,0,0
phase3cp_14608,cb9f3bc5acccfb00f4109e98,coverage_limited,1,1,0,0,0
phase3cp_14609,ca0e5942958e32b0aa9c3f26,qualified,417,422,1802,1729,2054
phase3cp_14610,c971efcc145a94058e27f9ec,qualified,814,796,1783,1708,2033
phase3cp_14611,bf1c1713368de9f12bdb00ce,qualified,706,317,1823,1749,2075
phase3cp_14612,b5cd8a827db3cf56126c64ee,coverage_limited,1,1,0,0,0
phase3cp_14613,ae2ca93fc6da1ae47a77daaa,coverage_limited,343,139,0,0,0
phase3cp_14614,addd7fe104445015e879d2ce,qualified,690,754,1785,1710,2035
phase3cp_14615,a767920de39b72083015ec34,qualified,828,812,1829,1753,2081
phase3cp_14616,a748dd5c349fe4f2faae3a92,coverage_limited,2,2,0,0,0
phase3cp_14617,a55fc415427450034f708bea,coverage_limited,0,0,0,0,0
phase3cp_14618,a53a99c82b928f30ee201e53,qualified,816,811,1786,1711,2036
phase3cp_14619,a0f92e7d3ddf3d7e162b90d5,coverage_limited,171,144,0,0,0
phase3cp_14620,9fe9eb88e1e3f319abcab4ff,qualified,721,754,1814,1741,2066
phase3cp_14621,983d267d129ec3b436532842,qualified,417,422,1802,1729,2054
phase3cp_14622,97e8270280b80604bb16d4f5,qualified,309,385,1797,1722,2047
phase3cp_14623,920a756655444788e4f71fb4,coverage_limited,2,2,0,0,0
phase3cp_14624,90a0fab86c382ade5659fe35,qualified,429,442,1752,1676,2001
phase3cp_14625,906a2535eb32f1672642a2cf,qualified,428,438,1805,1732,2057
phase3cp_14626,8f324c05d45d5fa5495c9802,qualified,425,214,1828,1752,2080
phase3cp_14627,8d7153d5f874215784550d1a,coverage_limited,1,1,0,0,0
phase3cp_14628,86d5862114dcad7ddbab5e9b,coverage_limited,0,0,0,0,0
phase3cp_14629,857ca7f517200892aa5948bf,coverage_limited,91,46,0,0,0
phase3cp_14630,83c256b571f906bf84e2f5f5,qualified,595,721,1827,1751,2079
phase3cp_14631,818e45b7d5dce2b0c0974913,coverage_limited,2,2,0,0,0
