path,line,risk_patterns,expression_digest,expression_text,source_layer,first_materialization_entry_point,official_book_scan_hit,matched_text
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,962,mean_event|zscore_mean_event,0cce6442aec6d535,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,10)),ZScore(Mean($seal_rate,10))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0201,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,10)),ZScore(Mean($seal_rate,10))))"",limit_up_close_count_t5|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,963,mean_event|zscore_mean_event,0a4dca87916e1ea4,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,3)),ZScore(Mean($seal_circulation_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0202,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,3)),ZScore(Mean($seal_circulation_rate,3))))"",limit_up_close_count_t5|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,964,mean_event|zscore_mean_event,7ed9a4753aa41d74,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,5)),ZScore(Mean($seal_circulation_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0203,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,5)),ZScore(Mean($seal_circulation_rate,5))))"",limit_up_close_count_t5|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,965,mean_event|zscore_mean_event,24fded1dae990e10,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,10)),ZScore(Mean($seal_circulation_rate,10))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0204,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,10)),ZScore(Mean($seal_circulation_rate,10))))"",limit_up_close_count_t5|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,966,mean_event|zscore_mean_event,b8f776a5644a0726,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,3)),ZScore(Mean($amount,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0205,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,3)),ZScore(Mean($amount,3))))"",amount|break_board_after_streak_ge_2"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,967,mean_event|zscore_mean_event,0cdb3fbd280936b7,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,5)),ZScore(Mean($amount,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0206,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,5)),ZScore(Mean($amount,5))))"",amount|break_board_after_streak_ge_2"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,968,mean_event|zscore_mean_event,3c4192e52af9e09f,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,10)),ZScore(Mean($amount,10))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0207,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,10)),ZScore(Mean($amount,10))))"",amount|break_board_after_streak_ge_2"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,969,mean_event|zscore_mean_event,fb2b978be9ca94ee,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,3)),ZScore(Mean($turnover_ratio,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0208,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,3)),ZScore(Mean($turnover_ratio,3))))"",break_board_after_streak_ge_2|turnover_ratio"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,970,mean_event|zscore_mean_event,42a386c223d9537c,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,5)),ZScore(Mean($turnover_ratio,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0209,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,5)),ZScore(Mean($turnover_ratio,5))))"",break_board_after_streak_ge_2|turnover_ratio"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,971,mean_event|zscore_mean_event,6fde16bd2763f2d0,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,10)),ZScore(Mean($turnover_ratio,10))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0210,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,10)),ZScore(Mean($turnover_ratio,10))))"",break_board_after_streak_ge_2|turnover_ratio"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,972,mean_event|zscore_mean_event,0551955b2d338021,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,3)),ZScore(Mean($turnover_ratio_real,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0211,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,3)),ZScore(Mean($turnover_ratio_real,3))))"",break_board_after_streak_ge_2|turnover_ratio_real"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,973,mean_event|zscore_mean_event,306c7dd095c1c384,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,5)),ZScore(Mean($turnover_ratio_real,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0212,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,5)),ZScore(Mean($turnover_ratio_real,5))))"",break_board_after_streak_ge_2|turnover_ratio_real"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,974,mean_event|zscore_mean_event,f21a35b766f4bec4,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,10)),ZScore(Mean($turnover_ratio_real,10))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0213,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,10)),ZScore(Mean($turnover_ratio_real,10))))"",break_board_after_streak_ge_2|turnover_ratio_real"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,975,mean_event|zscore_mean_event,f3c9aea178c0bfa2,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,3)),ZScore(Mean($seal_money,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0214,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,3)),ZScore(Mean($seal_money,3))))"",break_board_after_streak_ge_2|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,976,mean_event|zscore_mean_event,6cec6cd02534f177,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,5)),ZScore(Mean($seal_money,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0215,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,5)),ZScore(Mean($seal_money,5))))"",break_board_after_streak_ge_2|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,977,mean_event|zscore_mean_event,fd3eb7a36c54a7e9,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,10)),ZScore(Mean($seal_money,10))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0216,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,10)),ZScore(Mean($seal_money,10))))"",break_board_after_streak_ge_2|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,978,mean_event|zscore_mean_event,b9e5bb1689ff00b2,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,3)),ZScore(Mean($seal_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0217,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,3)),ZScore(Mean($seal_rate,3))))"",break_board_after_streak_ge_2|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,979,mean_event|zscore_mean_event,3a256230d1dd73fd,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,5)),ZScore(Mean($seal_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0218,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,5)),ZScore(Mean($seal_rate,5))))"",break_board_after_streak_ge_2|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,980,mean_event|zscore_mean_event,dd2c88402fdd55ac,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,10)),ZScore(Mean($seal_rate,10))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0219,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,10)),ZScore(Mean($seal_rate,10))))"",break_board_after_streak_ge_2|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,981,mean_event|zscore_mean_event,30df474d955568ad,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,3)),ZScore(Mean($seal_circulation_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0220,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,3)),ZScore(Mean($seal_circulation_rate,3))))"",break_board_after_streak_ge_2|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,982,mean_event|zscore_mean_event,46ad1070c1ea95ec,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,5)),ZScore(Mean($seal_circulation_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0221,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,5)),ZScore(Mean($seal_circulation_rate,5))))"",break_board_after_streak_ge_2|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,983,mean_event|zscore_mean_event,bbecc97f8eb60d73,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,10)),ZScore(Mean($seal_circulation_rate,10))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0222,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_2,10)),ZScore(Mean($seal_circulation_rate,10))))"",break_board_after_streak_ge_2|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,984,mean_event|zscore_mean_event,16fc03402c23189c,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,3)),ZScore(Mean($amount,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0223,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,3)),ZScore(Mean($amount,3))))"",amount|break_board_after_streak_ge_3"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,985,mean_event|zscore_mean_event,d76173071be003d1,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,5)),ZScore(Mean($amount,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0224,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,5)),ZScore(Mean($amount,5))))"",amount|break_board_after_streak_ge_3"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,986,mean_event|zscore_mean_event,cc21fda2d69b7d69,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,10)),ZScore(Mean($amount,10))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0225,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,10)),ZScore(Mean($amount,10))))"",amount|break_board_after_streak_ge_3"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,987,mean_event|zscore_mean_event,085d0089998af81f,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,3)),ZScore(Mean($turnover_ratio,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0226,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,3)),ZScore(Mean($turnover_ratio,3))))"",break_board_after_streak_ge_3|turnover_ratio"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,988,mean_event|zscore_mean_event,df60a20859bd5fad,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,5)),ZScore(Mean($turnover_ratio,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0227,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,5)),ZScore(Mean($turnover_ratio,5))))"",break_board_after_streak_ge_3|turnover_ratio"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,989,mean_event|zscore_mean_event,4618b2fca44b52fb,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,10)),ZScore(Mean($turnover_ratio,10))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0228,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,10)),ZScore(Mean($turnover_ratio,10))))"",break_board_after_streak_ge_3|turnover_ratio"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,990,mean_event|zscore_mean_event,11b5e8cdc09b607c,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,3)),ZScore(Mean($turnover_ratio_real,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0229,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,3)),ZScore(Mean($turnover_ratio_real,3))))"",break_board_after_streak_ge_3|turnover_ratio_real"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,991,mean_event|zscore_mean_event,096a530c40cda6f1,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,5)),ZScore(Mean($turnover_ratio_real,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0230,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,5)),ZScore(Mean($turnover_ratio_real,5))))"",break_board_after_streak_ge_3|turnover_ratio_real"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,992,mean_event|zscore_mean_event,f1ec72afb9e0ac6a,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,10)),ZScore(Mean($turnover_ratio_real,10))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0231,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,10)),ZScore(Mean($turnover_ratio_real,10))))"",break_board_after_streak_ge_3|turnover_ratio_real"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,993,mean_event|zscore_mean_event,cf54f602fe513087,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,3)),ZScore(Mean($seal_money,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0232,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,3)),ZScore(Mean($seal_money,3))))"",break_board_after_streak_ge_3|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,994,mean_event|zscore_mean_event,45e8db59009159a1,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,5)),ZScore(Mean($seal_money,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0233,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,5)),ZScore(Mean($seal_money,5))))"",break_board_after_streak_ge_3|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,995,mean_event|zscore_mean_event,ec1cdb50d4b4e557,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,10)),ZScore(Mean($seal_money,10))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0234,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,10)),ZScore(Mean($seal_money,10))))"",break_board_after_streak_ge_3|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,996,mean_event|zscore_mean_event,2ba8a5b052c47d64,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,3)),ZScore(Mean($seal_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0235,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,3)),ZScore(Mean($seal_rate,3))))"",break_board_after_streak_ge_3|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,997,mean_event|zscore_mean_event,7acb9a60b4894db8,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,5)),ZScore(Mean($seal_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0236,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,5)),ZScore(Mean($seal_rate,5))))"",break_board_after_streak_ge_3|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,998,mean_event|zscore_mean_event,73321a7eb20e1a3d,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,10)),ZScore(Mean($seal_rate,10))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0237,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,10)),ZScore(Mean($seal_rate,10))))"",break_board_after_streak_ge_3|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,999,mean_event|zscore_mean_event,273b8ccfe04acdfd,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,3)),ZScore(Mean($seal_circulation_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0238,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,3)),ZScore(Mean($seal_circulation_rate,3))))"",break_board_after_streak_ge_3|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,1000,mean_event|zscore_mean_event,ee08d96818f56a51,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,5)),ZScore(Mean($seal_circulation_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0239,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,5)),ZScore(Mean($seal_circulation_rate,5))))"",break_board_after_streak_ge_3|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,1001,mean_event|zscore_mean_event,3f65de321425edec,"CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,10)),ZScore(Mean($seal_circulation_rate,10))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0240,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($break_board_after_streak_ge_3,10)),ZScore(Mean($seal_circulation_rate,10))))"",break_board_after_streak_ge_3|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,1002,mean_event|zscore_mean_event,f646ce2504daf75a,"CSRank(Mul(ZScore(Mean($open_board_record,3)),ZScore(Mean($amount,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_flow_liquidity_factor_candidate_pack_v1_20260601.json,cn_flow_liq_v1_event_x_flow_liquidity_0241,cn_flow_liquidity_factor_pack_v1,cn_flow_liquidity_feature_layer,event_x_flow_liquidity,""CSRank(Mul(ZScore(Mean($open_board_record,3)),ZScore(Mean($amount,3))))"",amount|open_board_record"
