candidate_id,lane_id,proposal_stage,exact_identity,canonical_identity,signal_cluster_id,expression,horizon_bars,proxy_reward,signal_nonnull,signal_unique,ic_mean,ic_abs_mean,ic_count,ic_hit_rate,ic_std,ic_standard_error,ic_abs_lcb95,proxy_worst_time_block_abs_ic,proxy_time_block_stability,proxy_time_block_count,spread_mean,spread_abs_mean,spread_count,spread_hit_rate,mean_one_way_turnover,turnover_count,cost_adjusted_abs_ic
b1s_temporal_program_0697,temporal_program,fixed,29996b154a1c151705d15a664a8a289bbc91c0385e564a6d6ab3118d8c068c75,29996b154a1c151705d15a664a8a289bbc91c0385e564a6d6ab3118d8c068c75,124,"CSRank(Mul(Duration($ctx_sent_lb_2_num),Sign(Delta($close,8))))",30,0.15755822953602908,33552,246,-0.11598506223536979,0.1293269965717531,203,0.10837438423645321,0.10461715608248479,0.007342684891287639,0.10159339984844602,0.06170395490996522,0.6552957327030717,4,-0.0011709907104553228,0.0012910947724441091,32,0.125,0.6091216456498271,41,0.11446225812124522
b1s_temporal_program_0134,temporal_program,fixed,2a446a11d1e868e40e766e6babd17649c46d7102188c704726174b6ed4ee4691,2a446a11d1e868e40e766e6babd17649c46d7102188c704726174b6ed4ee4691,376,"CSRank(Slope($ret_1m,15))",1,0.15647496829213348,32688,188,-0.21329610479327452,0.21639172837217266,225,0.04,0.10263788456771458,0.006842525637847639,0.19988475454309315,0.15445717026287786,0.7984860077253026,4,-0.0009636106791697497,0.0010016710725651305,226,0.035398230088495575,0.5122335324120494,226,0.21201552096224438
b1s_temporal_program_0134,temporal_program,fixed,2a446a11d1e868e40e766e6babd17649c46d7102188c704726174b6ed4ee4691,2a446a11d1e868e40e766e6babd17649c46d7102188c704726174b6ed4ee4691,376,"CSRank(Slope($ret_1m,15))",5,0.15647496829213348,32688,188,-0.17711599116946608,0.18157380372398613,222,0.04504504504504504,0.10071764491457381,0.00675972572513122,0.16386692874820888,0.12175264614305407,0.7312772094104465,4,-0.0010325901247671748,0.001197209272325179,222,0.0990990990990991,0.5122335324120494,226,0.17583540733843595
b1s_temporal_program_0134,temporal_program,fixed,2a446a11d1e868e40e766e6babd17649c46d7102188c704726174b6ed4ee4691,2a446a11d1e868e40e766e6babd17649c46d7102188c704726174b6ed4ee4691,376,"CSRank(Slope($ret_1m,15))",15,0.15647496829213348,32688,188,-0.12549420166768976,0.13711130780846292,212,0.1179245283018868,0.10342155542873237,0.00710302158907064,0.11157227935311131,0.06425594272834463,0.716768280776155,4,-0.0007965379837875817,0.0012395203900233069,212,0.24056603773584906,0.5122335324120494,226,0.12421361783665964
b1s_temporal_program_0134,temporal_program,fixed,2a446a11d1e868e40e766e6babd17649c46d7102188c704726174b6ed4ee4691,2a446a11d1e868e40e766e6babd17649c46d7102188c704726174b6ed4ee4691,376,"CSRank(Slope($ret_1m,15))",30,0.15647496829213348,32688,188,-0.10516448520104976,0.12491457631287174,197,0.15228426395939088,0.1046575400545306,0.007456540987876797,0.09054966486481124,0.0722075780015003,0.7079945602254081,4,-0.0009648898590210513,0.0017361779426652594,197,0.2893401015228426,0.5122335324120494,226,0.10388390137001964
b1s_temporal_program_0613,temporal_program,fixed,93f386b0b8ed71dcaafbdf06a9b6a8f94694c352ddc38634f8808a6241430582,93f386b0b8ed71dcaafbdf06a9b6a8f94694c352ddc38634f8808a6241430582,299,"CSRank(Delta($ret_1m,5))",1,0.15481801911907292,33984,257,-0.20076412123269521,0.2045851941706701,234,0.02564102564102564,0.10024743344695293,0.006553379735046243,0.18791949695200458,0.16122242381014362,0.8760871516643516,4,-0.0009377044577983368,0.0009965729130554588,235,0.0425531914893617,0.869712447052885,235,0.198589840115063
b1s_temporal_program_0613,temporal_program,fixed,93f386b0b8ed71dcaafbdf06a9b6a8f94694c352ddc38634f8808a6241430582,93f386b0b8ed71dcaafbdf06a9b6a8f94694c352ddc38634f8808a6241430582,299,"CSRank(Delta($ret_1m,5))",5,0.15481801911907292,33984,257,-0.1704015880135962,0.17632363718680547,231,0.06060606060606061,0.10088186982693309,0.00663753972433414,0.15739201015390128,0.1262684249995442,0.8100140382148056,4,-0.001126497484896866,0.0012618001950481764,231,0.09523809523809523,0.869712447052885,235,0.168227306895964
b1s_temporal_program_0613,temporal_program,fixed,93f386b0b8ed71dcaafbdf06a9b6a8f94694c352ddc38634f8808a6241430582,93f386b0b8ed71dcaafbdf06a9b6a8f94694c352ddc38634f8808a6241430582,299,"CSRank(Delta($ret_1m,5))",15,0.15481801911907292,33984,257,-0.12198491107934778,0.13326018309508555,221,0.11312217194570136,0.09565328317661838,0.006434336124933635,0.10937361227447785,0.07942515670010629,0.7544750289468865,4,-0.0010645651021359676,0.0014069218094312442,221,0.17194570135746606,0.869712447052885,235,0.11981062996171557
b1s_temporal_program_0613,temporal_program,fixed,93f386b0b8ed71dcaafbdf06a9b6a8f94694c352ddc38634f8808a6241430582,93f386b0b8ed71dcaafbdf06a9b6a8f94694c352ddc38634f8808a6241430582,299,"CSRank(Delta($ret_1m,5))",30,0.15481801911907292,33984,257,-0.09408009365129907,0.1138647407576578,206,0.2087378640776699,0.09741922944187394,0.006787519337900353,0.08077655574901438,0.057584392914823916,0.7249851075843516,4,-0.001075995739373217,0.0016744126361938952,206,0.2669902912621359,0.869712447052885,235,0.09190581253366686
b1s_temporal_program_0021,temporal_program,fixed,af362842d18ebcfc28517ac3c5c01bf2d1020fcbb6f61b2983ba8042191d9391,af362842d18ebcfc28517ac3c5c01bf2d1020fcbb6f61b2983ba8042191d9391,357,"CSRank(Sub(RecoveryPath($ret_1m,8),DrawdownPath($low,8)))",1,0.15394536607041517,33696,255,-0.210324326517289,0.211156956963533,232,0.021551724137931036,0.0892054146990808,0.00585662239795428,0.1988453466172986,0.17992915102696355,0.884251994049447,4,-0.0009095837884412455,0.0009426050659771723,233,0.02575107296137339,0.8013392685897828,233,0.20832097834581453
b1s_temporal_program_0021,temporal_program,fixed,af362842d18ebcfc28517ac3c5c01bf2d1020fcbb6f61b2983ba8042191d9391,af362842d18ebcfc28517ac3c5c01bf2d1020fcbb6f61b2983ba8042191d9391,357,"CSRank(Sub(RecoveryPath($ret_1m,8),DrawdownPath($low,8)))",5,0.15394536607041517,33696,255,-0.1767345660427659,0.18081748061688488,229,0.034934497816593885,0.09240056394722866,0.006106001134886867,0.16476680381838765,0.14189812566556087,0.8430347427008442,4,-0.0009981068003468627,0.0011315784705226474,229,0.09606986899563319,0.8013392685897828,233,0.17473121787129145
b1s_temporal_program_0021,temporal_program,fixed,af362842d18ebcfc28517ac3c5c01bf2d1020fcbb6f61b2983ba8042191d9391,af362842d18ebcfc28517ac3c5c01bf2d1020fcbb6f61b2983ba8042191d9391,357,"CSRank(Sub(RecoveryPath($ret_1m,8),DrawdownPath($low,8)))",15,0.15394536607041517,33696,255,-0.12557353437535781,0.13553916915506367,219,0.1050228310502283,0.09578564242416863,0.00647259389000183,0.11288725035095423,0.08994713907087318,0.7889329524035961,4,-0.0008914817920775352,0.0012186212221609724,219,0.2009132420091324,0.8013392685897828,233,0.12357018620388335
b1s_temporal_program_0021,temporal_program,fixed,af362842d18ebcfc28517ac3c5c01bf2d1020fcbb6f61b2983ba8042191d9391,af362842d18ebcfc28517ac3c5c01bf2d1020fcbb6f61b2983ba8042191d9391,357,"CSRank(Sub(RecoveryPath($ret_1m,8),DrawdownPath($low,8)))",30,0.15394536607041517,33696,255,-0.08817452377770428,0.1071333326117864,204,0.1568627450980392,0.09415957436268987,0.006592488835031451,0.07525324566104263,0.04027919360501807,0.6438718318121224,4,-0.0007319771033712188,0.0013589212191552934,204,0.2549019607843137,0.8013392685897828,233,0.08617117560622982
b1s_temporal_program_0261,temporal_program,fixed,dbbbb143fb27abf5c052cfaab5d5641cc991d962500d2639f869833c12fec786,dbbbb143fb27abf5c052cfaab5d5641cc991d962500d2639f869833c12fec786,403,"CSRank(Sub(RecoveryPath($ret_1m,30),DrawdownPath($low,30)))",1,0.15006526806849962,30528,181,-0.25295613169909614,0.25295613169909614,210,0.0,0.08425070447690616,0.005813850950984364,0.24156098383516678,0.21865405520259348,0.9119172888503163,4,-0.0011484195666708042,0.0011529708195708985,211,0.014218009478672985,0.8271152645156773,211,0.2508883435378069
b1s_temporal_program_0261,temporal_program,fixed,dbbbb143fb27abf5c052cfaab5d5641cc991d962500d2639f869833c12fec786,dbbbb143fb27abf5c052cfaab5d5641cc991d962500d2639f869833c12fec786,403,"CSRank(Sub(RecoveryPath($ret_1m,30),DrawdownPath($low,30)))",5,0.15006526806849962,30528,181,-0.21271964211801242,0.21454566464356514,207,0.028985507246376812,0.09181192022728094,0.006381369583215458,0.20021215773491013,0.16861687449943152,0.851631598022423,4,-0.0013115914287924817,0.0013500208061308409,207,0.06280193236714976,0.8271152645156773,211,0.21065185395672323
b1s_temporal_program_0261,temporal_program,fixed,dbbbb143fb27abf5c052cfaab5d5641cc991d962500d2639f869833c12fec786,dbbbb143fb27abf5c052cfaab5d5641cc991d962500d2639f869833c12fec786,403,"CSRank(Sub(RecoveryPath($ret_1m,30),DrawdownPath($low,30)))",15,0.15006526806849962,30528,181,-0.15116391158195092,0.15826170225814692,197,0.09137055837563451,0.10270078393354232,0.007317127886710597,0.13682234092399814,0.10406913231185923,0.7514873617102312,4,-0.0011985083066964944,0.0014073033974657827,197,0.13705583756345177,0.8271152645156773,211,0.14909612342066172
b1s_temporal_program_0261,temporal_program,fixed,dbbbb143fb27abf5c052cfaab5d5641cc991d962500d2639f869833c12fec786,dbbbb143fb27abf5c052cfaab5d5641cc991d962500d2639f869833c12fec786,403,"CSRank(Sub(RecoveryPath($ret_1m,30),DrawdownPath($low,30)))",30,0.15006526806849962,30528,181,-0.12206967698900498,0.12881778269767546,182,0.08791208791208792,0.09603447506936306,0.007118548902107293,0.10811732114087469,0.06953421401104902,0.5905791115504164,4,-0.0012626739456085652,0.0015619349507786885,182,0.1813186813186813,0.8271152645156773,211,0.12000188882771579
b1s_temporal_program_0700,temporal_program,fixed,e9c979879c62a4aaaa18423853adb8e757c8e59c5b5283358610b4f38d53ba06,e9c979879c62a4aaaa18423853adb8e757c8e59c5b5283358610b4f38d53ba06,459,"CSRank(PathShape($close,8))",1,0.1499274370890408,33696,287,-0.19569343238174167,0.2023934532954516,232,0.05172413793103448,0.10588325129378501,0.006951576013488256,0.1820683433953047,0.14142970435085317,0.8133270925484881,4,-0.0007545820412597694,0.0008558788917604604,233,0.0815450643776824,0.4454015979970045,233,0.19457992838674915
b1s_temporal_program_0700,temporal_program,fixed,e9c979879c62a4aaaa18423853adb8e757c8e59c5b5283358610b4f38d53ba06,e9c979879c62a4aaaa18423853adb8e757c8e59c5b5283358610b4f38d53ba06,459,"CSRank(PathShape($close,8))",5,0.1499274370890408,33696,287,-0.16622237513275237,0.18048701488016247,229,0.07423580786026202,0.11713609981774513,0.007740571354433003,0.1510508552780637,0.1035050625926135,0.74968500458451,4,-0.0007925809192732287,0.0010743384483481524,229,0.1703056768558952,0.4454015979970045,233,0.16510887113775985
b1s_temporal_program_0700,temporal_program,fixed,e9c979879c62a4aaaa18423853adb8e757c8e59c5b5283358610b4f38d53ba06,e9c979879c62a4aaaa18423853adb8e757c8e59c5b5283358610b4f38d53ba06,459,"CSRank(PathShape($close,8))",15,0.1499274370890408,33696,287,-0.13412735020186764,0.1475921730727079,219,0.1050228310502283,0.10717400198181802,0.007242147913177502,0.11993274029203974,0.0684389971354614,0.7064016388839058,4,-0.0007710215695432655,0.0012247087252499642,219,0.2328767123287671,0.4454015979970045,233,0.13301384620687512
b1s_temporal_program_0700,temporal_program,fixed,e9c979879c62a4aaaa18423853adb8e757c8e59c5b5283358610b4f38d53ba06,e9c979879c62a4aaaa18423853adb8e757c8e59c5b5283358610b4f38d53ba06,459,"CSRank(PathShape($close,8))",30,0.1499274370890408,33696,287,-0.1183009034033346,0.13164285106248785,204,0.12254901960784313,0.10772894027637651,0.007542534477122647,0.10351753582817422,0.061441728696961156,0.664216622196588,4,-0.0010757758340807977,0.0016615811237475086,204,0.2107843137254902,0.4454015979970045,233,0.1171873994083421
b1s_temporal_program_0574,temporal_program,fixed,9c396a84efbb0b16c9bb3b8ef561f7d155be9855bd3b42f8db43e43ec1dfd20d,9c396a84efbb0b16c9bb3b8ef561f7d155be9855bd3b42f8db43e43ec1dfd20d,443,"CSRank(Slope($close,5))",1,0.1481671097163187,34128,287,-0.17508744658830558,0.18126134834803373,235,0.059574468085106386,0.10163254839603472,0.006629776445469604,0.16209308475518516,0.12735798083284589,0.8091445229660738,4,-0.0006178499726156866,0.0007192303641778085,236,0.1059322033898305,0.3977487387505776,236,0.17409307474142913
b1s_temporal_program_0574,temporal_program,fixed,9c396a84efbb0b16c9bb3b8ef561f7d155be9855bd3b42f8db43e43ec1dfd20d,9c396a84efbb0b16c9bb3b8ef561f7d155be9855bd3b42f8db43e43ec1dfd20d,443,"CSRank(Slope($close,5))",5,0.1481671097163187,34128,287,-0.1495683507427757,0.1631629277944383,232,0.09913793103448276,0.11829577556076987,0.007766498155629518,0.13434601435774185,0.090314098276139,0.7197083075265731,4,-0.0005747838494785406,0.000969939277953009,232,0.19827586206896552,0.3977487387505776,236,0.14857397889589924
b1s_temporal_program_0574,temporal_program,fixed,9c396a84efbb0b16c9bb3b8ef561f7d155be9855bd3b42f8db43e43ec1dfd20d,9c396a84efbb0b16c9bb3b8ef561f7d155be9855bd3b42f8db43e43ec1dfd20d,443,"CSRank(Slope($close,5))",15,0.1481671097163187,34128,287,-0.11989555653603029,0.13883557958455936,222,0.13513513513513514,0.11397905333305748,0.007649773181204375,0.10490200110086971,0.06834921777804964,0.726454941666422,4,-0.0006005611189712357,0.0013367274526718165,222,0.3108108108108108,0.3977487387505776,236,0.11890118468915385
b1s_temporal_program_0574,temporal_program,fixed,9c396a84efbb0b16c9bb3b8ef561f7d155be9855bd3b42f8db43e43ec1dfd20d,9c396a84efbb0b16c9bb3b8ef561f7d155be9855bd3b42f8db43e43ec1dfd20d,443,"CSRank(Slope($close,5))",30,0.1481671097163187,34128,287,-0.09819938168897935,0.12178242394730306,207,0.15458937198067632,0.10902198276652483,0.007577551618634142,0.08334738051645643,0.05533338458439334,0.671477817266859,4,-0.000853079076006405,0.001804988929336733,207,0.2898550724637681,0.3977487387505776,236,0.09720500984210291
b1s_temporal_program_0013,temporal_program,fixed,46b2ad0703c88fb63a49056e7371facf83080fa81d9ee8148512ecc15453ac35,46b2ad0703c88fb63a49056e7371facf83080fa81d9ee8148512ecc15453ac35,355,"CSRank(Delta($ret_1m,8))",1,0.1474829250719727,33552,260,-0.19348748326305729,0.19705581687776016,231,0.03896103896103896,0.0990573575289736,0.006517495628442401,0.18071319183131018,0.1394906839709126,0.8368950794312559,4,-0.0008941697888201439,0.0009486518904953877,232,0.0603448275862069,0.8729279758824026,232,0.1913051633233513
b1s_temporal_program_0013,temporal_program,fixed,46b2ad0703c88fb63a49056e7371facf83080fa81d9ee8148512ecc15453ac35,46b2ad0703c88fb63a49056e7371facf83080fa81d9ee8148512ecc15453ac35,355,"CSRank(Delta($ret_1m,8))",5,0.1474829250719727,33552,260,-0.1695566241335121,0.17581072706683704,228,0.043859649122807015,0.0980890060871562,0.006496103121739422,0.15682426201490285,0.11530844247299277,0.7801438892183638,4,-0.0010629307905632354,0.0012157675264592054,228,0.08771929824561403,0.8729279758824026,232,0.1673743041938061
b1s_temporal_program_0013,temporal_program,fixed,46b2ad0703c88fb63a49056e7371facf83080fa81d9ee8148512ecc15453ac35,46b2ad0703c88fb63a49056e7371facf83080fa81d9ee8148512ecc15453ac35,355,"CSRank(Delta($ret_1m,8))",15,0.1474829250719727,33552,260,-0.11701482720112372,0.12933743708253123,218,0.14678899082568808,0.09903205392368733,0.006707297034287781,0.10386852501391966,0.0688926433657487,0.7351278297987698,4,-0.0009372547529521394,0.0013004662986804954,218,0.21100917431192662,0.8729279758824026,232,0.11483250726141771
b1s_temporal_program_0013,temporal_program,fixed,46b2ad0703c88fb63a49056e7371facf83080fa81d9ee8148512ecc15453ac35,46b2ad0703c88fb63a49056e7371facf83080fa81d9ee8148512ecc15453ac35,355,"CSRank(Delta($ret_1m,8))",30,0.1474829250719727,33552,260,-0.0928777861714797,0.10978506887460165,203,0.15763546798029557,0.09605518742896788,0.006741752499068057,0.0796639512733063,0.054249526923487695,0.7182189741423677,4,-0.0009660411464706393,0.0015672301423858108,203,0.27586206896551724,0.8729279758824026,232,0.09069546623177369
b1s_temporal_program_0221,temporal_program,fixed,4bad987f5355e166da684b629505dd9e31d7fcb5ccad375ed84c899f2fbf504a,4bad987f5355e166da684b629505dd9e31d7fcb5ccad375ed84c899f2fbf504a,386,"CSRank(Sub(RecoveryPath($close,30),DrawdownPath($amount_yuan,30)))",1,0.14372633969741883,30528,224,-0.21474725919162146,0.21497040561631484,210,0.009523809523809525,0.09145749162769913,0.006311166511611688,0.20237737282886256,0.1807079211567129,0.8828402894868764,4,-0.0009383761475781911,0.0009461950508701259,211,0.023696682464454975,0.4950120018227552,211,0.21350972918706457
b1s_temporal_program_0221,temporal_program,fixed,4bad987f5355e166da684b629505dd9e31d7fcb5ccad375ed84c899f2fbf504a,4bad987f5355e166da684b629505dd9e31d7fcb5ccad375ed84c899f2fbf504a,386,"CSRank(Sub(RecoveryPath($close,30),DrawdownPath($amount_yuan,30)))",5,0.14372633969741883,30528,224,-0.18507326603155888,0.18831582923296988,207,0.04830917874396135,0.09945080551094525,0.00691230881287295,0.1715251407583279,0.1504259741425402,0.8227992206779217,4,-0.0009793772668734069,0.0010637831148343998,207,0.10628019323671498,0.4950120018227552,211,0.18383573602700198
b1s_temporal_program_0221,temporal_program,fixed,4bad987f5355e166da684b629505dd9e31d7fcb5ccad375ed84c899f2fbf504a,4bad987f5355e166da684b629505dd9e31d7fcb5ccad375ed84c899f2fbf504a,386,"CSRank(Sub(RecoveryPath($close,30),DrawdownPath($amount_yuan,30)))",15,0.14372633969741883,30528,224,-0.13904010808114994,0.14466888911583986,197,0.09137055837563451,0.1026458331651489,0.007313212806567998,0.12470621098027666,0.08685587096047592,0.7439282036772347,4,-0.0008307697475067191,0.0011124004569957192,197,0.23857868020304568,0.4950120018227552,211,0.13780257807659305
b1s_temporal_program_0221,temporal_program,fixed,4bad987f5355e166da684b629505dd9e31d7fcb5ccad375ed84c899f2fbf504a,4bad987f5355e166da684b629505dd9e31d7fcb5ccad375ed84c899f2fbf504a,386,"CSRank(Sub(RecoveryPath($close,30),DrawdownPath($amount_yuan,30)))",30,0.14372633969741883,30528,224,-0.11721122349481232,0.13038488165674145,182,0.12637362637362637,0.10954911385453261,0.008120320578550147,0.10129539516085403,0.05017731895797223,0.6578966337384597,4,-0.0007562183484131754,0.0013758813563928462,182,0.3241758241758242,0.4950120018227552,211,0.11597369349025544
b1s_temporal_program_0133,temporal_program,fixed,2417da76fabedccb5fa0ccc908cf0510b8a2bb1c695cd3d5eb3de11014943487,2417da76fabedccb5fa0ccc908cf0510b8a2bb1c695cd3d5eb3de11014943487,375,"CSRank(Delta($ret_1m,15))",1,0.14170456501056553,32544,258,-0.19217925703090186,0.1934672186932036,224,0.026785714285714284,0.09269223026890078,0.006193260144324709,0.18004046714802543,0.15283983016208083,0.8701171044594983,4,-0.0009002234534341688,0.0009245015827622948,225,0.04888888888888889,0.8776514324743377,225,0.18998512844971602
b1s_temporal_program_0133,temporal_program,fixed,2417da76fabedccb5fa0ccc908cf0510b8a2bb1c695cd3d5eb3de11014943487,2417da76fabedccb5fa0ccc908cf0510b8a2bb1c695cd3d5eb3de11014943487,375,"CSRank(Delta($ret_1m,15))",5,0.14170456501056553,32544,258,-0.17072663600273447,0.17469151981481343,221,0.03619909502262444,0.09397172848485809,0.006321222515657235,0.15833703987204628,0.12783297193651838,0.8275035766443175,4,-0.0010257906980866741,0.0012104729164864035,221,0.08144796380090498,0.8776514324743377,225,0.16853250742154863
b1s_temporal_program_0133,temporal_program,fixed,2417da76fabedccb5fa0ccc908cf0510b8a2bb1c695cd3d5eb3de11014943487,2417da76fabedccb5fa0ccc908cf0510b8a2bb1c695cd3d5eb3de11014943487,375,"CSRank(Delta($ret_1m,15))",15,0.14170456501056553,32544,258,-0.11298098396290535,0.12199041636527862,211,0.0995260663507109,0.09216690326353147,0.006345031290071514,0.10054472263436517,0.07346251010056928,0.7814570648118191,4,-0.0008517545390610866,0.0012551753570758857,211,0.23696682464454977,0.8776514324743377,225,0.1107868553817195
b1s_temporal_program_0133,temporal_program,fixed,2417da76fabedccb5fa0ccc908cf0510b8a2bb1c695cd3d5eb3de11014943487,2417da76fabedccb5fa0ccc908cf0510b8a2bb1c695cd3d5eb3de11014943487,375,"CSRank(Delta($ret_1m,15))",30,0.14170456501056553,32544,258,-0.09593252482402416,0.10685693763204218,196,0.12755102040816327,0.08934605591111915,0.00638186113650851,0.08342407699646748,0.06394504627803307,0.7500921993651747,4,-0.0009854588374327827,0.0016444984238295646,196,0.25510204081632654,0.8776514324743377,225,0.09373839624283832
b1s_temporal_program_0100,temporal_program,fixed,c62dfe40fe6e9d2e3a823e4c527aba27c91aa878239054b6f7a209a69497f2b8,c62dfe40fe6e9d2e3a823e4c527aba27c91aa878239054b6f7a209a69497f2b8,366,"CSRank(PathShape($close,15))",1,0.14054390132780326,32688,287,-0.17299285158059913,0.17755707973043577,225,0.044444444444444446,0.0980210546418448,0.0065347369761229865,0.16018476710739807,0.12920937177858155,0.8260729404900449,4,-0.0006256466435721283,0.0007165537055789755,226,0.08849557522123894,0.34694061178247104,226,0.17212550005114294
b1s_temporal_program_0100,temporal_program,fixed,c62dfe40fe6e9d2e3a823e4c527aba27c91aa878239054b6f7a209a69497f2b8,c62dfe40fe6e9d2e3a823e4c527aba27c91aa878239054b6f7a209a69497f2b8,366,"CSRank(PathShape($close,15))",5,0.14054390132780326,32688,287,-0.15829263282313788,0.16655373564891907,222,0.09009009009009009,0.10724545126047681,0.007197843400762953,0.1441848597576425,0.12559912000063742,0.8547253850275951,4,-0.000736461495398816,0.0008807741569827764,222,0.18468468468468469,0.34694061178247104,226,0.1574252812936817
b1s_temporal_program_0100,temporal_program,fixed,c62dfe40fe6e9d2e3a823e4c527aba27c91aa878239054b6f7a209a69497f2b8,c62dfe40fe6e9d2e3a823e4c527aba27c91aa878239054b6f7a209a69497f2b8,366,"CSRank(PathShape($close,15))",15,0.14054390132780326,32688,287,-0.13498707479064723,0.13935712829060035,212,0.07547169811320754,0.09270959748035633,0.006367321296678852,0.12250712504915667,0.09238432966573573,0.7712140194351257,4,-0.0009146653931013351,0.0011021856442542544,212,0.18396226415094338,0.34694061178247104,226,0.13411972326119104
b1s_temporal_program_0100,temporal_program,fixed,c62dfe40fe6e9d2e3a823e4c527aba27c91aa878239054b6f7a209a69497f2b8,c62dfe40fe6e9d2e3a823e4c527aba27c91aa878239054b6f7a209a69497f2b8,366,"CSRank(PathShape($close,15))",30,0.14054390132780326,32688,287,-0.11479635840472503,0.12125331813857484,197,0.10152284263959391,0.1064839651104958,0.007586668385138322,0.09992648836985392,0.04213620524061792,0.6233641960437499,4,-0.0011887249276384068,0.0014900048066796975,197,0.19796954314720813,0.34694061178247104,226,0.11392900687526886
b1s_temporal_program_0575,temporal_program,fixed,982156b7497e93b3cc7eb0f126585d53e0c355c54b9d2cf27fa236fff3d53c8b,982156b7497e93b3cc7eb0f126585d53e0c355c54b9d2cf27fa236fff3d53c8b,444,"CSRank(Acceleration($close,5))",1,0.14021263511035503,33984,287,-0.1805489978145452,0.18450560645102562,234,0.038461538461538464,0.09401069988500384,0.0061456717076942245,0.1685034812674645,0.14334140611834081,0.865323367125455,4,-0.0006894014270091974,0.0007893750305209819,235,0.08085106382978724,0.6492993976473092,235,0.17892574932042693
b1s_temporal_program_0575,temporal_program,fixed,982156b7497e93b3cc7eb0f126585d53e0c355c54b9d2cf27fa236fff3d53c8b,982156b7497e93b3cc7eb0f126585d53e0c355c54b9d2cf27fa236fff3d53c8b,444,"CSRank(Acceleration($close,5))",5,0.14021263511035503,33984,287,-0.15812867248502224,0.16357671525585493,231,0.05194805194805195,0.09690574612801543,0.006375929991626882,0.14563184970143356,0.11850166192607339,0.7796653576880577,4,-0.000877888993455058,0.0010947730709064732,231,0.12987012987012986,0.6492993976473092,235,0.15650542399090397
b1s_temporal_program_0575,temporal_program,fixed,982156b7497e93b3cc7eb0f126585d53e0c355c54b9d2cf27fa236fff3d53c8b,982156b7497e93b3cc7eb0f126585d53e0c355c54b9d2cf27fa236fff3d53c8b,444,"CSRank(Acceleration($close,5))",15,0.14021263511035503,33984,287,-0.10751957506265598,0.12661207957724074,221,0.17194570135746606,0.09999479760100503,0.006726377988736381,0.09433587420473268,0.07945965763059538,0.74941177171302,4,-0.0007455124161702406,0.0012301998263588923,221,0.27601809954751133,0.6492993976473092,235,0.10589632656853772
b1s_temporal_program_0575,temporal_program,fixed,982156b7497e93b3cc7eb0f126585d53e0c355c54b9d2cf27fa236fff3d53c8b,982156b7497e93b3cc7eb0f126585d53e0c355c54b9d2cf27fa236fff3d53c8b,444,"CSRank(Acceleration($close,5))",30,0.14021263511035503,33984,287,-0.08472803274209766,0.10728879996529797,206,0.18446601941747573,0.09582236987780929,0.0066762608601532375,0.07164256145619731,0.049994337742185216,0.6895735803305845,4,-0.0008369258329571986,0.0015855064678603906,206,0.33980582524271846,0.6492993976473092,235,0.08310478424797939
b1s_temporal_program_0493,temporal_program,fixed,bc7e21db4cb3b55fc124320e0bfb713027340e988e2cf08e491181131d35f328,bc7e21db4cb3b55fc124320e0bfb713027340e988e2cf08e491181131d35f328,116,"CSRank(Delta($ret_1m,3))",1,0.13773271497431303,34272,256,-0.1939458850648049,0.19640476838833573,236,0.025423728813559324,0.09654042129289052,0.0062842461568756785,0.18162876259732857,0.14696030786910674,0.8594664066821354,4,-0.0009111867711460139,0.0009821730465865753,237,0.06329113924050633,0.867162229592768,237,0.19177797949082298
b1s_temporal_program_0493,temporal_program,fixed,bc7e21db4cb3b55fc124320e0bfb713027340e988e2cf08e491181131d35f328,bc7e21db4cb3b55fc124320e0bfb713027340e988e2cf08e491181131d35f328,116,"CSRank(Delta($ret_1m,3))",5,0.13773271497431303,34272,256,-0.16549182416901648,0.17082366149208605,233,0.05150214592274678,0.09726132934250367,0.0063718015406371495,0.15300309314936766,0.12196502881386244,0.8113672064984848,4,-0.0010278132469000824,0.0012657853506800325,233,0.12446351931330472,0.867162229592768,237,0.16332391859503456
b1s_temporal_program_0493,temporal_program,fixed,bc7e21db4cb3b55fc124320e0bfb713027340e988e2cf08e491181131d35f328,bc7e21db4cb3b55fc124320e0bfb713027340e988e2cf08e491181131d35f328,116,"CSRank(Delta($ret_1m,3))",15,0.13773271497431303,34272,256,-0.1165870211051602,0.12884893656623717,223,0.13004484304932734,0.09944043166080167,0.006659023834279338,0.1035353343899727,0.07787060839956614,0.7671511007610425,4,-0.000954380071097184,0.0014479221586135003,223,0.2242152466367713,0.867162229592768,237,0.11441911553117828
b1s_temporal_program_0493,temporal_program,fixed,bc7e21db4cb3b55fc124320e0bfb713027340e988e2cf08e491181131d35f328,bc7e21db4cb3b55fc124320e0bfb713027340e988e2cf08e491181131d35f328,116,"CSRank(Delta($ret_1m,3))",30,0.13773271497431303,34272,256,-0.08885327024180013,0.1052428963671619,208,0.15865384615384615,0.0891462906167156,0.0061811831122304305,0.07673815134182849,0.0520258091159757,0.7339921599524915,4,-0.000922542639238283,0.001630575689527407,208,0.2932692307692308,0.867162229592768,237,0.08668536466781822
