candidate_id,lane_id,expression,canonical_expression,exact_identity,canonical_identity,lineage_key,parent_id,proposal_stage,proposal_origin,motif,field_family,family_id,semantic_bucket,fields_list,lane_seed,benchmark_id,llm_action,data_role,hypothesis_arm,primitive_family,complexity,generator_index,mutation_operator,program_parameters,typed_gate_decision,typed_gate_reason,legal,materialized,evaluation_error,proxy_ic_mean,proxy_ic_abs_mean,proxy_ic_count,proxy_ic_hit_rate,proxy_ic_std,proxy_ic_standard_error,proxy_ic_abs_lcb95,proxy_finite_ratio,proxy_signal_unique,proxy_turnover,proxy_signal_concentration,proxy_reward,survivor,proxy_worst_time_block_abs_ic,proxy_time_block_stability,proxy_time_block_count,signal_cluster_id,objective_vector,objective_gate_allowed,objective_gate_reasons,limited_scalar_tiebreak,pareto_rank,objective_signal_quality,objective_cost_adjusted_quality,objective_turnover,objective_worst_time_block_quality,objective_stability,objective_concentration,objective_benchmark_increment,objective_complexity,objective_behaviour_novelty,matched_control_id,selection_statistic,information_gain,pack_role,forward_2026_allowed,persistent_memory_write_allowed
b1s_typed_random_0001,typed_random,"CSRank(Add(CSRank(Mul(Duration($ctx_sent_lb_2_num),Sign(Delta($close,30)))),Mul(Sign($volume),0.036)))","CSRank(Add(CSRank(Mul(Duration($ctx_sent_lb_2_num),Sign(Delta($close,30)))),Mul(Sign($volume),0.036)))",dee718cbbe2cb1d323ce24ad3fe35e1bcc46bb91f5a80f6a7d10c86b4ceabc67,dee718cbbe2cb1d323ce24ad3fe35e1bcc46bb91f5a80f6a7d10c86b4ceabc67,b1s/typed_random:fixed:0001,,fixed,frozen_nonadaptive,typed_random_duration,mixed,typed_random:temporal_program:duration,typed_random:temporal_program:duration:mixed,"['close', 'ctx_sent_lb_2_num', 'volume']",9206,,,development,temporal_program,duration,7,9501754,root_sample,"{'field': 'close', 'other': 'amount_yuan', 'window': 30, 'state': 'ctx_sent_lb_2_num'}",allow,no blocked field/primitive combination detected,True,True,,-0.11865267430803464,0.13200845393734364,51,0.09803921568627451,0.10246030863202832,0.014347312958079242,0.09053194091019932,0.8755186721991701,256,0.10412119694153295,0.021994334704333235,0.09498676882343382,True,0.058301659204074714,0.6117250133419404,4,385,"{'signal_quality': 0.09053194091019932, 'cost_adjusted_quality': 0.0902716379178455, 'turnover': 0.10412119694153295, 'worst_time_block_quality': 0.058301659204074714, 'stability': 0.6117250133419404, 'concentration': 0.021994334704333235, 'benchmark_increment': 0.0669136868254586, 'complexity': 7.0, 'behaviour_novelty': 0.3333333333333333}",True,[],0.3446168107784837,1,0.09053194091019932,0.0902716379178455,0.10412119694153295,0.058301659204074714,0.6117250133419404,0.021994334704333235,0.0669136868254586,7.0,0.3333333333333333,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_typed_random_0010,typed_random,"CSRank(Add(CSRank(CSResidual(PathShape($vwap,2),Delta($low,2))),Mul(Sign($ret_1m),0.036)))","CSRank(Add(CSRank(CSResidual(PathShape($vwap,2),Delta($low,2))),Mul(Sign($ret_1m),0.036)))",ba32a11cf8f72804473bacc5ca09aeff0395963872b1de271ff14a2160d3b6a8,ba32a11cf8f72804473bacc5ca09aeff0395963872b1de271ff14a2160d3b6a8,b1s/typed_random:fixed:0010,,fixed,frozen_nonadaptive,typed_random_path_residual,raw_1min,typed_random:orthogonal_exile:path_residual,typed_random:orthogonal_exile:path_residual:raw_1min,"['low', 'ret_1m', 'vwap']",9206,,,development,orthogonal_exile,path_residual,6,9501810,root_sample,"{'raw': 'vwap', 'other': 'low', 'context': 'ctx_rzrq_rzye', 'window': 2}",allow,no blocked field/primitive combination detected,True,True,,-0.07680398465155991,0.09789936013165565,58,0.1896551724137931,0.09822179010610894,0.012897152887929555,0.05152556499121798,0.9664880129091747,2126,0.3636233569875086,0.0209657289887912,0.07238178739946327,True,0.05195912718661288,0.7616093912600841,4,495,"{'signal_quality': 0.05152556499121798, 'cost_adjusted_quality': 0.05061650659874921, 'turnover': 0.3636233569875086, 'worst_time_block_quality': 0.05195912718661288, 'stability': 0.7616093912600841, 'concentration': 0.0209657289887912, 'benchmark_increment': 0.044308705401488055, 'complexity': 6.0, 'behaviour_novelty': 1.0}",True,[],0.28676528847566835,2,0.05152556499121798,0.05061650659874921,0.3636233569875086,0.05195912718661288,0.7616093912600841,0.0209657289887912,0.044308705401488055,6.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_typed_random_0114,typed_random,"CSRank(Add(CSRank(Mul($m1_first15_range,Sign(Delta($high,30)))),Mul(Sign($ret_1m),0.036)))","CSRank(Add(CSRank(Mul($m1_first15_range,Sign(Delta($high,30)))),Mul(Sign($ret_1m),0.036)))",db06b49dd9a824f49e6302382b3edf015b54204199aa0c71eb09c1cd1e7aab12,db06b49dd9a824f49e6302382b3edf015b54204199aa0c71eb09c1cd1e7aab12,b1s/typed_random:fixed:0114,,fixed,frozen_nonadaptive,typed_random_firstn_signed_path,mixed,typed_random:firstn_intraday_path:signed_path,typed_random:firstn_intraday_path:signed_path:mixed,"['high', 'm1_first15_range', 'ret_1m']",9206,,,development,firstn_intraday_path,signed_path,6,9502451,root_sample,"{'firstn': 'm1_first15_range', 'raw': 'high', 'window': 30}",allow,no blocked field/primitive combination detected,True,True,,-0.07462401049488343,0.10907956931801287,51,0.23529411764705882,0.10819388459970775,0.015150174181859554,0.04492966909843871,0.8755186721991701,257,0.09370338247131763,0.027490421816657527,0.059739855632356384,True,0.03291898737609771,0.5002461957757879,4,500,"{'signal_quality': 0.04492966909843871, 'cost_adjusted_quality': 0.044695410642260416, 'turnover': 0.09370338247131763, 'worst_time_block_quality': 0.03291898737609771, 'stability': 0.5002461957757879, 'concentration': 0.027490421816657527, 'benchmark_increment': 0.03166677363438117, 'complexity': 6.0, 'behaviour_novelty': 1.0}",True,[],0.23609966716025438,1,0.04492966909843871,0.044695410642260416,0.09370338247131763,0.03291898737609771,0.5002461957757879,0.027490421816657527,0.03166677363438117,6.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_typed_random_0041,typed_random,"CSRank(Add(CSRank(Delta($vwap,15)),Mul(Sign($volume),0.036)))","CSRank(Add(CSRank(Delta($vwap,15)),Mul(Sign($volume),0.036)))",2ad3e6a6ef49604c2d1b3eddaf1cab4172d81a0c37ea1d46b5c80551276a37ae,2ad3e6a6ef49604c2d1b3eddaf1cab4172d81a0c37ea1d46b5c80551276a37ae,b1s/typed_random:fixed:0041,,fixed,frozen_nonadaptive,typed_random_rank_change,raw_1min,typed_random:static_cross_sectional:rank_change,typed_random:static_cross_sectional:rank_change:raw_1min,"['volume', 'vwap']",9206,,,development,static_cross_sectional,rank_change,4,9502001,root_sample,"{'a': 'vwap', 'b': 'close', 'window': 15, 'coefficient': 0.1}",allow,no blocked field/primitive combination detected,True,True,,-0.06527084626071479,0.09118319459163625,55,0.2909090909090909,0.09600599475320352,0.01294544569165131,0.03989777270507822,0.9164649608114338,1701,0.10065903159920954,0.019939946298706632,0.05680041855793375,True,0.0527954643244545,0.8401537399189531,4,130,"{'signal_quality': 0.03989777270507822, 'cost_adjusted_quality': 0.0396461251260802, 'turnover': 0.10065903159920954, 'worst_time_block_quality': 0.0527954643244545, 'stability': 0.8401537399189531, 'concentration': 0.019939946298706632, 'benchmark_increment': 0.028727336559958534, 'complexity': 4.0, 'behaviour_novelty': 0.25}",True,[],0.24116865138074278,1,0.03989777270507822,0.0396461251260802,0.10065903159920954,0.0527954643244545,0.8401537399189531,0.019939946298706632,0.028727336559958534,4.0,0.25,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_typed_random_0024,typed_random,"CSRank(Add(CSRank(Mul($m1_first5_range,Sign(Delta($high,15)))),Mul(Sign($close),0.036)))","CSRank(Add(CSRank(Mul($m1_first5_range,Sign(Delta($high,15)))),Mul(Sign($close),0.036)))",b7b848896b4642727c61ec1b292c8ce480e5df04b7342cc6c24c5a2365db0f1f,b7b848896b4642727c61ec1b292c8ce480e5df04b7342cc6c24c5a2365db0f1f,b1s/typed_random:fixed:0024,,fixed,frozen_nonadaptive,typed_random_firstn_signed_path,mixed,typed_random:firstn_intraday_path:signed_path,typed_random:firstn_intraday_path:signed_path:mixed,"['close', 'high', 'm1_first5_range']",9206,,,development,firstn_intraday_path,signed_path,6,9501896,root_sample,"{'firstn': 'm1_first5_range', 'raw': 'high', 'window': 15}",allow,no blocked field/primitive combination detected,True,True,,-0.05943290326211198,0.09945166117865087,55,0.2909090909090909,0.10543314270237025,0.01421660206180108,0.03156836322098186,0.9377593360995851,231,0.09680469810244063,0.027490421837839542,0.05292181979364233,True,0.025590298115594663,0.648479355603869,4,496,"{'signal_quality': 0.03156836322098186, 'cost_adjusted_quality': 0.03132635147572576, 'turnover': 0.09680469810244063, 'worst_time_block_quality': 0.025590298115594663, 'stability': 0.648479355603869, 'concentration': 0.027490421837839542, 'benchmark_increment': 0.024848737795667108, 'complexity': 6.0, 'behaviour_novelty': 1.0}",True,[],0.2112630462091969,1,0.03156836322098186,0.03132635147572576,0.09680469810244063,0.025590298115594663,0.648479355603869,0.027490421837839542,0.024848737795667108,6.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_typed_random_0048,typed_random,"CSRank(Add(CSRank(Sub($m1_first15_vwap_return_vs_open,Delta($vwap,15))),Mul(Sign($close),0.036)))","CSRank(Add(CSRank(Sub($m1_first15_vwap_return_vs_open,Delta($vwap,15))),Mul(Sign($close),0.036)))",254ce33aaadc0a170d25948567b9c2531fc83698cb4fa7c7ad63015f7ff9fb38,254ce33aaadc0a170d25948567b9c2531fc83698cb4fa7c7ad63015f7ff9fb38,b1s/typed_random:fixed:0048,,fixed,frozen_nonadaptive,typed_random_firstn_mean_reversion,mixed,typed_random:firstn_intraday_path:mean_reversion,typed_random:firstn_intraday_path:mean_reversion:mixed,"['close', 'm1_first15_vwap_return_vs_open', 'vwap']",9206,,,development,firstn_intraday_path,mean_reversion,5,9502044,root_sample,"{'firstn': 'm1_first15_vwap_return_vs_open', 'raw': 'vwap', 'window': 15}",allow,no blocked field/primitive combination detected,True,True,,0.060589801262531676,0.09373202902803121,55,0.6181818181818182,0.10160377488409422,0.013700250210520506,0.03373731084991148,0.9164649608114338,1581,0.08892985730101528,0.019939946299346714,0.052726849262948926,True,0.035900296171634385,0.7522235054176845,4,497,"{'signal_quality': 0.03373731084991148, 'cost_adjusted_quality': 0.033514986206658944, 'turnover': 0.08892985730101528, 'worst_time_block_quality': 0.035900296171634385, 'stability': 0.7522235054176845, 'concentration': 0.019939946299346714, 'benchmark_increment': 0.024653767264973706, 'complexity': 5.0, 'behaviour_novelty': 1.0}",True,[],0.23799704022196028,1,0.03373731084991148,0.033514986206658944,0.08892985730101528,0.035900296171634385,0.7522235054176845,0.019939946299346714,0.024653767264973706,5.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_typed_ast_0060,typed_ast,"CSRank(Add(CSRank(Add($m1_first15_vwap_return_vs_open,PathShape($high,30))),CSRank(Add(ZScore($ret_1m),Mul(Sign($vwap),0.05)))))","CSRank(Add(CSRank(Add($m1_first15_vwap_return_vs_open,PathShape($high,30))),CSRank(Add(ZScore($ret_1m),Mul(Sign($vwap),0.05)))))",50bbe4ffe0de97a53a5936b14289bb72e35c08cc9027e9191d20d26e49975f4b,50bbe4ffe0de97a53a5936b14289bb72e35c08cc9027e9191d20d26e49975f4b,b1s/typed_ast:fixed:0060,,fixed,frozen_nonadaptive,typed_ast_path_shape_interaction,mixed,typed_ast:firstn_intraday_path__static_cross_sectional:path_shape__interaction,typed_ast:firstn_intraday_path__static_cross_sectional:path_shape__interaction:mixed,"['high', 'm1_first15_vwap_return_vs_open', 'ret_1m', 'vwap']",9207,,,development,firstn_intraday_path__static_cross_sectional,path_shape__interaction,14,59,root_sample,"{'left_expression': 'CSRank(Add($m1_first15_vwap_return_vs_open,PathShape($high,30)))', 'right_expression': 'CSRank(Add(ZScore($ret_1m),Mul(Sign($vwap),0.05)))', 'operator': 'Add'}",allow,no blocked field/primitive combination detected,True,True,,-0.19073792414853635,0.19137413542302803,51,0.0196078431372549,0.09303131543735059,0.013026989819784956,0.16520502410175783,0.865952051636699,1372,0.26746692801120353,0.022475947311954982,0.15102577319222982,True,0.15572832018428695,0.8864065403731654,4,489,"{'signal_quality': 0.16520502410175783, 'cost_adjusted_quality': 0.16453635678172981, 'turnover': 0.26746692801120353, 'worst_time_block_quality': 0.15572832018428695, 'stability': 0.8864065403731654, 'concentration': 0.022475947311954982, 'benchmark_increment': 0.1229526911942546, 'complexity': 14.0, 'behaviour_novelty': 1.0}",True,[],0.6007052512244039,1,0.16520502410175783,0.16453635678172981,0.26746692801120353,0.15572832018428695,0.8864065403731654,0.022475947311954982,0.1229526911942546,14.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_typed_ast_0054,typed_ast,"CSRank(Add(CSRank(Mul($m1_first15_vwap_return_vs_open,Sign(Delta($high,30)))),CSRank($ret_1m)))","CSRank(Add(CSRank(Mul($m1_first15_vwap_return_vs_open,Sign(Delta($high,30)))),CSRank($ret_1m)))",60acb790532e6ea59858fc7dc0d7f8a790868127f90b900d7c65993a9af5ccd2,60acb790532e6ea59858fc7dc0d7f8a790868127f90b900d7c65993a9af5ccd2,b1s/typed_ast:fixed:0054,,fixed,frozen_nonadaptive,typed_ast_signed_path_rank_level,mixed,typed_ast:firstn_intraday_path__static_cross_sectional:signed_path__rank_level,typed_ast:firstn_intraday_path__static_cross_sectional:signed_path__rank_level:mixed,"['high', 'm1_first15_vwap_return_vs_open', 'ret_1m']",9207,,,development,firstn_intraday_path__static_cross_sectional,signed_path__rank_level,11,53,root_sample,"{'left_expression': 'CSRank(Mul($m1_first15_vwap_return_vs_open,Sign(Delta($high,30))))', 'right_expression': 'CSRank($ret_1m)', 'operator': 'Add'}",allow,no blocked field/primitive combination detected,True,True,,-0.17737708199350874,0.17996675200225654,51,0.0392156862745098,0.0959429982765787,0.013434706968862682,0.15104505633453788,0.8755186721991701,287,0.27031020382764165,0.026386846394689325,0.14199828179306173,True,0.10634256681224151,0.7524272234564223,4,487,"{'signal_quality': 0.15104505633453788, 'cost_adjusted_quality': 0.15036928082496878, 'turnover': 0.27031020382764165, 'worst_time_block_quality': 0.10634256681224151, 'stability': 0.7524272234564223, 'concentration': 0.026386846394689325, 'benchmark_increment': 0.11392519979508652, 'complexity': 11.0, 'behaviour_novelty': 1.0}",True,[],0.5356960849743453,2,0.15104505633453788,0.15036928082496878,0.27031020382764165,0.10634256681224151,0.7524272234564223,0.026386846394689325,0.11392519979508652,11.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_typed_ast_0015,typed_ast,"CSRank(Sub(CSRank(Add($m1_first5_vwap_return_vs_open,PathShape($high,30))),CSRank(Div(Sub($close,$vwap),Add(Abs($close),0.000001)))))","CSRank(Sub(CSRank(Add($m1_first5_vwap_return_vs_open,PathShape($high,30))),CSRank(Div(Sub($close,$vwap),Add(Abs($close),0.000001)))))",24b341f420e4b394fdf8585eb918cd117376564033edb33f693c6adb48d81b27,24b341f420e4b394fdf8585eb918cd117376564033edb33f693c6adb48d81b27,b1s/typed_ast:fixed:0015,,fixed,frozen_nonadaptive,typed_ast_path_shape_simple_nonlinear,mixed,typed_ast:firstn_intraday_path__static_cross_sectional:path_shape__simple_nonlinear,typed_ast:firstn_intraday_path__static_cross_sectional:path_shape__simple_nonlinear:mixed,"['close', 'high', 'm1_first5_vwap_return_vs_open', 'vwap']",9207,,,development,firstn_intraday_path__static_cross_sectional,path_shape__simple_nonlinear,14,14,root_sample,"{'left_expression': 'CSRank(Add($m1_first5_vwap_return_vs_open,PathShape($high,30)))', 'right_expression': 'CSRank(Div(Sub($close,$vwap),Add(Abs($close),0.000001)))', 'operator': 'Sub'}",allow,no blocked field/primitive combination detected,True,True,,0.17326998069606872,0.1756942093031078,51,0.9803921568627451,0.10199041375380057,0.014281514514122334,0.14527821224838894,0.865952051636699,1352,0.2416090261441874,0.02234469058188901,0.13719470274431692,True,0.1295259285442514,0.851714661190792,4,473,"{'signal_quality': 0.14527821224838894, 'cost_adjusted_quality': 0.14467418968302848, 'turnover': 0.2416090261441874, 'worst_time_block_quality': 0.1295259285442514, 'stability': 0.851714661190792, 'concentration': 0.02234469058188901, 'benchmark_increment': 0.1091216207463417, 'complexity': 14.0, 'behaviour_novelty': 1.0}",True,[],0.5512619198410125,1,0.14527821224838894,0.14467418968302848,0.2416090261441874,0.1295259285442514,0.851714661190792,0.02234469058188901,0.1091216207463417,14.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_typed_ast_0057,typed_ast,"CSRank(Sub(CSRank(Sub($m1_first15_vwap_return_vs_open,Mean($high,30))),CSRank(Delta($ret_1m,8))))","CSRank(Sub(CSRank(Sub($m1_first15_vwap_return_vs_open,Mean($high,30))),CSRank(Delta($ret_1m,8))))",01573a7f1c4e93571e2ce48d27902cd3facddc377fb46f4b7a8d915b6f44cbe1,01573a7f1c4e93571e2ce48d27902cd3facddc377fb46f4b7a8d915b6f44cbe1,b1s/typed_ast:fixed:0057,,fixed,frozen_nonadaptive,typed_ast_opening_gap_rank_change,mixed,typed_ast:firstn_intraday_path__static_cross_sectional:opening_gap__rank_change,typed_ast:firstn_intraday_path__static_cross_sectional:opening_gap__rank_change:mixed,"['high', 'm1_first15_vwap_return_vs_open', 'ret_1m']",9207,,,development,firstn_intraday_path__static_cross_sectional,opening_gap__rank_change,11,56,root_sample,"{'left_expression': 'CSRank(Sub($m1_first15_vwap_return_vs_open,Mean($high,30)))', 'right_expression': 'CSRank(Delta($ret_1m,8))', 'operator': 'Sub'}",allow,no blocked field/primitive combination detected,True,True,,0.10559653844589793,0.12534365513018644,51,0.8627450980392157,0.10177933897695757,0.014251958133496943,0.07766270050424393,0.8796680497925311,287,0.26451147572703126,0.02729614002106518,0.08493538715602356,True,0.05863343206798254,0.7383950112655979,4,488,"{'signal_quality': 0.07766270050424393, 'cost_adjusted_quality': 0.07700142181492635, 'turnover': 0.26451147572703126, 'worst_time_block_quality': 0.05863343206798254, 'stability': 0.7383950112655979, 'concentration': 0.02729614002106518, 'benchmark_increment': 0.05686230515804834, 'complexity': 11.0, 'behaviour_novelty': 1.0}",True,[],0.3495223839066126,2,0.07766270050424393,0.07700142181492635,0.26451147572703126,0.05863343206798254,0.7383950112655979,0.02729614002106518,0.05686230515804834,11.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_typed_ast_0030,typed_ast,"CSRank(Add(CSRank(Add($m1_first5_range,PathShape($high,30))),CSRank($volume)))","CSRank(Add(CSRank(Add($m1_first5_range,PathShape($high,30))),CSRank($volume)))",b3314e2fa14763ed48a179b90b9b122d02cc4573cb3e2480cf71d67d94a79a34,b3314e2fa14763ed48a179b90b9b122d02cc4573cb3e2480cf71d67d94a79a34,b1s/typed_ast:fixed:0030,,fixed,frozen_nonadaptive,typed_ast_path_shape_rank_level,mixed,typed_ast:firstn_intraday_path__static_cross_sectional:path_shape__rank_level,typed_ast:firstn_intraday_path__static_cross_sectional:path_shape__rank_level:mixed,"['high', 'm1_first5_range', 'volume']",9207,,,development,firstn_intraday_path__static_cross_sectional,path_shape__rank_level,10,29,root_sample,"{'left_expression': 'CSRank(Add($m1_first5_range,PathShape($high,30)))', 'right_expression': 'CSRank($volume)', 'operator': 'Add'}",allow,no blocked field/primitive combination detected,True,True,,-0.09589474046894764,0.1200450653117868,51,0.13725490196078433,0.11044385281283113,0.01546523274971283,0.06558288427951049,0.8796680497925311,287,0.1601459651145978,0.026262831961707752,0.07713185515195141,True,0.07544637562518003,0.8648825347703049,4,477,"{'signal_quality': 0.06558288427951049, 'cost_adjusted_quality': 0.06518251936672399, 'turnover': 0.1601459651145978, 'worst_time_block_quality': 0.07544637562518003, 'stability': 0.8648825347703049, 'concentration': 0.026262831961707752, 'benchmark_increment': 0.04905877315397619, 'complexity': 10.0, 'behaviour_novelty': 1.0}",True,[],0.3560224248363085,1,0.06558288427951049,0.06518251936672399,0.1601459651145978,0.07544637562518003,0.8648825347703049,0.026262831961707752,0.04905877315397619,10.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_typed_ast_0009,typed_ast,"CSRank(Sub(CSRank(Mul($m1_first5_vwap_return_vs_open,Sign(Delta($high,30)))),CSRank(Delta($close,8))))","CSRank(Sub(CSRank(Mul($m1_first5_vwap_return_vs_open,Sign(Delta($high,30)))),CSRank(Delta($close,8))))",33827ec9a3dd99d7c78b927638c3b7a9ca821229dc7f8256e32aa0f218a0df67,33827ec9a3dd99d7c78b927638c3b7a9ca821229dc7f8256e32aa0f218a0df67,b1s/typed_ast:fixed:0009,,fixed,frozen_nonadaptive,typed_ast_signed_path_rank_change,mixed,typed_ast:firstn_intraday_path__static_cross_sectional:signed_path__rank_change,typed_ast:firstn_intraday_path__static_cross_sectional:signed_path__rank_change:mixed,"['close', 'high', 'm1_first5_vwap_return_vs_open']",9207,,,development,firstn_intraday_path__static_cross_sectional,signed_path__rank_change,12,8,root_sample,"{'left_expression': 'CSRank(Mul($m1_first5_vwap_return_vs_open,Sign(Delta($high,30))))', 'right_expression': 'CSRank(Delta($close,8))', 'operator': 'Sub'}",allow,no blocked field/primitive combination detected,True,True,,0.09523165401661877,0.10808935032633038,51,0.8627450980392157,0.09462706872329019,0.013250439974317303,0.06926079166695687,0.8755186721991701,287,0.15457015204774313,0.027360135455768615,0.0762371953055698,True,0.07171213051822121,0.848436354953196,4,471,"{'signal_quality': 0.06926079166695687, 'cost_adjusted_quality': 0.0688743662868375, 'turnover': 0.15457015204774313, 'worst_time_block_quality': 0.07171213051822121, 'stability': 0.848436354953196, 'concentration': 0.027360135455768615, 'benchmark_increment': 0.04816411330759458, 'complexity': 12.0, 'behaviour_novelty': 1.0}",True,[],0.3563448160877479,1,0.06926079166695687,0.0688743662868375,0.15457015204774313,0.07171213051822121,0.848436354953196,0.027360135455768615,0.04816411330759458,12.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_typed_ast_0120,typed_ast,"CSRank(Add(CSRank(Add($m1_first30_range,PathShape($high,30))),CSRank(Add(MaskedZScore($ctx_hfq_turnover_ratio,60,0.6),Mul(Sign($vwap),0.1)))))","CSRank(Add(CSRank(Add($m1_first30_range,PathShape($high,30))),CSRank(Add(MaskedZScore($ctx_hfq_turnover_ratio,60,0.6),Mul(Sign($vwap),0.1)))))",de3c01175a6d784b80815373bc380f5ee1381c0cbcd9020dcd18d71723e96f5f,de3c01175a6d784b80815373bc380f5ee1381c0cbcd9020dcd18d71723e96f5f,b1s/typed_ast:fixed:0120,,fixed,frozen_nonadaptive,typed_ast_path_shape_interaction,mixed,typed_ast:firstn_intraday_path__static_cross_sectional:path_shape__interaction,typed_ast:firstn_intraday_path__static_cross_sectional:path_shape__interaction:mixed,"['ctx_hfq_turnover_ratio', 'high', 'm1_first30_range', 'vwap']",9207,,,development,firstn_intraday_path__static_cross_sectional,path_shape__interaction,14,119,root_sample,"{'left_expression': 'CSRank(Add($m1_first30_range,PathShape($high,30)))', 'right_expression': 'CSRank(Add(MaskedZScore($ctx_hfq_turnover_ratio,60,0.6),Mul(Sign($vwap),0.1)))', 'operator': 'Add'}",allow,no blocked field/primitive combination detected,True,True,,-0.08494943655342281,0.11679293743043798,51,0.29411764705882354,0.11990276465412654,0.016789745336507098,0.0520415356938689,0.865952051636699,1368,0.06539213334861736,0.022278603276687365,0.0672627344299605,True,0.04356414102016362,0.671161577383008,4,492,"{'signal_quality': 0.0520415356938689, 'cost_adjusted_quality': 0.051878055360497353, 'turnover': 0.06539213334861736, 'worst_time_block_quality': 0.04356414102016362, 'stability': 0.671161577383008, 'concentration': 0.022278603276687365, 'benchmark_increment': 0.039189652431985286, 'complexity': 14.0, 'behaviour_novelty': 1.0}",True,[],0.2758197207705155,1,0.0520415356938689,0.051878055360497353,0.06539213334861736,0.04356414102016362,0.671161577383008,0.022278603276687365,0.039189652431985286,14.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_typed_ast_0016,typed_ast,"CSRank(Add(CSRank(Mul(Transition($evt_uplimit_active,1,0),Neg(Delta($low,15)))),CSRank(Delta($vwap,8))))","CSRank(Add(CSRank(Mul(Transition($evt_uplimit_active,1,0),Neg(Delta($low,15)))),CSRank(Delta($vwap,8))))",6da64103fc58c250b482bd6ee94646b59fea8b770d1d0508b692cefe9080b3d4,6da64103fc58c250b482bd6ee94646b59fea8b770d1d0508b692cefe9080b3d4,b1s/typed_ast:fixed:0016,,fixed,frozen_nonadaptive,typed_ast_break_board_delta,mixed,typed_ast:event_conditioned__temporal_program:break_board__delta,typed_ast:event_conditioned__temporal_program:break_board__delta:mixed,"['evt_uplimit_active', 'low', 'vwap']",9207,,,development,event_conditioned__temporal_program,break_board__delta,13,15,root_sample,"{'left_expression': 'CSRank(Mul(Transition($evt_uplimit_active,1,0),Neg(Delta($low,15))))', 'right_expression': 'CSRank(Delta($vwap,8))', 'operator': 'Add'}",allow,no blocked field/primitive combination detected,True,True,,-0.07194848795783784,0.09608305652741239,55,0.23636363636363636,0.10489167709243039,0.014143590853851072,0.04422704988428974,0.9166378515444905,1450,0.13321378075650478,0.02191987737897292,0.06262329079263669,True,0.06011645870998953,0.8670920740036336,4,461,"{'signal_quality': 0.04422704988428974, 'cost_adjusted_quality': 0.04389401543239848, 'turnover': 0.13321378075650478, 'worst_time_block_quality': 0.06011645870998953, 'stability': 0.8670920740036336, 'concentration': 0.02191987737897292, 'benchmark_increment': 0.034550208794661474, 'complexity': 13.0, 'behaviour_novelty': 0.5}",True,[],0.2645471725796332,1,0.04422704988428974,0.04389401543239848,0.13321378075650478,0.06011645870998953,0.8670920740036336,0.02191987737897292,0.034550208794661474,13.0,0.5,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_cem_0004,cem,"CSRank(Add(CSRank(Add(PathShape($low,3),Mul(DrawdownPath($intraday_ret_from_open,3),1.17))),Mul(Sign($intraday_ret_from_open),0.030)))","CSRank(Add(CSRank(Add(PathShape($low,3),Mul(DrawdownPath($intraday_ret_from_open,3),1.17))),Mul(Sign($intraday_ret_from_open),0.030)))",a87c043dfc4c2b3e97a5b2cf78c9b3d4c0dabd5db2eb7d251cd99f7e19f6ba7b,a87c043dfc4c2b3e97a5b2cf78c9b3d4c0dabd5db2eb7d251cd99f7e19f6ba7b,b1s/cem:control:0004,,control,matched_nonadaptive_control,path,raw_1min,cem:path,cem:path:raw_1min,"['intraday_ret_from_open', 'low']",9208,,,development,cem,path,11,3,root_sample,{},allow,no blocked field/primitive combination detected,True,True,,-0.11854711953276167,0.12961405140507726,58,0.1206896551724138,0.09147759067403273,0.01201159611800906,0.09500439114146392,0.9644421392346704,2127,0.2487501499847696,0.019872181618340333,0.11148495499918466,True,0.07081120916541259,0.7498875555853939,4,41,"{'signal_quality': 0.09500439114146392, 'cost_adjusted_quality': 0.09438251576650199, 'turnover': 0.2487501499847696, 'worst_time_block_quality': 0.07081120916541259, 'stability': 0.7498875555853939, 'concentration': 0.019872181618340333, 'benchmark_increment': 0.08341187300120945, 'complexity': 11.0, 'behaviour_novelty': 0.08333333333333333}",True,[],0.3611962251613978,3,0.09500439114146392,0.09438251576650199,0.2487501499847696,0.07081120916541259,0.7498875555853939,0.019872181618340333,0.08341187300120945,11.0,0.08333333333333333,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
