candidate_file,row_number,candidate_id,expression_hash,fields,field_lanes,missing_schema_fields,blocked_or_future_fields,signal_nonnull_sum,effective_signal_used,decision,blockers
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,486,,7746f4f812b1cdd28f714933,amount|high|low|m1_first30_amount|open,direct_formula,,,181247,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,487,,7746f4f812b1cdd28f714933,amount|high|low|m1_first30_amount|open,direct_formula,,,181247,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,488,,7746f4f812b1cdd28f714933,amount|high|low|m1_first30_amount|open,direct_formula,,,181247,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,489,,bfd90e74d8ce91b04d915232,high|low|m1_first5_high|m1_first5_low|open,direct_formula,,,204416,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,490,,bfd90e74d8ce91b04d915232,high|low|m1_first5_high|m1_first5_low|open,direct_formula,,,204416,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,491,,bfd90e74d8ce91b04d915232,high|low|m1_first5_high|m1_first5_low|open,direct_formula,,,204416,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,492,,bfd90e74d8ce91b04d915232,high|low|m1_first5_high|m1_first5_low|open,direct_formula,,,204416,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,493,,c70cc97d5c573accb984ae6f,close|high|low|m1_first30_vol|volume,direct_formula,,,181247,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,494,,c70cc97d5c573accb984ae6f,close|high|low|m1_first30_vol|volume,direct_formula,,,181247,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,495,,c70cc97d5c573accb984ae6f,close|high|low|m1_first30_vol|volume,direct_formula,,,181247,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,496,,c70cc97d5c573accb984ae6f,close|high|low|m1_first30_vol|volume,direct_formula,,,181247,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,497,,4ffc50c4aeead3600a9416c2,amount|ctx_sent_up_num|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,174317,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,498,,4ffc50c4aeead3600a9416c2,amount|ctx_sent_up_num|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,174317,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,499,,4ffc50c4aeead3600a9416c2,amount|ctx_sent_up_num|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,174317,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,500,,4ffc50c4aeead3600a9416c2,amount|ctx_sent_up_num|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,174317,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,501,,ab958767fd8c80cf8276211e,amount|ctx_zls_ztjs|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,2591,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,502,,ab958767fd8c80cf8276211e,amount|ctx_zls_ztjs|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,2591,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,503,,ab958767fd8c80cf8276211e,amount|ctx_zls_ztjs|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,2591,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,504,,ab958767fd8c80cf8276211e,amount|ctx_zls_ztjs|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,2591,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,505,,50523e91d458632993a77777,amount|ctx_sent_lb_2_num|m1_first30_high|m1_first30_low|open,direct_formula|lagged_context,,,181328,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,506,,50523e91d458632993a77777,amount|ctx_sent_lb_2_num|m1_first30_high|m1_first30_low|open,direct_formula|lagged_context,,,181328,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,507,,50523e91d458632993a77777,amount|ctx_sent_lb_2_num|m1_first30_high|m1_first30_low|open,direct_formula|lagged_context,,,181328,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,508,,50523e91d458632993a77777,amount|ctx_sent_lb_2_num|m1_first30_high|m1_first30_low|open,direct_formula|lagged_context,,,181328,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,509,,5e448d103250fbb2b9c2d575,close|high|low|m1_first5_vol|volume,direct_formula,,,204416,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,510,,5e448d103250fbb2b9c2d575,close|high|low|m1_first5_vol|volume,direct_formula,,,204416,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,511,,5e448d103250fbb2b9c2d575,close|high|low|m1_first5_vol|volume,direct_formula,,,204416,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,512,,5e448d103250fbb2b9c2d575,close|high|low|m1_first5_vol|volume,direct_formula,,,204416,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,513,,0645340d6b6f53eee49a8ced,high|low|m1_first15_high|m1_first15_low|open,direct_formula,,,194135,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,514,,0645340d6b6f53eee49a8ced,high|low|m1_first15_high|m1_first15_low|open,direct_formula,,,194135,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,515,,0645340d6b6f53eee49a8ced,high|low|m1_first15_high|m1_first15_low|open,direct_formula,,,194135,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,516,,0645340d6b6f53eee49a8ced,high|low|m1_first15_high|m1_first15_low|open,direct_formula,,,194135,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,517,,864e8b8ea3a52d514a92d871,amount|ctx_sent_downlimit_num|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,174317,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,518,,864e8b8ea3a52d514a92d871,amount|ctx_sent_downlimit_num|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,174317,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,519,,864e8b8ea3a52d514a92d871,amount|ctx_sent_downlimit_num|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,174317,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,520,,864e8b8ea3a52d514a92d871,amount|ctx_sent_downlimit_num|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,174317,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,521,,16eed36eb382c24a285f9f88,high|low|m1_first30_high|m1_first30_low|open,direct_formula,,,181244,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,522,,16eed36eb382c24a285f9f88,high|low|m1_first30_high|m1_first30_low|open,direct_formula,,,181244,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,523,,16eed36eb382c24a285f9f88,high|low|m1_first30_high|m1_first30_low|open,direct_formula,,,181244,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,524,,16eed36eb382c24a285f9f88,high|low|m1_first30_high|m1_first30_low|open,direct_formula,,,181244,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,525,,06d99f1e45bba8dd0b4a0460,amount|ctx_sent_downlimit_num|m1_first30_high|m1_first30_low|open,direct_formula|lagged_context,,,163031,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,526,,06d99f1e45bba8dd0b4a0460,amount|ctx_sent_downlimit_num|m1_first30_high|m1_first30_low|open,direct_formula|lagged_context,,,163031,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,527,,06d99f1e45bba8dd0b4a0460,amount|ctx_sent_downlimit_num|m1_first30_high|m1_first30_low|open,direct_formula|lagged_context,,,163031,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,528,,06d99f1e45bba8dd0b4a0460,amount|ctx_sent_downlimit_num|m1_first30_high|m1_first30_low|open,direct_formula|lagged_context,,,163031,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,529,,ea445dfecff76c51edbfcdfe,amount|high|low|m1_first15_amount|open,direct_formula,,,194135,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,530,,ea445dfecff76c51edbfcdfe,amount|high|low|m1_first15_amount|open,direct_formula,,,194135,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,531,,ea445dfecff76c51edbfcdfe,amount|high|low|m1_first15_amount|open,direct_formula,,,194135,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,532,,ea445dfecff76c51edbfcdfe,amount|high|low|m1_first15_amount|open,direct_formula,,,194135,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,533,,5cdd25d4e186f561dcc46678,amount|ctx_sent_downlimit_num|m1_first5_high|m1_first5_low|open,direct_formula|lagged_context,,,204500,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,534,,5cdd25d4e186f561dcc46678,amount|ctx_sent_downlimit_num|m1_first5_high|m1_first5_low|open,direct_formula|lagged_context,,,204500,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,535,,5cdd25d4e186f561dcc46678,amount|ctx_sent_downlimit_num|m1_first5_high|m1_first5_low|open,direct_formula|lagged_context,,,204500,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,536,,5cdd25d4e186f561dcc46678,amount|ctx_sent_downlimit_num|m1_first5_high|m1_first5_low|open,direct_formula|lagged_context,,,204500,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,537,,4b4153a1209ab64cf149a69a,high|low|m1_first5_high|m1_first5_low|open,direct_formula,,,204413,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,538,,4b4153a1209ab64cf149a69a,high|low|m1_first5_high|m1_first5_low|open,direct_formula,,,204413,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,539,,4b4153a1209ab64cf149a69a,high|low|m1_first5_high|m1_first5_low|open,direct_formula,,,204413,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,540,,4b4153a1209ab64cf149a69a,high|low|m1_first5_high|m1_first5_low|open,direct_formula,,,204413,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,541,,66a8f093dab01cf95d5046b2,amount|ctx_sent_lt5_num|m1_first30_high|m1_first30_low|open,direct_formula|lagged_context,,,163031,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,542,,66a8f093dab01cf95d5046b2,amount|ctx_sent_lt5_num|m1_first30_high|m1_first30_low|open,direct_formula|lagged_context,,,163031,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,543,,66a8f093dab01cf95d5046b2,amount|ctx_sent_lt5_num|m1_first30_high|m1_first30_low|open,direct_formula|lagged_context,,,163031,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,544,,66a8f093dab01cf95d5046b2,amount|ctx_sent_lt5_num|m1_first30_high|m1_first30_low|open,direct_formula|lagged_context,,,163031,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,545,,0f0f2865ba9f9b6c2d5284d2,close|high|low|m1_first30_vol|volume,direct_formula,,,181244,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,546,,0f0f2865ba9f9b6c2d5284d2,close|high|low|m1_first30_vol|volume,direct_formula,,,181244,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,547,,0f0f2865ba9f9b6c2d5284d2,close|high|low|m1_first30_vol|volume,direct_formula,,,181244,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,548,,0f0f2865ba9f9b6c2d5284d2,close|high|low|m1_first30_vol|volume,direct_formula,,,181244,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,549,,d2f38954a2a245c82159fd4e,amount|ctx_sent_zb_num|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,174317,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,550,,d2f38954a2a245c82159fd4e,amount|ctx_sent_zb_num|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,174317,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,551,,d2f38954a2a245c82159fd4e,amount|ctx_sent_zb_num|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,174317,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,552,,d2f38954a2a245c82159fd4e,amount|ctx_sent_zb_num|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,174317,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,553,,c5245e37275281464cc8ebea,amount|ctx_ths_hot_last_price|m1_first5_high|m1_first5_low|open,direct_formula|lagged_context,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,554,,c5245e37275281464cc8ebea,amount|ctx_ths_hot_last_price|m1_first5_high|m1_first5_low|open,direct_formula|lagged_context,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,555,,c5245e37275281464cc8ebea,amount|ctx_ths_hot_last_price|m1_first5_high|m1_first5_low|open,direct_formula|lagged_context,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,556,,c5245e37275281464cc8ebea,amount|ctx_ths_hot_last_price|m1_first5_high|m1_first5_low|open,direct_formula|lagged_context,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,557,,90d99e784de7dc9a7fb58426,amount|ctx_zls_ztjs|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,2591,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,558,,90d99e784de7dc9a7fb58426,amount|ctx_zls_ztjs|m1_first15_high|m1_first15_low|open,direct_formula|lagged_context,,,2591,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
