source_table,source_field,development_safe_non_null,development_safe_missing,scan_status
cash_flow_sheet_report_em,OILGAS_BIOLOGY_DEPR_YOY,127473,131764,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_INFLOW_BALANCE,216295,42942,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_INFLOW_BALANCE_YOY,2467,256770,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_INFLOW_OTHER,59112,200125,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_INFLOW_OTHER_YOY,1904,257333,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_NETCASH_BALANCE,216398,42839,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_NETCASH_BALANCENOTE,121868,137369,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_NETCASH_BALANCENOTE_YOY,7368,251869,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_NETCASH_BALANCE_YOY,715,258522,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_NETCASH_OTHER,20050,239187,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_NETCASH_OTHERNOTE,35343,223894,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_NETCASH_OTHERNOTE_YOY,3336,255901,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_NETCASH_OTHER_YOY,2,259235,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_OUTFLOW_BALANCE,216369,42868,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_OUTFLOW_BALANCE_YOY,2798,256439,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_OUTFLOW_OTHER,59516,199721,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_OUTFLOW_OTHER_YOY,2380,256857,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_PAYABLE_ADD,145195,114042,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_PAYABLE_ADD_YOY,130169,129068,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_RECE_REDUCE,145214,114023,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPERATE_RECE_REDUCE_YOY,130195,129042,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OPINION_TYPE,83574,175663,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,ORG_CODE,259237,0,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,ORG_TYPE,259237,0,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OSOPINION_TYPE,35,259202,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OTHER,52718,206519,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OTHERFINTOOL_ADD,445,258792,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OTHERFINTOOL_ADD_YOY,15,259222,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OTHERFINTOOL_REDUCE,314,258923,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OTHERFINTOOL_REDUCE_YOY,27,259210,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OTHER_ASSET_IMPAIRMENT,154,259083,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OTHER_ASSET_IMPAIRMENT_YOY,55,259182,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,OTHER_YOY,33437,225800,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_AGENT_TRADE,920,258317,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_AGENT_TRADE_YOY,410,258827,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_ALL_TAX,257586,1651,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_ALL_TAX_YOY,235774,23463,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_BOND_INTEREST,575,258662,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_BOND_INTEREST_YOY,487,258750,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_BUY_RESALE,337,258900,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_BUY_RESALE_YOY,121,259116,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_COMMISSION,443,258794,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_COMMISSION_YOY,253,258984,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_DEBT_CASH,209129,50108,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_DEBT_CASH_YOY,177682,81555,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_INTEREST,472,258765,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_INTEREST_COMMISSION,10943,248294,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_INTEREST_COMMISSION_YOY,6605,252632,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_INTEREST_YOY,270,258967,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_ORIGIC_COMPENSATE,3517,255720,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_ORIGIC_COMPENSATE_YOY,349,258888,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_OTHER_FINANCE,160396,98841,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_OTHER_FINANCE_YOY,115160,144077,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_OTHER_INVEST,87931,171306,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_OTHER_INVEST_YOY,50310,208927,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_OTHER_OPERATE,257605,1632,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_OTHER_OPERATE_YOY,235846,23391,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_POLICY_BONUS,3586,255651,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_POLICY_BONUS_YOY,273,258964,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_REINSURE,225,259012,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_REINSURE_YOY,185,259052,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_SELL_REPO,149,259088,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_SELL_REPO_YOY,72,259165,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_STAFF_CASH,257789,1448,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_STAFF_CASH_YOY,236046,23191,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_TRADE_FINASSET,73,259164,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PAY_TRADE_FINASSET_YOY,22,259215,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PBC_INTERBANK_ADD,4527,254710,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PBC_INTERBANK_ADD_YOY,925,258312,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PBC_INTERBANK_REDUCE,59,259178,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PBC_INTERBANK_REDUCE_YOY,12,259225,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PBC_IOFI_ADD,1597,257640,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PBC_IOFI_ADD_YOY,1132,258105,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PBC_IOFI_REDUCE,980,258257,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PBC_IOFI_REDUCE_YOY,496,258741,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PLEDGE_LOAN_ADD,4144,255093,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PLEDGE_LOAN_ADD_YOY,38,259199,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PREDICT_LIAB_ADD,316,258921,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PREDICT_LIAB_ADD_YOY,126,259111,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PREPAID_EXPENSE_REDUCE,17571,241666,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PREPAID_EXPENSE_REDUCE_YOY,12404,246833,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PROVISION_INVEST_IMPAIRMENT,19,259218,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PROVISION_INVEST_IMPAIRMENT_YOY,12,259225,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PROVISION_LOAN_IMPAIRMENT,61,259176,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PROVISION_LOAN_IMPAIRMENT_YOY,49,259188,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PROVISION_PREDICT_LIAB,144,259093,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PROVISION_PREDICT_LIAB_YOY,36,259201,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PURCHASE_SUBSIDIARY_OTHER,110,259127,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,PURCHASE_SUBSIDIARY_OTHER_YOY,67,259170,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RATE_CHANGE_EFFECT,169157,90080,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RATE_CHANGE_EFFECT_YOY,144972,114265,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_ADD_EQUITY,25,259212,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_ADD_EQUITY_YOY,4,259233,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_AGENT_TRADE,1345,257892,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_AGENT_TRADE_YOY,854,258383,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_AGENT_UNDERWRITE,235,259002,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_AGENT_UNDERWRITE_YOY,43,259194,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_BUY_RESALE,296,258941,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_BUY_RESALE_YOY,95,259142,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_COMMISSION,426,258811,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_COMMISSION_YOY,239,258998,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_DIVIDEND_PROFIT,208,259029,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_DIVIDEND_PROFIT_YOY,39,259198,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_INTEREST,400,258837,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_INTEREST_COMMISSION,12620,246617,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_INTEREST_COMMISSION_YOY,8177,251060,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_INTEREST_YOY,215,259022,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_INVEST_INCOME,154623,104614,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_INVEST_INCOME_YOY,117991,141246,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_LOAN_CASH,201046,58191,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_LOAN_CASH_YOY,168858,90379,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_ORIGIC_PREMIUM,3535,255702,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_ORIGIC_PREMIUM_YOY,463,258774,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_OTHER_FINANCE,101474,157763,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_OTHER_FINANCE_YOY,62485,196752,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_OTHER_INVEST,102840,156397,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_OTHER_INVEST_YOY,66036,193201,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_OTHER_OPERATE,256407,2830,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_OTHER_OPERATE_YOY,234194,25043,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_REINSURE_NET,3180,256057,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_REINSURE_NET_YOY,83,259154,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_SELL_REPO,151,259086,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_SELL_REPO_YOY,71,259166,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_TAX_REFUND,177294,81943,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_TAX_REFUND_YOY,144143,115094,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_TRADE_FINASSET,61,259176,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_TRADE_FINASSET_YOY,12,259225,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_WRITEOFF,91,259146,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,RECEIVE_WRITEOFF_YOY,3,259234,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,REDUCE_PLEDGE_TIMEDEPOSITS,603,258634,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,68,259169,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,REPORT_DATE,259237,0,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,REPORT_DATE_NAME,259237,0,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,REPORT_TYPE,259237,0,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,REPO_BUSINESS_ADD,5528,253709,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,REPO_BUSINESS_ADD_YOY,1536,257701,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,REPO_BUSINESS_REDUCE,817,258420,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,REPO_BUSINESS_REDUCE_YOY,221,259016,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,SALES_SERVICES,252472,6765,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,SALES_SERVICES_YOY,231175,28062,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,SECUCODE,259237,0,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,SECURITY_CODE,259237,0,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,SECURITY_NAME_ABBR,259237,0,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,SECURITY_TYPE_CODE,259237,0,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,SELL_REPO_ADD,821,258416,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,SELL_REPO_ADD_YOY,358,258879,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,SELL_REPO_REDUCE,657,258580,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,SELL_REPO_REDUCE_YOY,238,258999,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,SUBSIDIARY_ACCEPT_INVEST,50181,209056,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,SUBSIDIARY_ACCEPT_INVEST_YOY,24720,234517,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,SUBSIDIARY_PAY_DIVIDEND,47029,212208,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,SUBSIDIARY_PAY_DIVIDEND_YOY,29248,229989,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,SUBSIDIARY_REDUCE_CASH,20168,239069,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,SUBSIDIARY_REDUCE_CASH_YOY,6,259231,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TOTAL_FINANCE_INFLOW,229014,30223,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TOTAL_FINANCE_INFLOW_YOY,193894,65343,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TOTAL_FINANCE_OUTFLOW,249607,9630,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TOTAL_FINANCE_OUTFLOW_YOY,223305,35932,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TOTAL_INVEST_INFLOW,237502,21735,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TOTAL_INVEST_INFLOW_YOY,204193,55044,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TOTAL_INVEST_OUTFLOW,256993,2244,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TOTAL_INVEST_OUTFLOW_YOY,234665,24572,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TOTAL_OPERATE_INFLOW,257811,1426,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TOTAL_OPERATE_INFLOW_YOY,236079,23158,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TOTAL_OPERATE_OUTFLOW,257837,1400,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TOTAL_OPERATE_OUTFLOW_YOY,236117,23120,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TRADE_FINASSET_ADD,792,258445,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TRADE_FINASSET_ADD_YOY,404,258833,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TRADE_FINASSET_REDUCE,1057,258180,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TRADE_FINASSET_REDUCE_YOY,604,258633,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TRADE_FINLIAB_ADD,316,258921,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TRADE_FINLIAB_ADD_YOY,86,259151,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TRADE_FINLIAB_REDUCE,267,258970,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TRADE_FINLIAB_REDUCE_YOY,42,259195,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TRADE_SETTLE_ADD,426,258811,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TRADE_SETTLE_ADD_YOY,3,259234,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TRADE_SETTLE_REDUCE,428,258809,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TRADE_SETTLE_REDUCE_YOY,5,259232,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TRANSFER_INVEST_IMPAIRMENT,95,259142,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,TRANSFER_INVEST_IMPAIRMENT_YOY,5,259232,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,UNDERWRITE_SECURITY,428,258809,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,UNDERWRITE_SECURITY_YOY,1,259236,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,UNINVOLVE_INVESTFIN_OTHER,13641,245596,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,UNINVOLVE_INVESTFIN_OTHER_YOY,1130,258107,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,UPDATE_DATE,259237,0,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,USERIGHT_ASSET_AMORTIZE,26447,232790,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,USERIGHT_ASSET_AMORTIZE_YOY,16363,242874,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,WITHDRAW_INVEST,130854,128383,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,WITHDRAW_INVEST_YOY,90462,168775,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,WITHDRAW_WRITEOFF_LOAN,134,259103,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,WITHDRAW_WRITEOFF_LOAN_YOY,112,259125,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,ingest_time_utc,259237,0,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,source_code6,259237,0,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,source_dataset,259237,0,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,source_em,259237,0,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,source_family,259237,0,DEVELOPMENT_ONLY_COMPLETE
cash_flow_sheet_report_em,source_file,259237,0,DEVELOPMENT_ONLY_COMPLETE
zygc_em,ingest_time_utc,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
zygc_em,source_code6,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
zygc_em,source_dataset,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
zygc_em,source_em,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
zygc_em,source_family,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
zygc_em,source_file,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
zygc_em,主营利润,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
zygc_em,主营成本,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
zygc_em,主营收入,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
zygc_em,主营构成,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
zygc_em,分类类型,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
zygc_em,利润比例,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
zygc_em,成本比例,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
zygc_em,报告日期,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
zygc_em,收入比例,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
zygc_em,毛利率,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
zygc_em,股票代码,0,0,PIT_UNRESOLVED_VALUES_NOT_READ
main_stock_holder_sina,ingest_time_utc,2615891,0,DEVELOPMENT_ONLY_COMPLETE
main_stock_holder_sina,source_code6,2615891,0,DEVELOPMENT_ONLY_COMPLETE
main_stock_holder_sina,source_dataset,2615891,0,DEVELOPMENT_ONLY_COMPLETE
main_stock_holder_sina,source_em,2615891,0,DEVELOPMENT_ONLY_COMPLETE
main_stock_holder_sina,source_family,2615891,0,DEVELOPMENT_ONLY_COMPLETE
main_stock_holder_sina,source_file,2615891,0,DEVELOPMENT_ONLY_COMPLETE
main_stock_holder_sina,公告日期,2615891,0,DEVELOPMENT_ONLY_COMPLETE
main_stock_holder_sina,平均持股数,2286646,329245,DEVELOPMENT_ONLY_COMPLETE
main_stock_holder_sina,截至日期,2615891,0,DEVELOPMENT_ONLY_COMPLETE
main_stock_holder_sina,持股数量,2580469,35422,DEVELOPMENT_ONLY_COMPLETE
main_stock_holder_sina,持股比例,2580531,35360,DEVELOPMENT_ONLY_COMPLETE
main_stock_holder_sina,编号,2580596,35295,DEVELOPMENT_ONLY_COMPLETE
main_stock_holder_sina,股东名称,2580596,35295,DEVELOPMENT_ONLY_COMPLETE
main_stock_holder_sina,股东总数,2286686,329205,DEVELOPMENT_ONLY_COMPLETE
main_stock_holder_sina,股东说明,8512,2607379,DEVELOPMENT_ONLY_COMPLETE
main_stock_holder_sina,股本性质,2570409,45482,DEVELOPMENT_ONLY_COMPLETE
