field_token_id,field_uid,field_id,context,registry_present,route_compatible,representation_available,generator_exposed,generator_exposed_routes,materialization_status,information_status,information_qualified,core_pack_selected,blocker
cn.ft.73b42e86f140c1c7414ba365,source::cn_source::main_stock_holder_sina::平均持股数,main_stock_holder_sina.平均持股数,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_WITH_121_SEMANTIC_EQUIVALENT,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.73c8eec375bfd7e5cc242a81,source::cn_source::zygc_em::分类类型,zygc_em.分类类型,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,BLOCKED_PIT_CONTRACT_UNRESOLVED,NOT_EVALUATED,False,False,NO_INDEPENDENT_DISCLOSURE_OR_OBSERVABLE_TIME
cn.ft.73fc6224087f0745e6cccc68,capability::fund_pr_operate_income_yoy,fund_pr_operate_income_yoy,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.75117b91a99911631ae4798c,source::cn_source::cash_flow_sheet_report_em::LOAN_ADVANCE_ADD,cash_flow_sheet_report_em.LOAN_ADVANCE_ADD,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7562b754f42efcdb31b71f00,source::cn_source::cash_flow_sheet_report_em::OPERATE_NETCASH_BALANCENOTE_YOY,cash_flow_sheet_report_em.OPERATE_NETCASH_BALANCENOTE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7571bf9b8006f75463668678,source::cn_source::balance_sheet_report_em::TOTAL_EQUITY,balance_sheet_report_em.TOTAL_EQUITY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7578be689111fde8c3697f50,source::cn_source::cash_flow_sheet_report_em::DEFER_INCOME_AMORTIZE_YOY,cash_flow_sheet_report_em.DEFER_INCOME_AMORTIZE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.759e1ed29bc5b26a9296363b,source::cn_source::cash_flow_sheet_report_em::DISPOSAL_MORTGAGE_ASSET_YOY,cash_flow_sheet_report_em.DISPOSAL_MORTGAGE_ASSET_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.75a9908a6ce8544da99515d4,source::cn_source::balance_sheet_report_em::FIXED_ASSET_YOY,balance_sheet_report_em.FIXED_ASSET_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.75ad456db53572ee502e7538,capability::fund_pr_operate_income_persistence,fund_pr_operate_income_persistence,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.75b82d565c1585aa389936ba,capability::fund_pr_operate_cost_yoy,fund_pr_operate_cost_yoy,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.75d9f7d6be2ad73ea3603b95,source::cn_source::balance_sheet_report_em::DIVIDEND_PAYABLE,balance_sheet_report_em.DIVIDEND_PAYABLE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.75e6dae7e7c5e51b3d455655,source::cn_source::cash_flow_sheet_report_em::FINANCE_EXPENSE,cash_flow_sheet_report_em.FINANCE_EXPENSE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7602c2ff6945510dd903a1ac,source::cn_source::balance_sheet_report_em::POLICY_BONUS_PAYABLE,balance_sheet_report_em.POLICY_BONUS_PAYABLE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.762af034c1a0d2d9a4b0e832,capability::fund_ba_total_equity_acceleration_at_disclosure,fund_ba_total_equity_acceleration_at_disclosure,FUNDAMENTAL_DISCLOSURE,True,True,True,True,DISCLOSURE_EVENT,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.765c535202a75972967dfa55,source::cn_source::profit_sheet_report_em::ORG_TYPE,profit_sheet_report_em.ORG_TYPE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,SOURCE_METADATA_SIDECAR_ONLY,NOT_EVALUATED,False,False,METADATA_NOT_SEARCHABLE
cn.ft.773bbe41987d479dda6fd9b1,source::cn_source::cash_flow_sheet_report_em::ORG_CODE,cash_flow_sheet_report_em.ORG_CODE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,SOURCE_METADATA_SIDECAR_ONLY,NOT_EVALUATED,False,False,METADATA_NOT_SEARCHABLE
cn.ft.774d5eb249dac6535fafcc15,capability::fund_ca_construct_long_asset_source_yoy_at_disclosure,fund_ca_construct_long_asset_source_yoy_at_disclosure,FUNDAMENTAL_DISCLOSURE,True,True,True,True,DISCLOSURE_EVENT,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.776a828b6e09717c0003fd59,source::cn_source::profit_sheet_report_em::OTHER_BUSINESS_COST_YOY,profit_sheet_report_em.OTHER_BUSINESS_COST_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.778745212ca02bf4a8653b73,source::cn_source::profit_sheet_report_em::OTHER_BUSINESS_COST,profit_sheet_report_em.OTHER_BUSINESS_COST,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.778bfabcc163873b084d7198,capability::fund_ba_total_equity_persistence,fund_ba_total_equity_persistence,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.77e05b5d817764df30e0862b,source::cn_source::balance_sheet_report_em::CREDIT_EXCESS_RESERVE,balance_sheet_report_em.CREDIT_EXCESS_RESERVE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.77f48982382cf414f5e27c06,source::cn_source::cash_flow_sheet_report_em::UNDERWRITE_SECURITY_YOY,cash_flow_sheet_report_em.UNDERWRITE_SECURITY_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.77f9b92f7c55e560cff005d6,source::cn_source::cash_flow_sheet_report_em::RECEIVE_OTHER_FINANCE_YOY,cash_flow_sheet_report_em.RECEIVE_OTHER_FINANCE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.78175336dadb8d33b3de74c9,source::cn_source::cash_flow_sheet_report_em::INVEST_NETCASH_BALANCE,cash_flow_sheet_report_em.INVEST_NETCASH_BALANCE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7826115696517415fb883049,source::cn_source::cash_flow_sheet_report_em::BOND_INTEREST_EXPENSE,cash_flow_sheet_report_em.BOND_INTEREST_EXPENSE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7860dbca39cfa05cae061771,source::cn_source::balance_sheet_report_em::INVENTORY_YOY,balance_sheet_report_em.INVENTORY_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7867eb75c7298af7ebd4c6ac,capability::fund_ba_accounts_payable_persistence_at_disclosure,fund_ba_accounts_payable_persistence_at_disclosure,FUNDAMENTAL_DISCLOSURE,True,True,True,True,DISCLOSURE_EVENT,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.78e69dbee470a557de3d0d11,capability::fund_ca_netcash_invest_persistence,fund_ca_netcash_invest_persistence,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.78f21bcf94ec258b7b85d624,capability::fund_profit_gross_margin,fund_profit_gross_margin,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_CROSS_SECTIONAL_LEVEL,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.7964275e69dd29596e8406bf,source::cn_source::cash_flow_sheet_report_em::TOTAL_FINANCE_OUTFLOW,cash_flow_sheet_report_em.TOTAL_FINANCE_OUTFLOW,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.79994454f10b2e4c1a0780a0,capability::fund_ba_total_liabilities_persistence,fund_ba_total_liabilities_persistence,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.79c3e5aacde511d37a30facb,capability::fund_ca_netcash_invest_delta_at_disclosure,fund_ca_netcash_invest_delta_at_disclosure,FUNDAMENTAL_DISCLOSURE,True,True,True,True,DISCLOSURE_EVENT,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.79d0fad41942bc6a25983d8c,capability::fund_ba_total_current_liab_yoy,fund_ba_total_current_liab_yoy,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.7a029f8f246ffd9bac320198,source::cn_source::balance_sheet_report_em::PERPETUAL_BOND,balance_sheet_report_em.PERPETUAL_BOND,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7a274bb0205acbf3cb4fb7a3,capability::fund_ca_construct_long_asset_yoy_at_disclosure,fund_ca_construct_long_asset_yoy_at_disclosure,FUNDAMENTAL_DISCLOSURE,True,True,True,True,DISCLOSURE_EVENT,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.7a74cf0ede52c616f5ef0feb,source::cn_source::cash_flow_sheet_report_em::BOND_INTEREST_EXPENSE_YOY,cash_flow_sheet_report_em.BOND_INTEREST_EXPENSE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7a7a0f314dcce7af89497b9d,capability::ctx_sent_down_num,ctx_sent_down_num,FIRSTN_INTRADAY,True,True,True,True,MARKET_REGIME_CONDITION,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.7a951f5a87c859fabeddeb72,source::cn_source::cash_flow_sheet_report_em::PBC_IOFI_REDUCE,cash_flow_sheet_report_em.PBC_IOFI_REDUCE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7aa692f654b50118bd3a180e,source::cn_source::cash_flow_sheet_report_em::BUY_RESALE_REDUCE,cash_flow_sheet_report_em.BUY_RESALE_REDUCE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7aa97bd8e3e2fff3dfff6649,source::cn_source::cash_flow_sheet_report_em::OPERATE_INFLOW_OTHER,cash_flow_sheet_report_em.OPERATE_INFLOW_OTHER,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7ac8f66d7e0cf0e2c3206cc2,source::cn_source::balance_sheet_report_em::TRADE_FINASSET_NOTFVTPL,balance_sheet_report_em.TRADE_FINASSET_NOTFVTPL,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7b282a53f11e087390550959,capability::intraday_ret_from_open,intraday_ret_from_open,FIRSTN_INTRADAY,True,True,True,True,FIRSTN_PATH|INTRADAY_STATE_TRANSITION|MARKET_REGIME_CONDITION|MINUTE_STATIC,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.7b3ace7c96141ebc6fc76591,source::cn_source::balance_sheet_report_em::ADVANCE_RECEIVABLES,balance_sheet_report_em.ADVANCE_RECEIVABLES,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7b5077644da1f164f217b382,source::cn_source::balance_sheet_report_em::CUSTOMER_DEPOSIT,balance_sheet_report_em.CUSTOMER_DEPOSIT,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7b66d7f04ef39e7a45c18d7c,source::cn_source::cash_flow_sheet_report_em::ASSET_IMPAIRMENT,cash_flow_sheet_report_em.ASSET_IMPAIRMENT,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7b9bc2c1e8b9ca62d1fc44f5,source::cn_source::cash_flow_sheet_report_em::PAY_ORIGIC_COMPENSATE,cash_flow_sheet_report_em.PAY_ORIGIC_COMPENSATE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7ba899fd7f192c789a1ba73a,source::cn_source::cash_flow_sheet_report_em::RECEIVE_AGENT_UNDERWRITE,cash_flow_sheet_report_em.RECEIVE_AGENT_UNDERWRITE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7bc3800778a2263e18081dd8,source::cn_source::profit_sheet_report_em::AGENT_SECURITY_NI_YOY,profit_sheet_report_em.AGENT_SECURITY_NI_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7bc6a0e3e09a4dd1030b7c5a,capability::fund_ca_construct_long_asset_delta_at_disclosure,fund_ca_construct_long_asset_delta_at_disclosure,FUNDAMENTAL_DISCLOSURE,True,True,True,True,DISCLOSURE_EVENT,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.7c092274b381b45e916e74d8,capability::close,close,FIRSTN_INTRADAY,True,True,True,True,FIRSTN_PATH|INTRADAY_STATE_TRANSITION|MARKET_REGIME_CONDITION|MINUTE_STATIC,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.7c39fafbe4476ee8ababf87f,source::cn_source::profit_sheet_report_em::CREDIT_IMPAIRMENT_INCOME,profit_sheet_report_em.CREDIT_IMPAIRMENT_INCOME,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7c8797afbf65ff2f4e6e1195,source::cn_source::profit_sheet_report_em::INTEREST_EXPENSE_YOY,profit_sheet_report_em.INTEREST_EXPENSE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7cb9765d863981869c4257f5,source::cn_source::profit_sheet_report_em::NET_COMPENSATE_EXPENSE,profit_sheet_report_em.NET_COMPENSATE_EXPENSE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7cc3ca7e50213cce045222a6,source::cn_source::balance_sheet_report_em::DEFER_INCOME_1YEAR_YOY,balance_sheet_report_em.DEFER_INCOME_1YEAR_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7cd60a7990bd5e610ac04902,source::cn_source::cash_flow_sheet_report_em::CCE_ADD_BALANCENOTE_YOY,cash_flow_sheet_report_em.CCE_ADD_BALANCENOTE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7cefdd78090124004016e02f,source::cn_source::balance_sheet_report_em::RECEIVABLES_YOY,balance_sheet_report_em.RECEIVABLES_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7d2205ae1f9a81c15579713d,capability::fund_ba_accounts_rece_yoy,fund_ba_accounts_rece_yoy,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.7d2806b815f8f677936d3651,capability::fund_ca_netcash_invest_delta,fund_ca_netcash_invest_delta,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.7d611b136eb3f3ed61c08e79,source::cn_source::balance_sheet_report_em::CUSTOMER_DEPOSIT_YOY,balance_sheet_report_em.CUSTOMER_DEPOSIT_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7d675f33637a59284c2611d8,source::cn_source::profit_sheet_report_em::EXTRACT_INSURANCE_RESERVE,profit_sheet_report_em.EXTRACT_INSURANCE_RESERVE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7da2fb9962495d8e2d092bf9,source::cn_source::balance_sheet_report_em::ADVANCE_RECE_YOY,balance_sheet_report_em.ADVANCE_RECE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7df037e75b18e082acc59677,source::cn_source::balance_sheet_report_em::EQUITY_BALANCE,balance_sheet_report_em.EQUITY_BALANCE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7e1226d6fe23cfc38192156a,capability::fund_ba_total_liabilities_yoy_at_disclosure,fund_ba_total_liabilities_yoy_at_disclosure,FUNDAMENTAL_DISCLOSURE,True,True,True,True,DISCLOSURE_EVENT,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.7e54ea30303418f265a517bf,capability::fund_ca_netcash_invest_source_yoy,fund_ca_netcash_invest_source_yoy,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.7e92094f6af2d2840953be2d,source::cn_source::cash_flow_sheet_report_em::BORROW_REPO_ADD_YOY,cash_flow_sheet_report_em.BORROW_REPO_ADD_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7e96cf795130138da652b63e,capability::fund_ba_total_equity_slope,fund_ba_total_equity_slope,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.7f4effe15cbbd70aed074564,source::cn_source::balance_sheet_report_em::CURRENT_ASSET_BALANCE_YOY,balance_sheet_report_em.CURRENT_ASSET_BALANCE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.7f73fde9eddd05d14f012c9c,capability::fund_ba_total_assets_delta_at_disclosure,fund_ba_total_assets_delta_at_disclosure,FUNDAMENTAL_DISCLOSURE,True,True,True,True,DISCLOSURE_EVENT,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.7f91258042354215305188de,source::cn_source::profit_sheet_report_em::OTHER_COMPRE_INCOME_YOY,profit_sheet_report_em.OTHER_COMPRE_INCOME_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
