source_table,source_family,source_field,source_dtype,source_dtype_variants,entity_scope,semantic_roles,semantic_description,semantic_evidence,typed_route,allowed_change_transforms,observable_time_policy,pit_status,future_route_eligible,current_121_presence,current_121_field,current_generator_exposure,recommended_route,blocker,development_safe_non_null,development_safe_missing,source_field_id,source_identity_version,provider,source_release_version,value_kind,flow_or_stock,period_basis,consolidation_scope,sign_semantics,unit_certainty,semantic_certainty,company_type_applicability,coverage_ratio,source_reported_change,canonical_family,qualification_state,qualification_reason,allowed_routes,representation_ids,blocked_reason,raw_generator_exposure,historical_revision_replay_supported
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DISPOSAL_LONG_ASSET,double,"{""double"": 5146, ""int64"": 25}",STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-native financial statement cell; exact identifier retained without inferred relabeling,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.statement,delta|yoy|ttm|slope|persistence|acceleration,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.statement,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,195477,63760,cn.sf.81b274ef54a39a961b376ea748196d1e,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.7540474546,False,VALUATION_SIZE,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",,,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DISPOSAL_LONG_ASSET_YOY,double,"{""double"": 5171}",STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-reported YoY value in the safely observable current version,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.change.source_reported_yoy,source_reported_yoy,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.change.source_reported_yoy,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,154035,105202,cn.sf.118e5684aa1ae54b6d320cf53aedbee5,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.5941860151,False,GROWTH,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",,,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DISPOSAL_MORTGAGE_ASSET,double,"{""double"": 45}",STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-native financial statement cell; exact identifier retained without inferred relabeling,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.statement,delta|yoy|ttm|slope|persistence|acceleration,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.statement,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,234,259003,cn.sf.73670c70c68733f2f43e0df958a32015,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.0009026489,False,VALUATION_SIZE,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,,,coverage below 0.10 without asserted applicability,False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DISPOSAL_MORTGAGE_ASSET_YOY,double,"{""double"": 45}",STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-reported YoY value in the safely observable current version,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.change.source_reported_yoy,source_reported_yoy,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.change.source_reported_yoy,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,74,259163,cn.sf.23b0d3c3e0a3b3e0654aa763185b842b,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.0002854531,False,GROWTH,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,,,coverage below 0.10 without asserted applicability,False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DISPOSAL_SUBSIDIARY_JOINT,double,"{""double"": 45}",STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-native financial statement cell; exact identifier retained without inferred relabeling,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.statement,delta|yoy|ttm|slope|persistence|acceleration,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.statement,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,278,258959,cn.sf.11d2883180fec28e85394709ea371759,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.0010723778,False,OTHER_UNRESOLVED,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,,,coverage below 0.10 without asserted applicability,False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DISPOSAL_SUBSIDIARY_JOINT_YOY,double,"{""double"": 45}",STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-reported YoY value in the safely observable current version,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.change.source_reported_yoy,source_reported_yoy,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.change.source_reported_yoy,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,84,259153,cn.sf.75eb8f68ce5a2d1c22fd55998698257c,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.0003240278,False,GROWTH,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,,,coverage below 0.10 without asserted applicability,False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DISPOSAL_SUBSIDIARY_OTHER,double,"{""double"": 5126}",STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-native financial statement cell; exact identifier retained without inferred relabeling,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.statement,delta|yoy|ttm|slope|persistence|acceleration,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.statement,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,31506,227731,cn.sf.a2ae5de3de9a22b7b22deab2b4fedc80,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.1215335774,False,OTHER_UNRESOLVED,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",,,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DISPOSAL_SUBSIDIARY_OTHER_YOY,double,"{""double"": 5126}",STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-reported YoY value in the safely observable current version,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.change.source_reported_yoy,source_reported_yoy,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.change.source_reported_yoy,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,9175,250062,cn.sf.fb98468d31bbaa3c42f6b088835bd7d9,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.0353923244,False,GROWTH,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,,,coverage below 0.10 without asserted applicability,False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DISPOSAL_SUBSIDIARY_OUTFLOW,double,"{""double"": 5}",STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-native financial statement cell; exact identifier retained without inferred relabeling,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.statement,delta|yoy|ttm|slope|persistence|acceleration,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.statement,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,61,259176,cn.sf.d4ac2110e097e1f778235770b6155d7b,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.0002353059,False,OTHER_UNRESOLVED,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,,,coverage below 0.10 without asserted applicability,False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DISPOSAL_SUBSIDIARY_OUTFLOW_YOY,double,"{""double"": 5}",STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-reported YoY value in the safely observable current version,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.change.source_reported_yoy,source_reported_yoy,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.change.source_reported_yoy,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,10,259227,cn.sf.f57e429944a762a10485112bdd8c08d6,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.0000385747,False,GROWTH,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,,,coverage below 0.10 without asserted applicability,False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DISPOSAL_TFA_ADD,double,"{""double"": 5121}",STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-native financial statement cell; exact identifier retained without inferred relabeling,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.statement,delta|yoy|ttm|slope|persistence|acceleration,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.statement,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,3026,256211,cn.sf.fef9a3aea77b264394e0af75df66f5c1,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.0116727165,False,OTHER_UNRESOLVED,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,,,coverage below 0.10 without asserted applicability,False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DISPOSAL_TFA_ADD_YOY,double,"{""double"": 5121}",STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-reported YoY value in the safely observable current version,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.change.source_reported_yoy,source_reported_yoy,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.change.source_reported_yoy,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,510,258727,cn.sf.2ca1d5ec63ac6c275bf719772380d4a8,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.0019673118,False,GROWTH,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,,,coverage below 0.10 without asserted applicability,False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DISPOSAL_TFA_REDUCE,double,"{""double"": 49}",STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-native financial statement cell; exact identifier retained without inferred relabeling,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.statement,delta|yoy|ttm|slope|persistence|acceleration,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.statement,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,776,258461,cn.sf.34569783c74be847bf78c5f2cad3dfe6,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.0029933999,False,OTHER_UNRESOLVED,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,,,coverage below 0.10 without asserted applicability,False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DISPOSAL_TFA_REDUCE_YOY,double,"{""double"": 49}",STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-reported YoY value in the safely observable current version,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.change.source_reported_yoy,source_reported_yoy,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.change.source_reported_yoy,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,356,258881,cn.sf.20946ffbc654a7ff33464ae431802d50,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.0013732608,False,GROWTH,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,,,coverage below 0.10 without asserted applicability,False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DT_ASSET_REDUCE,double,"{""double"": 5171}",STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-native financial statement cell; exact identifier retained without inferred relabeling,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.statement,delta|yoy|ttm|slope|persistence|acceleration,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.statement,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,114394,144843,cn.sf.e188470328cc9219fbdc0a07c9025b15,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.4412718863,False,VALUATION_SIZE,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",,,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DT_ASSET_REDUCE_YOY,double,"{""double"": 5171}",STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-reported YoY value in the safely observable current version,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.change.source_reported_yoy,source_reported_yoy,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.change.source_reported_yoy,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,100615,158622,cn.sf.9de84b0fa920b25fd04d54f84cce8a8a,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.3881197514,False,GROWTH,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",,,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DT_LIAB_ADD,double,"{""double"": 5171}",STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-native financial statement cell; exact identifier retained without inferred relabeling,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.statement,delta|yoy|ttm|slope|persistence|acceleration,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.statement,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,64416,194821,cn.sf.a1149709a507eceab66d33e3022d278d,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.2484830483,False,LEVERAGE,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",,,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,DT_LIAB_ADD_YOY,double,"{""double"": 5171}",STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-reported YoY value in the safely observable current version,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.change.source_reported_yoy,source_reported_yoy,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.change.source_reported_yoy,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,48746,210491,cn.sf.5509b2a3ba8fc478f31960510600f4b4,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.1880364300,False,GROWTH,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",,,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,END_CASH,double,"{""double"": 5171}",STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-native financial statement cell; exact identifier retained without inferred relabeling,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.statement,delta|yoy|ttm|slope|persistence|acceleration,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.statement,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,142896,116341,cn.sf.fbda0d77030d6913f4c2f146833b7745,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.5512176117,False,CASH_FLOW_QUALITY,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",,,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,END_CASH_EQUIVALENTS,double,"{""double"": 5171}",STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-native financial statement cell; exact identifier retained without inferred relabeling,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.statement,delta|yoy|ttm|slope|persistence|acceleration,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.statement,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,7673,251564,cn.sf.aa0366f361ff9261aab500f74241a177,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.0295983984,False,CASH_FLOW_QUALITY,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,,,coverage below 0.10 without asserted applicability,False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,END_CASH_EQUIVALENTS_YOY,double,"{""double"": 5171}",STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-reported YoY value in the safely observable current version,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.change.source_reported_yoy,source_reported_yoy,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.change.source_reported_yoy,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,2505,256732,cn.sf.58c5585c976b8daf3e281cf3b13816a7,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.0096629725,False,GROWTH,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,,,coverage below 0.10 without asserted applicability,False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,END_CASH_YOY,double,"{""double"": 5171}",STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-reported YoY value in the safely observable current version,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.change.source_reported_yoy,source_reported_yoy,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.change.source_reported_yoy,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,127387,131850,cn.sf.d8030eda31a01de1201332db5526b4b9,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.4913920467,False,GROWTH,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",,,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,False
cash_flow_sheet_report_em,fundamental_cashflow_sheet,END_CCE,double,"{""double"": 5133, ""int64"": 38}",STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,source-native financial statement cell; exact identifier retained without inferred relabeling,SOURCE_SCHEMA_AND_NATIVE_IDENTIFIER,fundamental.statement,delta|yoy|ttm|slope|persistence|acceleration,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,True,ABSENT,,False,fundamental.statement,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,235476,23761,cn.sf.2360500c2fb9574850e91e11a0ce7fe4,cn_source_field_identity_v2,AKSHARE_EASTMONEY,cn_fundamental_akshare_fullA_partitioned_pit_v1_20260603,unknown,unknown,unknown,unknown,unknown,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,SOURCE_SEMANTICS_NOT_ASSERTED,NONE,0.9083425591,False,OTHER_UNRESOLVED,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",,,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,False
