source_memory_path,memory_artifact_schema,memory_generated_at,candidate_id,search_memory_key,expression_key,skeleton_key,expression_hash,skeleton_hash,field_set_hash,source_label,source_lane,frontier_lane,phase3_budget_bucket,field_family,field_name,expression,typed_gate_decision,typed_gate_reason,blocked_fields,blocked_primitives,required_rewrite,registry_version,entry_lineage,materialization_stage,candidate_role,memory_block_policy,positive_attribution_allowed,duplicate_block_key_preserved
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00055,53d6e1a647574b7681b36066,53d6e1a647574b7681b36066,skeleton-dcb6c1f9b7e3e2b3,53d6e1a647574b7681b36066,,3c814b87935b2e9041386068,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($ctx_mkt_updown_sjdt)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_operate_profit_margin|ctx_mkt_updown_sjdt,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00056,ca1bb53c0c940c538880b563,ca1bb53c0c940c538880b563,skeleton-dcb6c1f9b7e3e2b3,ca1bb53c0c940c538880b563,,6d89d67b6710430d87945563,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($ctx_mkt_updown_sjzt)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_operate_profit_margin|ctx_mkt_updown_sjzt,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00057,d5da9c99a6378f6a13b1cbf3,d5da9c99a6378f6a13b1cbf3,skeleton-dcb6c1f9b7e3e2b3,d5da9c99a6378f6a13b1cbf3,,a3291522ef766bf7b9615c9b,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($ctx_mkt_updown_stdt)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_operate_profit_margin|ctx_mkt_updown_stdt,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00058,e035023a2f547328db9de3c6,e035023a2f547328db9de3c6,skeleton-dcb6c1f9b7e3e2b3,e035023a2f547328db9de3c6,,2b142f80a5cc8ca885b4bd4f,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($ctx_mkt_updown_stzt)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_operate_profit_margin|ctx_mkt_updown_stzt,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00059,619d9aceae9a078dc6de0ca0,619d9aceae9a078dc6de0ca0,skeleton-dcb6c1f9b7e3e2b3,619d9aceae9a078dc6de0ca0,,6a77c4bedfebc80cde46cf39,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($ctx_mkt_updown_szjs)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_operate_profit_margin|ctx_mkt_updown_szjs,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00060,ac300aab2f57880c2769b47a,ac300aab2f57880c2769b47a,skeleton-dcb6c1f9b7e3e2b3,ac300aab2f57880c2769b47a,,8aba7f7295f9dda6589080a5,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($ctx_mkt_updown_xdjs)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_operate_profit_margin|ctx_mkt_updown_xdjs,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00061,186ceaa2b238a6aa91ed0e7e,186ceaa2b238a6aa91ed0e7e,skeleton-dcb6c1f9b7e3e2b3,186ceaa2b238a6aa91ed0e7e,,02ed7ff2fd9847eb42dcf00d,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($ctx_mkt_updown_zt)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_operate_profit_margin|ctx_mkt_updown_zt,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00111,2f0c7391cc18e2e515c6232c,2f0c7391cc18e2e515c6232c,skeleton-dcb6c1f9b7e3e2b3,2f0c7391cc18e2e515c6232c,,be1ce440c5029717327e953b,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_netprofit_margin),ZScore($ctx_mkt_updown_dt)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_netprofit_margin|ctx_mkt_updown_dt,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00112,76d9a35d6ad2161c93c74c2a,76d9a35d6ad2161c93c74c2a,skeleton-dcb6c1f9b7e3e2b3,76d9a35d6ad2161c93c74c2a,,9fc5f462cb756db2568864b1,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_netprofit_margin),ZScore($ctx_mkt_updown_q_zrcs)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_netprofit_margin|ctx_mkt_updown_q_zrcs,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00113,ca74ace3ba916a9114f4b222,ca74ace3ba916a9114f4b222,skeleton-dcb6c1f9b7e3e2b3,ca74ace3ba916a9114f4b222,,ad219bcfc32a6bd80b3c53c8,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_netprofit_margin),ZScore($ctx_mkt_updown_q_zrtj)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_netprofit_margin|ctx_mkt_updown_q_zrtj,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00114,363ff48f785373c8a8a7ed62,363ff48f785373c8a8a7ed62,skeleton-dcb6c1f9b7e3e2b3,363ff48f785373c8a8a7ed62,,e356eceb55aae359f4ae1292,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_netprofit_margin),ZScore($ctx_mkt_updown_s_zrcs)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_netprofit_margin|ctx_mkt_updown_s_zrcs,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00115,9ccf3591a75f723aa946222d,9ccf3591a75f723aa946222d,skeleton-dcb6c1f9b7e3e2b3,9ccf3591a75f723aa946222d,,f25a611a85ea965b9a3cc88b,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_netprofit_margin),ZScore($ctx_mkt_updown_s_zrtj)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_netprofit_margin|ctx_mkt_updown_s_zrtj,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00116,eba21f193a40fc43258f32f3,eba21f193a40fc43258f32f3,skeleton-dcb6c1f9b7e3e2b3,eba21f193a40fc43258f32f3,,6f32394e7cac4e3868cc54ed,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_netprofit_margin),ZScore($ctx_mkt_updown_sjdt)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_netprofit_margin|ctx_mkt_updown_sjdt,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00117,31236e161dc3007c2d43ca78,31236e161dc3007c2d43ca78,skeleton-dcb6c1f9b7e3e2b3,31236e161dc3007c2d43ca78,,fbc68be365bed4bb20c39870,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_netprofit_margin),ZScore($ctx_mkt_updown_sjzt)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_netprofit_margin|ctx_mkt_updown_sjzt,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00118,1b49d48f733ede9e408fcc79,1b49d48f733ede9e408fcc79,skeleton-dcb6c1f9b7e3e2b3,1b49d48f733ede9e408fcc79,,7f9bd0eb1cf3bdb19efd5915,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_netprofit_margin),ZScore($ctx_mkt_updown_stdt)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_netprofit_margin|ctx_mkt_updown_stdt,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00119,93435aedee46fba62619fa6f,93435aedee46fba62619fa6f,skeleton-dcb6c1f9b7e3e2b3,93435aedee46fba62619fa6f,,832e65288e991d430c577a08,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_netprofit_margin),ZScore($ctx_mkt_updown_stzt)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_netprofit_margin|ctx_mkt_updown_stzt,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00120,e07bf0e5373203b9fdc17563,e07bf0e5373203b9fdc17563,skeleton-dcb6c1f9b7e3e2b3,e07bf0e5373203b9fdc17563,,4d0d341e11fe91cab5480f67,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_netprofit_margin),ZScore($ctx_mkt_updown_szjs)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_netprofit_margin|ctx_mkt_updown_szjs,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00121,cbc260f802096a5bf30d32eb,cbc260f802096a5bf30d32eb,skeleton-dcb6c1f9b7e3e2b3,cbc260f802096a5bf30d32eb,,2400d0188559c3cb9abc2698,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_netprofit_margin),ZScore($ctx_mkt_updown_xdjs)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_netprofit_margin|ctx_mkt_updown_xdjs,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00122,821d74eb289a13dcad166f13,821d74eb289a13dcad166f13,skeleton-dcb6c1f9b7e3e2b3,821d74eb289a13dcad166f13,,a24fcc3cf5572555929d0fbf,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_netprofit_margin),ZScore($ctx_mkt_updown_zt)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_netprofit_margin|ctx_mkt_updown_zt,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00233,1b83c6a5be3f51979cb64790,1b83c6a5be3f51979cb64790,skeleton-dcb6c1f9b7e3e2b3,1b83c6a5be3f51979cb64790,,91b567cc2ea57fed437989c6,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_research_to_income),ZScore($ctx_mkt_updown_dt)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_research_to_income|ctx_mkt_updown_dt,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00234,3573da0d249b966b378c5561,3573da0d249b966b378c5561,skeleton-dcb6c1f9b7e3e2b3,3573da0d249b966b378c5561,,3c6ceb90d95db40989fb4bb0,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_research_to_income),ZScore($ctx_mkt_updown_q_zrcs)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_research_to_income|ctx_mkt_updown_q_zrcs,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00235,11eea96cb6393a095ad05119,11eea96cb6393a095ad05119,skeleton-dcb6c1f9b7e3e2b3,11eea96cb6393a095ad05119,,2a8c4dc2cced02a92639c249,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_research_to_income),ZScore($ctx_mkt_updown_q_zrtj)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_research_to_income|ctx_mkt_updown_q_zrtj,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00236,3e868a29d7d17e90d1d7e497,3e868a29d7d17e90d1d7e497,skeleton-dcb6c1f9b7e3e2b3,3e868a29d7d17e90d1d7e497,,7780b33fc7567c81f868c33c,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_research_to_income),ZScore($ctx_mkt_updown_s_zrcs)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_research_to_income|ctx_mkt_updown_s_zrcs,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00237,992211d890627901b86c63a0,992211d890627901b86c63a0,skeleton-dcb6c1f9b7e3e2b3,992211d890627901b86c63a0,,6e51b57cf99eb87808948450,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_research_to_income),ZScore($ctx_mkt_updown_s_zrtj)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_research_to_income|ctx_mkt_updown_s_zrtj,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00238,daf5380a2ad044b013355065,daf5380a2ad044b013355065,skeleton-dcb6c1f9b7e3e2b3,daf5380a2ad044b013355065,,cc9ede149ad93e2172933903,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_research_to_income),ZScore($ctx_mkt_updown_sjdt)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_research_to_income|ctx_mkt_updown_sjdt,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00239,c893ef12a9cdca138f7c9342,c893ef12a9cdca138f7c9342,skeleton-dcb6c1f9b7e3e2b3,c893ef12a9cdca138f7c9342,,43542de071b1a4dce270ab9c,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_research_to_income),ZScore($ctx_mkt_updown_sjzt)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_research_to_income|ctx_mkt_updown_sjzt,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00240,ac8e962c31c1864fd8c79297,ac8e962c31c1864fd8c79297,skeleton-dcb6c1f9b7e3e2b3,ac8e962c31c1864fd8c79297,,85de888f0109073b6369bb43,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_research_to_income),ZScore($ctx_mkt_updown_stdt)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_research_to_income|ctx_mkt_updown_stdt,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00241,7dfc28fba4ca9ff664492c79,7dfc28fba4ca9ff664492c79,skeleton-dcb6c1f9b7e3e2b3,7dfc28fba4ca9ff664492c79,,11344da564f7c71c1d212fd6,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_research_to_income),ZScore($ctx_mkt_updown_stzt)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_research_to_income|ctx_mkt_updown_stzt,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
runtime\search_memory\phase3an_20260609_after_remainder384b2\phase3aj_search_memory_ledger.json,phase3aj_search_memory_ledger_v1,2026-06-09T10:59:30.940319+00:00,cn_integrated_v2_quality_x_market_breadth_00242,5b661501abb009124d08672f,5b661501abb009124d08672f,skeleton-dcb6c1f9b7e3e2b3,5b661501abb009124d08672f,,d73c8bee4972e4883a1945cc,phase3an_remainder384b2_q2_20260609,cn_integrated_feature_layer,,research_factor_feature_layer,,,"CSRank(Mul(ZScore($ctx_fund_ps_research_to_income),ZScore($ctx_mkt_updown_szjs)))",require_typed_rewrite,coverage-sensitive field requires coverage-aware primitive guard,ctx_fund_ps_research_to_income|ctx_mkt_updown_szjs,ZScore,ValidRatioGate|MaskedCorr|MaskedZScore|SafeCSResidual,phase3ce1_typed_primitive_gate_v1_20260618,search_memory_inheritance,memory_load,blocked_memory_key,preserve_key_for_duplicate_block,false,true
