backend,route_id,pair_id,primary_candidate_id,control_candidate_id,pair_evaluation_status,pair_evaluation_blockers,primary_train_reward,control_train_reward,matched_train_increment,primary_train_rank_ic,control_train_rank_ic,matched_rank_ic_increment,primary_turnover,control_turnover,matched_turnover_increment,pair_support_count,pair_support_overlap,clock_namespace,support_unit,primary_expression,control_expression,primary_receipt_hash,control_receipt_hash,pair_receipt_hash
active_bar,FIRSTN_PATH,cn.pair.6f4aedd9bcb2685c71688019faf4bb2d,cn.comp.098385f7c56787703b6a,cn.comp.098385f7c56787703b6a.control,PAIR_EVALUATED,,-0.26205241,-0.29616269,0.03411027999999999,0.07179532,-0.02306796,0.09486328,0.80736042,0.00111161,0.8062488099999999,439018368,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first5_amount),ZScore(Delta($ret_1m,5))))","CSRank(Add(ZScore($m1_first5_amount),Mul(0,Delta($ret_1m,5))))",8acd632d75936965181839811ba90a8875177d13b3868cbb563a5cc0e0cf123e,709de24bf5120fccf4398d0bd9bac53c1df589aa6083d7ff4f2b45a998c1d832,89b22919aaaff68ae84c9f15cfd261202a8ffd111a7e4016beb1f23f32df9a44
active_bar,FIRSTN_PATH,cn.pair.6fede481e0dc0b9894c826df5d0c2060,cn.comp.037718422356bbe1799c,cn.comp.037718422356bbe1799c.control,PAIR_EVALUATED,,-0.26030265,-0.33758418,0.07728152999999999,-0.00431093,-0.03070871,0.02639778,0.11461737,0.00234619,0.11227118,420509101,1.0,active_bar,stock-session after firstN maturity,"CSRank(Sub(ZScore($m1_first15_range),ZScore(Delta($open,10))))","CSRank(Add(ZScore($m1_first15_range),Mul(0,Delta($open,10))))",175f3abf64e905ead2fd6cc6a96e8846b5c64b28280242b30e91b0af5e78b828,f35ea1d17392ace193d0c2d9385045bd2b2c803068078793ccfc21c9672185a5,92ff9494d3f8374e48a8ee78d5e1c87970e991448b4538041466bb06e2240f16
active_bar,FIRSTN_PATH,cn.pair.7cd268fe1eb811b77d6019e3c4fcc9a4,cn.comp.00b3869c5a4723587d0f,cn.comp.00b3869c5a4723587d0f.control,PAIR_EVALUATED,,0.01239302,-0.27064647,0.28303948999999995,0.03685539,-0.01283703,0.04969242,0.17324203,0.04174798,0.13149405,397690995,1.0,active_bar,stock-session after firstN maturity,"CSRank(Sub(ZScore($m1_first15_last_close),ZScore(Delta($vwap,10))))","CSRank(Add(ZScore($m1_first15_last_close),Mul(0,Delta($vwap,10))))",f93be7f20ac5c557f2fea2385d387bc8f9fab8c3538ab23f299a60f88aeb6812,6ada0386bd6818e0709ed9b6e738cb94f47b5410b8a753ca581e413948eb0dc0,04fbd7a189c85edbc167e4441931607669ebca1434a56142b61bb6ef8b837ae2
active_bar,FIRSTN_PATH,cn.pair.7f09c63b81be5b371981a2cc6ea0c369,cn.comp.0a7995c66440e26ab02c,cn.comp.0a7995c66440e26ab02c.control,PAIR_EVALUATED,,-0.56776997,-0.23548477,-0.33228519999999995,0.03013104,-0.01361853,0.04374957,0.79866368,0.00102179,0.79764189,420509101,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first15_vol),ZScore(Acceleration($ret_1m,5))))","CSRank(Add(ZScore($m1_first15_vol),Mul(0,Delta($ret_1m,5))))",459e4d9f212f075fa4daa811df4f5e32753b714a1633138cacfa63ccd1ee6757,7b26f19deb1a98ed63e2b2725a859c84f05701f63c8679fde72113d7a1fb03e0,0aeca1022f94532f629d07c507735df6750fe2b69091298f77e3f56d24afb82e
active_bar,FIRSTN_PATH,cn.pair.7f723e79139afd42c4545568feacff61,cn.comp.0042fc4b959e8c43ceff,cn.comp.0042fc4b959e8c43ceff.control,PAIR_EVALUATED,,-0.16843572,-0.14328244,-0.02515328,-0.00478095,-0.00473713,-4.381999999999997e-05,0.01335864,0.00358576,0.00977288,392429596,1.0,active_bar,stock-session after firstN maturity,"Mul(ZScore($m1_first30_vwap_return_vs_open),Persistence(Positive($amount),3))","CSRank(Add(ZScore($m1_first30_vwap_return_vs_open),Mul(0,Delta($amount,3))))",8fde1928a4efdc65f036ca93f26ba8368b118f64d4bd891bc7605ebe43c78060,d5f54ec31e5481b1beb7294cceb2cc1f1015a50877515573e2b8f2969f47487f,fa631f25013ff22e40abece9f9d6689aa7f9d2e946bc78e81ddef953d1b1e048
active_bar,FIRSTN_PATH,cn.pair.7f9242c622810dfbff52e79d68470d6f,cn.comp.0c4d53fb64df660b02e9,cn.comp.0c4d53fb64df660b02e9.control,PAIR_EVALUATED,,0.04385863,-0.24888001,0.29273864,0.04427916,-0.01259546,0.05687462,0.27102614,0.03957453,0.23145161000000003,416205817,1.0,active_bar,stock-session after firstN maturity,"CSRank(Sub(ZScore($m1_first5_last_close),ZScore(Delta($vwap,3))))","CSRank(Add(ZScore($m1_first5_last_close),Mul(0,Delta($vwap,3))))",72e804b2fd0f0e4f1e648c0f03a4acfacbca944b559951d394360b3b4a4897d8,12f08b890d6ca66138d955e0fce3867af5ce7382a3f8f6df5e46aef93251c0c9,65e42e020eb73a320f5f0565824076efd40e126cd0c836441189daab077d146c
active_bar,FIRSTN_PATH,cn.pair.7fcb1777a2c209d1ef8cd2713f1b165d,cn.comp.033afde2f27a2f50c758,cn.comp.033afde2f27a2f50c758.control,PAIR_EVALUATED,,-0.02307934,-0.29566307,0.27258372999999997,0.01617477,-0.02306518,0.03923995,0.0210931,0.00110889,0.01998421,438962261,1.0,active_bar,stock-session after firstN maturity,"Mul(ZScore($m1_first5_amount),Persistence(Positive($ret_1m),10))","CSRank(Add(ZScore($m1_first5_amount),Mul(0,Delta($ret_1m,10))))",beeabf92cee217c671b5203790d790ec615e7cff8535c9e87f505079f4fdc3d1,082378e61b912eec0c4df94fe7421a533a7a7f0ae528902c754a0225ea30aac2,00346e93e17c60e6a2997767a5cdc01e260697b6a491a999cd3f633fb71caaf1
active_bar,FIRSTN_PATH,cn.pair.80c9fbd1b77c8c2c1e8533f22a8bbfd0,cn.comp.0c4a2e762ad34aed80fe,cn.comp.0c4a2e762ad34aed80fe.control,PAIR_EVALUATED,,-0.167657,-0.07853393,-0.08912307,-0.00266863,-0.00236472,-0.0003039100000000001,0.03864492,0.00323654,0.035408379999999996,439002813,1.0,active_bar,stock-session after firstN maturity,"CSResidual(ZScore($m1_first5_last_return_vs_open),ZScore(Delta($pct_chg,10)))","CSRank(Add(ZScore($m1_first5_last_return_vs_open),Mul(0,Delta($pct_chg,10))))",2a5ee504336cfc886620d9ed54da1f111189380201a23953bfa1e39ac55c56ee,c383aa103322e6dea0a7b12710f91afd15179770e43165700e64e93af3ed63f7,79f39a5e12e27344558d4ed6de4b0c070f0f8487f6eee2406024de09463c0f9d
active_bar,FIRSTN_PATH,cn.pair.87723338e05d061db029434adc6fd68a,cn.comp.050fd8c7832e0e712b54,cn.comp.050fd8c7832e0e712b54.control,PAIR_EVALUATED,,-0.16648478,-0.26733239,0.10084760999999998,0.03513913,-0.01381694,0.04895607,0.33499992,0.01316739,0.32183253,397759253,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first15_vol),ZScore(Delta($vwap,5))))","CSRank(Add(ZScore($m1_first15_vol),Mul(0,Delta($vwap,5))))",d5fb14eb4690eebd6c449038545335bd29f7e50b0d98e786810eb1e519888d7f,583f846b8635c7d8c390012ab45d7ffefd669a9b6c46bee52dd9b61165fc36e0,b6dbc9c3d1e31cc177908ab27f3eda45d149d27f935897f8ff6f01cf489580d0
active_bar,FIRSTN_PATH,cn.pair.882953bf398167c27636c010dc90ce11,cn.comp.062bc838b9e19d6f1d7e,cn.comp.062bc838b9e19d6f1d7e.control,PAIR_EVALUATION_BLOCKED,control_behavior_identity_equals_primary|control_signal_empty_or_constant|empty_pair_support|primary_signal_empty_or_constant,-2.3,-2.3,,,,,,,,0,0.0,active_bar,stock-session after firstN maturity,"CSRank(MultiScaleRelation($m1_first5_amount,$ret_1m,5,20))","CSRank(Add(ZScore($m1_first5_amount),Mul(0,Delta($ret_1m,10))))",3149f02997e428b7806469c1d910757bc154f7c4fde861218ba488aeb5b869f4,f0ce840953c8925b55026a303b08a25204f0cfcb01b43a14f95dd09c53a4585f,e94ae620fdc30240b4ff4f1a1a9d5294742ade52257aa82c4c71728427aa197d
active_bar,FIRSTN_PATH,cn.pair.884ff81a8b0e03d216f198e9a42d39ed,cn.comp.039b5e96b3671093ea20,cn.comp.039b5e96b3671093ea20.control,PAIR_EVALUATION_BLOCKED,control_behavior_identity_equals_primary|control_signal_empty_or_constant|empty_pair_support|primary_signal_empty_or_constant,-2.3,-2.3,,,,,,,,0,0.0,active_bar,stock-session after firstN maturity,"CSRank(MultiScaleRelation($m1_first5_high,$vwap,5,20))","CSRank(Add(ZScore($m1_first5_high),Mul(0,Delta($vwap,20))))",67e6148fd68ab9193cf6d042a78a53b72dae43edf74d0017a748fc675291c597,a260338d2b1b8cbbe207f275cbd4026155779273829df021cec02cdb414a7279,785f798a98974188c7fd1a215be7176f88ebbb2b7e038d75e79dc9421a7fc2bc
active_bar,FIRSTN_PATH,cn.pair.8e6e3fe0775b46b2fd16e2e7fc38f39c,cn.comp.0ac41e2b1c513922c4b5,cn.comp.0ac41e2b1c513922c4b5.control,PAIR_EVALUATED,,-0.09787659,-0.33850172,0.24062513000000002,0.01411827,-0.0240362,0.03815447,0.01692075,0.00103597,0.015884779999999998,420509101,1.0,active_bar,stock-session after firstN maturity,"Mul(ZScore($m1_first15_amount),Persistence(Positive($pct_chg),10))","CSRank(Add(ZScore($m1_first15_amount),Mul(0,Delta($pct_chg,10))))",090090c0efc99df771e46afefd032e7ac9e5f6b617a429dfae71e99ad417f107,e6773a5dff48ae9c269074fe9d0f807849d53822f2b92f84a2d309e91bbb3283,cbf69e486d221f2dd48a2c4fb6a878b0e55c8ec7189edb69f09e17423f73a06d
active_bar,FIRSTN_PATH,cn.pair.8e8ed66db3c3644f71114edcee5de7f9,cn.comp.07071858e0cf8f76b48d,cn.comp.07071858e0cf8f76b48d.control,PAIR_EVALUATED,,-0.38464412,-0.2136626,-0.17098151999999997,0.00726595,-0.0136637,0.02092965,0.3122659,8.726e-05,0.31217864,392722156,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first30_high),ZScore(Delta($open,10))))","CSRank(Add(ZScore($m1_first30_high),Mul(0,Delta($open,10))))",683886bff1bcf605bc0245f6c4e7bf5f3cef6fc8fe3fc94d8fe8be707774229e,32891256177899aa1f726df7ea2a2457c320c79250f23ff3845e6c5b93030bfb,46bb5d3b2611c0e7dd8fba614c14e4ab886587fafbf9d085701a454ed386b8a7
active_bar,FIRSTN_PATH,cn.pair.949e10a3201b6c61f12730a9cd9bd9eb,cn.comp.0461b5139884d5827681,cn.comp.0461b5139884d5827681.control,PAIR_EVALUATED,,-0.53351092,-0.28084338,-0.25266754,0.02066277,-0.01307474,0.03373751,0.66544696,0.00784549,0.65760147,357346592,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first30_vol),ZScore(Acceleration($vwap,3))))","CSRank(Add(ZScore($m1_first30_vol),Mul(0,Delta($vwap,3))))",3b8efbed37b364bf7412240e763ae8357925f77ebc4ea23c12d919c9e1789f25,979ab56d3a04ab780fbdecc2b1bd9dd44536722b923e52d22f80cc780be27d8c,fc47fc58cd03bd9c5d881db35e1afe5b8f1372b8ceeb8139a870a7b9e5e21eb2
active_bar,FIRSTN_PATH,cn.pair.99cc4ab641fddf189940c0cc9854a9b4,cn.comp.01a603a67ace991bf1f0,cn.comp.01a603a67ace991bf1f0.control,PAIR_EVALUATED,,-0.1159493,-0.07831967,-0.03762963000000001,-0.00237078,-0.00236436,-6.420000000000037e-06,0.0185112,0.00323635,0.01527485,439028578,1.0,active_bar,stock-session after firstN maturity,"CSResidual(ZScore($m1_first5_last_return_vs_open),ZScore(Delta($open,5)))","CSRank(Add(ZScore($m1_first5_last_return_vs_open),Mul(0,Delta($open,5))))",694f4addd6c4f77455d3195a2e7868f0b33cb5504ac9471542d17c25d19b1292,465dc4009490061318b6404529a162e5f48994d9c98590709d39bb40e01c7d19,88be1eba84ab77fee79957293bbda626e64d4cdae51a6ae396f830524f4e4108
active_bar,FIRSTN_PATH,cn.pair.a09ffe26149eaf234f71a3a4d9e3ac41,cn.comp.0a4dc86b9f17f975ea46,cn.comp.0a4dc86b9f17f975ea46.control,PAIR_EVALUATED,,-0.40715582,-0.20008468,-0.20707114000000001,0.00651545,-0.00403332,0.010548769999999999,0.30848513,0.03567267,0.27281246,370314476,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first30_last_return_vs_open),ZScore(Delta($vwap,5))))","CSRank(Add(ZScore($m1_first30_last_return_vs_open),Mul(0,Delta($vwap,5))))",5b009679c8518699b883c8918c6a6e55c4726698af4080b1c4b4d7db32a59a04,3bae5546253cdbdb80c8967d644310454a2600a4eed00d5654a2c4f4dd26cc78,6566ff818bfcbd17e4c336d548c12d7522b4a99e409af22f1ea601ab57e89775
active_bar,FIRSTN_PATH,cn.pair.a25bd1bcd65c51b2b965ffaf2393835d,cn.comp.0971393945b9d6d56a53,cn.comp.0971393945b9d6d56a53.control,PAIR_EVALUATED,,0.21027654,-0.34005634,0.55033288,0.03895577,-0.0240362,0.06299197000000001,0.167656,0.00103597,0.16662003,420509101,1.0,active_bar,stock-session after firstN maturity,"Mul(ZScore($m1_first15_amount),Persistence(Positive($ret_1m),3))","CSRank(Add(ZScore($m1_first15_amount),Mul(0,Delta($ret_1m,3))))",14dc227e241c33cf09d2a0c064b12f7e9d5f13ec3fda76e284e829403c2ef950,d154cbb329d07c6f93cc19901669bbe9dac59b9cb0966230f571886751fbb679,1aa70fbafd76e22f7b60c4cab0da64dd725bcafcdfd37a769d5a1d213c79f1a5
active_bar,FIRSTN_PATH,cn.pair.a2d08568d4362fd54f2ec625364498ab,cn.comp.09f126a07df60d18efee,cn.comp.09f126a07df60d18efee.control,PAIR_EVALUATED,,-0.37911429,-0.16122581,-0.21788848000000002,-0.00967376,-0.01233295,0.0026591900000000005,0.14983547,7.165e-05,0.14976382,439033731,1.0,active_bar,stock-session after firstN maturity,"CSResidual(ZScore($m1_first5_low),ZScore(Delta($open,3)))","CSRank(Add(ZScore($m1_first5_low),Mul(0,Delta($open,3))))",528afdc5cd2dfad419a0d37142db261920c900629b21d14021e31fb576754855,dd87f9eb25542249ebba9163e950243ee2fb8e3ba0ea5e66f1c1e3edcce8e1ac,a842e1b6deb3c140cf25db407d72bf0caf1eea1b2d2ae6d9ee4aef0691d3cbb3
active_bar,FIRSTN_PATH,cn.pair.a4b9e28c5fbda21630bca48361390073,cn.comp.0283e274a0eb8fb66876,cn.comp.0283e274a0eb8fb66876.control,PAIR_EVALUATED,,-0.13913358,-0.12009547,-0.01903811000000001,-0.004158,-0.0042149,5.6899999999999486e-05,0.01381963,0.00337818,0.01044145,420195160,1.0,active_bar,stock-session after firstN maturity,"CSResidual(ZScore($m1_first15_vwap_return_vs_open),ZScore(Delta($amount,3)))","CSRank(Add(ZScore($m1_first15_vwap_return_vs_open),Mul(0,Delta($amount,3))))",1282963aeee56d2b63f9febfacb56e65e6bfd6b6d4a0361d0d7ed432c30c77b1,ffc71a6644ccc5824d474ed2ac2feef0b5c0fc9dbdcb7625b850f88141b4840e,70e4be9b4348a7a90144600a22ccc9047bbc05fff08e4ed82e9f3b204b9b54c1
active_bar,FIRSTN_PATH,cn.pair.a54849c2108ed4ccacc17d263609bcdd,cn.comp.0c5d084a0c2b2dae9cf0,cn.comp.0c5d084a0c2b2dae9cf0.control,PAIR_EVALUATED,,-0.18618584,-0.18695773,0.0007718899999999973,-0.0126872,-0.0126872,0.0,0.01842268,0.01842268,0.0,402884825,1.0,active_bar,stock-session after firstN maturity,"Mul(ZScore($m1_first5_high),Persistence(Positive($vwap),3))","CSRank(Add(ZScore($m1_first5_high),Mul(0,Delta($vwap,3))))",0211d865200a2b81b6284f25243c27751a148cb95c935c285efa2c2163b81ba3,57e604cf0b7534af05ceb56b82bae9d3be3b374a2bfffb611c004fc2814176c8,6092af4957b7a960e195677a44fdcc083c3d06d7edd53d6226c5195c7f2d5263
active_bar,FIRSTN_PATH,cn.pair.a7643478801d7d02c4abc9d23df88309,cn.comp.0b3f3c501f5e48f03ba0,cn.comp.0b3f3c501f5e48f03ba0.control,PAIR_EVALUATED,,-0.42610521,-0.38039576,-0.045709449999999985,-0.02387855,-0.02443306,0.0005545100000000011,0.02718599,0.00103206,0.02615393,392722156,1.0,active_bar,stock-session after firstN maturity,"CSResidual(ZScore($m1_first30_amount),ZScore(Delta($intraday_ret_from_open,20)))","CSRank(Add(ZScore($m1_first30_amount),Mul(0,Delta($intraday_ret_from_open,20))))",f518e8a8c877e9ab1c850f1c846f7a9780bd6af12e241f258c5361ede567eec3,dc859cd62cb630e9425ad46acdfeac62ecb4c6c6db0dd3a4e3fcfacc2be1c492,dbec188c045b0dbc63567c3ba7520793d3f528e2aeb175a32c510b7f086159ab
active_bar,FIRSTN_PATH,cn.pair.a9dcccc66b53c39370f508e1bb111ed9,cn.comp.0a347e77d8df9e3707ad,cn.comp.0a347e77d8df9e3707ad.control,PAIR_EVALUATED,,-0.44347624,-0.19403859,-0.24943765,0.0067074,-0.00444485,0.011152249999999999,0.38350068,0.03435891,0.34914176999999996,397804691,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first15_vwap_return_vs_open),ZScore(Delta($vwap,3))))","CSRank(Add(ZScore($m1_first15_vwap_return_vs_open),Mul(0,Delta($vwap,3))))",687b971d1a37cfc83a5769bd758b80ec137db89b577ee7c2837d222d63b2be81,43f363baec63fd98794215bfd5f5b43e6a4281046f0ee54ec0897061b9a8a415,b0ac7a0dc19d9a4f0e666fd3cb9479f0ee5ce29aa4c00a4de3406d3592ace3ad
active_bar,FIRSTN_PATH,cn.pair.aaa56f0e74b8c2e448109877c811f8d3,cn.comp.00f7172206ec35559b74,cn.comp.00f7172206ec35559b74.control,PAIR_EVALUATION_BLOCKED,control_behavior_identity_equals_primary|control_signal_empty_or_constant|empty_pair_support|primary_signal_empty_or_constant,-2.3,-2.3,,,,,,,,0,0.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore(PathShape($m1_first5_last_return_vs_open,3)),ZScore($pct_chg)))","CSRank(Add(ZScore($m1_first5_last_return_vs_open),Mul(0,Delta($pct_chg,3))))",8ec1dedb6800b174ce78945ee209a3d0e61e85664fc754e1bf8d3ac4cd68bf06,c24b5eb04a8b425d58eed90c024e44ae222492cec36ed8039db7a42ce68ef6a4,673a9b992670351e7806434ab0dba30c9e2d14f88359513cd15b172de44e2b62
active_bar,FIRSTN_PATH,cn.pair.b09f0e40c934d53b4daed210842b3a3f,cn.comp.013b07ffdf7d6b00ef7d,cn.comp.013b07ffdf7d6b00ef7d.control,PAIR_EVALUATED,,-0.2014726,-0.14268528,-0.058787320000000004,-0.00484703,-0.00473713,-0.00010989999999999958,0.02900426,0.00358576,0.0254185,392429596,1.0,active_bar,stock-session after firstN maturity,"CSResidual(ZScore($m1_first30_vwap_return_vs_open),ZScore(Delta($ret_1m,5)))","CSRank(Add(ZScore($m1_first30_vwap_return_vs_open),Mul(0,Delta($ret_1m,5))))",c44b45a811345c17f7f6d4071c65beb6241d737854735042299fb35cfe72a53a,8e05f4f1cc689c6420d38c500c4a964891c579e71c838878c281cf05f0597a19,bf944d3a8fcc97e72019d5db83cf40643c54e2c5b72da34563cbaaafd3250c60
active_bar,FIRSTN_PATH,cn.pair.b1c4ec4ed1fc72b384946f2ecd799851,cn.comp.02b771736295dd369d29,cn.comp.02b771736295dd369d29.control,PAIR_EVALUATED,,-0.665872,-0.14284066,-0.52303134,0.01361841,-0.00473713,0.01835554,0.76515408,0.00358576,0.76156832,392429596,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first30_vwap_return_vs_open),ZScore(Delta($ret_1m,10))))","CSRank(Add(ZScore($m1_first30_vwap_return_vs_open),Mul(0,Delta($ret_1m,10))))",3b3e633e0cf2e01507c90fd00ba78976a044275e03ca8d7088dbb62579435ba8,5827fdf7a3e773826e194b0a91a51cbdcea317737999a4fd92affb096c877609,c43c89840a93652728a37b9367e29b7028877ec4d48dc4f5f4c082a04342fef1
active_bar,FIRSTN_PATH,cn.pair.b269bd9e39c64520dc4ac6fc4d0b5750,cn.comp.07b853f1e5a00d708f18,cn.comp.07b853f1e5a00d708f18.control,PAIR_EVALUATED,,-0.65860604,-0.34147656,-0.31712948,-0.00270895,-0.0240362,0.02132725,0.62132642,0.00103597,0.62029045,420509101,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first15_amount),ZScore(Delta($amount,10))))","CSRank(Add(ZScore($m1_first15_amount),Mul(0,Delta($amount,10))))",776b5580c1ca4e3771d7e58fc28e1a69be889d93afa11b347c4cff47618aca9b,c0755fa23e6aa5f7873daf3ba07f702dba5ddddf9cfd7990fc56f8c6b231c608,124377a96d343908d6fdf3f0e83ad68a9d3c5963f9e96a56c49b50451aa444e3
active_bar,FIRSTN_PATH,cn.pair.b543e2013a6c3d389076e1270663277a,cn.comp.0b06844fec51f2e05dc6,cn.comp.0b06844fec51f2e05dc6.control,PAIR_EVALUATED,,-0.40875805,-0.15560977,-0.25314828,0.00414061,-0.00254351,0.00668412,0.3052058,0.03381638,0.27138942000000005,416163256,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first5_last_return_vs_open),ZScore(Delta($vwap,5))))","CSRank(Add(ZScore($m1_first5_last_return_vs_open),Mul(0,Delta($vwap,5))))",4f5021fcfa6e4a14b84dd019b7be4b474ab018ba45c192cf2db6c8d37998b224,3f60326cbdd704ae959cc6417e0ca731c29f047aca19483c5247059b3b9f4ecf,87fac4d493148a07dcbe3e9f407372d6a77a42ae0d992c7e94c820f39883c85f
active_bar,FIRSTN_PATH,cn.pair.b7bf63e20f7d4ab2faa1fd7accd073c2,cn.comp.0c801c8501b4068497df,cn.comp.0c801c8501b4068497df.control,PAIR_EVALUATED,,-0.30532433,-0.11172061,-0.19360371999999998,0.01288007,-0.00394911,0.01682918,0.3117051,0.00335508,0.30835002,420509101,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first15_last_return_vs_open),ZScore(Delta($intraday_ret_from_open,10))))","CSRank(Add(ZScore($m1_first15_last_return_vs_open),Mul(0,Delta($intraday_ret_from_open,10))))",5bb9a6e234dad146e87048bd70412060d4582f7c0b617ea758c0b93d12ed9da8,8d59f6cad54db4f8481f444d417a6802d5bc29d742e924e8296c23c8bc326217,068e4f25407832d821a2a23065efe7b5178133f2a6855db7b2c4080253d6b579
active_bar,FIRSTN_PATH,cn.pair.b803115db34d6f6ea7887b9d70b0a428,cn.comp.052c47ff84f63da43c21,cn.comp.052c47ff84f63da43c21.control,PAIR_EVALUATED,,-0.28991309,-0.33577372,0.04586063000000001,-0.0030633,-0.03070871,0.02764541,0.15410191,0.00234619,0.15175572,420509101,1.0,active_bar,stock-session after firstN maturity,"CSRank(Sub(ZScore($m1_first15_range),ZScore(Delta($open,5))))","CSRank(Add(ZScore($m1_first15_range),Mul(0,Delta($open,5))))",14b943356e0d4605732c9bb360567c3bc1920cead80ea6e3a1618a40f3ea0763,ee0d3c070caff28c141bbd5ade8a753175aea798e3e30373731e446f19f88825,d480fdccced07ab9ef82ce4fbb636ec501f3ee23446895daa341151d51f60c8a
active_bar,FIRSTN_PATH,cn.pair.baa2b1346f6afc6e526c49cccc0865c5,cn.comp.002beace3efc6d61d439,cn.comp.002beace3efc6d61d439.control,PAIR_EVALUATED,,-0.62209376,-0.16596279,-0.45613097,-0.00305114,-0.01264295,0.00959181,0.60221849,7.753e-05,0.6021409600000001,439028578,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first5_high),ZScore(Delta($amount,5))))","CSRank(Add(ZScore($m1_first5_high),Mul(0,Delta($amount,5))))",5630310bfd33e50f1fc52944b534d8b707497ad61f6b3df54a3a3edc4f83a1f3,ca0a6a668b4a9e4a622a3d3aa5a432aee82db1989d8cef247f0bdb13e2862267,82a70770f08e325c1ee8e1235b2a605da793ec07395d74ac19c79d75a90da596
active_bar,FIRSTN_PATH,cn.pair.bd596263b50e943425b241ca166e93b3,cn.comp.08ee497e56d2d9c40b6f,cn.comp.08ee497e56d2d9c40b6f.control,PAIR_EVALUATED,,-0.53492993,-0.14193704,-0.39299289000000004,0.00214733,-0.00473713,0.00688446,0.53196227,0.00358576,0.52837651,392429596,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first30_vwap_return_vs_open),ZScore(Acceleration($open,5))))","CSRank(Add(ZScore($m1_first30_vwap_return_vs_open),Mul(0,Delta($open,5))))",c351f94398c19531aeeb609daf641c9eeac65254b059edc09d8b84def1b96961,70c974972fe870180506483d6190915c4b693765ea600129298ea6a9643989af,3a472aaa86b92f52b9bd8e0b254138424f079ca20d44594319d6c5e105eff79a
active_bar,FIRSTN_PATH,cn.pair.be569a01645928c0dbb888b09fc2c91e,cn.comp.07e28d85778df624faad,cn.comp.07e28d85778df624faad.control,PAIR_EVALUATED,,0.15947879,-0.19973842,0.35921721,0.02719068,-0.0132814,0.04047208,0.10196863,0.00109201,0.10087662,439028578,1.0,active_bar,stock-session after firstN maturity,"Mul(ZScore($m1_first5_vol),Persistence(Positive($pct_chg),5))","CSRank(Add(ZScore($m1_first5_vol),Mul(0,Delta($pct_chg,5))))",f98b822e0f5c216edecb8853c824ceb2a5ebee09946854e049d9c7e61d0e7ee8,b4689c4f03d368884f8f60914fde4c05ae7fd923aa19912121872d320d60e438,10e83911686bf310706d1bd9b32cf459a5da6d528ef4a7145d4d9e34a369c6c4
active_bar,FIRSTN_PATH,cn.pair.c37ccff7784f311b18a369a6d3ac9edc,cn.comp.0b2fc1630dc4680bd141,cn.comp.0b2fc1630dc4680bd141.control,PAIR_EVALUATION_BLOCKED,control_behavior_identity_equals_primary|control_signal_empty_or_constant|empty_pair_support|primary_signal_empty_or_constant,-2.3,-2.3,,,,,,,,0,0.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore(PathShape($m1_first5_vwap_return_vs_open,3)),ZScore($pct_chg)))","CSRank(Add(ZScore($m1_first5_vwap_return_vs_open),Mul(0,Delta($pct_chg,3))))",46c9e4a99ed8a77bb7554a0c6129dff953ffb9de64b58a897b2dd93402ca043d,01dca325a27c824584797f19c16eb37a79b02da05cd2841780aa2a92deeae671,565c8eafdc0f885093fc5d1b7da516fd39c615c9aee43259c08742108f3ff33a
active_bar,FIRSTN_PATH,cn.pair.c687c2144edb0285589d5a0ea672e764,cn.comp.015dc2b01d150418a8f7,cn.comp.015dc2b01d150418a8f7.control,PAIR_EVALUATED,,-0.19826845,-0.14413043,-0.05413802000000001,-0.00483625,-0.00473713,-9.912000000000028e-05,0.02819471,0.00358576,0.02460895,392429596,1.0,active_bar,stock-session after firstN maturity,"CSResidual(ZScore($m1_first30_vwap_return_vs_open),ZScore(Delta($intraday_ret_from_open,5)))","CSRank(Add(ZScore($m1_first30_vwap_return_vs_open),Mul(0,Delta($intraday_ret_from_open,5))))",c02cd7990e897691d01b5513c5d389bdeb1f224328bee54aac5c43fd85a6fa42,ac1dca7de1beb982b1ebd396483233aaa923e30065cb9a2539ff69241830a9e9,e4b6677ef38b102a55e9e9a670491459ea4252bcd38476a09e6f2d9125f9b07a
