candidate_id,expression_hash,run,source_round,generator_arm,generator_route,source_generator,source_lane,factor_lane,field_family,primitive_family,event_state_family,horizon_bucket,turnover_bucket,family_id,motif_id,subtree_hashes,phase3ca_proxy_quality,proxy_quality,aligned_ic_mean,spread_hit_rate,mean_one_way_turnover,fields,expression,train_reward,train_day_sortino,train_minute_sortino,train_worst_horizon_day_sortino,train_median_horizon_day_sortino,train_horizon_sortino_stdev,train_day_mcmc_p25,train_day_mcmc_prob_gt_0,train_mean_one_way_turnover,validation_day_sortino,validation_day_mcmc_prob_gt_0,holdout_day_sortino,holdout_day_mcmc_prob_gt_0,inherited_blockers,train_reward_blockers,train_reward_decision,seed,round_id,parent_id,mutation_type,blocker_flags,validation_mcmc_prob_gt_0,holdout_mcmc_prob_gt_0
phase3bp_00043,f4d0f4e9190c23955c8e1bab,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_interaction::event_payload_state::coverage_guarded_context::event_minus_state,flow_amount_volume+limit_event_state,cross_sectional+arithmetic,none,multi_or_unknown,turnover_unknown,d006ade21e1c1341d1,f5efa53e47eb7c8721,6af2bb577dd6,,,,,,amount|ctx_sent_downlimit_num|evt_uplimit_type_code,"CSRank(Sub(CSRank(WindowStateCount($evt_uplimit_type_code,10)),CSRank(SafeCSResidual($ctx_sent_downlimit_num,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00044,f3197cabc11fe1ebefa35062,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_interaction::event_payload_state::coverage_guarded_context::event_x_state,flow_amount_volume+limit_event_state,cross_sectional+arithmetic,none,multi_or_unknown,turnover_unknown,d343e71f7f2c258df4,79853ec93aa5f0d9d1,fdd919289d2c,,,,,,amount|ctx_sent_lt5_num|evt_uplimit_type_code,"CSRank(Mul(CSRank(WindowStateCount($evt_uplimit_type_code,10)),CSRank(SafeCSResidual($ctx_sent_lt5_num,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00045,f1348594e2b27dff1a4174ff,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_interaction::event_payload_state::coverage_guarded_context::event_x_state,flow_amount_volume+limit_event_state,cross_sectional+arithmetic,limit_up,multi_or_unknown,turnover_unknown,3f5f8f9d10160f18df,e204a7458b4c47ba1a,e69f874e61f8,,,,,,amount|ctx_ths_hot_rank_diff|evt_uplimit_up_limit_keep_times,"CSRank(Mul(CSRank(StateDwell($evt_uplimit_up_limit_keep_times,5)),CSRank(SafeCSResidual($ctx_ths_hot_rank_diff,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00047,ef420eb1ac6596f95ec92fac,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_interaction::event_payload_state::coverage_guarded_context::event_minus_state,flow_amount_volume+limit_event_state,cross_sectional+arithmetic,limit_up,multi_or_unknown,turnover_unknown,ce6c613b1126236cd2,4d1978922e52189b3a,273cba09d5a2,,,,,,amount|ctx_ths_hot_last_price|evt_uplimit_up_limit_keep_times,"CSRank(Sub(CSRank(StateDwell($evt_uplimit_up_limit_keep_times,5)),CSRank(SafeCSResidual($ctx_ths_hot_last_price,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00048,ecb0a37e94ac1cf29ccbbf9e,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_interaction::event_payload_state::coverage_guarded_context::event_x_state,flow_amount_volume+limit_event_state,cross_sectional+arithmetic,none,multi_or_unknown,turnover_unknown,7e84e22a1438f9d64e,14ae95fb8430fcdc56,04670ea81720,,,,,,amount|ctx_sent_mian_num|evt_uplimit_type_code,"CSRank(Mul(CSRank(WindowStateCount($evt_uplimit_type_code,10)),CSRank(SafeCSResidual($ctx_sent_mian_num,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00052,fe09d99d3ffb8cabd48e7e05,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,rx_interaction::rx_range_location::coverage_guarded_context::spread,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,turnover_unknown,ddf7dd2e9138be51a6,6ab5becfa2479dff85,677985924117,,,,,,amount|close|ctx_ths_hot_last_pct|high|low,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),CSRank(SafeCSResidual($ctx_ths_hot_last_pct,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00075,f32fbe25b77adc5b3f5fe371,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,rx_interaction::rx_opening_range::coverage_guarded_context::product,flow_amount_volume+opening_state+range_location,cross_sectional+arithmetic+state_transform,opening_state,multi_or_unknown,turnover_unknown,dafa188359de42d099,944e1c091ccb27d55e,5f972be6242c,,,,,,amount|ctx_ths_hot_last_pct|m1_first5_high|m1_first5_low|open,"CSRank(Mul(ZScore(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_ths_hot_last_pct,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00079,ee13c85fdae6ae487b0d1bd6,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,rx_interaction::rx_range_location::coverage_guarded_context::product,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,turnover_unknown,1729f50571f592342e,3cf4d22c0cc9a137fd,a0c0d3303787,,,,,,amount|close|ctx_ths_hot_circulation_value|high|low,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),CSRank(SafeCSResidual($ctx_ths_hot_circulation_value,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00080,ec0ff285044b598a57324ae7,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,rx_interaction::rx_opening_range::coverage_guarded_context::spread,flow_amount_volume+opening_state+range_location,cross_sectional+arithmetic+state_transform,opening_state,multi_or_unknown,turnover_unknown,a365fcce88337243f6,2c7ff4e10bbbf49139,864e687a311d,,,,,,amount|ctx_ths_hot_last_pct|m1_first5_high|m1_first5_low|open,"CSRank(Sub(ZScore(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_ths_hot_last_pct,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00086,e7890840491af8a7491ef81a,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,rx_interaction::rx_opening_range::coverage_guarded_context::spread,flow_amount_volume+opening_state+range_location,cross_sectional+arithmetic+state_transform,opening_state,multi_or_unknown,turnover_unknown,54af9588d3231ef67d,85700cd05073ef1217,b7a5a5e48cd8,,,,,,amount|ctx_ths_hot_rank_diff|m1_first5_high|m1_first5_low|open,"CSRank(Sub(ZScore(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_ths_hot_rank_diff,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00091,e2143be02eca2ebda378f2c1,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,rx_interaction::rx_opening_range::coverage_guarded_context::product,flow_amount_volume+opening_state+range_location,cross_sectional+arithmetic+state_transform,opening_state,multi_or_unknown,turnover_unknown,4168bad1b6193848fd,0c94a90a5f74320373,2907bc170ab6,,,,,,amount|ctx_ths_hot_last_pct|m1_first15_high|m1_first15_low|open,"CSRank(Mul(ZScore(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_ths_hot_last_pct,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00119,158b82f06ace8361748ac0cb,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,cem_interaction::rx_opening_range::coverage_guarded_context::residual,flow_amount_volume+opening_state+range_location,cross_sectional+arithmetic+state_transform,opening_state,multi_or_unknown,turnover_unknown,425110b6ef79daebfa,680f6b7bb72d4e8c58,f2b4e0a18965,,,,,,amount|ctx_ths_hot_circulation_value|m1_first15_high|m1_first15_low|open,"CSRank(CSResidual(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_ths_hot_circulation_value,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00139,c5245e37275281464cc8ebea,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,cem_interaction::rx_opening_range::coverage_guarded_context::residual,flow_amount_volume+opening_state+range_location,cross_sectional+arithmetic+state_transform,opening_state,multi_or_unknown,turnover_unknown,77dc7d416eef66e2de,b260944de5c6e212b1,bf3573fc6122,,,,,,amount|ctx_ths_hot_last_price|m1_first5_high|m1_first5_low|open,"CSRank(CSResidual(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_ths_hot_last_price,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00143,2dbe7c52716a8d355c9126ad,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,cem_interaction::rx_opening_range::coverage_guarded_context::residual,flow_amount_volume+opening_state+range_location,cross_sectional+arithmetic+state_transform,opening_state,multi_or_unknown,turnover_unknown,c65b89c467f7d71de2,e0b7647e0fd1ebc6c9,274cf22edc02,,,,,,amount|ctx_ths_hot_last_price|m1_first15_high|m1_first15_low|open,"CSRank(CSResidual(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_ths_hot_last_price,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00149,5a835fe4c8166a63a77a3184,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,cem_interaction::rx_opening_range::coverage_guarded_context::residual,flow_amount_volume+opening_state+range_location,cross_sectional+arithmetic+state_transform,opening_state,multi_or_unknown,turnover_unknown,656395bbc1dc57048c,434876de02fc152ffa,278e1310feb0,,,,,,amount|ctx_ths_hot_last_pct|m1_first15_high|m1_first15_low|open,"CSRank(CSResidual(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_ths_hot_last_pct,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00188,a004bb1d68f07e322ba1de1c,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,cem_interaction::rx_range_location::coverage_guarded_context::residual,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,turnover_unknown,64479d2cfa16af7378,95506c3208c028a84d,51192f0d8118,,,,,,amount|close|ctx_ths_hot_last_price|high|low,"CSRank(CSResidual(CSRank(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),2))),CSRank(SafeCSResidual($ctx_ths_hot_last_price,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00190,660128c07331899baf5a07af,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,cem_interaction::rx_range_location::coverage_guarded_context::residual,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,turnover_unknown,bb2ea0f25ce5a0b54e,daf8f5e7905c0b751a,e8604ebf4135,,,,,,amount|close|ctx_ths_hot_rank_diff|high|low,"CSRank(CSResidual(CSRank(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),3))),CSRank(SafeCSResidual($ctx_ths_hot_rank_diff,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00003,eeb6171e8ae069ddb72da088,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_state::event_payload_state::event_inverted,limit_event_state+opening_state,cross_sectional+state_transform,opening_state,multi_or_unknown,turnover_unknown,29b82d07830d508c1e,e0c924eb3d87b68c56,4134f9e20475,,,,,,evt_uplimit_auction_money,"Neg(CSRank(StateDwell($evt_uplimit_auction_money,5)))",-2.15,,,,,,,,,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00005,e7b39b5dce7299f23f169f87,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_state::event_payload_state::event_rank,flow_amount_volume+limit_event_state,cross_sectional,none,multi_or_unknown,turnover_unknown,a5938ddf026706e7da,352b17d38f6557dd7e,e094600844d1,,,,,,evt_uplimit_amount,"CSRank(StateDwell($evt_uplimit_amount,5))",-2.15,,,,,,,,,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00006,e1d31499bb0e99cb9284e4c4,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_state::event_payload_state::event_rank,limit_event_state,cross_sectional,none,multi_or_unknown,turnover_unknown,7d97756b542ef31ce4,aba13ff2c89fbb809c,a0d77fe57829,,,,,,evt_uplimit_fd_close,"CSRank(StateDwell($evt_uplimit_fd_close,5))",-2.15,,,,,,,,,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00007,da9b2d92991b98c3dde77526,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_state::event_payload_state::event_inverted,limit_event_state+opening_state,cross_sectional+state_transform,opening_state,multi_or_unknown,turnover_unknown,a90ee63394808a2612,d423f37cef85d20001,5a262882ba38,,,,,,evt_uplimit_auction_buy,"Neg(CSRank(StateDwell($evt_uplimit_auction_buy,5)))",-2.15,,,,,,,,,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00009,cd7a92e7dc580e4285faffea,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_state::state_lifecycle::event_rank,limit_event_state,cross_sectional,none,multi_or_unknown,turnover_unknown,c8201ae8ce0b8b0851,aeb740bf6be303820f,577909b31a52,,,,,,evt_uplimit_age_min,"CSRank(StateDwell($evt_uplimit_age_min,5))",-2.15,,,,,,,,,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00010,cc5a67f72748b552edbe73b8,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_state::event_payload_state::event_rank,limit_event_state+opening_state,cross_sectional,opening_state,multi_or_unknown,turnover_unknown,54d17267e53476d8d7,1fc56e734086534179,88605e9c1d96,,,,,,evt_uplimit_auction_turnover,"CSRank(StateDwell($evt_uplimit_auction_turnover,5))",-2.15,,,,,,,,,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00011,c9937ce3709ec284768f38fb,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_state::event_payload_state::event_rank,limit_event_state,cross_sectional,none,multi_or_unknown,turnover_unknown,2661c04fd270ae1a25,fb247ee690e7396690,ef383014266c,,,,,,evt_uplimit_type_code,"CSRank(StateDwell($evt_uplimit_type_code,5))",-2.15,,,,,,,,,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00013,bb8cea2077b385b35a40c3b6,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_state::event_payload_state::event_inverted,limit_event_state,cross_sectional+state_transform,none,multi_or_unknown,turnover_unknown,06210fcf11bdbd277b,60439f725fd51d8c45,4e14fe46b011,,,,,,evt_uplimit_fd_max,"Neg(CSRank(StateDwell($evt_uplimit_fd_max,5)))",-2.15,,,,,,,,,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00014,b27e2da0f48c839ac209ee62,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_state::event_payload_state::event_rank,limit_event_state,cross_sectional,none,multi_or_unknown,turnover_unknown,ad4891734f1efe62a1,a7fb8cf142d6f16908,46be298393e9,,,,,,evt_uplimit_fd_max,"CSRank(StateDwell($evt_uplimit_fd_max,5))",-2.15,,,,,,,,,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00037,fb667fe4d294599d241ab1d8,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_interaction::event_payload_state::coverage_guarded_context::event_minus_state,flow_amount_volume+limit_event_state,cross_sectional+arithmetic,limit_up,multi_or_unknown,turnover_unknown,57072ebff90245c07c,88291b78360af8af92,92f80a76faa8,,,,,,amount|ctx_sent_uplimit_num|evt_uplimit_up_limit_keep_times,"CSRank(Sub(CSRank(StateDwell($evt_uplimit_up_limit_keep_times,5)),CSRank(SafeCSResidual($ctx_sent_uplimit_num,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00041,f754dd5e5c64f0b0c4d33d6e,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_interaction::event_payload_state::coverage_guarded_context::event_x_state,flow_amount_volume+limit_event_state,cross_sectional+arithmetic,high_board+limit_up,multi_or_unknown,turnover_unknown,bfb915d40c842680c6,799c9f5fdc0d5c546c,ee5dd1887bb0,,,,,,amount|ctx_sent_lb_h_num|evt_uplimit_up_limit_keep_times,"CSRank(Mul(CSRank(StateDwell($evt_uplimit_up_limit_keep_times,5)),CSRank(SafeCSResidual($ctx_sent_lb_h_num,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,,
phase3bp_00046,eff00183f73a6afa0bc51e6a,,,cem_exploit,,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,typed_event_interaction::event_payload_state::coverage_guarded_context::event_minus_state,flow_amount_volume+limit_event_state,cross_sectional+arithmetic,limit_up,multi_or_unknown,turnover_unknown,1045f13acdcb42a30c,bbe76e39e0913674ed,3e254711885c,,,,,,amount|ctx_sent_mian_num|evt_uplimit_up_limit_keep_times,"CSRank(Sub(CSRank(StateDwell($evt_uplimit_up_limit_keep_times,5)),CSRank(SafeCSResidual($ctx_sent_mian_num,$amount,20,5,0.8))))",-2.15,,,,,,,,,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|inherited_search_blocker,HOLD_TRAIN_REWARD,,,,,signal_corr_abs_ge_0.75|too_few_positive_horizons|weak_dense_primary_abs_ic,,
