run_id,field_id,source_field_id,source_family,route_id,operator_family,proposal_count,legal_count,canonical_count,exact_count,admission_count,strict_count,survivor_count,behavior_cluster_count,matched_control_count,development_increment_positive_count,challenge_count,forward_count,zero_budget,not_executed_reason
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_billboard_accum_amount,cn.sf.6cc9527dc6817d39f96d71288edfddea,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_billboard_buy_ratio,cn.sf.907793dda44688dbf82f540d3aca661b,lagged_daily_context,SLOW_TEMPORAL_CHANGE,Delta,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_billboard_deal_amount_ratio,cn.sf.bd7877b41fb441079341d1aa339e3f35,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_billboard_deal_net_ratio,cn.sf.356774b96f3e40690e94034816616d29,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_hfq_market_cap_yuan,cn.sf.9fc7a99ef38bd72d6d6caa20b65396f3,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_hfq_pe_ttm,cn.sf.009895eaf5bc14bcfc543ac8d67952e9,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,2,0,0,2,1,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_hfq_ps_ttm,cn.sf.30b1d0ad56bcaf789ae3ea7931ff825b,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,2,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_hfq_turnover_ratio,cn.sf.cc4fd7b343b9e8f35217f25e482d77b5,lagged_daily_context,SLOW_TEMPORAL_CHANGE,Delta,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_hfq_volume_ratio,cn.sf.0734fa427f0bbe4b475e57f1a62f0d77,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_holder_avg_market_cap,cn.sf.49aa5b3883600c0b60426d992430429e,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_holder_holder_num,cn.sf.3c17f68267b2c717ed21cf37d46de356,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_holder_holder_num_ratio,cn.sf.38290cbd009c41d5ad3bb58292e86a68,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,2,2,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_rzrq_rzjme,cn.sf.186d68406e6cd10856039b75bc9a3146,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_rzrq_rzye,cn.sf.106a7cd10859bd80f37d7a27bdd548b8,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,2,2,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_rzrq_rzyezb,cn.sf.2cd13addabe837f7b86c6f302ca9d873,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_rzrq_rzyezb,cn.sf.2cd13addabe837f7b86c6f302ca9d873,lagged_daily_context,SLOW_TEMPORAL_CHANGE,Delta,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_sent_damian_num,cn.sf.b1d4766d72ccc295bf9a6cef38e0b6f0,lagged_daily_context,MARKET_REGIME_CONDITION,ConditionGate,4,4,4,4,4,4,0,4,2,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_sent_ditian_num,cn.sf.08d4245a02b3a7cfe8383f49cf76ba2a,lagged_daily_context,MARKET_REGIME_CONDITION,ConditionGate,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_sent_down_num,cn.sf.c5050c71558a5b5cc88417b64e8fbc9e,lagged_daily_context,MARKET_REGIME_CONDITION,ConditionGate,4,4,4,4,2,2,0,3,2,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_sent_downlimit_num,cn.sf.a8406cb748aac8ef4829267d277f193d,lagged_daily_context,MARKET_REGIME_CONDITION,ConditionGate,4,4,4,4,0,0,0,2,2,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_sent_gt5_num,cn.sf.e223dd2a3022c9e73b2fc82ee96ae68e,lagged_daily_context,MARKET_REGIME_CONDITION,ConditionGate,2,2,2,2,2,0,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_sent_lb_2_num,cn.sf.68dfb05b493b72281b3e51f16c2ea06e,lagged_daily_context,MARKET_REGIME_CONDITION,ConditionGate,2,2,2,2,0,0,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_sent_lb_3_num,cn.sf.715daa55aa29d1f91b4713327928717a,lagged_daily_context,MARKET_REGIME_CONDITION,ConditionGate,2,2,2,2,2,0,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_sent_lb_h_num,cn.sf.c87388e2593a51986835fa503cfec6b4,lagged_daily_context,MARKET_REGIME_CONDITION,ConditionGate,4,4,4,4,0,0,0,2,2,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_sent_max_lb_num,cn.sf.8e8f92c9721335845db786ef5eca72b8,lagged_daily_context,MARKET_REGIME_CONDITION,ConditionGate,2,2,2,2,0,0,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_sent_tiandi_num,cn.sf.3b8d86c3ad84fdbf15c669af48c2662f,lagged_daily_context,MARKET_REGIME_CONDITION,ConditionGate,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_sent_zb_num,cn.sf.76ee65c36ddf54363d93d38faaf702a9,lagged_daily_context,MARKET_REGIME_CONDITION,ConditionGate,2,2,2,2,0,0,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_ths_hot_rank_diff,cn.sf.da602ec3f760519431b4b84a5c4d187d,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,0,0,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_ba_accounts_payable_acceleration,cn.sf.e5984e907750728bdd7a9045c518e5e8,canonical_fundamental_working_capital,SLOW_TEMPORAL_CHANGE,Acceleration,2,2,2,2,2,2,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_ba_accounts_rece_source_yoy,cn.sf.0dc5be68ccec1227b8b0db86fa41fb51,canonical_fundamental_growth,SLOW_TEMPORAL_CHANGE,YoY,2,2,2,2,2,2,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_ba_fixed_asset_acceleration,cn.sf.5d1556b20b4bd64f0481038c60683efc,canonical_fundamental_capital_investment,SLOW_TEMPORAL_CHANGE,Acceleration,2,2,2,2,2,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_ba_inventory_delta,cn.sf.b8125b47ca797d0c04fc5edc8d729586,canonical_fundamental_working_capital,SLOW_TEMPORAL_CHANGE,Delta,2,2,2,2,2,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_ba_inventory_persistence,cn.sf.b8125b47ca797d0c04fc5edc8d729586,canonical_fundamental_working_capital,SLOW_TEMPORAL_CHANGE,Persistence,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_ba_total_assets_slope,cn.sf.60d83a7afdd194b37a2c575c23983508,canonical_fundamental_size,SLOW_TEMPORAL_CHANGE,Slope,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_ba_total_assets_yoy,cn.sf.60d83a7afdd194b37a2c575c23983508,canonical_fundamental_growth,SLOW_TEMPORAL_CHANGE,YoY,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_ba_total_current_liab_delta,cn.sf.5aff3d89cb1dd27d431ef1fab7046ee9,canonical_fundamental_liquidity_solvency,SLOW_TEMPORAL_CHANGE,Delta,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_ba_total_liabilities_acceleration,cn.sf.911bcfaee1a839850a29432cd89e35a8,canonical_fundamental_leverage,SLOW_TEMPORAL_CHANGE,Acceleration,2,2,2,2,2,0,0,2,1,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_ca_construct_long_asset_source_yoy,cn.sf.b4e3400210cfe32f21686b825b0e7c79,canonical_fundamental_growth,SLOW_TEMPORAL_CHANGE,YoY,2,2,2,2,2,2,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_ca_netcash_finance_delta,cn.sf.d176e498cbf88ead524db0f203a3967a,canonical_fundamental_capital_investment,SLOW_TEMPORAL_CHANGE,Delta,2,2,2,2,2,2,1,2,1,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_ca_netcash_operate_persistence,cn.sf.9c00cdc912ddbe4532cd57fc68e1f64a,canonical_fundamental_cashflow_quality,SLOW_TEMPORAL_CHANGE,Persistence,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_cashflow_cfo_profit,cn.sf.9c00cdc912ddbe4532cd57fc68e1f64a,canonical_fundamental_cashflow_quality,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,2,2,1,2,1,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_disclosure_balance_age_sessions,cn.sf.60d83a7afdd194b37a2c575c23983508,canonical_fundamental_disclosure_timing_staleness,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,2,2,1,2,1,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_disclosure_balance_pulse,cn.sf.60d83a7afdd194b37a2c575c23983508,canonical_fundamental_disclosure_timing_staleness,DISCLOSURE_EVENT,EventCount,1,1,1,1,1,1,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_disclosure_balance_pulse,cn.sf.60d83a7afdd194b37a2c575c23983508,canonical_fundamental_disclosure_timing_staleness,DISCLOSURE_EVENT,TimeSince,1,1,1,1,1,1,0,1,0,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_disclosure_cashflow_age_sessions,cn.sf.9c00cdc912ddbe4532cd57fc68e1f64a,canonical_fundamental_disclosure_timing_staleness,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,2,2,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_disclosure_cashflow_pulse,cn.sf.9c00cdc912ddbe4532cd57fc68e1f64a,canonical_fundamental_disclosure_timing_staleness,DISCLOSURE_EVENT,EventCount,1,1,1,1,1,0,0,0,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_disclosure_cashflow_pulse,cn.sf.9c00cdc912ddbe4532cd57fc68e1f64a,canonical_fundamental_disclosure_timing_staleness,DISCLOSURE_EVENT,TimeSince,1,1,1,1,1,0,0,0,0,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_disclosure_holder_age_sessions,cn.sf.c85042cbf88a455c9d57707708d9f212,canonical_fundamental_disclosure_timing_staleness,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,2,2,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_disclosure_holder_pulse,cn.sf.c85042cbf88a455c9d57707708d9f212,canonical_fundamental_disclosure_timing_staleness,DISCLOSURE_EVENT,EventCount,1,1,1,1,1,0,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_disclosure_holder_pulse,cn.sf.c85042cbf88a455c9d57707708d9f212,canonical_fundamental_disclosure_timing_staleness,DISCLOSURE_EVENT,TimeSince,1,1,1,1,1,0,0,1,0,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_disclosure_profit_pulse,cn.sf.e38de6f9f8762c5948fa9062142f26f5,canonical_fundamental_disclosure_timing_staleness,DISCLOSURE_EVENT,EventCount,1,1,1,1,1,1,0,1,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_disclosure_profit_pulse,cn.sf.e38de6f9f8762c5948fa9062142f26f5,canonical_fundamental_disclosure_timing_staleness,DISCLOSURE_EVENT,TimeSince,1,1,1,1,1,1,0,1,0,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_efficiency_fixed_asset_intensity,cn.sf.5d1556b20b4bd64f0481038c60683efc,canonical_fundamental_operating_efficiency,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,2,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_holder_average_shares_log,cn.sf.abffbbaf4b59a6914c3b2912abf60253,canonical_fundamental_shareholder_structure,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_holder_count_log,cn.sf.c85042cbf88a455c9d57707708d9f212,canonical_fundamental_shareholder_structure,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_leverage_equity_assets,cn.sf.0f0bfac4037c3ade1c551b83fd48478f,canonical_fundamental_leverage,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,2,2,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_liquidity_current_ratio,cn.sf.924d664bf492b3f85c7bbf23f21006ec,canonical_fundamental_liquidity_solvency,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,2,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_pr_operate_cost_persistence,cn.sf.0a027b7cfdff5ea6dfe3884b1954f624,canonical_fundamental_profitability,SLOW_TEMPORAL_CHANGE,Persistence,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_pr_operate_income_yoy,cn.sf.e38de6f9f8762c5948fa9062142f26f5,canonical_fundamental_growth,SLOW_TEMPORAL_CHANGE,YoY,2,2,2,2,2,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_pr_parent_netprofit_slope,cn.sf.38e4dc3066b0469543df0f19cac13657,canonical_fundamental_profitability,SLOW_TEMPORAL_CHANGE,Slope,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_profit_operating_margin,cn.sf.1409adb48bf424a5264d90a847340575,canonical_fundamental_profitability,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,2,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_profit_parent_margin,cn.sf.38e4dc3066b0469543df0f19cac13657,canonical_fundamental_profitability,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,2,0,0,2,1,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,fund_working_capital_inventory_assets,cn.sf.b8125b47ca797d0c04fc5edc8d729586,canonical_fundamental_working_capital,SLOW_CROSS_SECTIONAL_LEVEL,CSRank,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,high,cn.sf.e63e0162f9ee5a1cc0f4d7b09b578a5b,raw_1min,FIRSTN_PATH,SignedPath,2,2,2,2,0,0,0,2,1,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,high,cn.sf.e63e0162f9ee5a1cc0f4d7b09b578a5b,raw_1min,INTRADAY_STATE_TRANSITION,Transition,10,10,10,10,6,4,0,5,5,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,high,cn.sf.e63e0162f9ee5a1cc0f4d7b09b578a5b,raw_1min,MARKET_REGIME_CONDITION,ConditionGate,4,4,4,4,2,2,0,3,2,1,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,high,cn.sf.e63e0162f9ee5a1cc0f4d7b09b578a5b,raw_1min,MINUTE_STATIC,Arithmetic,4,4,4,4,0,0,0,3,2,0,0,0,False,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,intraday_ret_from_open,cn.sf.55ec8d1cbad581839da568b8db129b18,raw_1min,FIRSTN_PATH,SignedPath,2,2,2,2,2,0,0,2,1,0,0,0,False,
