candidate_id,expression_hash,generator_arm,factor_lane,expression,split,horizon_min,curve_count,day_count,net_mean_return,raw_mean_return,net_hit_rate,minute_sortino,day_sortino,day_mcmc_sortino_p25,day_mcmc_sortino_median,day_mcmc_prob_sortino_gt_0,max_drawdown,mean_one_way_turnover
phase3cp_lt_event_00032,63acefffab51255a534bc382,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),3))",holdout,5,7,7,-0.0001393392,0.000641224,0.14285714,-0.3855077,-0.3855077,-0.83624313,-0.41692113,0.22833333,-0.00175607,0.78056319
phase3cp_lt_event_00032,63acefffab51255a534bc382,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),3))",holdout,15,7,7,-0.0003762728,0.0004042904,0.28571429,-0.35869226,-0.35869226,-0.64331051,-0.44999428,0.195,-0.00416635,0.78056319
phase3cp_lt_event_00033,c807a3760ea9fb323b60287c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",train,equal_weight_horizon_sleeves,19,19,-0.0004444566,0.0003480005,0.21052632,-0.66211011,-0.66211011,-0.74206081,-0.68518704,0,-0.00841366,0.7924571
phase3cp_lt_event_00033,c807a3760ea9fb323b60287c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",train,1,19,19,-0.0004641931,0.000328264,0.05263158,-0.84376298,-0.84376298,-0.88378945,-0.84892529,0,-0.00878376,0.7924571
phase3cp_lt_event_00033,c807a3760ea9fb323b60287c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",train,5,19,19,-0.0003414779,0.0004509792,0.26315789,-0.54914278,-0.54914278,-0.66175026,-0.57826558,0.00166667,-0.00647119,0.7924571
phase3cp_lt_event_00033,c807a3760ea9fb323b60287c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",train,15,19,19,-0.0005276988,0.0002647583,0.26315789,-0.53394221,-0.53394221,-0.62748675,-0.53467787,0.00666667,-0.00998634,0.7924571
phase3cp_lt_event_00033,c807a3760ea9fb323b60287c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",validation,equal_weight_horizon_sleeves,8,8,-0.0003383513,0.0004580072,0,-0.77940056,-0.77940056,-0.85852419,-0.81241201,0,-0.0027039,0.7963585
phase3cp_lt_event_00033,c807a3760ea9fb323b60287c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",validation,1,8,8,-0.000409476,0.0003868825,0,-0.88727614,-0.88727614,-0.9287475,-0.90264159,0,-0.0032713,0.7963585
phase3cp_lt_event_00033,c807a3760ea9fb323b60287c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",validation,5,8,8,-0.0003740023,0.0004223562,0.25,-0.63891016,-0.63891016,-0.7787596,-0.67042202,0.015,-0.00298902,0.7963585
phase3cp_lt_event_00033,c807a3760ea9fb323b60287c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",validation,15,8,8,-0.0002315757,0.0005647828,0.25,-0.51883309,-0.51883309,-0.70210611,-0.56180415,0.06333333,-0.0019049,0.7963585
phase3cp_lt_event_00033,c807a3760ea9fb323b60287c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",holdout,equal_weight_horizon_sleeves,7,7,-0.0003925535,0.0003813304,0.28571429,-0.6433854,-0.6433854,-0.76875875,-0.66182578,0.01166667,-0.0028189,0.77388393
phase3cp_lt_event_00033,c807a3760ea9fb323b60287c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",holdout,1,7,7,-0.0005060402,0.0002678438,0,-0.90746135,-0.90746135,-0.93721267,-0.9192349,0,-0.0035371,0.77388393
phase3cp_lt_event_00033,c807a3760ea9fb323b60287c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",holdout,5,7,7,-0.0001437184,0.0006301655,0.28571429,-0.28540475,-0.28540475,-0.57522829,-0.33184284,0.25833333,-0.00190042,0.77388393
phase3cp_lt_event_00033,c807a3760ea9fb323b60287c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",holdout,15,7,7,-0.000527902,0.0002459819,0.14285714,-0.53842169,-0.53842169,-0.72778297,-0.55947023,0.05333333,-0.00431101,0.77388393
phase3cp_lt_event_00034,91472e1557336a299e14e5b1,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",train,equal_weight_horizon_sleeves,18,18,-0.0004577011,0.000333842,0.11111111,-0.71945289,-0.71945289,-0.78634879,-0.73743472,0,-0.00820859,0.79154308
phase3cp_lt_event_00034,91472e1557336a299e14e5b1,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",train,1,18,18,-0.0005233125,0.0002682306,0,-0.95395524,-0.95395524,-0.96802512,-0.95719999,0,-0.00937808,0.79154308
phase3cp_lt_event_00034,91472e1557336a299e14e5b1,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",train,5,18,18,-0.0004712372,0.0003203059,0.05555556,-0.77120352,-0.77120352,-0.84522487,-0.78957247,0,-0.00844997,0.79154308
phase3cp_lt_event_00034,91472e1557336a299e14e5b1,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",train,15,18,18,-0.0003785537,0.0004129894,0.38888889,-0.42888887,-0.42888887,-0.55922516,-0.4494958,0.04666667,-0.0067996,0.79154308
phase3cp_lt_event_00034,91472e1557336a299e14e5b1,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",validation,equal_weight_horizon_sleeves,8,8,-0.000392506,0.0004074801,0.25,-0.70986314,-0.70986314,-0.80773925,-0.72443083,0.00333333,-0.00313636,0.79998606
phase3cp_lt_event_00034,91472e1557336a299e14e5b1,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",validation,1,8,8,-0.0004308071,0.0003691789,0,-0.92162131,-0.92162131,-0.95378283,-0.93366971,0,-0.0034414,0.79998606
phase3cp_lt_event_00034,91472e1557336a299e14e5b1,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",validation,5,8,8,-0.0003515989,0.0004483871,0.125,-0.72222668,-0.72222668,-0.93474133,-0.73213703,0.01166667,-0.00280997,0.79998606
phase3cp_lt_event_00034,91472e1557336a299e14e5b1,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",validation,15,8,8,-0.0003951119,0.0004048742,0.375,-0.4244822,-0.4244822,-0.61142556,-0.41249693,0.11352254,-0.00407568,0.79998606
phase3cp_lt_event_00034,91472e1557336a299e14e5b1,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",holdout,equal_weight_horizon_sleeves,7,7,-0.0007100666,4.71449e-05,0,-0.90065537,-0.90065537,-0.94457531,-0.91358012,0,-0.0049603,0.75721154
phase3cp_lt_event_00034,91472e1557336a299e14e5b1,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",holdout,1,7,7,-0.0005917724,0.0001654391,0,-0.94809638,-0.94809638,-0.97370328,-0.95414545,0,-0.0041352,0.75721154
phase3cp_lt_event_00034,91472e1557336a299e14e5b1,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",holdout,5,7,7,-0.0004399212,0.0003172904,0.28571429,-0.71743717,-0.71743717,-0.81281907,-0.73895359,0.00333333,-0.00307603,0.75721154
phase3cp_lt_event_00034,91472e1557336a299e14e5b1,event_state,targeted_low_turnover_event_opening_state,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",holdout,15,7,7,-0.0010985062,-0.0003412946,0.14285714,-0.85815674,-0.85815674,-0.94225642,-0.87230475,0,-0.00766576,0.75721154
phase3cp_lt_event_00035,a1947bd86be29ff58f05818c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",train,equal_weight_horizon_sleeves,19,19,-0.0003152815,0.0004703373,0.31578947,-0.49346649,-0.49346649,-0.60072241,-0.52111132,0.00166667,-0.00597663,0.78561879
phase3cp_lt_event_00035,a1947bd86be29ff58f05818c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",train,1,19,19,-0.0003465686,0.0004390502,0.21052632,-0.73532131,-0.73532131,-0.79721521,-0.74640028,0,-0.00656533,0.78561879
phase3cp_lt_event_00035,a1947bd86be29ff58f05818c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",train,5,19,19,-0.0002196234,0.0005659954,0.36842105,-0.34265162,-0.34265162,-0.46770116,-0.3712766,0.045,-0.00417036,0.78561879
phase3cp_lt_event_00035,a1947bd86be29ff58f05818c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",train,15,19,19,-0.0003796525,0.0004059662,0.42105263,-0.39694367,-0.39694367,-0.52229993,-0.41685762,0.04333333,-0.00719755,0.78561879
phase3cp_lt_event_00035,a1947bd86be29ff58f05818c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",validation,equal_weight_horizon_sleeves,8,8,4.9422e-06,0.0007844772,0.25,0.0280884,0.0280884,-0.38549752,0.04678463,0.52666667,-0.00066011,0.77953499
phase3cp_lt_event_00035,a1947bd86be29ff58f05818c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",validation,1,8,8,-0.0001396544,0.0006398806,0.5,-0.49927371,-0.49927371,-0.64141998,-0.49551717,0.06187291,-0.00112819,0.77953499
phase3cp_lt_event_00035,a1947bd86be29ff58f05818c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",validation,5,8,8,-4.83861e-05,0.0007311489,0.375,-0.11925544,-0.11925544,-0.3930108,-0.12570909,0.41,-0.00139192,0.77953499
phase3cp_lt_event_00035,a1947bd86be29ff58f05818c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",validation,15,8,8,0.000202867,0.000982402,0.5,0.92645421,0.92645421,0.3766681,0.98681893,0.88647746,-0.00089469,0.77953499
phase3cp_lt_event_00035,a1947bd86be29ff58f05818c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",holdout,equal_weight_horizon_sleeves,7,7,-0.0003982096,0.0003690809,0.42857143,-0.61967652,-0.61967652,-0.71345985,-0.61686933,0.00502513,-0.00282823,0.76729052
phase3cp_lt_event_00035,a1947bd86be29ff58f05818c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",holdout,1,7,7,-0.0004270903,0.0003402002,0,-0.82023491,-0.82023491,-0.87927824,-0.83517307,0,-0.00298611,0.76729052
phase3cp_lt_event_00035,a1947bd86be29ff58f05818c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",holdout,5,7,7,-0.0001250268,0.0006422637,0.14285714,-0.30858905,-0.30858905,-0.6499207,-0.32279904,0.285,-0.00161203,0.76729052
phase3cp_lt_event_00035,a1947bd86be29ff58f05818c,event_state,targeted_low_turnover_event_opening_state,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",holdout,15,7,7,-0.0006425117,0.0001247788,0.28571429,-0.50485575,-0.50485575,-0.63712478,-0.52894303,0.05666667,-0.00507172,0.76729052
phase3cp_lt_event_00036,9a2b24853a17e6410543093d,event_state,targeted_low_turnover_event_opening_state,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",train,equal_weight_horizon_sleeves,18,18,-0.0003725811,0.0004129459,0.27777778,-0.63507926,-0.63507926,-0.70245699,-0.62894834,0,-0.00668721,0.785527
phase3cp_lt_event_00036,9a2b24853a17e6410543093d,event_state,targeted_low_turnover_event_opening_state,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",train,1,18,18,-0.0004487403,0.0003367867,0.05555556,-0.85178428,-0.85178428,-0.87858414,-0.85471706,0,-0.00804727,0.785527
phase3cp_lt_event_00036,9a2b24853a17e6410543093d,event_state,targeted_low_turnover_event_opening_state,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",train,5,18,18,-0.0002969529,0.0004885741,0.22222222,-0.6092077,-0.6092077,-0.68346592,-0.61214055,0.00166667,-0.00533311,0.785527
phase3cp_lt_event_00036,9a2b24853a17e6410543093d,event_state,targeted_low_turnover_event_opening_state,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",train,15,18,18,-0.0003720501,0.0004134769,0.33333333,-0.41967212,-0.41967212,-0.53973966,-0.41951881,0.04666667,-0.0066832,0.785527
