physical_field_id,source_domain,source_table,source_field,source_family,dtype,entity_scope,observable_time_field,pit_status,physical_evidence,current_121_presence
cn.sf.125e113a0dda9bea02a0c354bc20f521,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FA_SCRAP_LOSS,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.f8a877e55e2328fc36cae0b1fff72c8a,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FA_SCRAP_LOSS_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.c16072ce7658d5b71e4b0c71a328b75e,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FBCCE_ADD,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.f8d943d44a04bd11b2acda4ede76ab8d,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FBCCE_ADD_BALANCE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.ffa863062d7e8f719781a892a53bf032,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FBCCE_ADD_BALANCE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.683ad4773edabba6fa2740b328ef9bd7,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FBCCE_ADD_OTHER,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.1507c7ab36b8d847c462c850c629d77f,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FBCCE_ADD_OTHER_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.b6c0dc5e0e49097dbfd64cd0d9ba1258,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FBCCE_ADD_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.6f818e3d6fd897a96b6f54ed851cbab3,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FBNETCASH_OPERATE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.88e902372e9c6b8aeae52e328db46fb9,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FBNETCASH_OPERATE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.d53966dca0472f3757ef6de0ac53228a,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FBOPERATE_NETCASH_BALANCE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.6e6bfee6cabd386e5185429f44f2c1c8,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FBOPERATE_NETCASH_BALANCE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.9657a9363f597996c7a69399c244e3ef,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FBOPERATE_NETCASH_OTHER,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.8549577b033cba4b6893a5f461f1549a,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FBOPERATE_NETCASH_OTHER_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.730df86bc1b870cba46f48002abc17b0,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FB_CCE_ADD,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.1db85638109fd047bc67303e1073a4be,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FB_CCE_ADD_BALANCE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.fd370b94b3a39f773f40c40317d37933,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FB_CCE_ADD_BALANCE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.95f3d2386f130e164afedcf832004b99,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FB_CCE_ADD_OTHER,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.fdb83411d6ff807eb21746b569ca0670,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FB_CCE_ADD_OTHER_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.bd8d258f41e0ad0716e2ef5d1fc46164,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FB_CCE_ADD_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.c3a824dd66a6cffe4d5afae40cd353b7,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FB_NETCASH_OPERATE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.0ff3914731024a030a3af2d90189c22c,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FB_NETCASH_OPERATE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.e6b6c456125252177fd1056e58fed609,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FB_OPERATE_NETCASH_BALANCE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.a1967ec14b619a99df8ff45883b430ec,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FB_OPERATE_NETCASH_BALANCE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.7d5059e44a97b4feb4d4982ab51aef58,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FB_OPERATE_NETCASH_OTHER,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.f5dcc63f82141485ba4e624c2e3cbad8,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FB_OPERATE_NETCASH_OTHER_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.93d3f5ddc71ec0d8136804335476bf96,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINANCE_EXPENSE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.c10b87dc6e98f068de8acfa87415d9b5,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINANCE_EXPENSE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.d66a93fcbbac3eeadac09de59ba0995f,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINANCE_INFLOW_BALANCE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.4fed9990a0fa95ed8137366088c8fb6e,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINANCE_INFLOW_BALANCE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.6215e6bac1b9649a9b2cfee9e46580f0,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINANCE_INFLOW_OTHER,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.f6ee30beaeb361732392ada05c25b950,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINANCE_INFLOW_OTHER_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.e23f8a01037772705e79413ee57e57a2,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINANCE_NETCASH_BALANCE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.5608e8cba0bb5dece255c44818ddc08d,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINANCE_NETCASH_BALANCE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.53628f4886d28bb1e03822c7a4ea694c,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINANCE_NETCASH_OTHER,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.4f1ffa06ae799a42c5d725b7f2086475,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINANCE_NETCASH_OTHER_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.b23addb100c61d2d9966dacd18f84368,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINANCE_OUTFLOW_BALANCE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.acc44585258589c52fd46fdb4685b5de,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINANCE_OUTFLOW_BALANCE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.0dbc1341ae8da8e8b422b6e15f0bc45e,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINANCE_OUTFLOW_OTHER,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.55580ecc24548038ae6d7cc08664c9e5,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINANCE_OUTFLOW_OTHER_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.42c994de152b0df3f735ce0df8b69d71,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINASSET_REDUCE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.368353db942828b3c5dd8ef12f9ebbeb,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINASSET_REDUCE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.2c1963c66845c72b1c30b35c74b9534e,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINLEASE_OBTAIN_FA,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.b2ed449804e4dc628389be705e974e6e,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINLEASE_OBTAIN_FA_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.c4f9499e73a52c912087e54ff9205bdb,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINLIAB_ADD,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.d494fc3a7f3141c55191064c7ccba082,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FINLIAB_ADD_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.34107e1dbd45969b14b13c6dd47dc80b,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FIXED_ASSET_DEPR,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.c809cf1c792051d13f99c4610ac18b6d,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,FIXED_ASSET_DEPR_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.6dc923b181a6509284decf6d5620ee0d,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,IA_AMORTIZE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.ccc5c6a8c1b2c9537bad884912809dc5,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,IA_AMORTIZE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.adb724e89698c37bb2a98c8e9ab999c7,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,IA_LPE_AMORTIZE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.096f1987d29e14b2cd81e5bbe520bf0e,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,IA_LPE_AMORTIZE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.dc856a47d2dcc2ff4cffadc15fd7d2c5,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INSURED_INVEST_ADD,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.7b17bf4d09c23c51cd91634bd944e9cb,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INSURED_INVEST_ADD_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.e9ccecb582da85694fcf9c5460ace3c9,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INSURED_INVEST_REDUCE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.3d1aae3b2ce17bfcaff834023bd4c2d4,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INSURED_INVEST_REDUCE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.50b99d5e5a21d02347e8fad2e5f4f177,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INSURED_PLA,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.98cadc10b03fc081eddf0ee038dcdc08,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INSURED_PLA_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.52fd19aac4179641ac4f7fbad5ec9d86,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INTERBANK_OTHER_REDUCE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.7b06114076bf2510a1b2e3404ecdb982,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INTERBANK_OTHER_REDUCE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.965f10eb1631141b118b7eb8dda71ff4,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INVENTORY_REDUCE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.2beab934557e7e8b783455ec95b94e3e,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INVENTORY_REDUCE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.fcacd75d0a5eabcea32848e488b61f28,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INVEST_INFLOW_BALANCE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.944442a6e900cb476db659ed877fac4c,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INVEST_INFLOW_BALANCE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.a2064204252f19a88aaba0b936f5e98d,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INVEST_INFLOW_OTHER,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.e30b75d9861d2bc98e06ea560e4b577e,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INVEST_INFLOW_OTHER_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.e1f01fdd757d72b41df7c63057a9a0f0,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INVEST_LOSS,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.917812d799638dab26640c960fabec3d,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INVEST_LOSS_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.b8aa4e8c58c9d4d6a08074a369c0f928,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INVEST_NETCASH_BALANCE,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.2db6a467a18cb0de0b4fa9b62c14560b,PIT_FUNDAMENTAL_SIDECAR,cash_flow_sheet_report_em,INVEST_NETCASH_BALANCE_YOY,fundamental_cashflow_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
