field_uid,field_id,source_table,source_field,data_family,entity_scope,semantic_role,field_role,observable_time,pit_status,materialization_status,registry_present,registry_search_eligible,eligible_routes,generator_observed_routes,information_status,information_qualified,core_pack_selected,core_pack_decision,nearest_root_id,nearest_root_nmi,operator_path_status,review_outcome,review_reason,alpha_or_performance_claim
capability::ctx_hfq_turnover_ratio,ctx_hfq_turnover_ratio,true1min_augmented_panel,ctx_hfq_turnover_ratio,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_hfq_float_market_cap_yuan,0.04642898185146498,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_hfq_volume_ratio,ctx_hfq_volume_ratio,true1min_augmented_panel,ctx_hfq_volume_ratio,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_hfq_turnover_ratio,0.01867912380101994,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_holder_avg_hold_num,ctx_holder_avg_hold_num,true1min_augmented_panel,ctx_holder_avg_hold_num,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,STRUCTURALLY_OBSERVED,HOLD_RESEARCH,NON_CORE_ELIGIBLE_ROOT_AVAILABLE_OUTSIDE_FROZEN_CORE_SCOPE,False
capability::ctx_holder_avg_market_cap,ctx_holder_avg_market_cap,true1min_augmented_panel,ctx_holder_avg_market_cap,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,STRUCTURALLY_OBSERVED,HOLD_RESEARCH,NON_CORE_ELIGIBLE_ROOT_AVAILABLE_OUTSIDE_FROZEN_CORE_SCOPE,False
capability::ctx_holder_holder_num,ctx_holder_holder_num,true1min_augmented_panel,ctx_holder_holder_num,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,STRUCTURALLY_OBSERVED,HOLD_RESEARCH,NON_CORE_ELIGIBLE_ROOT_AVAILABLE_OUTSIDE_FROZEN_CORE_SCOPE,False
capability::ctx_holder_holder_num_change,ctx_holder_holder_num_change,true1min_augmented_panel,ctx_holder_holder_num_change,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,STRUCTURALLY_OBSERVED,HOLD_RESEARCH,NON_CORE_ELIGIBLE_ROOT_AVAILABLE_OUTSIDE_FROZEN_CORE_SCOPE,False
capability::ctx_holder_holder_num_ratio,ctx_holder_holder_num_ratio,true1min_augmented_panel,ctx_holder_holder_num_ratio,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,STRUCTURALLY_OBSERVED,HOLD_RESEARCH,NON_CORE_ELIGIBLE_ROOT_AVAILABLE_OUTSIDE_FROZEN_CORE_SCOPE,False
capability::ctx_rzrq_rqye,ctx_rzrq_rqye,true1min_augmented_panel,ctx_rzrq_rqye,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_rzrq_rqyl,0.5164417681708052,NOT_OBSERVED,HOLD_RESEARCH,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
capability::ctx_rzrq_rqyl,ctx_rzrq_rqyl,true1min_augmented_panel,ctx_rzrq_rqyl,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_hfq_float_market_cap_yuan,0.14702741128606034,NOT_OBSERVED,HOLD_RESEARCH,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
capability::ctx_rzrq_rzche,ctx_rzrq_rzche,true1min_augmented_panel,ctx_rzrq_rzche,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_rzrq_rzjme,0.155049676478844,NOT_OBSERVED,HOLD_RESEARCH,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
capability::ctx_rzrq_rzjme,ctx_rzrq_rzjme,true1min_augmented_panel,ctx_rzrq_rzjme,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_rzrq_rzye,0.059388272676230744,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_rzrq_rzmre,ctx_rzrq_rzmre,true1min_augmented_panel,ctx_rzrq_rzmre,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_rzrq_rzche,0.3535572550656876,NOT_OBSERVED,HOLD_RESEARCH,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
capability::ctx_rzrq_rzrqye,ctx_rzrq_rzrqye,true1min_augmented_panel,ctx_rzrq_rzrqye,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_rzrq_rzye,0.9236045290457755,NOT_OBSERVED,HOLD_RESEARCH,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
capability::ctx_rzrq_rzye,ctx_rzrq_rzye,true1min_augmented_panel,ctx_rzrq_rzye,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_hfq_float_market_cap_yuan,0.2624942647505039,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_rzrq_rzyezb,ctx_rzrq_rzyezb,true1min_augmented_panel,ctx_rzrq_rzyezb,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_hfq_float_market_cap_yuan,0.047498874312634026,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_sent_damian_num,ctx_sent_damian_num,true1min_augmented_panel,ctx_sent_damian_num,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,MARKET_REGIME_CONDITION,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_sent_mian_num,0.11784872052181442,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_sent_ditian_num,ctx_sent_ditian_num,true1min_augmented_panel,ctx_sent_ditian_num,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,MARKET_REGIME_CONDITION,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_sent_uplimit_num,0.04485118444946616,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_sent_down_num,ctx_sent_down_num,true1min_augmented_panel,ctx_sent_down_num,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,MARKET_REGIME_CONDITION,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,,0.0,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_sent_downlimit_num,ctx_sent_downlimit_num,true1min_augmented_panel,ctx_sent_downlimit_num,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,MARKET_REGIME_CONDITION,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_sent_lt5_num,0.2970606137359897,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_sent_gt5_num,ctx_sent_gt5_num,true1min_augmented_panel,ctx_sent_gt5_num,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,MARKET_REGIME_CONDITION,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_sent_up_num,0.3238828447736967,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_sent_lb_2_num,ctx_sent_lb_2_num,true1min_augmented_panel,ctx_sent_lb_2_num,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,MARKET_REGIME_CONDITION,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_sent_uplimit_num,0.23479549523119578,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_sent_lb_3_num,ctx_sent_lb_3_num,true1min_augmented_panel,ctx_sent_lb_3_num,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,MARKET_REGIME_CONDITION,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_sent_uplimit_num,0.1536413520216709,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_sent_lb_h_num,ctx_sent_lb_h_num,true1min_augmented_panel,ctx_sent_lb_h_num,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,MARKET_REGIME_CONDITION,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_sent_uplimit_num,0.1656357461270827,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_sent_lt5_num,ctx_sent_lt5_num,true1min_augmented_panel,ctx_sent_lt5_num,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,MARKET_REGIME_CONDITION,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_sent_down_num,0.3010356876839323,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_sent_max_lb_num,ctx_sent_max_lb_num,true1min_augmented_panel,ctx_sent_max_lb_num,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,MARKET_REGIME_CONDITION,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_sent_lb_h_num,0.29064488519553566,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_sent_mian_num,ctx_sent_mian_num,true1min_augmented_panel,ctx_sent_mian_num,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,MARKET_REGIME_CONDITION,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_sent_lt5_num,0.12673068734333143,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_sent_tiandi_num,ctx_sent_tiandi_num,true1min_augmented_panel,ctx_sent_tiandi_num,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,MARKET_REGIME_CONDITION,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_sent_damian_num,1.948990390930677e-08,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_sent_up_num,ctx_sent_up_num,true1min_augmented_panel,ctx_sent_up_num,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,MARKET_REGIME_CONDITION,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_sent_down_num,0.7760734993136317,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_sent_uplimit_num,ctx_sent_uplimit_num,true1min_augmented_panel,ctx_sent_uplimit_num,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,MARKET_REGIME_CONDITION,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_sent_gt5_num,0.35833870643822796,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_sent_zb_num,ctx_sent_zb_num,true1min_augmented_panel,ctx_sent_zb_num,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,MARKET_REGIME_CONDITION,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,ctx_sent_uplimit_num,0.21300869328084837,STRUCTURALLY_OBSERVED,ALLOW_KEEP_REVIEW,INFORMATION_QUALIFIED_AND_STRUCTURALLY_CONSUMED,False
capability::ctx_ths_hot_circulation_value,ctx_ths_hot_circulation_value,true1min_augmented_panel,ctx_ths_hot_circulation_value,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
capability::ctx_ths_hot_last_pct,ctx_ths_hot_last_pct,true1min_augmented_panel,ctx_ths_hot_last_pct,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,STRUCTURALLY_OBSERVED,HOLD_RESEARCH,NON_CORE_ELIGIBLE_ROOT_AVAILABLE_OUTSIDE_FROZEN_CORE_SCOPE,False
capability::ctx_ths_hot_last_price,ctx_ths_hot_last_price,true1min_augmented_panel,ctx_ths_hot_last_price,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
capability::ctx_ths_hot_rank,ctx_ths_hot_rank,true1min_augmented_panel,ctx_ths_hot_rank,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,STRUCTURALLY_OBSERVED,HOLD_RESEARCH,NON_CORE_ELIGIBLE_ROOT_AVAILABLE_OUTSIDE_FROZEN_CORE_SCOPE,False
capability::ctx_ths_hot_rank_diff,ctx_ths_hot_rank_diff,true1min_augmented_panel,ctx_ths_hot_rank_diff,lagged_daily_context,STOCK,interaction-only,interaction-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,STRUCTURALLY_OBSERVED,HOLD_RESEARCH,NON_CORE_ELIGIBLE_ROOT_AVAILABLE_OUTSIDE_FROZEN_CORE_SCOPE,False
capability::ctx_zls_df_num,ctx_zls_df_num,true1min_augmented_panel,ctx_zls_df_num,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,True,MARKET_REGIME_CONDITION,MARKET_REGIME_CONDITION,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,STRUCTURALLY_OBSERVED,HOLD_RESEARCH,GENERATOR_SUPPORT_OR_CONTROL_ROOT_NOT_ALPHA_PAYLOAD,False
capability::ctx_zls_lbgd,ctx_zls_lbgd,true1min_augmented_panel,ctx_zls_lbgd,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
capability::ctx_zls_strong,ctx_zls_strong,true1min_augmented_panel,ctx_zls_strong,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
capability::ctx_zls_ztjs,ctx_zls_ztjs,true1min_augmented_panel,ctx_zls_ztjs,lagged_daily_context,MARKET,state-only,state-only,previous_session,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
capability::dataset_route_id,dataset_route_id,true1min_augmented_panel,dataset_route_id,metadata,STOCK,blocked,blocked,metadata_only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,identifier/label/clock metadata is not a searchable feature,False
capability::date,date,true1min_augmented_panel,date,metadata,STOCK,blocked,blocked,metadata_only,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,NOT_EVALUATED,False,False,NOT_SELECTED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,identifier/label/clock metadata is not a searchable feature,False
capability::evt_uplimit_active,evt_uplimit_active,true1min_augmented_panel,evt_uplimit_active,event_state,STOCK,state-only,state-only,event_time,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,True,True,EXPLORATORY_CORE,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_DIRECT_TYPED_ROUTE_USE_FROZEN_EVENT_ENTRY_OR_DERIVED_REPRESENTATION,False
capability::evt_uplimit_age_min,evt_uplimit_age_min,true1min_augmented_panel,evt_uplimit_age_min,event_state,STOCK,state-only,state-only,event_time,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_DIRECT_TYPED_ROUTE_USE_FROZEN_EVENT_ENTRY_OR_DERIVED_REPRESENTATION,False
capability::evt_uplimit_amount,evt_uplimit_amount,true1min_augmented_panel,evt_uplimit_amount,event_state,STOCK,state-only,state-only,event_time,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_DIRECT_TYPED_ROUTE_USE_FROZEN_EVENT_ENTRY_OR_DERIVED_REPRESENTATION,False
capability::evt_uplimit_auction_buy,evt_uplimit_auction_buy,true1min_augmented_panel,evt_uplimit_auction_buy,event_state,STOCK,state-only,state-only,event_time,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
capability::evt_uplimit_auction_money,evt_uplimit_auction_money,true1min_augmented_panel,evt_uplimit_auction_money,event_state,STOCK,state-only,state-only,event_time,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_DIRECT_TYPED_ROUTE_USE_FROZEN_EVENT_ENTRY_OR_DERIVED_REPRESENTATION,False
capability::evt_uplimit_auction_offer,evt_uplimit_auction_offer,true1min_augmented_panel,evt_uplimit_auction_offer,event_state,STOCK,state-only,state-only,event_time,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
capability::evt_uplimit_auction_pre1max_ratio,evt_uplimit_auction_pre1max_ratio,true1min_augmented_panel,evt_uplimit_auction_pre1max_ratio,event_state,STOCK,state-only,state-only,event_time,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,NO_DIRECT_TYPED_ROUTE_USE_FROZEN_EVENT_ENTRY_OR_DERIVED_REPRESENTATION,False
capability::evt_uplimit_auction_turnover,evt_uplimit_auction_turnover,true1min_augmented_panel,evt_uplimit_auction_turnover,event_state,STOCK,state-only,state-only,event_time,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
capability::evt_uplimit_cutoff_minute,evt_uplimit_cutoff_minute,true1min_augmented_panel,evt_uplimit_cutoff_minute,event_state,STOCK,state-only,state-only,event_time,PIT_VERSIONED_HISTORY,REGISTERED_TYPED_CAPABILITY,True,False,,,EVALUATED_DEVELOPMENT_ONLY,False,False,NOT_QUALIFIED,,0.0,NOT_OBSERVED,HOLD_RESEARCH,SOURCE_UNIT_GLOSSARY_NOT_ASSERTED,False
