"candidate_id","expression_hash","run","source_round","generator_arm","generator_route","source_generator","source_lane","factor_lane","field_family","primitive_family","event_state_family","horizon_bucket","turnover_bucket","family_id","motif_id","subtree_hashes","phase3ca_proxy_quality","proxy_quality","aligned_ic_mean","spread_hit_rate","mean_one_way_turnover","fields","expression","portfolio_mode","short_allowed","train_reward","optimizer_reward","optimizer_reward_source","optimizer_reward_metric","optimizer_reward_split","validation_usage","holdout_usage","train_day_sortino","train_minute_sortino","train_worst_horizon_day_sortino","train_median_horizon_day_sortino","train_horizon_sortino_stdev","train_day_mcmc_p25","train_day_mcmc_prob_gt_0","train_mean_one_way_turnover","train_rank_ic_mean","train_rank_ic_hit_rate","train_rank_ic_loss","train_rank_ic_reward_component","train_rank_ic_obs","train_regime_stability_score","train_regime_reward_component","train_regime_worst_day_sortino","train_regime_median_day_sortino","train_regime_positive_share","train_regime_count","train_regime_method","train_regime_rows","validation_day_sortino","validation_day_mcmc_prob_gt_0","validation_rank_ic_mean","validation_rank_ic_loss","holdout_day_sortino","holdout_day_mcmc_prob_gt_0","holdout_rank_ic_mean","holdout_rank_ic_loss","inherited_blockers","train_reward_blockers","train_reward_decision","seed","round_id","parent_id","mutation_type","blocker_flags","validation_mcmc_prob_gt_0","holdout_mcmc_prob_gt_0"
"phase3dv_00329","7e74746c99100705d5efc7f2","","phase3dv_lane_a_elite_budget_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","board_transition","multi_or_unknown","low_turnover","9aed35193a3e03a6ed","ef33081517d32371de","df6cd4de804f","0","0","","","0.14","","CSRank(Add(Mul(Sign(CSRank(WindowStateCount($evt_uplimit_active,3))),CSRank(Add(CSRank(MaskedCorr($ctx_hfq_market_cap_yuan,$vwap,40,0.5)),CSRank(ValidRatioGate($ctx_billboard_billboard_net_amt,40,0.5))))),CSRank(MaskedZScore($ctx_holder_avg_hold_num,20,0.5))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_a_elite_budget_deepen","","","","",""
"phase3dv_00328","b7d1a65fc31ae1e887dd73b4","","phase3dv_lane_d_fresh_self_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","flow_amount_volume+lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","board_transition","multi_or_unknown","low_turnover","d904992fa6060e0ace","365104a0ef2aea7145","dda3155ff536","0","0","","","0.14","","CSRank(Add(Mul(Sign(CSRank(WindowStateCount($evt_uplimit_age_min,20))),CSRank(Add(CSRank(MaskedCorr($ctx_billboard_deal_amount_ratio,$vwap,10,0.5)),CSRank(MaskedZScore($ctx_sent_zb_num,120,0.8))))),CSRank(ValidRatioGate($ctx_hfq_ps_ttm,20,0.5))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_d_fresh_self_deepen","","","","",""
"phase3dv_00282","9c864e5e52ac9860c2c8ebad","","phase3dv_lane_b_regime_specialist_budget","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","flow_amount_volume+lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","board_transition","multi_or_unknown","low_turnover","a38df9636ce199ff6a","244cc2be9a04de9537","60962dab1460","0","0","","","0.14","","CSRank(Add(Add(Sign(CSRank(EventCount($evt_uplimit_active,20))),Neg(CSRank(MaskedCorr($ctx_billboard_deal_amount_ratio,$vol,20,0.5)))),Neg(CSRank(MaskedZScore($ctx_billboard_sum_sell_amt,10,0.6)))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_b_regime_specialist_budget","","","","",""
"phase3dv_00278","2615016a42480bb88eba7768","","phase3dv_lane_b_regime_specialist_budget","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","none","multi_or_unknown","low_turnover","3546483ff4fabb730c","ca21fba4437700365a","703be136ef92","0","0","","","0.14","","CSRank(Sub(Neg(CSRank(MaskedCorr($ctx_rzrq_rqye,$vwap,20,0.6))),Sign(CSRank(StateDwell($evt_uplimit_fd_max,15)))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_b_regime_specialist_budget","","","","",""
"phase3dv_00279","23c35325388bedf977000c79","","phase3dv_lane_c_probation_budget_probe","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","limit_up","multi_or_unknown","low_turnover","7e4efaafe8cf20d55d","120e32141e1175e30d","fd56121e9291","0","0","","","0.14","","CSRank(Add(Mul(Sign(Neg(CSRank(WindowStateCount($evt_uplimit_up_limit_keep_times,20)))),CSRank(Sub(Neg(CSRank(MaskedZScore($ctx_rzrq_rqyl,10,0.6))),Neg(CSRank(MaskedZScore($ctx_rzrq_rzrqye,40,0.8)))))),Neg(CSRank(MaskedZScore($ctx_hfq_ps_ttm,10,0.6)))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_c_probation_budget_probe","","","","",""
"phase3dv_00280","81b0790e9a1d70751471b83b","","phase3dv_lane_d_fresh_self_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","flow_amount_volume+lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","board_transition","multi_or_unknown","low_turnover","0633bedb675f7d41c2","ff1158ee684983fbf7","06784947d54c","0","0","","","0.14","","CSRank(Add(Mul(Sign(Sign(CSRank(WindowStateCount($evt_uplimit_amount,3)))),CSRank(Sub(Neg(CSRank(MaskedCorr($ctx_billboard_deal_amount_ratio,$vwap,120,0.5))),CSRank(MaskedZScore($ctx_billboard_sell_ratio,60,0.8))))),CSRank(ValidRatioGate($ctx_hfq_market_cap_yuan,60,0.5))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_d_fresh_self_deepen","","","","",""
"phase3dv_00322","e11f89977ecc0b23b4478de1","","phase3dv_lane_b_regime_specialist_budget","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","board_transition+limit_up","multi_or_unknown","low_turnover","cdd986cf34466a09e4","4d82fa930bcf78e684","895572e69a97","0","0","","","0.14","","CSRank(Add(Mul(Sign(CSRank(EventCount($evt_uplimit_up_limit_keep_times,3))),CSRank(Add(Neg(CSRank(MaskedZScore($ctx_billboard_buy_ratio,40,0.5))),Neg(CSRank(MaskedZScore($ctx_billboard_billboard_sell_amt,20,0.6)))))),Neg(CSRank(MaskedZScore($ctx_holder_avg_market_cap,10,0.8)))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_b_regime_specialist_budget","","","","",""
"phase3dv_00300","2f3732550f5bda229a9ed713","","phase3dv_lane_d_fresh_self_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","board_transition","multi_or_unknown","low_turnover","20c74f41b859dc44eb","434ffc3272ded15d38","9a774451e8d8","0","0","","","0.14","","CSRank(Mul(Sign(Neg(CSRank(EventCount($evt_uplimit_age_min,40)))),Neg(CSRank(MaskedCorr($ctx_billboard_billboard_buy_amt,$vwap,60,0.6)))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_d_fresh_self_deepen","","","","",""
"phase3dv_00301","f3a0deaedfaa68dd0e338196","","phase3dv_lane_a_elite_budget_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","board_transition","multi_or_unknown","low_turnover","a7c36732c0ea9720ac","9177ec0ee02c3f9834","209db95b9a4b","0","0","","","0.14","","CSRank(Add(Mul(Sign(CSRank(EventCount($evt_uplimit_active,40))),CSRank(Add(Neg(CSRank(MaskedZScore($ctx_billboard_turnoverrate,40,0.8))),Neg(CSRank(MaskedZScore($ctx_rzrq_rzye,20,0.6)))))),Neg(CSRank(MaskedZScore($ctx_holder_avg_market_cap,60,0.5)))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_a_elite_budget_deepen","","","","",""
"phase3dv_00310","f5dc34cf44a0e9270a10aa6d","","phase3dv_lane_b_regime_specialist_budget","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","limit_up","multi_or_unknown","low_turnover","f9ee64fdff55d64cdb","3b1f5163ac3fb8cce8","00ed0baad834","0","0","","","0.14","","CSRank(Mul(Sign(Add(Neg(CSRank(MaskedCorr($ctx_rzrq_rqye,$vwap,60,0.5))),Neg(CSRank(MaskedZScore($ctx_sent_uplimit_num,40,0.5))))),Neg(CSRank(EventCount($evt_uplimit_up_limit_keep_times,20)))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_b_regime_specialist_budget","","","","",""
"phase3dv_00296","005e091a3b3a60a8741bdcde","","phase3dv_lane_d_fresh_self_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","flow_amount_volume+lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","board_transition","multi_or_unknown","low_turnover","6ae9c01c28fef4c93b","0f764ec5c92a151a71","2e316a7c6c06","0","0","","","0.14","","CSRank(Add(Add(Sign(CSRank(EventCount($evt_uplimit_active,20))),Neg(CSRank(MaskedZScore($ctx_billboard_deal_amount_ratio,10,0.8)))),CSRank(MaskedZScore($ctx_billboard_accum_amount,60,0.8))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_d_fresh_self_deepen","","","","",""
"phase3dv_00297","10034c60d691999d1cd0aec5","","phase3dv_lane_a_elite_budget_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","none","multi_or_unknown","low_turnover","3afe6fe998c50d08d6","f6e00f57a7b588e8ac","c5c3255a2b69","0","0","","","0.14","","CSRank(Mul(Sign(Add(CSRank(ValidRatioGate($ctx_rzrq_rzye,20,0.5)),Neg(CSRank(MaskedZScore($ctx_rzrq_rzche,120,0.5))))),CSRank(EventCount($evt_uplimit_active,20))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_a_elite_budget_deepen","","","","",""
"phase3dv_00299","c641c2cae5d1caea484d8b84","","phase3dv_lane_c_probation_budget_probe","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","none","multi_or_unknown","low_turnover","36d347fb8dc6dca47c","21336b24cee65f7941","bf0a5505f90d","0","0","","","0.14","","CSRank(Mul(Sign(Sign(CSRank(WindowStateCount($evt_uplimit_fd_max,10)))),CSRank(Sub(CSRank(MaskedZScore($ctx_holder_holder_num,20,0.8)),Neg(CSRank(MaskedZScore($ctx_sent_downlimit_num,60,0.6)))))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_c_probation_budget_probe","","","","",""
"phase3dv_00306","cfeb887bea10a97abc6ffbe2","","phase3dv_lane_b_regime_specialist_budget","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","board_transition","multi_or_unknown","low_turnover","7a5bdc75093882ac32","26bbb09b87d605643e","7db063843308","0","0","","","0.14","","CSRank(Add(Sign(CSRank(EventAge($evt_uplimit_fd_close))),Neg(CSRank(MaskedCorr($ctx_billboard_turnoverrate,$vwap,10,0.5)))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_b_regime_specialist_budget","","","","",""
"phase3dv_00302","31bc1bbaa4cf6682580427be","","phase3dv_lane_b_regime_specialist_budget","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","flow_amount_volume+lagged_context+limit_event_state+opening_state+range_location","cross_sectional+arithmetic+state_transform","opening_state","multi_or_unknown","low_turnover","d2744626f195ef8752","c13ec51b9e060567b4","36b217205f22","0","0","","","0.14","","CSRank(Add(Mul(Sign(CSRank(EventCount($evt_uplimit_fd_close,10))),CSRank(Add(Neg(CSRank(MaskedCorr($ctx_rzrq_rzrqye,$amount,120,0.5))),CSRank(ValidRatioGate($ctx_hfq_turnover_ratio,10,0.8))))),Sign(CSRank($m1_first5_high))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_b_regime_specialist_budget","","","","",""
"phase3dv_00304","9207734f56030aae20a3698f","","phase3dv_lane_d_fresh_self_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","flow_amount_volume+lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","board_transition","multi_or_unknown","low_turnover","de0248638c7cdbf22f","4722cdf1b39a27516a","3b5711344d78","0","0","","","0.14","","CSRank(Add(Sub(CSRank(MaskedCorr($ctx_rzrq_rzrqye,$vol,20,0.8)),CSRank(MaskedZScore($ctx_billboard_turnoverrate,10,0.5))),Neg(CSRank(EventCount($evt_uplimit_age_min,10)))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_d_fresh_self_deepen","","","","",""
"phase3dv_00309","7b665e4bb036048e9188dcb8","","phase3dv_lane_a_elite_budget_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","limit_event_state+opening_state","cross_sectional+arithmetic+state_transform","opening_state","multi_or_unknown","low_turnover","45d5813f329607479a","11d9513ca1f08e0d0b","0cda589e1e26","0","0","","","0.14","","CSRank(Add(Mul(Sign(CSRank(StateDwell($evt_uplimit_active,5))),CSRank(Sub(CSRank(ValidRatioGate($ctx_hfq_pb,10,0.5)),CSRank(MaskedZScore($ctx_sent_downlimit_num,120,0.8))))),CSRank($m1_first5_last_return_vs_open)))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_a_elite_budget_deepen","","","","",""
"phase3dv_00308","58b7276b82a4ab851f64188a","","phase3dv_lane_d_fresh_self_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","limit_event_state","cross_sectional+arithmetic+state_transform","limit_up","multi_or_unknown","low_turnover","fbe6dd3de62a64b19b","aafe9fb540c3faf51a","9971c3af0eca","0","0","","","0.14","","CSRank(Sub(Sign(CSRank(StateDwell($evt_uplimit_up_limit_keep_times,10))),Neg(CSRank(MaskedZScore($ctx_sent_uplimit_num,10,0.8)))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_d_fresh_self_deepen","","","","",""
"phase3dv_00307","1e32c4f3cafaa72b90073299","","phase3dv_lane_c_probation_budget_probe","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","limit_event_state+opening_state","cross_sectional+arithmetic+state_transform","limit_up+opening_state","multi_or_unknown","low_turnover","4833b6fa6350ba524f","bb27211beeb4d6b885","3a442ce8ca14","0","0","","","0.14","","CSRank(Add(Neg(CSRank(EventCount($evt_uplimit_up_limit_keep_times,20))),Sign(CSRank($m1_first5_last_close))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_c_probation_budget_probe","","","","",""
"phase3dv_00319","7265d80581bf28b97bea66ed","","phase3dv_lane_c_probation_budget_probe","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","limit_event_state","cross_sectional+arithmetic+state_transform","none","multi_or_unknown","low_turnover","9ae0142028bdc5d23f","7cb2b4c4ae8e026139","b67482bc15ae","0","0","","","0.14","","CSRank(Add(Sign(CSRank(StateDwell($evt_uplimit_fd_close,20))),CSRank(MaskedZScore($ctx_hfq_pb,20,0.6))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_c_probation_budget_probe","","","","",""
"phase3dv_00294","8ba6d22758a5e3a66db43eaf","","phase3dv_lane_b_regime_specialist_budget","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","limit_up","multi_or_unknown","low_turnover","ca2b465bcf3111b680","b5abeb226e887172e4","8ce182680df6","0","0","","","0.14","","CSRank(Add(Add(Neg(CSRank(EventCount($evt_uplimit_up_limit_keep_times,5))),Neg(CSRank(MaskedZScore($ctx_hfq_market_cap_yuan,20,0.6)))),CSRank(ValidRatioGate($ctx_rzrq_rzmre,20,0.6))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_b_regime_specialist_budget","","","","",""
"phase3dv_00295","6045f3d22b731e64cf204677","","phase3dv_lane_c_probation_budget_probe","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","flow_amount_volume+lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","board_transition","multi_or_unknown","low_turnover","19a9bb461a0ed4e574","d790d57848347eca68","9042a5769d6b","0","0","","","0.14","","CSRank(Add(Mul(Sign(Neg(CSRank(SinceLastEvent($evt_uplimit_fd_max)))),CSRank(Sub(Neg(CSRank(MaskedZScore($ctx_billboard_billboard_net_amt,20,0.5))),CSRank(ValidRatioGate($ctx_billboard_accum_amount,10,0.8))))),Neg(CSRank(MaskedZScore($ctx_holder_holder_num,20,0.5)))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_c_probation_budget_probe","","","","",""
"phase3dv_00321","ac66148a65e9f7f9f058a1ab","","phase3dv_lane_a_elite_budget_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","board_transition","multi_or_unknown","low_turnover","d167062ef33924bc27","ba2a580b7f1b19207e","a91a02e04b3c","0","0","","","0.14","","CSRank(Mul(Sign(CSRank(StateDwell($evt_uplimit_active,20))),CSRank(MaskedZScore($ctx_billboard_billboard_sell_amt,40,0.5))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_a_elite_budget_deepen","","","","",""
"phase3dv_00292","d2d67eee5da06fe4d3355684","","phase3dv_lane_d_fresh_self_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","flow_amount_volume+lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","board_transition+limit_up","multi_or_unknown","low_turnover","47b60de5b01c1e6277","1ec6d74e587bb4d067","1f133a737a5a","0","0","","","0.14","","Neg(CSRank(Add(Mul(Sign(Sign(CSRank(StateDwell($evt_uplimit_up_limit_keep_times,40)))),CSRank(Sub(Neg(CSRank(MaskedCorr($ctx_billboard_billboard_deal_amt,$amount,40,0.6))),CSRank(ValidRatioGate($ctx_billboard_billboard_deal_amt,10,0.8))))),Neg(CSRank(MaskedZScore($ctx_hfq_pe_ttm,10,0.8))))))","unknown","false","-2.3","-2.3","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","","","","","","","","","","","","-0.3","0","","0.0","","","","0","none_no_train_curve","","","","","","","","","","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic","HOLD_TRAIN_REWARD","","phase3dv_lane_d_fresh_self_deepen","","","","",""
