expression_hash,candidate_id,phase3bk_rank,factor_lane,fields,expression,horizon_min,shard_count,ic_mean,ic_abs_mean,ic_hit_rate,spread_mean,spread_abs_mean,spread_hit_rate,wrong_lag_prev_ic_mean,wrong_lag_future_ic_mean,mean_one_way_turnover,signal_unique_min,signal_nonnull_sum,eval_rows_sum,expected_direction,primary_horizon_min,aligned_ic_mean,aligned_spread_mean,blocker_flags,phase3bl_decision,source_generator,source_lane,policy_score,note,open_direction,abs_aligned_ic_mean,positive_horizon_count,future_wrong_lag_horizon_count,phase3bp_blocker_flags,phase3bp_decision
4a246fc273b8bbfb830e4fc6,phase3bp_00186,,cem_interaction::rx_range_location::coverage_guarded_context::spread,amount|close|ctx_sent_damian_num|high|low,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))),CSRank(SafeCSResidual($ctx_sent_damian_num,$amount,20,5,0.8))))",1,4,-0.2253946138,0.2259607697,0.01107594937,-0.0007638944712,0.0007999408378,0.02689873418,-0.002178319705,0.5603706996,0.7997081452,3628,205696,207055,1,0,-0.2253946138,-0.0007638944712,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_15 x ctx_sent_damian_num_safe_residual_amount spread,short_top,0.2253946138,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
8563d3c7e146fa9af386e693,phase3bp_00158,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first15_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2252963401,0.2256306793,0.005033557047,-0.0007416459441,0.0007596834475,0.01510067114,7.269447446e-05,0.5402614177,0.8026284916,2554,194131,207055,1,0,-0.2252963401,-0.0007416459441,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_30 x m1_first15_vol spread,short_top,0.2252963401,4,3,future_signal_wrong_lag_too_strong,bp_watch_or_reject
ce7f46af9385e7735bf54d76,phase3bp_00183,,cem_interaction::rx_range_location::coverage_guarded_context::residual,amount|close|ctx_sent_downlimit_num|high|low,"CSRank(CSResidual(CSRank(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),CSRank(SafeCSResidual($ctx_sent_downlimit_num,$amount,20,5,0.8))))",1,4,-0.2237203441,0.2243034271,0.007126565194,-0.0007523640976,0.0007882770065,0.02123489609,-0.001225261802,0.5643493299,0.8002271129,3391,184192,207055,1,0,-0.2237203441,-0.0007523640976,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_10 x ctx_sent_downlimit_num_safe_residual_amount residual,short_top,0.2237203441,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
39141d09b12fc78af0477f7b,phase3bp_00174,,cem_interaction::rx_range_location::rx_opening_amount::residual,close|high|low|m1_first15_vol|volume,"CSRank(CSResidual(CSRank(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5))),CSRank(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2217223726,0.2220718224,0.006711409396,-0.0007389908681,0.0007632042463,0.01510067114,-0.000505576998,0.5814448229,0.8009836512,2554,194135,207055,1,0,-0.2217223726,-0.0007389908681,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_5 x m1_first15_vol residual,short_top,0.2217223726,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
b4534e0bb90bc0a942afca65,phase3bp_00166,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first5_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2216195105,0.2219384297,0.004777070064,-0.0007520400573,0.0007705057081,0.01751592357,-0.0004539767306,0.5434233524,0.8038211772,2554,204412,207055,1,0,-0.2216195105,-0.0007520400573,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_30 x m1_first5_vol spread,short_top,0.2216195105,4,3,future_signal_wrong_lag_too_strong,bp_watch_or_reject
a54442f9861634d17f663086,phase3bp_00110,,rx_interaction::rx_range_location::rx_opening_amount::product,close|high|low|m1_first15_vol|volume,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",1,4,0.2188802277,0.2200462674,0.9815436242,0.0007177846932,0.0007348477962,0.9748322148,0.0006218536636,-0.5251486153,0.79027804,2554,194131,207055,1,0,0.2188802277,0.0007177846932,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_30 x m1_first15_vol product,long_top,0.2188802277,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
33a2a9492d5d30e9cfdc66b3,phase3bp_00187,,cem_interaction::rx_range_location::coverage_guarded_context::residual,amount|close|ctx_sent_up_num|high|low,"CSRank(CSResidual(CSRank(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5))),CSRank(SafeCSResidual($ctx_sent_up_num,$amount,20,5,0.8))))",1,4,-0.2158237791,0.2165721717,0.006854608249,-0.0007232249685,0.0007569021924,0.02234661134,-0.001315206772,0.5794247029,0.8022494457,3456,184195,207055,1,0,-0.2158237791,-0.0007232249685,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_5 x ctx_sent_up_num_safe_residual_amount residual,short_top,0.2158237791,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
67ec1b49de73d74fc914e4fd,phase3bp_00180,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first30_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2157735531,0.2159744709,0.005395683453,-0.0007022166328,0.000711924866,0.01978417266,0.0005423428746,0.5663156298,0.8032453577,2554,181247,207055,1,0,-0.2157735531,-0.0007022166328,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_5 x m1_first30_vol spread,short_top,0.2157735531,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
569324809acd73aa171bf2c4,phase3bp_00172,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first5_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",1,4,-0.215204703,0.2152818605,0.004777070064,-0.0007340991443,0.0007490622946,0.02388535032,-0.0009771727366,0.5597163401,0.8026949328,2554,204416,207055,1,0,-0.215204703,-0.0007340991443,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_8 x m1_first5_vol spread,short_top,0.215204703,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
c74fe0e35d7fe173674966c4,phase3bp_00103,,rx_interaction::rx_range_location::rx_opening_amount::product,close|high|low|m1_first5_vol|volume,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",1,4,0.2117864231,0.2132156508,0.9777070064,0.0007053413569,0.0007415478671,0.9585987261,0.001599241515,-0.5307091081,0.794063114,2554,204413,207055,1,0,0.2117864231,0.0007053413569,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_15 x m1_first5_vol product,long_top,0.2117864231,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
5d3b2cb7604794b122284cb6,phase3bp_00185,,cem_interaction::rx_range_location::coverage_guarded_context::residual,amount|close|ctx_zls_lbgd|high|low,"CSRank(CSResidual(CSRank(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))),CSRank(SafeCSResidual($ctx_zls_lbgd,$amount,20,5,0.8))))",1,4,-0.1911208571,0.1911208571,0,-0.0005518931958,0.0005518931958,0,-0.01442563251,0.5184808551,0.8357367893,337,2591,207055,1,0,-0.1911208571,-0.0005518931958,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_15 x ctx_zls_lbgd_safe_residual_amount residual,short_top,0.1911208571,4,3,future_signal_wrong_lag_too_strong,bp_watch_or_reject
cb1f6689c6bd8772accf96b4,phase3bp_00102,,rx_interaction::rx_range_location::rx_opening_amount::product,close|high|low|m1_first5_vol|volume,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),3))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",1,4,0.1868628041,0.1889179289,0.9824840764,0.0006351038056,0.0006617422542,0.9617834395,0.002401851748,-0.5644911252,0.8003150213,2554,204416,207055,1,0,0.1868628041,0.0006351038056,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_3 x m1_first5_vol product,long_top,0.1868628041,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
cffcce1bc4f0b353649d52f6,phase3bp_00178,,cem_interaction::rx_range_location::rx_opening_amount::residual,close|high|low|m1_first15_vol|volume,"CSRank(CSResidual(CSRank(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),2))),CSRank(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",1,4,-0.1717536735,0.1723528487,0.01174496644,-0.0006739253499,0.0006901900976,0.02013422819,-0.00426548321,0.6038187881,0.7992702858,2555,194135,207055,1,0,-0.1717536735,-0.0006739253499,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_2 x m1_first15_vol residual,short_top,0.1717536735,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
5e448d103250fbb2b9c2d575,phase3bp_00128,,cem_interaction::rx_range_location::rx_opening_amount::residual,close|high|low|m1_first5_vol|volume,"CSRank(CSResidual(CSRank(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),2))),CSRank(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",1,4,-0.169198179,0.1698462162,0.0127388535,-0.0006862833773,0.0007036360233,0.02547770701,-0.005393529947,0.6023432002,0.7996105277,2555,204416,207055,1,0,-0.169198179,-0.0006862833773,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_2 x m1_first5_vol residual,short_top,0.169198179,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
ab958767fd8c80cf8276211e,phase3bp_00126,,cem_interaction::rx_opening_range::coverage_guarded_context::spread,amount|ctx_zls_ztjs|m1_first15_high|m1_first15_low|open,"CSRank(Sub(ZScore(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_zls_ztjs,$amount,20,5,0.8))))",15,4,-0.1689142267,0.1689142267,0,-0.0005955627873,0.0009056894273,0.5,-0.1846375433,-0.168748636,0.4499972684,323,2591,207055,1,0,-0.1689142267,-0.0005955627873,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction m1_first15_actual_range x ctx_zls_ztjs_safe_residual_amount spread,short_top,0.1689142267,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
90d99e784de7dc9a7fb58426,phase3bp_00140,,cem_interaction::rx_opening_range::coverage_guarded_context::residual,amount|ctx_zls_ztjs|m1_first15_high|m1_first15_low|open,"CSRank(CSResidual(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_zls_ztjs,$amount,20,5,0.8))))",15,4,-0.1689142267,0.1689142267,0,-0.0005955627873,0.0009056894273,0.5,-0.1846375433,-0.168748636,0.4499972684,323,2591,207055,1,0,-0.1689142267,-0.0005955627873,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction m1_first15_actual_range x ctx_zls_ztjs_safe_residual_amount residual,short_top,0.1689142267,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
2c01027f1fa629eb75d79993,phase3bp_00159,,cem_interaction::rx_opening_range::coverage_guarded_context::spread,amount|ctx_zls_strong|m1_first15_high|m1_first15_low|open,"CSRank(Sub(ZScore(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_zls_strong,$amount,20,5,0.8))))",15,4,-0.1689142267,0.1689142267,0,-0.0005955627873,0.0009056894273,0.5,-0.1846375433,-0.168748636,0.4499972684,323,2591,207055,1,0,-0.1689142267,-0.0005955627873,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction m1_first15_actual_range x ctx_zls_strong_safe_residual_amount spread,short_top,0.1689142267,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
cc39d7f681d1d4c000a17559,phase3bp_00100,,rx_interaction::rx_range_location::rx_opening_amount::product,close|high|low|m1_first30_vol|volume,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),2))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",1,4,0.1615467337,0.1631405684,0.9838129496,0.0006362130997,0.0006494927419,0.9748201439,0.005547745602,-0.5688900491,0.7997229453,2554,181247,207055,1,0,0.1615467337,0.0006362130997,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_2 x m1_first30_vol product,long_top,0.1615467337,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
c70cc97d5c573accb984ae6f,phase3bp_00124,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first30_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),2))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",1,4,-0.1614308031,0.1621696824,0.01258992806,-0.000655214196,0.0006607465282,0.01978417266,-0.002324112405,0.5711619773,0.8001741926,2554,181247,207055,1,0,-0.1614308031,-0.000655214196,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_2 x m1_first30_vol spread,short_top,0.1614308031,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
ff64d43f472fab6f1a5d46f8,phase3bp_00113,,rx_interaction::rx_intraday_price_location::coverage_guarded_context::product,amount|ctx_sent_max_lb_num|open|vwap,"CSRank(Mul(ZScore(Sub(Div(Sub($vwap,$open),Add(Abs($open),0.000001)),Mean(Div(Sub($vwap,$open),Add(Abs($open),0.000001)),15))),CSRank(SafeCSResidual($ctx_sent_max_lb_num,$amount,20,5,0.8))))",5,4,-0.06249323073,0.0815237677,0.2094594595,-0.0004045727638,0.0008278310979,0.3040540541,-0.0003090885116,0.2011024223,0.7867601827,15359,167926,207055,1,0,-0.06249323073,-0.0004045727638,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.1,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction vwap_open_gap_shift_15 x ctx_sent_max_lb_num_safe_residual_amount product,short_top,0.06249323073,4,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
06d99f1e45bba8dd0b4a0460,phase3bp_00132,,cem_interaction::rx_opening_range::coverage_guarded_context::residual,amount|ctx_sent_downlimit_num|m1_first30_high|m1_first30_low|open,"CSRank(CSResidual(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_sent_downlimit_num,$amount,20,5,0.8))))",30,4,-0.04557127958,0.1156963686,0.3338400422,5.96272981e-05,0.002286529218,0.483828911,-0.03084511075,-0.04464449303,0.5160126808,2273,163031,207055,1,0,-0.04557127958,5.96272981e-05,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction m1_first30_actual_range x ctx_sent_downlimit_num_safe_residual_amount residual,short_top,0.04557127958,3,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
66a8f093dab01cf95d5046b2,phase3bp_00136,,cem_interaction::rx_opening_range::coverage_guarded_context::residual,amount|ctx_sent_lt5_num|m1_first30_high|m1_first30_low|open,"CSRank(CSResidual(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_sent_lt5_num,$amount,20,5,0.8))))",30,4,-0.04557127958,0.1156963686,0.3338400422,5.96272981e-05,0.002286529218,0.483828911,-0.03084511075,-0.04464449303,0.5160126808,2273,163031,207055,1,0,-0.04557127958,5.96272981e-05,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction m1_first30_actual_range x ctx_sent_lt5_num_safe_residual_amount residual,short_top,0.04557127958,3,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
98e46d66a795676d0f25aa4f,phase3bp_00121,,cem_interaction::rx_opening_range::coverage_guarded_context::residual,amount|ctx_sent_mian_num|m1_first15_high|m1_first15_low|open,"CSRank(CSResidual(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_sent_mian_num,$amount,20,5,0.8))))",30,4,-0.04391404254,0.1125039155,0.3493051382,0.0001565902134,0.002300077413,0.5089586344,-0.0308108067,-0.04385495418,0.5205133306,2293,174317,207055,1,0,-0.04391404254,0.0001565902134,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction m1_first15_actual_range x ctx_sent_mian_num_safe_residual_amount residual,short_top,0.04391404254,3,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
4ffc50c4aeead3600a9416c2,phase3bp_00125,,cem_interaction::rx_opening_range::coverage_guarded_context::residual,amount|ctx_sent_up_num|m1_first15_high|m1_first15_low|open,"CSRank(CSResidual(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_sent_up_num,$amount,20,5,0.8))))",30,4,-0.04391404254,0.1125039155,0.3493051382,0.0001565902134,0.002300077413,0.5089586344,-0.0308108067,-0.04385495418,0.5205133306,2293,174317,207055,1,0,-0.04391404254,0.0001565902134,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction m1_first15_actual_range x ctx_sent_up_num_safe_residual_amount residual,short_top,0.04391404254,3,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
864e8b8ea3a52d514a92d871,phase3bp_00130,,cem_interaction::rx_opening_range::coverage_guarded_context::residual,amount|ctx_sent_downlimit_num|m1_first15_high|m1_first15_low|open,"CSRank(CSResidual(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_sent_downlimit_num,$amount,20,5,0.8))))",30,4,-0.04391404254,0.1125039155,0.3493051382,0.0001565902134,0.002300077413,0.5089586344,-0.0308108067,-0.04385495418,0.5205133306,2293,174317,207055,1,0,-0.04391404254,0.0001565902134,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction m1_first15_actual_range x ctx_sent_downlimit_num_safe_residual_amount residual,short_top,0.04391404254,3,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
d2f38954a2a245c82159fd4e,phase3bp_00138,,cem_interaction::rx_opening_range::coverage_guarded_context::residual,amount|ctx_sent_zb_num|m1_first15_high|m1_first15_low|open,"CSRank(CSResidual(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_sent_zb_num,$amount,20,5,0.8))))",30,4,-0.04391404254,0.1125039155,0.3493051382,0.0001565902134,0.002300077413,0.5089586344,-0.0308108067,-0.04385495418,0.5205133306,2293,174317,207055,1,0,-0.04391404254,0.0001565902134,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction m1_first15_actual_range x ctx_sent_zb_num_safe_residual_amount residual,short_top,0.04391404254,3,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
50523e91d458632993a77777,phase3bp_00127,,cem_interaction::rx_opening_range::coverage_guarded_context::spread,amount|ctx_sent_lb_2_num|m1_first30_high|m1_first30_low|open,"CSRank(Sub(ZScore(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_sent_lb_2_num,$amount,20,5,0.8))))",30,4,-0.04378674091,0.1168117499,0.3435251799,0.0001627362433,0.00233537055,0.4928057554,-0.03378957804,-0.04295460729,0.5141825316,2602,181328,207055,1,0,-0.04378674091,0.0001627362433,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction m1_first30_actual_range x ctx_sent_lb_2_num_safe_residual_amount spread,short_top,0.04378674091,3,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
5465095d6e90d69b49ad73c7,phase3bp_00141,,cem_interaction::rx_opening_range::coverage_guarded_context::spread,amount|ctx_sent_lt5_num|m1_first30_high|m1_first30_low|open,"CSRank(Sub(ZScore(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001))),CSRank(SafeCSResidual($ctx_sent_lt5_num,$amount,20,5,0.8))))",30,4,-0.04378674091,0.1168117499,0.3435251799,0.0001627362433,0.00233537055,0.4928057554,-0.03378957804,-0.04295460729,0.5141825316,2602,181328,207055,1,0,-0.04378674091,0.0001627362433,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,0.11,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction m1_first30_actual_range x ctx_sent_lt5_num_safe_residual_amount spread,short_top,0.04378674091,3,4,future_signal_wrong_lag_too_strong,bp_watch_or_reject
