source_file,field,category,route_or_role,selector_allowed,recommended_formula_route
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,NOTICE_DATE,timestamp_or_key,join_key,not_alpha_feature,blocked_key_or_cutoff_only
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OIL_GAS_ASSET,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OIL_GAS_ASSET_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OPINION_TYPE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,ORG_CODE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,ORG_TYPE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OSOOPINION_TYPE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OSOPINION_TYPE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_ASSET,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_ASSET_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_COMPRE_INCOME,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_COMPRE_INCOME_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_CREDITOR_INVEST,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_CREDITOR_INVEST_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_CURRENT_ASSET,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_CURRENT_ASSET_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_CURRENT_LIAB,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_CURRENT_LIAB_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_EQUITY_INVEST,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_EQUITY_INVEST_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_EQUITY_OTHER,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_EQUITY_OTHER_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_EQUITY_TOOL,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_EQUITY_TOOL_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_LIAB,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_LIAB_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_NONCURRENT_ASSET,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_NONCURRENT_ASSET_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_NONCURRENT_FINASSET,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_NONCURRENT_FINASSET_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_NONCURRENT_LIAB,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_NONCURRENT_LIAB_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_PAYABLE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_PAYABLE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_RECE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OTHER_RECE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OUTWARD_REMIT,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,OUTWARD_REMIT_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PARENT_EQUITY_BALANCE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PARENT_EQUITY_BALANCE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PARENT_EQUITY_OTHER,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PARENT_EQUITY_OTHER_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PEND_MORTGAGE_ASSET,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PEND_MORTGAGE_ASSET_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PERPETUAL_BOND,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PERPETUAL_BOND_PAYBALE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PERPETUAL_BOND_PAYBALE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PERPETUAL_BOND_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PLEDGE_LOAN,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PLEDGE_LOAN_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,POLICY_BONUS_PAYABLE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,POLICY_BONUS_PAYABLE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PRECIOUS_METAL,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PRECIOUS_METAL_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PREDICT_CURRENT_LIAB,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PREDICT_CURRENT_LIAB_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PREDICT_LIAB,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PREDICT_LIAB_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PREFERRED_SHARES,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PREFERRED_SHARES_PAYBALE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PREFERRED_SHARES_PAYBALE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PREFERRED_SHARES_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PREMIUM_RECE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PREMIUM_RECE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PREPAYMENT,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PREPAYMENT_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PRODUCTIVE_BIOLOGY_ASSET,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PRODUCTIVE_BIOLOGY_ASSET_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PROJECT_MATERIAL,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,PROJECT_MATERIAL_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,RC_RESERVE_RECE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,RC_RESERVE_RECE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,RECEIVABLES,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,RECEIVABLES_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,REFUND_CAPITAL_DEPOSIT,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,REFUND_CAPITAL_DEPOSIT_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,REFUND_DEPOSIT_PAY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,REFUND_DEPOSIT_PAY_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,REFUND_DEPOSIT_RECE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,REFUND_DEPOSIT_RECE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,REINSURE_PAYABLE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,REINSURE_PAYABLE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,REINSURE_RECE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,REINSURE_RECE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,REPORT_DATE,timestamp_or_key,join_key,not_alpha_feature,blocked_key_or_cutoff_only
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,REPORT_DATE_NAME,timestamp_or_key,join_key,not_alpha_feature,blocked_key_or_cutoff_only
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,REPORT_TYPE,timestamp_or_key,announcement_pit_feature,candidate_after_pit_contract,blocked_key_or_cutoff_only
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,RHD_RESERVE_RECE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,RHD_RESERVE_RECE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,RLD_RESERVE_RECE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,RLD_RESERVE_RECE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,RUC_RESERVE_RECE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,RUC_RESERVE_RECE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,RUD_RESERVE_RECE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,RUD_RESERVE_RECE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SECUCODE,coverage_sensitive,join_key,not_alpha_feature,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SECURITY_CODE,coverage_sensitive,join_key,not_alpha_feature,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SECURITY_NAME_ABBR,text_or_label,text_diagnostic,diagnostic_only,blocked_or_nlp_diagnostic_only
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SECURITY_TYPE_CODE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SELL_REPO_FINASSET,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SELL_REPO_FINASSET_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SETTLE_EXCESS_RESERVE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SETTLE_EXCESS_RESERVE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SHARE_CAPITAL,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SHARE_CAPITAL_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SHORT_BOND_PAYABLE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SHORT_BOND_PAYABLE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SHORT_FIN_PAYABLE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SHORT_FIN_PAYABLE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SHORT_LOAN,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SHORT_LOAN_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SPECIAL_PAYABLE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SPECIAL_PAYABLE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SPECIAL_RESERVE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SPECIAL_RESERVE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,STAFF_SALARY_PAYABLE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,STAFF_SALARY_PAYABLE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SUBBOND_PAYABLE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SUBBOND_PAYABLE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SUBROGATION_RECE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SUBROGATION_RECE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SUBSIDY_RECE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SUBSIDY_RECE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SURPLUS_RESERVE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,SURPLUS_RESERVE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TAX_PAYABLE,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TAX_PAYABLE_YOY,coverage_sensitive,announcement_pit_feature,candidate_after_pit_contract,coverage_guard_or_bounded_factor_pack
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TIME_DEPOSIT,timestamp_or_key,join_key,not_alpha_feature,blocked_key_or_cutoff_only
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\field_integration_completeness.csv,TIME_DEPOSIT_YOY,timestamp_or_key,join_key,not_alpha_feature,blocked_key_or_cutoff_only
